"vehicle","chunk","direction","fraction","start_datetime","transactions","group"
"1674TH",1663,1,0.534583261507753,2018-08-12 05:22:38,8,"53A-1674TH-58"
"1674TH",1664,1,0.57865475030388,2018-08-12 05:23:53,0,"53A-1674TH-58"
"1674TH",1665,1,0.613988444807691,2018-08-12 05:25:29,0,"53A-1674TH-58"
"1674TH",1666,1,0.646653658211705,2018-08-12 05:26:35,0,"53A-1674TH-58"
"1674TH",1667,1,0.661363354605513,2018-08-12 05:27:28,0,"53A-1674TH-58"
"1674TH",1668,1,0.697055739667531,2018-08-12 05:28:14,0,"53A-1674TH-58"
"1674TH",1669,1,0.716932743853024,2018-08-12 05:28:44,0,"53A-1674TH-58"
"1674TH",1670,1,0.750429629879542,2018-08-12 05:29:30,0,"53A-1674TH-58"
"1674TH",1671,1,0.792227277456999,2018-08-12 05:30:24,0,"53A-1674TH-58"
"1674TH",1672,1,0.822417377167311,2018-08-12 05:30:49,0,"53A-1674TH-58"
"1674TH",1673,1,0.836692075737392,2018-08-12 05:31:04,0,"53A-1674TH-58"
"1674TH",1674,1,0.867426389970994,2018-08-12 05:31:52,0,"53A-1674TH-58"
"1674TH",1675,1,0.916393109498252,2018-08-12 05:32:42,0,"53A-1674TH-58"
"1674TH",1676,1,0.951166113588496,2018-08-12 05:33:54,0,"53A-1674TH-58"
"1674TH",1677,1,0.976064509746199,2018-08-12 05:34:12,0,"53A-1674TH-58"
"1674TH",1678,1,0.9997526715405,2018-08-12 05:34:21,0,"53A-1674TH-58"
"1674TH",1679,0,0,2018-08-12 05:34:25,0,"53A-1674TH-59"
"1674TH",1680,0,0.0277933531603601,2018-08-12 05:50:49,1,"53A-1674TH-59"
"1674TH",1681,0,0.0478655626924459,2018-08-12 05:51:48,1,"53A-1674TH-59"
"1674TH",1682,0,0.0905133404024285,2018-08-12 05:52:44,0,"53A-1674TH-59"
"1674TH",1683,0,0.131432738320303,2018-08-12 05:54:04,0,"53A-1674TH-59"
"1674TH",1684,0,0.150345576559304,2018-08-12 05:55:12,1,"53A-1674TH-59"
"1674TH",1685,0,0.180026941254668,2018-08-12 05:56:02,0,"53A-1674TH-59"
"1674TH",1686,0,0.199647439157132,2018-08-12 05:56:37,0,"53A-1674TH-59"
"1674TH",1687,0,0.212241876376867,2018-08-12 05:56:58,0,"53A-1674TH-59"
"1674TH",1688,0,0.247936630804854,2018-08-12 05:59:01,0,"53A-1674TH-59"
"1674TH",1689,0,0.27568910775833,2018-08-12 06:01:34,2,"53A-1674TH-59"
"1675TH",1394,1,0.534583261507753,2018-08-12 06:02:47,8,"53A-1675TH-48"
"1674TH",1690,0,0.303546717999246,2018-08-12 06:02:58,1,"53A-1674TH-59"
"1675TH",1395,1,0.57865475030388,2018-08-12 06:03:54,0,"53A-1675TH-48"
"1674TH",1691,0,0.330339619731935,2018-08-12 06:04:00,0,"53A-1674TH-59"
"1675TH",1396,1,0.613988444807691,2018-08-12 06:04:30,0,"53A-1675TH-48"
"1674TH",1692,0,0.353042026482814,2018-08-12 06:04:55,0,"53A-1674TH-59"
"1675TH",1397,1,0.646653658211705,2018-08-12 06:04:59,0,"53A-1675TH-48"
"1675TH",1398,1,0.661363354605513,2018-08-12 06:06:12,0,"53A-1675TH-48"
"1675TH",1399,1,0.697055739667531,2018-08-12 06:06:40,0,"53A-1675TH-48"
"1674TH",1693,0,0.382218362558675,2018-08-12 06:06:57,1,"53A-1674TH-59"
"1675TH",1400,1,0.716932743853024,2018-08-12 06:06:58,0,"53A-1675TH-48"
"1675TH",1401,1,0.750429629879542,2018-08-12 06:07:40,0,"53A-1675TH-48"
"1675TH",1402,1,0.792227277456999,2018-08-12 06:08:21,0,"53A-1675TH-48"
"1675TH",1403,1,0.822417377167311,2018-08-12 06:08:39,0,"53A-1675TH-48"
"1675TH",1404,1,0.836692075737392,2018-08-12 06:08:49,0,"53A-1675TH-48"
"1674TH",1694,0,0.419525325172209,2018-08-12 06:08:55,1,"53A-1674TH-59"
"1675TH",1405,1,0.867426389970994,2018-08-12 06:09:23,0,"53A-1675TH-48"
"1675TH",1406,1,0.916393109498252,2018-08-12 06:10:06,0,"53A-1675TH-48"
"1675TH",1407,1,0.951166113588496,2018-08-12 06:10:32,0,"53A-1675TH-48"
"1674TH",1695,0,0.46842518672297,2018-08-12 06:10:45,0,"53A-1674TH-59"
"1675TH",1408,1,0.976064509746199,2018-08-12 06:10:50,0,"53A-1675TH-48"
"1675TH",1409,1,0.9997526715405,2018-08-12 06:10:59,0,"53A-1675TH-48"
"1675TH",1410,0,0,2018-08-12 06:11:03,0,"53A-1675TH-49"
"1674TH",1696,0,0.49080474825121,2018-08-12 06:12:00,1,"53A-1674TH-59"
"1674TH",1697,0,0.505955643506436,2018-08-12 06:13:01,0,"53A-1674TH-59"
"1674TH",1698,0,0.533187881045543,2018-08-12 06:14:05,0,"53A-1674TH-59"
"1674TH",1699,0,0.584801297549189,2018-08-12 06:16:08,1,"53A-1674TH-59"
"1674TH",1700,0,0.624291894632294,2018-08-12 06:17:45,0,"53A-1674TH-59"
"1674TH",1701,0,0.662185613658879,2018-08-12 06:19:18,0,"53A-1674TH-59"
"1679TH",2610,0,0.419525325172209,2018-08-12 06:20:37,8,"53A-1679TH-90"
"1675TH",1411,0,0.0277933531603601,2018-08-12 06:21:13,1,"53A-1675TH-49"
"1675TH",1412,0,0.0478655626924459,2018-08-12 06:21:33,0,"53A-1675TH-49"
"1674TH",1702,0,0.72450095762779,2018-08-12 06:21:59,1,"53A-1674TH-59"
"1679TH",2611,0,0.46842518672297,2018-08-12 06:22:09,0,"53A-1679TH-90"
"1675TH",1413,0,0.0905133404024285,2018-08-12 06:22:33,1,"53A-1675TH-49"
"1679TH",2612,0,0.49080474825121,2018-08-12 06:22:39,0,"53A-1679TH-90"
"1679TH",2613,0,0.505955643506436,2018-08-12 06:23:02,0,"53A-1679TH-90"
"1675TH",1414,0,0.131432738320303,2018-08-12 06:23:04,0,"53A-1675TH-49"
"1674TH",1703,0,0.756451241285734,2018-08-12 06:23:31,4,"53A-1674TH-59"
"1675TH",1415,0,0.150345576559304,2018-08-12 06:24:03,1,"53A-1675TH-49"
"1675TH",1416,0,0.180026941254668,2018-08-12 06:24:31,1,"53A-1675TH-49"
"1674TH",1704,0,0.788738905316075,2018-08-12 06:24:38,0,"53A-1674TH-59"
"1675TH",1417,0,0.199647439157132,2018-08-12 06:24:48,0,"53A-1675TH-49"
"1674TH",1705,0,0.828473509197723,2018-08-12 06:25:14,0,"53A-1674TH-59"
"1675TH",1418,0,0.212241876376867,2018-08-12 06:25:25,0,"53A-1675TH-49"
"1674TH",1706,0,0.855617245750311,2018-08-12 06:25:54,0,"53A-1674TH-59"
"1679TH",2614,0,0.533187881045543,2018-08-12 06:26:01,2,"53A-1679TH-90"
"1675TH",1419,0,0.247936630804854,2018-08-12 06:26:29,1,"53A-1675TH-49"
"1675TH",1420,0,0.27568910775833,2018-08-12 06:27:34,1,"53A-1675TH-49"
"1679TH",2615,0,0.584801297549189,2018-08-12 06:27:41,0,"53A-1679TH-90"
"1674TH",1707,0,0.901893539482529,2018-08-12 06:27:45,1,"53A-1674TH-59"
"1675TH",1421,0,0.303546717999246,2018-08-12 06:28:19,0,"53A-1675TH-49"
"1680TH",1358,1,0.534583261507753,2018-08-12 06:28:21,8,"53A-1680TH-48"
"1675TH",1422,0,0.330339619731935,2018-08-12 06:28:41,0,"53A-1675TH-49"
"1675TH",1423,0,0.353042026482814,2018-08-12 06:29:05,0,"53A-1675TH-49"
"1680TH",1359,1,0.57865475030388,2018-08-12 06:29:21,0,"53A-1680TH-48"
"1679TH",2616,0,0.624291894632294,2018-08-12 06:29:33,1,"53A-1679TH-90"
"1675TH",1424,0,0.382218362558675,2018-08-12 06:29:54,1,"53A-1675TH-49"
"1680TH",1360,1,0.613988444807691,2018-08-12 06:29:54,0,"53A-1680TH-48"
"1674TH",1708,0,0.946294086999221,2018-08-12 06:30:16,4,"53A-1674TH-59"
"1680TH",1361,1,0.646653658211705,2018-08-12 06:30:19,0,"53A-1680TH-48"
"1680TH",1362,1,0.661363354605513,2018-08-12 06:30:43,0,"53A-1680TH-48"
