"vehicle","chunk","start_datetime","end_datetime"
"077",0,2018-12-19 06:25:58,2018-12-19 06:26:08
"077",1,2018-12-19 06:43:54,2018-12-19 09:57:15
"077",2,2018-12-19 10:03:27,2018-12-19 17:08:42
"077",3,2018-12-19 17:22:02,2018-12-19 17:22:15
"077",4,2018-12-19 17:48:30,2018-12-19 17:48:40
"077",5,2018-12-19 18:02:22,2018-12-19 18:02:29
"077",6,2018-12-19 18:12:21,2018-12-19 18:12:34
"077",7,2018-12-19 20:52:30,2018-12-19 20:53:01
"077",8,2018-12-19 21:01:29,2018-12-19 21:03:18
"078",0,2018-12-19 06:00:42,2018-12-19 06:00:42
"078",1,2018-12-19 06:36:41,2018-12-19 09:28:31
"078",2,2018-12-19 09:48:16,2018-12-19 09:55:18
"078",3,2018-12-19 10:03:19,2018-12-19 10:03:28
"078",4,2018-12-19 14:25:40,2018-12-19 19:47:40
"078",5,2018-12-19 20:05:07,2018-12-19 20:12:54
"078",6,2018-12-19 20:25:30,2018-12-19 20:38:30
"079",0,2018-12-19 06:40:15,2018-12-19 09:31:31
"079",1,2018-12-19 09:42:39,2018-12-19 09:44:07
"079",2,2018-12-19 11:46:36,2018-12-19 11:47:06
"079",3,2018-12-19 13:08:12,2018-12-19 13:09:43
"079",4,2018-12-19 13:55:32,2018-12-19 15:46:13
"079",5,2018-12-19 16:20:14,2018-12-19 16:43:00
"079",6,2018-12-19 17:26:48,2018-12-19 19:29:42
"079",7,2018-12-19 19:36:28,2018-12-19 19:39:45
"079",8,2018-12-20 00:00:16,2018-12-20 00:00:16
"081",0,2018-12-19 05:53:23,2018-12-19 05:53:23
"081",1,2018-12-19 06:32:17,2018-12-19 06:59:42
"081",2,2018-12-19 07:08:17,2018-12-19 08:46:38
"081",3,2018-12-19 10:04:09,2018-12-19 10:20:51
"081",4,2018-12-19 10:32:41,2018-12-19 10:50:04
"081",5,2018-12-19 11:09:01,2018-12-19 11:37:15
"081",6,2018-12-19 11:45:59,2018-12-19 11:50:26
"081",7,2018-12-19 11:59:09,2018-12-19 11:59:25
"081",8,2018-12-19 14:50:27,2018-12-19 14:50:42
"081",9,2018-12-19 15:12:32,2018-12-19 15:12:44
"081",10,2018-12-19 17:07:21,2018-12-19 19:23:40
"081",11,2018-12-19 19:33:58,2018-12-19 19:39:31
"081",12,2018-12-19 20:34:14,2018-12-19 20:35:24
"082",0,2018-12-19 05:46:51,2018-12-19 10:28:31
"082",1,2018-12-19 11:10:50,2018-12-19 11:11:00
"082",2,2018-12-19 13:12:29,2018-12-19 13:12:42
"082",3,2018-12-19 15:50:24,2018-12-19 15:55:16
"082",4,2018-12-19 16:30:36,2018-12-19 16:32:56
"083",0,2018-12-19 05:16:56,2018-12-19 05:17:26
"083",1,2018-12-19 05:47:13,2018-12-19 09:51:41
"083",2,2018-12-19 14:18:39,2018-12-19 14:19:08
"083",3,2018-12-19 14:37:33,2018-12-19 16:58:42
"083",4,2018-12-19 17:09:13,2018-12-19 20:17:58
"083",5,2018-12-19 20:58:11,2018-12-19 20:58:40
"083",6,2018-12-19 21:14:49,2018-12-19 21:15:48
"083",7,2018-12-19 21:21:31,2018-12-19 21:23:38
"083",8,2018-12-20 00:00:09,2018-12-20 00:00:09
"084",0,2018-12-19 05:04:12,2018-12-19 05:04:12
"084",1,2018-12-19 05:45:53,2018-12-19 09:23:13
"084",2,2018-12-19 14:09:38,2018-12-19 19:28:22
"085",0,2018-12-19 09:36:26,2018-12-19 09:36:26
"085",1,2018-12-19 09:47:02,2018-12-19 09:48:09
"085",2,2018-12-19 13:45:24,2018-12-19 13:46:33
"085",3,2018-12-19 13:55:47,2018-12-19 13:55:57
"085",4,2018-12-19 20:46:13,2018-12-19 20:47:00
"085",5,2018-12-20 00:03:49,2018-12-20 00:03:49
"086",0,2018-12-19 06:01:22,2018-12-19 08:31:31
"086",1,2018-12-19 08:37:38,2018-12-19 15:17:51
"086",2,2018-12-19 17:01:52,2018-12-19 19:38:24
"086",3,2018-12-19 19:48:32,2018-12-19 19:49:01
"086",4,2018-12-20 00:00:16,2018-12-20 00:00:16
"087",0,2018-12-19 06:11:40,2018-12-19 09:27:30
"087",1,2018-12-19 12:03:56,2018-12-19 12:04:17
"087",2,2018-12-19 14:39:54,2018-12-19 15:26:51
"087",3,2018-12-19 16:25:16,2018-12-19 16:27:45
"087",4,2018-12-19 17:02:24,2018-12-19 19:23:00
"087",5,2018-12-19 19:30:49,2018-12-19 19:35:38
"087",6,2018-12-19 21:37:58,2018-12-19 21:38:08
"087",7,2018-12-19 23:51:43,2018-12-19 23:54:06
"087",8,2018-12-20 00:00:20,2018-12-20 00:00:20
"088",0,2018-12-19 05:13:29,2018-12-19 05:13:29
"088",1,2018-12-19 06:03:39,2018-12-19 09:28:16
"088",2,2018-12-19 10:24:17,2018-12-19 10:24:26
"088",3,2018-12-19 10:45:49,2018-12-19 10:46:00
"088",4,2018-12-19 13:25:41,2018-12-19 13:27:58
"088",5,2018-12-19 14:23:59,2018-12-19 14:24:33
"088",6,2018-12-19 15:05:28,2018-12-19 15:49:00
"088",7,2018-12-19 17:39:19,2018-12-19 20:16:57
"088",8,2018-12-19 20:29:26,2018-12-19 20:39:32
