"vehicle","route","chunk","start_datetime","end_datetime"
"079","3",0,2018-08-11 00:00:29,2018-08-11 05:07:31
"079","3",1,2018-08-11 14:37:22,2018-08-11 18:37:54
"079","3",2,2018-08-11 19:38:29,2018-08-11 20:22:59
"080","1",0,2018-08-11 00:00:01,2018-08-11 04:46:04
"080","1",1,2018-08-11 06:22:23,2018-08-11 06:26:35
"080","1",2,2018-08-11 12:46:12,2018-08-11 12:46:12
"080","1",3,2018-08-11 14:01:53,2018-08-11 14:01:58
"080","1",4,2018-08-11 14:07:51,2018-08-11 14:09:25
"080","1",5,2018-08-11 15:35:36,2018-08-11 15:37:15
"080","1",6,2018-08-11 15:45:50,2018-08-11 15:46:00
"080","1",7,2018-08-11 16:00:41,2018-08-11 16:01:36
"080","1",8,2018-08-11 20:55:15,2018-08-11 20:55:36
"081","5A",0,2018-08-11 00:04:23,2018-08-11 00:04:23
"081","5A",1,2018-08-11 00:09:34,2018-08-11 00:09:34
"081","5A",2,2018-08-11 00:14:45,2018-08-11 00:14:45
"081","5A",3,2018-08-11 00:19:56,2018-08-11 00:19:56
"081","5A",4,2018-08-11 00:25:08,2018-08-11 00:25:08
"081","5A",5,2018-08-11 00:30:19,2018-08-11 00:30:19
"081","5A",6,2018-08-11 00:35:30,2018-08-11 00:35:30
"081","5A",7,2018-08-11 00:40:41,2018-08-11 00:40:41
"081","5A",8,2018-08-11 00:45:52,2018-08-11 00:45:52
"081","5A",9,2018-08-11 00:51:03,2018-08-11 00:51:03
"081","5A",10,2018-08-11 00:56:15,2018-08-11 00:56:15
"081","5A",11,2018-08-11 01:01:26,2018-08-11 01:01:26
"081","5A",12,2018-08-11 01:06:37,2018-08-11 01:06:37
"081","5A",13,2018-08-11 01:11:48,2018-08-11 01:11:48
"081","5A",14,2018-08-11 01:16:59,2018-08-11 01:16:59
"081","5A",15,2018-08-11 01:22:10,2018-08-11 01:22:10
"081","5A",16,2018-08-11 01:27:22,2018-08-11 01:27:22
"081","5A",17,2018-08-11 01:32:33,2018-08-11 01:32:33
"081","5A",18,2018-08-11 01:37:44,2018-08-11 01:37:44
"081","5A",19,2018-08-11 01:42:55,2018-08-11 01:42:55
"081","5A",20,2018-08-11 01:48:06,2018-08-11 01:48:06
"081","5A",21,2018-08-11 01:53:18,2018-08-11 01:53:18
"081","5A",22,2018-08-11 01:58:29,2018-08-11 01:58:29
"081","5A",23,2018-08-11 02:03:40,2018-08-11 02:03:40
"081","5A",24,2018-08-11 02:08:51,2018-08-11 02:08:51
"081","5A",25,2018-08-11 02:14:03,2018-08-11 02:14:03
"081","5A",26,2018-08-11 02:19:14,2018-08-11 02:19:14
"081","5A",27,2018-08-11 02:24:25,2018-08-11 02:24:25
"081","5A",28,2018-08-11 02:29:36,2018-08-11 02:29:36
"081","5A",29,2018-08-11 02:34:48,2018-08-11 02:34:48
"081","5A",30,2018-08-11 02:39:59,2018-08-11 02:39:59
"081","5A",31,2018-08-11 02:45:10,2018-08-11 02:45:10
"081","5A",32,2018-08-11 02:50:22,2018-08-11 02:50:22
"081","5A",33,2018-08-11 02:55:33,2018-08-11 02:55:33
"081","5A",34,2018-08-11 03:00:44,2018-08-11 03:00:44
"081","5A",35,2018-08-11 03:05:55,2018-08-11 03:05:55
"081","5A",36,2018-08-11 03:11:07,2018-08-11 03:11:07
"081","5A",37,2018-08-11 03:16:18,2018-08-11 03:16:18
"081","5A",38,2018-08-11 03:19:49,2018-08-11 03:19:49
"081","5A",39,2018-08-11 08:24:06,2018-08-11 08:24:06
"081","5A",40,2018-08-11 08:29:16,2018-08-11 08:30:03
"081","5A",41,2018-08-11 08:32:42,2018-08-11 08:32:42
"081","5A",42,2018-08-11 08:37:26,2018-08-11 08:57:46
"081","5A",43,2018-08-11 17:46:51,2018-08-11 18:10:10
"081","5A",44,2018-08-11 18:15:20,2018-08-11 18:15:20
"081","5A",45,2018-08-11 18:18:32,2018-08-11 18:22:42
"081","5A",46,2018-08-11 18:27:52,2018-08-11 18:27:52
"081","5A",47,2018-08-11 18:33:03,2018-08-11 18:33:03
"081","5A",48,2018-08-11 18:38:13,2018-08-11 18:38:13
"081","5A",49,2018-08-11 18:40:27,2018-08-11 18:41:15
