"vehicle","chunk","direction","fraction","start_datetime","transactions","group"
"2243",1003,1,0.211292762860933,2018-08-12 06:48:49,15,"15A-2243-45"
"2243",1004,1,0.24630243393033,2018-08-12 06:52:11,0,"15A-2243-45"
"2243",1005,1,0.25793959490547,2018-08-12 06:53:31,0,"15A-2243-45"
"2243",1006,1,0.312616559319739,2018-08-12 06:55:21,4,"15A-2243-45"
"2243",1007,1,0.349523953059351,2018-08-12 06:57:36,0,"15A-2243-45"
"2243",1008,1,0.389773713689165,2018-08-12 07:00:54,0,"15A-2243-45"
"2243",1009,1,0.432842420509475,2018-08-12 07:02:23,1,"15A-2243-45"
"2243",1010,1,0.457782216076483,2018-08-12 07:03:44,0,"15A-2243-45"
"2243",1011,1,0.506112250541669,2018-08-12 07:05:54,0,"15A-2243-45"
"2243",1012,1,0.519744039387721,2018-08-12 07:06:41,0,"15A-2243-45"
"2243",1013,1,0.555705801427831,2018-08-12 07:08:19,2,"15A-2243-45"
"2243",1014,1,0.590511987993627,2018-08-12 07:10:03,0,"15A-2243-45"
"2243",1015,1,0.612353746713455,2018-08-12 07:11:36,0,"15A-2243-45"
"080",0,1,0.211292762860933,2018-08-12 07:11:40,5,"15A-080-0"
"2243",1016,1,0.636951536922527,2018-08-12 07:13:22,0,"15A-2243-45"
"2243",1017,1,0.656146678747825,2018-08-12 07:15:03,1,"15A-2243-45"
"080",1,1,0.24630243393033,2018-08-12 07:18:23,6,"15A-080-0"
"2243",1018,1,0.756721411959715,2018-08-12 07:19:21,0,"15A-2243-45"
"080",2,1,0.25793959490547,2018-08-12 07:19:33,0,"15A-080-0"
"2243",1019,1,0.797927709822309,2018-08-12 07:20:52,0,"15A-2243-45"
"2243",1020,1,0.831859824386386,2018-08-12 07:22:21,1,"15A-2243-45"
"080",3,1,0.312616559319739,2018-08-12 07:22:42,2,"15A-080-0"
"2243",1021,1,0.857789236357493,2018-08-12 07:23:20,0,"15A-2243-45"
"2243",1022,1,0.89544767607384,2018-08-12 07:24:41,0,"15A-2243-45"
"080",4,1,0.349523953059351,2018-08-12 07:25:07,2,"15A-080-0"
"2243",1023,1,0.927737656438525,2018-08-12 07:26:00,0,"15A-2243-45"
"080",5,1,0.389773713689165,2018-08-12 07:27:56,4,"15A-080-0"
"2243",1024,1,1,2018-08-12 07:28:07,0,"15A-2243-45"
"2243",1025,0,0.000204036777366891,2018-08-12 07:28:13,0,"15A-2243-46"
"080",6,1,0.432842420509475,2018-08-12 07:29:36,1,"15A-080-0"
"080",7,1,0.457782216076483,2018-08-12 07:31:06,1,"15A-080-0"
"080",8,1,0.506112250541669,2018-08-12 07:32:56,1,"15A-080-0"
"2243",1026,0,0.0653839398533374,2018-08-12 07:35:02,1,"15A-2243-46"
"080",9,1,0.519744039387721,2018-08-12 07:35:20,1,"15A-080-0"
"2243",1027,0,0.0888387394379598,2018-08-12 07:36:02,3,"15A-2243-46"
"2243",1028,0,0.150123416007326,2018-08-12 07:37:31,0,"15A-2243-46"
"2272",1502,1,0.211292762860933,2018-08-12 07:38:56,5,"15A-2272-60"
"2243",1029,0,0.191079722295484,2018-08-12 07:39:02,1,"15A-2243-46"
"2243",1030,0,0.219133258337609,2018-08-12 07:40:02,1,"15A-2243-46"
"2243",1031,0,0.267481741197637,2018-08-12 07:41:22,0,"15A-2243-46"
"080",10,1,0.555705801427831,2018-08-12 07:42:03,0,"15A-080-0"
"2272",1503,1,0.24630243393033,2018-08-12 07:42:34,0,"15A-2272-60"
"2272",1504,1,0.25793959490547,2018-08-12 07:43:14,1,"15A-2272-60"
"080",11,1,0.590511987993627,2018-08-12 07:44:13,0,"15A-080-0"
"2243",1032,0,0.386724555440587,2018-08-12 07:45:38,0,"15A-2243-46"
"2272",1505,1,0.312616559319739,2018-08-12 07:45:59,0,"15A-2272-60"
"2243",1033,0,0.429805076280939,2018-08-12 07:47:47,0,"15A-2243-46"
"2272",1506,1,0.349523953059351,2018-08-12 07:48:26,0,"15A-2272-60"
"2243",1034,0,0.446312993492068,2018-08-12 07:49:38,1,"15A-2243-46"
"080",12,0,0.46505483276249,2018-08-12 07:49:47,1,"15A-080-1"
"2243",1035,0,0.46505483276249,2018-08-12 07:50:47,0,"15A-2243-46"
"080",13,0,0.494539097538662,2018-08-12 07:51:01,0,"15A-080-1"
"2272",1507,1,0.389773713689165,2018-08-12 07:51:50,7,"15A-2272-60"
"2243",1036,0,0.494539097538662,2018-08-12 07:52:28,0,"15A-2243-46"
"080",14,0,0.532104197065577,2018-08-12 07:52:31,0,"15A-080-1"
"2272",1508,1,0.432842420509475,2018-08-12 07:53:10,6,"15A-2272-60"
"2243",1037,0,0.532104197065577,2018-08-12 07:54:08,1,"15A-2243-46"
"2272",1509,1,0.457782216076483,2018-08-12 07:54:20,5,"15A-2272-60"
"080",15,0,0.590961029769233,2018-08-12 07:54:41,0,"15A-080-1"
"2243",1038,0,0.590961029769233,2018-08-12 07:55:50,1,"15A-2243-46"
"2272",1510,1,0.506112250541669,2018-08-12 07:56:10,2,"15A-2272-60"
"2272",1511,1,0.519744039387721,2018-08-12 07:57:00,0,"15A-2272-60"
"080",16,0,0.641695696785741,2018-08-12 07:58:33,0,"15A-080-1"
"2243",1039,0,0.641695696785741,2018-08-12 07:58:57,0,"15A-2243-46"
"2272",1512,1,0.555705801427831,2018-08-12 07:59:09,0,"15A-2272-60"
"080",17,0,0.673304400290829,2018-08-12 07:59:13,0,"15A-080-1"
"2243",1040,0,0.673304400290829,2018-08-12 07:59:47,0,"15A-2243-46"
"2272",1513,1,0.590511987993627,2018-08-12 08:00:46,0,"15A-2272-60"
"080",18,0,0.721087645471384,2018-08-12 08:00:53,0,"15A-080-1"
"2243",1041,0,0.721087645471384,2018-08-12 08:01:57,0,"15A-2243-46"
"080",19,1,0.312616559319739,2018-08-12 08:02:36,0,"15A-080-2"
"2272",1514,1,0.612353746713455,2018-08-12 08:02:44,3,"15A-2272-60"
"2243",1042,0,0.7630914228455,2018-08-12 08:04:23,1,"15A-2243-46"
"2272",1515,1,0.636951536922527,2018-08-12 08:04:49,1,"15A-2272-60"
"2243",1043,0,0.79584508722225,2018-08-12 08:05:23,0,"15A-2243-46"
"2272",1516,1,0.656146678747825,2018-08-12 08:06:22,0,"15A-2272-60"
"2243",1044,0,0.848125388838268,2018-08-12 08:07:22,0,"15A-2243-46"
"2243",1045,0,0.87297309108192,2018-08-12 08:08:32,0,"15A-2243-46"
"2250",425,1,0.211292762860933,2018-08-12 08:09:00,14,"15A-2250-20"
"2243",1046,0,0.902295800462168,2018-08-12 08:10:37,0,"15A-2243-46"
"2272",1517,1,0.756721411959715,2018-08-12 08:11:06,0,"15A-2272-60"
"2250",426,1,0.24630243393033,2018-08-12 08:11:23,0,"15A-2250-20"
"2272",1518,1,0.797927709822309,2018-08-12 08:12:36,0,"15A-2272-60"
"2250",427,1,0.25793959490547,2018-08-12 08:12:47,3,"15A-2250-20"
"2243",1047,0,0.945712251910325,2018-08-12 08:13:06,0,"15A-2243-46"
"2272",1519,1,0.831859824386386,2018-08-12 08:13:56,0,"15A-2272-60"
"2272",1520,1,0.857789236357493,2018-08-12 08:14:46,0,"15A-2272-60"
"2250",428,1,0.312616559319739,2018-08-12 08:14:55,2,"15A-2250-20"
"2243",1048,0,1,2018-08-12 08:15:09,0,"15A-2243-46"
"2243",1049,1,6.6615761649404e-05,2018-08-12 08:15:19,0,"15A-2243-47"
"2272",1521,1,0.89544767607384,2018-08-12 08:15:56,0,"15A-2272-60"
"2250",429,1,0.349523953059351,2018-08-12 08:16:56,0,"15A-2250-20"
"2243",1050,1,0.0324755727264558,2018-08-12 08:17:09,2,"15A-2243-47"
"2272",1522,1,0.927737656438525,2018-08-12 08:17:16,0,"15A-2272-60"
"2272",1523,1,1,2018-08-12 08:19:20,0,"15A-2272-60"
"2272",1524,0,0.000204036777366891,2018-08-12 08:19:27,0,"15A-2272-61"
"2250",430,1,0.389773713689165,2018-08-12 08:19:40,5,"15A-2250-20"
"2243",1051,1,0.07969664887276,2018-08-12 08:20:23,0,"15A-2243-47"
"2243",1052,1,0.113960279633883,2018-08-12 08:21:03,2,"15A-2243-47"
"2250",431,1,0.432842420509475,2018-08-12 08:21:29,5,"15A-2250-20"
"080",20,1,0.312616559319739,2018-08-12 08:22:37,0,"15A-080-2"
"2250",432,1,0.457782216076483,2018-08-12 08:22:44,1,"15A-2250-20"
"2243",1053,1,0.150703650524725,2018-08-12 08:23:28,1,"15A-2243-47"
"2250",433,1,0.506112250541669,2018-08-12 08:24:37,1,"15A-2250-20"
"2250",434,1,0.519744039387721,2018-08-12 08:25:26,0,"15A-2250-20"
"2272",1525,0,0.0653839398533374,2018-08-12 08:25:29,0,"15A-2272-61"
"2243",1054,1,0.187486421885067,2018-08-12 08:25:58,3,"15A-2243-47"
"2250",435,1,0.555705801427831,2018-08-12 08:26:47,0,"15A-2250-20"
"2272",1526,0,0.0888387394379598,2018-08-12 08:26:50,2,"15A-2272-61"
"080",21,0,0.721087645471384,2018-08-12 08:26:54,0,"15A-080-3"
"2243",1055,1,0.211292762860933,2018-08-12 08:27:28,1,"15A-2243-47"
"2272",1527,0,0.150123416007326,2018-08-12 08:28:20,0,"15A-2272-61"
"2250",436,1,0.590511987993627,2018-08-12 08:29:04,0,"15A-2250-20"
"2243",1056,1,0.24630243393033,2018-08-12 08:29:58,0,"15A-2243-47"
"2272",1528,0,0.191079722295484,2018-08-12 08:30:10,0,"15A-2272-61"
"2250",437,1,0.612353746713455,2018-08-12 08:30:24,0,"15A-2250-20"
"2243",1057,1,0.25793959490547,2018-08-12 08:30:48,1,"15A-2243-47"
"2272",1529,0,0.219133258337609,2018-08-12 08:31:00,1,"15A-2272-61"
"080",22,0,0.7630914228455,2018-08-12 08:31:03,3,"15A-080-3"
"2250",438,1,0.636951536922527,2018-08-12 08:31:49,0,"15A-2250-20"
"080",23,0,0.79584508722225,2018-08-12 08:32:24,0,"15A-080-3"
"2272",1530,0,0.267481741197637,2018-08-12 08:32:40,1,"15A-2272-61"
"2250",439,1,0.656146678747825,2018-08-12 08:33:23,1,"15A-2250-20"
"2243",1058,1,0.312616559319739,2018-08-12 08:33:38,1,"15A-2243-47"
"080",24,0,0.848125388838268,2018-08-12 08:34:14,0,"15A-080-3"
"080",25,0,0.87297309108192,2018-08-12 08:35:24,0,"15A-080-3"
"2243",1059,1,0.349523953059351,2018-08-12 08:35:50,0,"15A-2243-47"
"2250",440,1,0.756721411959715,2018-08-12 08:36:57,0,"15A-2250-20"
"2272",1531,0,0.386724555440587,2018-08-12 08:37:12,0,"15A-2272-61"
"080",26,0,0.902295800462168,2018-08-12 08:38:14,0,"15A-080-3"
"2250",441,1,0.797927709822309,2018-08-12 08:38:28,0,"15A-2250-20"
