"vehicle","chunk","start_datetime","end_datetime"
"078",0,2018-08-09 06:16:56,2018-08-09 11:10:58
"078",1,2018-08-09 14:17:17,2018-08-09 21:30:33
"079",0,2018-08-09 00:00:06,2018-08-09 23:59:51
"080",0,2018-08-09 00:00:09,2018-08-09 23:59:51
"081",0,2018-08-09 00:02:40,2018-08-09 00:02:40
"081",1,2018-08-09 00:07:51,2018-08-09 00:07:51
"081",2,2018-08-09 00:13:02,2018-08-09 00:13:02
"081",3,2018-08-09 00:18:13,2018-08-09 00:18:13
"081",4,2018-08-09 00:23:24,2018-08-09 00:23:24
"081",5,2018-08-09 00:28:35,2018-08-09 00:28:35
"081",6,2018-08-09 00:33:47,2018-08-09 00:33:47
"081",7,2018-08-09 00:38:58,2018-08-09 00:38:58
"081",8,2018-08-09 00:44:09,2018-08-09 00:44:09
"081",9,2018-08-09 00:49:20,2018-08-09 00:49:20
"081",10,2018-08-09 00:54:31,2018-08-09 00:54:31
"081",11,2018-08-09 00:59:42,2018-08-09 00:59:42
"081",12,2018-08-09 01:04:53,2018-08-09 01:04:53
"081",13,2018-08-09 01:10:04,2018-08-09 01:10:04
"081",14,2018-08-09 01:15:15,2018-08-09 01:15:15
"081",15,2018-08-09 01:20:26,2018-08-09 01:20:26
"081",16,2018-08-09 01:25:37,2018-08-09 01:25:37
"081",17,2018-08-09 01:30:49,2018-08-09 01:30:49
"081",18,2018-08-09 01:36:00,2018-08-09 01:36:00
"081",19,2018-08-09 01:41:11,2018-08-09 01:41:11
"081",20,2018-08-09 01:46:22,2018-08-09 01:46:22
"081",21,2018-08-09 01:51:33,2018-08-09 01:51:33
"081",22,2018-08-09 01:56:44,2018-08-09 01:56:44
"081",23,2018-08-09 02:01:56,2018-08-09 02:01:56
"081",24,2018-08-09 02:07:07,2018-08-09 02:07:07
"081",25,2018-08-09 02:12:18,2018-08-09 02:12:18
"081",26,2018-08-09 02:17:29,2018-08-09 02:17:29
"081",27,2018-08-09 02:22:40,2018-08-09 02:22:40
"081",28,2018-08-09 02:27:52,2018-08-09 02:27:52
"081",29,2018-08-09 02:33:03,2018-08-09 02:33:03
"081",30,2018-08-09 02:38:14,2018-08-09 02:38:14
"081",31,2018-08-09 02:43:25,2018-08-09 02:43:25
"081",32,2018-08-09 02:48:37,2018-08-09 02:48:37
"081",33,2018-08-09 02:53:48,2018-08-09 02:53:48
"081",34,2018-08-09 02:58:59,2018-08-09 02:58:59
"081",35,2018-08-09 03:04:10,2018-08-09 03:04:10
"081",36,2018-08-09 03:09:22,2018-08-09 03:09:22
"081",37,2018-08-09 03:14:33,2018-08-09 03:14:33
"081",38,2018-08-09 03:19:44,2018-08-09 03:19:44
"081",39,2018-08-09 03:24:55,2018-08-09 03:24:55
"081",40,2018-08-09 03:30:07,2018-08-09 03:30:07
"081",41,2018-08-09 03:35:18,2018-08-09 03:35:18
"081",42,2018-08-09 03:40:29,2018-08-09 03:40:29
"081",43,2018-08-09 03:45:40,2018-08-09 03:45:40
"081",44,2018-08-09 03:50:52,2018-08-09 03:50:52
"081",45,2018-08-09 03:56:03,2018-08-09 03:56:03
"081",46,2018-08-09 04:01:14,2018-08-09 04:01:14
"081",47,2018-08-09 04:06:25,2018-08-09 04:06:25
"081",48,2018-08-09 04:11:36,2018-08-09 04:11:36
"081",49,2018-08-09 04:16:48,2018-08-09 04:16:48
"081",50,2018-08-09 04:21:59,2018-08-09 04:21:59
"081",51,2018-08-09 04:27:10,2018-08-09 04:27:10
"081",52,2018-08-09 04:32:21,2018-08-09 04:32:21
"081",53,2018-08-09 04:37:33,2018-08-09 04:37:33
"081",54,2018-08-09 04:42:44,2018-08-09 04:42:44
"081",55,2018-08-09 04:47:55,2018-08-09 04:47:55
"081",56,2018-08-09 04:53:06,2018-08-09 04:53:06
"081",57,2018-08-09 04:58:18,2018-08-09 04:58:18
"081",58,2018-08-09 05:03:29,2018-08-09 05:03:29
"081",59,2018-08-09 05:08:40,2018-08-09 05:08:40
"081",60,2018-08-09 05:13:51,2018-08-09 05:13:51
"081",61,2018-08-09 05:19:03,2018-08-09 05:19:03
"081",62,2018-08-09 05:24:14,2018-08-09 05:24:14
"081",63,2018-08-09 05:29:25,2018-08-09 05:29:25
"081",64,2018-08-09 05:34:37,2018-08-09 05:34:37
"081",65,2018-08-09 05:39:48,2018-08-09 05:39:48
"081",66,2018-08-09 05:44:59,2018-08-09 05:44:59
"081",67,2018-08-09 05:50:11,2018-08-09 05:50:11
"081",68,2018-08-09 05:55:22,2018-08-09 05:55:22
"081",69,2018-08-09 06:00:33,2018-08-09 06:00:33
"081",70,2018-08-09 06:05:45,2018-08-09 06:05:45
"081",71,2018-08-09 06:10:56,2018-08-09 06:10:56
"081",72,2018-08-09 06:16:07,2018-08-09 06:16:07
"081",73,2018-08-09 06:21:19,2018-08-09 06:21:19
"081",74,2018-08-09 06:26:30,2018-08-09 06:26:30
"081",75,2018-08-09 06:31:41,2018-08-09 06:34:42
"081",76,2018-08-09 06:39:53,2018-08-09 06:39:53
"081",77,2018-08-09 06:45:04,2018-08-09 13:56:00
"081",78,2018-08-09 14:01:10,2018-08-09 17:56:43
"081",79,2018-08-09 18:01:53,2018-08-09 19:42:55
"081",80,2018-08-09 19:48:05,2018-08-09 19:48:05
"081",81,2018-08-09 19:53:16,2018-08-09 19:53:16
"081",82,2018-08-09 19:58:27,2018-08-09 19:58:27
"081",83,2018-08-09 20:03:37,2018-08-09 20:03:37
"081",84,2018-08-09 20:08:48,2018-08-09 20:08:48
"081",85,2018-08-09 20:13:59,2018-08-09 20:13:59
"081",86,2018-08-09 20:19:09,2018-08-09 20:19:09
"081",87,2018-08-09 20:24:20,2018-08-09 20:24:20
"081",88,2018-08-09 20:29:31,2018-08-09 20:29:31
"081",89,2018-08-09 20:34:42,2018-08-09 20:34:42
"081",90,2018-08-09 20:39:52,2018-08-09 20:39:52
"081",91,2018-08-09 20:45:03,2018-08-09 20:45:03
"081",92,2018-08-09 20:50:14,2018-08-09 20:50:14
"081",93,2018-08-09 20:55:25,2018-08-09 20:55:25
"081",94,2018-08-09 21:00:36,2018-08-09 21:00:36
"081",95,2018-08-09 21:05:46,2018-08-09 21:05:46
"081",96,2018-08-09 21:10:57,2018-08-09 21:10:57
"081",97,2018-08-09 21:16:08,2018-08-09 21:20:36
"081",98,2018-08-09 21:25:46,2018-08-09 21:28:14
"081",99,2018-08-09 21:33:25,2018-08-09 21:33:25
"081",100,2018-08-09 21:38:36,2018-08-09 21:38:36
"081",101,2018-08-09 21:43:46,2018-08-09 21:43:46
"081",102,2018-08-09 21:48:57,2018-08-09 21:48:57
"081",103,2018-08-09 21:54:08,2018-08-09 21:54:08
"081",104,2018-08-09 21:59:19,2018-08-09 21:59:19
"081",105,2018-08-09 22:04:30,2018-08-09 22:04:30
"081",106,2018-08-09 22:09:41,2018-08-09 22:09:41
"081",107,2018-08-09 22:14:52,2018-08-09 22:14:52
"081",108,2018-08-09 22:20:03,2018-08-09 22:20:03
"081",109,2018-08-09 22:25:14,2018-08-09 22:25:14
"081",110,2018-08-09 22:30:25,2018-08-09 22:30:25
"081",111,2018-08-09 22:35:36,2018-08-09 22:35:36
"081",112,2018-08-09 22:40:47,2018-08-09 22:40:47
"081",113,2018-08-09 22:45:58,2018-08-09 22:45:58
"081",114,2018-08-09 22:51:09,2018-08-09 22:51:09
"081",115,2018-08-09 22:56:20,2018-08-09 22:56:20
"081",116,2018-08-09 23:01:31,2018-08-09 23:01:31
"081",117,2018-08-09 23:06:43,2018-08-09 23:06:43
"081",118,2018-08-09 23:11:54,2018-08-09 23:11:54
"081",119,2018-08-09 23:17:05,2018-08-09 23:17:05
