"vehicle","chunk","start_datetime","end_datetime"
"077",0,2018-11-12 06:02:06,2018-11-12 06:02:06
"077",1,2018-11-12 06:24:50,2018-11-12 06:25:07
"077",2,2018-11-12 06:31:52,2018-11-12 06:38:24
"077",3,2018-11-12 13:56:38,2018-11-12 19:09:56
"078",0,2018-11-12 06:41:46,2018-11-12 06:44:54
"078",1,2018-11-12 06:51:21,2018-11-12 06:51:40
"078",2,2018-11-12 07:09:38,2018-11-12 10:02:43
"078",3,2018-11-12 10:38:20,2018-11-12 10:38:30
"078",4,2018-11-12 10:44:33,2018-11-12 10:44:43
"078",5,2018-11-12 13:27:37,2018-11-12 13:28:50
"078",6,2018-11-12 13:41:20,2018-11-12 19:05:19
"078",7,2018-11-12 19:13:07,2018-11-12 19:16:06
"078",8,2018-11-12 19:56:30,2018-11-12 20:16:58
"078",9,2018-11-12 20:24:20,2018-11-12 20:26:28
"079",0,2018-11-12 06:01:15,2018-11-12 13:03:34
"079",1,2018-11-12 13:11:35,2018-11-12 13:51:16
"079",2,2018-11-12 14:01:04,2018-11-12 20:59:40
"079",3,2018-11-12 21:33:11,2018-11-12 21:55:45
"079",4,2018-11-12 22:03:45,2018-11-12 23:48:25
"079",5,2018-11-12 23:55:25,2018-11-13 00:00:09
"081",0,2018-11-12 10:00:47,2018-11-12 10:00:47
"081",1,2018-11-12 14:45:32,2018-11-12 14:47:20
"081",2,2018-11-12 15:11:16,2018-11-12 19:05:37
"081",3,2018-11-12 19:16:28,2018-11-12 19:48:14
"081",4,2018-11-12 20:03:41,2018-11-12 20:04:05
"081",5,2018-11-12 20:55:08,2018-11-12 20:55:37
"081",6,2018-11-12 21:19:33,2018-11-12 21:20:00
"081",7,2018-11-12 21:38:46,2018-11-12 21:39:08
"081",8,2018-11-12 22:28:21,2018-11-12 22:28:29
"081",9,2018-11-12 22:52:38,2018-11-12 22:53:40
"081",10,2018-11-13 00:05:52,2018-11-13 00:05:52
"082",0,2018-11-12 06:41:34,2018-11-12 06:51:54
"082",1,2018-11-12 06:59:34,2018-11-12 09:57:44
"082",2,2018-11-12 14:25:22,2018-11-12 19:27:22
"082",3,2018-11-12 19:33:01,2018-11-12 19:34:59
"083",0,2018-11-12 06:24:14,2018-11-12 12:46:12
"083",1,2018-11-12 12:52:49,2018-11-12 20:53:24
"083",2,2018-11-13 00:00:25,2018-11-13 00:00:25
"084",0,2018-11-12 05:09:18,2018-11-12 05:09:18
"084",1,2018-11-12 05:35:18,2018-11-12 05:35:28
"084",2,2018-11-12 05:44:37,2018-11-12 09:22:30
"084",3,2018-11-12 14:09:49,2018-11-12 19:17:20
"084",4,2018-11-12 19:25:01,2018-11-12 19:28:31
"086",0,2018-11-12 06:10:12,2018-11-12 09:48:04
"086",1,2018-11-12 09:56:07,2018-11-12 10:02:00
"086",2,2018-11-12 23:47:48,2018-11-12 23:49:41
"086",3,2018-11-13 00:00:07,2018-11-13 00:00:07
"087",0,2018-11-12 06:46:58,2018-11-12 12:38:30
"087",1,2018-11-12 13:12:11,2018-11-12 13:28:35
"087",2,2018-11-12 13:41:10,2018-11-12 20:44:36
"087",3,2018-11-12 21:03:14,2018-11-12 21:03:24
"087",4,2018-11-12 21:25:47,2018-11-12 21:25:58
"087",5,2018-11-12 23:34:02,2018-11-12 23:36:04
"087",6,2018-11-13 00:01:29,2018-11-13 00:01:29
"087",7,2018-11-13 03:48:56,2018-11-13 03:49:17
"087",8,2018-11-13 03:55:06,2018-11-13 03:59:54
"088",0,2018-11-12 06:28:17,2018-11-12 21:45:16
"088",1,2018-11-13 00:00:07,2018-11-13 00:00:07
"090",0,2018-11-12 05:52:12,2018-11-12 05:52:12
"090",1,2018-11-12 06:10:49,2018-11-12 09:32:34
"090",2,2018-11-12 13:08:08,2018-11-12 13:12:53
"090",3,2018-11-12 14:28:17,2018-11-12 19:33:53
"090",4,2018-11-13 00:03:55,2018-11-13 00:03:55
"093",0,2018-11-12 05:54:38,2018-11-12 05:55:31
"093",1,2018-11-12 06:08:47,2018-11-12 13:08:17
"093",2,2018-11-12 13:14:17,2018-11-12 13:33:34
"093",3,2018-11-12 13:58:45,2018-11-12 14:00:19
"093",4,2018-11-12 14:10:19,2018-11-12 21:07:30
"093",5,2018-11-12 21:15:31,2018-11-12 21:17:13
"094",0,2018-11-12 05:53:03,2018-11-12 05:53:03
"094",1,2018-11-12 06:34:52,2018-11-12 09:27:59
"094",2,2018-11-12 14:23:31,2018-11-12 19:54:01
"094",3,2018-11-13 00:00:55,2018-11-13 00:00:55
"095",0,2018-11-12 06:41:41,2018-11-12 06:41:41
"095",1,2018-11-12 06:56:59,2018-11-12 06:57:09
"095",2,2018-11-12 07:19:50,2018-11-12 20:27:50
"095",3,2018-11-12 21:03:01,2018-11-12 21:21:07
"095",4,2018-11-12 21:31:28,2018-11-12 21:49:50
"095",5,2018-11-12 22:00:40,2018-11-12 22:25:18
"095",6,2018-11-12 22:31:29,2018-11-12 23:09:52
"095",7,2018-11-12 23:17:03,2018-11-12 23:19:59
"095",8,2018-11-12 23:43:52,2018-11-12 23:44:29
"095",9,2018-11-12 23:52:59,2018-11-12 23:53:21
"095",10,2018-11-13 00:00:21,2018-11-13 00:00:21
"095",11,2018-11-13 02:35:23,2018-11-13 02:35:33
"095",12,2018-11-13 02:54:33,2018-11-13 02:54:55
"095",13,2018-11-13 03:02:53,2018-11-13 03:07:28
"096",0,2018-11-12 06:00:56,2018-11-12 06:00:56
"096",1,2018-11-12 06:18:57,2018-11-12 09:18:40
"096",2,2018-11-12 14:16:20,2018-11-12 19:58:12
"096",3,2018-11-13 00:02:13,2018-11-13 00:02:13
"097",0,2018-11-12 06:36:29,2018-11-12 06:36:29
"097",1,2018-11-12 06:45:09,2018-11-12 13:29:19
"097",2,2018-11-12 15:06:13,2018-11-12 15:36:18
"097",3,2018-11-12 18:25:03,2018-11-12 18:27:17
"097",4,2018-11-13 00:00:49,2018-11-13 00:00:49
"098",0,2018-11-12 07:24:02,2018-11-12 10:02:13
"098",1,2018-11-12 10:08:03,2018-11-12 13:23:46
"098",2,2018-11-12 13:29:16,2018-11-12 19:03:05
"098",3,2018-11-12 19:34:25,2018-11-12 21:54:55
"098",4,2018-11-12 22:00:06,2018-11-12 22:21:34
"098",5,2018-11-12 22:30:14,2018-11-12 22:51:08
"098",6,2018-11-12 23:00:38,2018-11-12 23:48:00
"098",7,2018-11-12 23:54:29,2018-11-13 00:00:24
"098",8,2018-11-13 03:15:25,2018-11-13 03:18:22
"1006",0,2018-11-12 05:14:58,2018-11-12 10:11:38
"1006",1,2018-11-12 13:52:31,2018-11-12 13:52:41
"1006",2,2018-11-12 14:02:58,2018-11-12 14:03:28
"1006",3,2018-11-12 14:15:16,2018-11-12 19:23:17
"1006",4,2018-11-12 19:32:34,2018-11-12 19:34:26
"101",0,2018-11-12 05:31:55,2018-11-12 05:31:55
"101",1,2018-11-12 06:14:36,2018-11-12 10:12:52
"101",2,2018-11-12 13:04:53,2018-11-12 13:06:02
"101",3,2018-11-12 13:43:53,2018-11-12 13:45:38
"101",4,2018-11-12 14:09:46,2018-11-12 14:12:56
"101",5,2018-11-12 14:18:53,2018-11-12 14:19:23
"101",6,2018-11-12 14:27:09,2018-11-12 19:38:57
"1017",0,2018-11-12 04:08:55,2018-11-12 04:08:55
"1017",1,2018-11-12 04:15:50,2018-11-12 09:14:55
"1017",2,2018-11-12 15:50:22,2018-11-12 19:23:28
"1017",3,2018-11-12 19:54:18,2018-11-12 19:57:35
"1017",4,2018-11-12 21:15:18,2018-11-12 21:15:47
"1017",5,2018-11-12 22:34:34,2018-11-12 22:39:56
"1017",6,2018-11-13 00:00:26,2018-11-13 00:00:26
"1017",7,2018-11-13 03:29:58,2018-11-13 03:59:50
"1028",0,2018-11-12 06:30:26,2018-11-12 09:58:44
"1028",1,2018-11-12 13:31:20,2018-11-12 19:02:10
"1028",2,2018-11-12 19:14:09,2018-11-12 19:19:12
"1028",3,2018-11-12 19:49:05,2018-11-12 19:54:23
"1028",4,2018-11-12 21:07:53,2018-11-12 21:15:50
"1028",5,2018-11-13 00:00:50,2018-11-13 00:00:50
"1032",0,2018-11-12 05:46:48,2018-11-12 05:46:48
"1032",1,2018-11-12 06:21:04,2018-11-12 09:42:02
"1032",2,2018-11-12 13:28:45,2018-11-12 18:42:09
"1032",3,2018-11-12 19:10:12,2018-11-12 19:10:42
"1032",4,2018-11-12 21:11:07,2018-11-12 21:11:21
"1032",5,2018-11-12 22:17:49,2018-11-12 22:18:08
"1032",6,2018-11-12 22:31:02,2018-11-12 22:32:57
"1032",7,2018-11-13 00:00:18,2018-11-13 00:00:18
"104",0,2018-11-12 05:10:32,2018-11-12 05:10:49
"104",1,2018-11-12 06:09:20,2018-11-12 07:48:19
"104",2,2018-11-12 07:53:20,2018-11-12 09:33:10
"104",3,2018-11-12 13:33:54,2018-11-12 15:08:17
"104",4,2018-11-12 15:15:33,2018-11-12 18:40:08
"104",5,2018-11-12 18:48:32,2018-11-12 18:52:47
"104",6,2018-11-13 00:00:03,2018-11-13 00:00:03
"1045",0,2018-11-12 06:59:51,2018-11-12 12:41:25
"1045",1,2018-11-12 13:00:29,2018-11-12 21:50:54
"1045",2,2018-11-13 00:00:15,2018-11-13 00:00:15
"1046",0,2018-11-12 06:50:37,2018-11-12 18:03:15
"1046",1,2018-11-12 20:36:22,2018-11-12 20:36:32
"1046",2,2018-11-12 20:45:31,2018-11-12 20:51:22
"1046",3,2018-11-13 00:00:15,2018-11-13 00:00:15
"105",0,2018-11-12 05:45:01,2018-11-12 10:23:29
"105",1,2018-11-12 14:46:30,2018-11-12 14:46:42
"105",2,2018-11-12 16:28:48,2018-11-12 16:30:30
"105",3,2018-11-12 16:45:10,2018-11-12 20:00:35
"105",4,2018-11-12 20:08:15,2018-11-12 20:13:53
"105",5,2018-11-13 00:00:16,2018-11-13 00:00:16
"1050",0,2018-11-12 06:16:33,2018-11-12 09:49:59
"1050",1,2018-11-12 14:42:03,2018-11-12 19:52:35
"1050",2,2018-11-12 19:57:36,2018-11-12 19:58:15
"1051",0,2018-11-12 05:17:02,2018-11-12 05:26:08
"1051",1,2018-11-12 05:34:34,2018-11-12 09:53:55
"1051",2,2018-11-12 09:58:56,2018-11-12 10:40:45
"1051",3,2018-11-12 14:44:14,2018-11-12 19:55:41
"1051",4,2018-11-12 20:05:21,2018-11-12 20:05:31
"1051",5,2018-11-12 20:58:01,2018-11-12 20:58:23
"1051",6,2018-11-12 21:21:03,2018-11-12 21:21:13
"1051",7,2018-11-12 22:49:01,2018-11-12 22:49:11
"1051",8,2018-11-12 23:03:16,2018-11-12 23:05:53
"1058",0,2018-11-12 06:27:24,2018-11-12 13:40:26
"1058",1,2018-11-12 14:01:57,2018-11-12 16:45:32
"1058",2,2018-11-12 17:03:02,2018-11-12 17:03:27
"1058",3,2018-11-12 17:32:23,2018-11-12 17:32:42
"1058",4,2018-11-12 17:39:27,2018-11-12 17:42:27
"1061",0,2018-11-12 11:13:18,2018-11-12 12:50:54
"1061",1,2018-11-12 13:10:47,2018-11-12 13:11:17
"1061",2,2018-11-12 13:17:57,2018-11-12 13:54:06
"1061",3,2018-11-12 14:13:07,2018-11-12 19:18:05
"1061",4,2018-11-12 19:25:12,2018-11-12 19:26:11
"1061",5,2018-11-12 19:32:42,2018-11-12 19:46:39
"1061",6,2018-11-12 20:02:09,2018-11-12 20:16:30
