"vehicle","route","chunk","start_datetime","end_datetime"
"077","1",0,2019-01-15 05:22:52,2019-01-15 05:22:52
"077","1",1,2019-01-15 05:47:10,2019-01-15 05:51:09
"077","1",2,2019-01-15 05:57:04,2019-01-15 05:57:30
"077","1",3,2019-01-15 06:31:25,2019-01-15 06:32:04
"077","1",4,2019-01-15 06:37:16,2019-01-15 06:41:01
"077","1",5,2019-01-15 07:02:26,2019-01-15 07:28:45
"077","1",6,2019-01-15 07:33:04,2019-01-15 07:44:25
"077","1",7,2019-01-15 07:47:44,2019-01-15 07:59:02
"077","1",8,2019-01-15 08:02:20,2019-01-15 08:19:39
"077","1",9,2019-01-15 08:26:55,2019-01-15 08:38:37
"077","1",10,2019-01-15 08:41:46,2019-01-15 09:02:12
"077","1",11,2019-01-15 09:13:18,2019-01-15 09:17:57
"077","1",12,2019-01-15 09:21:24,2019-01-15 09:26:57
"077","1",13,2019-01-15 09:30:52,2019-01-15 09:36:51
"077","1",14,2019-01-15 09:39:02,2019-01-15 09:49:31
"077","1",15,2019-01-15 10:10:55,2019-01-15 10:13:48
"077","1",16,2019-01-15 10:16:08,2019-01-15 10:21:16
"077","1",17,2019-01-15 10:32:19,2019-01-15 10:33:21
"077","1",18,2019-01-15 11:40:00,2019-01-15 11:40:05
"077","1",19,2019-01-15 12:29:44,2019-01-15 12:30:13
"077","1",20,2019-01-15 13:20:36,2019-01-15 13:20:46
"077","1",21,2019-01-15 13:45:29,2019-01-15 13:45:39
"077","1",22,2019-01-15 13:49:15,2019-01-15 13:49:24
"077","1",23,2019-01-15 14:10:13,2019-01-15 14:12:56
"077","1",24,2019-01-15 14:18:52,2019-01-15 14:20:43
"077","1",25,2019-01-15 14:39:34,2019-01-15 14:40:13
"077","1",26,2019-01-15 14:56:26,2019-01-15 15:24:00
"077","1",27,2019-01-15 15:30:22,2019-01-15 15:52:59
"077","1",28,2019-01-15 15:55:18,2019-01-15 16:09:33
"077","1",29,2019-01-15 16:20:09,2019-01-15 16:33:17
"077","1",30,2019-01-15 16:35:33,2019-01-15 17:01:24
"077","1",31,2019-01-15 17:07:55,2019-01-15 17:33:07
"077","1",32,2019-01-15 17:36:58,2019-01-15 17:55:58
