"vehicle","route","chunk","start_datetime","end_datetime"
"077","1",0,2018-11-20 07:22:05,2018-11-20 07:28:50
"077","12",0,2018-11-20 05:10:25,2018-11-20 05:10:25
"077","12",1,2018-11-20 05:18:05,2018-11-20 05:22:48
"077","12",2,2018-11-20 05:31:00,2018-11-20 05:50:41
"077","12",3,2018-11-20 05:54:43,2018-11-20 06:12:29
"077","12",4,2018-11-20 06:17:24,2018-11-20 06:35:38
"077","12",5,2018-11-20 06:37:47,2018-11-20 06:40:48
"077","12",6,2018-11-20 07:03:47,2018-11-20 07:09:37
"077","12",7,2018-11-20 07:14:37,2018-11-20 07:22:20
"077","12",8,2018-11-20 07:28:59,2018-11-20 07:43:09
"077","12",9,2018-11-20 07:46:27,2018-11-20 08:03:46
"077","12",10,2018-11-20 08:07:16,2018-11-20 08:28:13
"077","12",11,2018-11-20 08:30:19,2018-11-20 09:02:12
"077","12",12,2018-11-20 09:05:56,2018-11-20 09:34:15
"077","12",13,2018-11-20 09:37:01,2018-11-20 09:53:05
"077","12",14,2018-11-20 09:56:46,2018-11-20 10:32:59
"077","12",15,2018-11-20 10:35:35,2018-11-20 10:42:04
"077","12",16,2018-11-20 14:31:11,2018-11-20 14:31:30
"077","12",17,2018-11-20 14:37:18,2018-11-20 14:38:12
"077","12",18,2018-11-20 14:42:11,2018-11-20 15:04:47
"077","12",19,2018-11-20 15:07:20,2018-11-20 15:24:03
"077","12",20,2018-11-20 15:26:33,2018-11-20 15:44:40
"077","12",21,2018-11-20 15:48:03,2018-11-20 16:16:57
"077","12",22,2018-11-20 16:24:38,2018-11-20 16:56:24
"077","12",23,2018-11-20 16:59:07,2018-11-20 17:36:58
"077","12",24,2018-11-20 17:39:25,2018-11-20 18:10:21
"077","12",25,2018-11-20 18:13:41,2018-11-20 18:47:28
"077","12",26,2018-11-20 18:50:49,2018-11-20 19:23:58
"077","12",27,2018-11-20 19:26:27,2018-11-20 19:43:04
"077","12",28,2018-11-20 19:51:45,2018-11-20 19:52:51
"077","12",29,2018-11-20 20:02:01,2018-11-20 20:04:15
"077","12",30,2018-11-20 20:07:03,2018-11-20 20:09:48
"077","12",31,2018-11-20 21:06:40,2018-11-20 21:07:01
"077","3",0,2018-11-20 06:47:13,2018-11-20 07:03:43
"077","91",0,2018-11-20 07:46:52,2018-11-20 07:46:53
"078","9",0,2018-11-20 06:36:12,2018-11-20 06:36:12
"078","9",1,2018-11-20 06:57:17,2018-11-20 06:57:26
"078","9",2,2018-11-20 07:10:53,2018-11-20 07:17:31
"078","9",3,2018-11-20 09:55:09,2018-11-20 10:02:23
"078","9",4,2018-11-20 10:38:52,2018-11-20 10:40:01
"078","9",5,2018-11-20 10:47:00,2018-11-20 10:49:51
"078","9",6,2018-11-20 13:41:07,2018-11-20 13:50:18
"078","9",7,2018-11-20 18:59:12,2018-11-20 19:05:12
"078","9",8,2018-11-20 19:08:47,2018-11-20 19:13:56
