"vehicle","chunk","direction","fraction","start_datetime","transactions","group"
"1068",431,0,0.563179688116061,2018-08-11 08:05:13,33,"5A-1068-17"
"1068",432,0,0.584032840501001,2018-08-11 08:06:50,0,"5A-1068-17"
"1068",433,0,0.610427711692125,2018-08-11 08:08:43,1,"5A-1068-17"
"1068",434,0,0.631025224381994,2018-08-11 08:10:12,0,"5A-1068-17"
"1068",435,0,0.738947810339751,2018-08-11 08:14:32,0,"5A-1068-17"
"1068",436,0,0.783164584086569,2018-08-11 08:16:41,0,"5A-1068-17"
"1068",437,0,0.819575732630755,2018-08-11 08:17:32,0,"5A-1068-17"
"1068",438,0,0.847399512052473,2018-08-11 08:18:32,0,"5A-1068-17"
"1068",439,0,0.887809225978933,2018-08-11 08:19:35,1,"5A-1068-17"
"1068",440,0,0.922458268240276,2018-08-11 08:21:39,0,"5A-1068-17"
"1068",441,0,1,2018-08-11 08:27:01,0,"5A-1068-17"
"1068",442,1,0.000185369423874143,2018-08-11 08:27:10,0,"5A-1068-18"
"1068",443,1,0.0594019539891121,2018-08-11 08:29:21,0,"5A-1068-18"
"1068",444,1,0.0807108706569484,2018-08-11 08:30:57,1,"5A-1068-18"
"1068",445,1,0.136388603537178,2018-08-11 08:32:52,3,"5A-1068-18"
"1068",446,1,0.173597811595768,2018-08-11 08:34:05,2,"5A-1068-18"
"1068",447,1,0.199084725675038,2018-08-11 08:35:11,1,"5A-1068-18"
"1068",448,1,0.243009799030008,2018-08-11 08:36:59,2,"5A-1068-18"
"1068",449,1,0.351343071406685,2018-08-11 08:41:19,0,"5A-1068-18"
"1068",450,1,0.390482149328968,2018-08-11 08:43:38,0,"5A-1068-18"
"1068",451,0,0.563179688116061,2018-08-11 08:44:57,1,"5A-1068-19"
"1068",452,0,0.584032840501001,2018-08-11 08:52:19,1,"5A-1068-19"
"1068",453,0,0.610427711692125,2018-08-11 08:54:03,1,"5A-1068-19"
"1068",454,0,0.631025224381994,2018-08-11 08:55:43,2,"5A-1068-19"
"081",595,0,0.563179688116061,2018-08-11 08:58:33,49,"5A-081-30"
"081",596,0,0.584032840501001,2018-08-11 08:59:08,0,"5A-081-30"
"1068",455,0,0.738947810339751,2018-08-11 08:59:36,0,"5A-1068-19"
"081",597,0,0.610427711692125,2018-08-11 09:00:45,2,"5A-081-30"
"1068",456,0,0.783164584086569,2018-08-11 09:01:17,0,"5A-1068-19"
"1068",457,0,0.819575732630755,2018-08-11 09:02:23,2,"5A-1068-19"
"081",598,0,0.631025224381994,2018-08-11 09:02:49,0,"5A-081-30"
"1068",458,0,0.847399512052473,2018-08-11 09:03:10,0,"5A-1068-19"
"1068",459,0,0.887809225978933,2018-08-11 09:04:14,0,"5A-1068-19"
"1068",460,0,0.922458268240276,2018-08-11 09:05:48,0,"5A-1068-19"
"081",599,0,0.738947810339751,2018-08-11 09:06:55,0,"5A-081-30"
"081",600,0,0.783164584086569,2018-08-11 09:08:38,1,"5A-081-30"
"1068",461,0,1,2018-08-11 09:08:56,0,"5A-1068-19"
"1068",462,1,0.000185369423874143,2018-08-11 09:09:03,0,"5A-1068-20"
"081",601,0,0.819575732630755,2018-08-11 09:09:45,0,"5A-081-30"
"081",602,0,0.847399512052473,2018-08-11 09:10:16,0,"5A-081-30"
"1068",463,1,0.0594019539891121,2018-08-11 09:11:04,1,"5A-1068-20"
"081",603,0,0.887809225978933,2018-08-11 09:11:37,0,"5A-081-30"
"1068",464,1,0.0807108706569484,2018-08-11 09:11:58,2,"5A-1068-20"
"081",604,0,0.922458268240276,2018-08-11 09:13:01,0,"5A-081-30"
"1068",465,1,0.136388603537178,2018-08-11 09:13:16,2,"5A-1068-20"
"1068",466,1,0.173597811595768,2018-08-11 09:14:11,0,"5A-1068-20"
"1068",467,1,0.199084725675038,2018-08-11 09:15:10,2,"5A-1068-20"
"081",605,0,1,2018-08-11 09:15:46,0,"5A-081-30"
"1068",468,1,0.243009799030008,2018-08-11 09:16:27,1,"5A-1068-20"
"081",606,1,0.000185369423874143,2018-08-11 09:17:54,0,"5A-081-31"
"1068",469,1,0.351343071406685,2018-08-11 09:20:43,1,"5A-1068-20"
"081",607,1,0.0594019539891121,2018-08-11 09:21:53,3,"5A-081-31"
"1068",470,1,0.390482149328968,2018-08-11 09:22:45,0,"5A-1068-20"
"081",608,1,0.0807108706569484,2018-08-11 09:23:15,3,"5A-081-31"
"1068",471,0,0.563179688116061,2018-08-11 09:24:08,0,"5A-1068-21"
