"vehicle","route","chunk","start_datetime","end_datetime"
"077","2",0,2018-11-04 13:31:10,2018-11-04 13:31:51
"077","2",1,2018-11-04 13:44:15,2018-11-04 13:44:53
"077","2",2,2018-11-04 13:53:54,2018-11-04 13:55:30
"077","2",3,2018-11-04 14:08:14,2018-11-04 14:10:01
"077","2",4,2018-11-04 15:44:34,2018-11-04 15:46:53
"077","2",5,2018-11-04 17:27:24,2018-11-04 17:27:47
"077","2",6,2018-11-04 17:29:54,2018-11-04 17:30:54
"077","2",7,2018-11-04 19:10:34,2018-11-04 19:12:24
"077","2",8,2018-11-04 21:11:32,2018-11-04 21:18:56
"077","2",9,2018-11-04 21:29:55,2018-11-04 21:31:12
"077","2",10,2018-11-04 21:42:21,2018-11-04 21:42:41
"077","2",11,2018-11-04 21:45:48,2018-11-04 21:49:49
"077","2",12,2018-11-04 21:53:31,2018-11-04 21:54:30
"077","2",13,2018-11-04 22:13:40,2018-11-04 22:14:10
"077","2",14,2018-11-04 22:53:08,2018-11-04 22:53:44
"077","2",15,2018-11-04 22:56:30,2018-11-04 22:56:39
"077","2",16,2018-11-04 23:01:13,2018-11-04 23:01:29
"077","2",17,2018-11-04 23:17:44,2018-11-04 23:18:08
"077","2",18,2018-11-04 23:22:40,2018-11-04 23:22:54
"077","4",0,2018-11-04 23:50:07,2018-11-04 23:53:53
"077","4",1,2018-11-05 00:03:13,2018-11-05 00:03:13
"079","5A",0,2018-11-04 08:29:11,2018-11-04 08:29:47
"079","5A",1,2018-11-04 08:51:48,2018-11-04 09:14:19
"079","5A",2,2018-11-04 18:30:29,2018-11-04 18:53:58
"079","5A",3,2018-11-04 19:04:28,2018-11-04 19:06:45
"079","5A",4,2018-11-04 19:11:18,2018-11-04 19:13:21
"079","5A",5,2018-11-05 00:02:23,2018-11-05 00:02:23
"082","12",0,2018-11-04 08:00:22,2018-11-04 08:00:22
"082","12",1,2018-11-04 08:29:31,2018-11-04 08:30:01
"082","12",2,2018-11-04 08:34:31,2018-11-04 08:54:47
"082","12",3,2018-11-04 18:48:53,2018-11-04 19:06:21
"082","12",4,2018-11-04 19:13:36,2018-11-04 19:15:37
"082","12",5,2018-11-04 19:21:27,2018-11-04 19:22:49
"082","12",6,2018-11-05 00:00:02,2018-11-05 00:00:02
"083","2",0,2018-11-04 06:25:34,2018-11-04 06:26:34
"083","2",1,2018-11-04 22:00:33,2018-11-04 22:01:04
"083","2",2,2018-11-04 22:06:34,2018-11-04 22:07:24
"083","2",3,2018-11-04 22:16:24,2018-11-04 22:18:40
