"vehicle","chunk","start_datetime","end_datetime"
"077",0,2018-11-04 13:31:10,2018-11-04 13:31:51
"077",1,2018-11-04 13:44:15,2018-11-04 13:44:53
"077",2,2018-11-04 13:53:54,2018-11-04 13:56:07
"077",3,2018-11-04 14:01:10,2018-11-04 19:53:29
"077",4,2018-11-04 20:01:55,2018-11-04 20:13:58
"077",5,2018-11-04 21:11:32,2018-11-04 21:31:12
"077",6,2018-11-04 21:42:21,2018-11-04 21:54:30
"077",7,2018-11-04 22:13:40,2018-11-04 22:14:10
"077",8,2018-11-04 22:53:08,2018-11-04 23:01:29
"077",9,2018-11-04 23:17:44,2018-11-04 23:22:54
"077",10,2018-11-04 23:50:07,2018-11-04 23:53:53
"077",11,2018-11-05 00:03:13,2018-11-05 00:03:13
"079",0,2018-11-04 08:29:11,2018-11-04 08:29:47
"079",1,2018-11-04 08:51:48,2018-11-04 12:51:06
"079",2,2018-11-04 13:18:18,2018-11-04 14:51:45
"079",3,2018-11-04 14:57:12,2018-11-04 18:53:58
"079",4,2018-11-04 19:04:28,2018-11-04 19:13:21
"079",5,2018-11-05 00:02:23,2018-11-05 00:02:23
"082",0,2018-11-04 08:00:22,2018-11-04 08:00:22
"082",1,2018-11-04 08:29:31,2018-11-04 13:02:17
"082",2,2018-11-04 13:53:46,2018-11-04 16:50:03
"082",3,2018-11-04 16:58:13,2018-11-04 19:06:21
"082",4,2018-11-04 19:13:36,2018-11-04 19:15:37
"082",5,2018-11-04 19:21:27,2018-11-04 19:22:49
"082",6,2018-11-05 00:00:02,2018-11-05 00:00:02
"083",0,2018-11-04 06:25:34,2018-11-04 10:36:45
"083",1,2018-11-04 11:09:26,2018-11-04 16:10:12
"083",2,2018-11-04 16:16:42,2018-11-04 22:01:04
"083",3,2018-11-04 22:06:34,2018-11-04 22:07:24
"083",4,2018-11-04 22:16:24,2018-11-04 22:18:40
"083",5,2018-11-04 22:25:00,2018-11-04 22:26:57
"083",6,2018-11-05 00:00:28,2018-11-05 00:00:28
"084",0,2018-11-04 05:32:40,2018-11-04 05:32:40
"084",1,2018-11-04 05:47:57,2018-11-04 09:56:16
"084",2,2018-11-04 10:35:27,2018-11-04 13:12:14
"086",0,2018-11-04 07:17:21,2018-11-04 09:44:03
"086",1,2018-11-04 10:21:53,2018-11-04 21:13:27
"086",2,2018-11-04 21:18:37,2018-11-04 21:19:14
"086",3,2018-11-04 21:36:08,2018-11-04 21:36:37
"086",4,2018-11-04 21:44:21,2018-11-04 21:47:11
"086",5,2018-11-05 00:01:24,2018-11-05 00:01:24
"087",0,2018-11-04 07:12:29,2018-11-04 10:42:18
"087",1,2018-11-04 11:18:35,2018-11-04 12:53:11
"087",2,2018-11-04 13:16:10,2018-11-04 13:31:49
"087",3,2018-11-04 13:39:15,2018-11-04 15:38:31
"087",4,2018-11-04 15:44:11,2018-11-04 15:52:13
"087",5,2018-11-04 18:03:23,2018-11-04 18:03:33
"087",6,2018-11-04 22:15:43,2018-11-04 22:21:38
"087",7,2018-11-05 00:00:29,2018-11-05 00:00:29
"088",0,2018-11-04 07:17:20,2018-11-04 11:32:30
"088",1,2018-11-04 12:07:04,2018-11-04 21:19:30
"088",2,2018-11-04 21:35:50,2018-11-04 21:37:11
"088",3,2018-11-04 21:46:37,2018-11-04 21:50:01
"088",4,2018-11-05 00:01:02,2018-11-05 00:01:02
"093",0,2018-11-04 11:58:00,2018-11-04 11:58:00
"093",1,2018-11-04 12:14:10,2018-11-04 12:40:20
"093",2,2018-11-04 12:58:31,2018-11-04 20:08:52
"093",3,2018-11-04 20:14:01,2018-11-04 20:19:03
"093",4,2018-11-04 22:10:42,2018-11-04 22:11:07
"093",5,2018-11-04 23:34:24,2018-11-04 23:38:53
