"vehicle","chunk","start_datetime","end_datetime"
"077",0,2019-01-16 06:34:29,2019-01-16 06:34:29
"077",1,2019-01-16 06:49:18,2019-01-16 16:52:48
"077",2,2019-01-16 17:22:02,2019-01-16 17:25:14
"077",3,2019-01-16 17:44:38,2019-01-16 17:44:59
"077",4,2019-01-16 18:31:08,2019-01-16 18:36:14
"077",5,2019-01-16 20:20:47,2019-01-16 20:20:57
"077",6,2019-01-16 20:29:52,2019-01-16 20:31:15
"078",0,2019-01-16 05:58:18,2019-01-16 05:58:18
"078",1,2019-01-16 06:34:39,2019-01-16 09:28:09
"078",2,2019-01-16 09:56:11,2019-01-16 09:56:21
"078",3,2019-01-16 10:02:43,2019-01-16 10:02:52
"078",4,2019-01-16 14:22:04,2019-01-16 20:01:55
"078",5,2019-01-16 20:17:20,2019-01-16 20:21:00
"078",6,2019-01-16 20:34:17,2019-01-16 20:34:27
"078",7,2019-01-16 20:42:05,2019-01-16 20:42:15
"079",0,2019-01-16 07:35:11,2019-01-16 20:10:38
"079",1,2019-01-16 20:16:38,2019-01-16 21:15:09
"079",2,2019-01-16 23:16:28,2019-01-16 23:17:24
"079",3,2019-01-17 00:00:25,2019-01-17 00:00:25
"079",4,2019-01-17 02:10:46,2019-01-17 02:12:29
"082",0,2019-01-16 05:26:40,2019-01-16 09:50:06
"082",1,2019-01-16 10:25:22,2019-01-16 10:25:42
"082",2,2019-01-16 10:51:50,2019-01-16 10:52:15
"082",3,2019-01-16 11:09:12,2019-01-16 11:09:21
"082",4,2019-01-16 11:30:55,2019-01-16 11:31:04
"082",5,2019-01-16 14:36:47,2019-01-16 14:38:56
"082",6,2019-01-16 15:15:10,2019-01-16 15:25:32
"082",7,2019-01-16 15:33:59,2019-01-16 16:07:51
"082",8,2019-01-16 17:21:00,2019-01-16 17:38:15
"084",0,2019-01-16 05:06:42,2019-01-16 05:06:42
"084",1,2019-01-16 05:42:53,2019-01-16 05:45:18
"084",2,2019-01-16 05:50:48,2019-01-16 09:20:03
"084",3,2019-01-16 13:46:59,2019-01-16 13:47:57
"084",4,2019-01-16 14:08:50,2019-01-16 19:25:17
"085",0,2019-01-16 07:25:18,2019-01-16 10:03:56
"085",1,2019-01-16 10:09:57,2019-01-16 10:38:54
"085",2,2019-01-16 11:10:25,2019-01-16 14:33:09
"085",3,2019-01-16 14:47:21,2019-01-16 16:50:27
"085",4,2019-01-16 17:00:27,2019-01-16 17:36:41
"085",5,2019-01-16 18:09:38,2019-01-16 18:18:56
"085",6,2019-01-16 18:24:58,2019-01-16 18:29:09
"085",7,2019-01-16 22:38:10,2019-01-16 22:39:53
"085",8,2019-01-17 00:00:17,2019-01-17 00:00:17
"086",0,2019-01-16 05:12:29,2019-01-16 05:41:51
"086",1,2019-01-16 05:52:09,2019-01-16 06:38:04
"086",2,2019-01-16 06:59:38,2019-01-16 07:50:23
"086",3,2019-01-16 08:22:43,2019-01-16 21:48:44
"086",4,2019-01-16 21:55:29,2019-01-16 22:00:51
"086",5,2019-01-17 00:01:42,2019-01-17 00:01:42
"087",0,2019-01-16 05:47:45,2019-01-16 05:47:56
"087",1,2019-01-16 05:53:55,2019-01-16 09:07:22
"087",2,2019-01-16 10:47:59,2019-01-16 10:50:06
"087",3,2019-01-16 14:15:08,2019-01-16 19:14:56
"087",4,2019-01-17 00:00:49,2019-01-17 00:00:49
"088",0,2019-01-16 04:47:20,2019-01-16 05:22:38
"088",1,2019-01-16 05:52:43,2019-01-16 09:19:47
"088",2,2019-01-16 10:33:48,2019-01-16 10:34:19
"088",3,2019-01-16 11:21:39,2019-01-16 11:28:02
"088",4,2019-01-16 14:53:30,2019-01-16 20:01:44
"088",5,2019-01-16 20:09:44,2019-01-16 20:18:44
"090",0,2019-01-16 06:11:39,2019-01-16 07:04:03
"090",1,2019-01-16 08:41:40,2019-01-16 09:52:23
"090",2,2019-01-16 11:32:37,2019-01-16 11:36:37
"094",0,2019-01-16 06:38:31,2019-01-16 06:41:43
"094",1,2019-01-16 06:47:36,2019-01-16 06:48:36
"094",2,2019-01-16 07:01:46,2019-01-16 07:02:26
"094",3,2019-01-16 07:09:36,2019-01-16 10:06:54
"094",4,2019-01-16 13:46:47,2019-01-16 19:17:00
"094",5,2019-01-17 00:00:14,2019-01-17 00:00:14
"095",0,2019-01-16 06:31:21,2019-01-16 21:08:08
"095",1,2019-01-16 21:20:49,2019-01-16 21:56:14
"095",2,2019-01-16 22:27:21,2019-01-16 22:27:49
"095",3,2019-01-17 00:00:10,2019-01-17 00:00:10
"095",4,2019-01-17 01:21:41,2019-01-17 01:23:32
"096",0,2019-01-16 13:33:33,2019-01-16 13:33:33
"096",1,2019-01-16 13:43:44,2019-01-16 13:48:00
"096",2,2019-01-16 15:56:51,2019-01-16 16:01:27
"096",3,2019-01-16 17:20:45,2019-01-16 17:25:55
"096",4,2019-01-16 18:28:18,2019-01-16 20:21:22
"096",5,2019-01-17 00:05:23,2019-01-17 00:05:23
"097",0,2019-01-16 05:26:15,2019-01-16 05:26:48
"097",1,2019-01-16 05:34:01,2019-01-16 10:49:01
"097",2,2019-01-16 10:57:12,2019-01-16 11:00:35
"097",3,2019-01-16 11:27:50,2019-01-16 11:28:21
"097",4,2019-01-16 14:16:51,2019-01-16 14:19:18
"097",5,2019-01-16 14:34:36,2019-01-16 19:51:05
"097",6,2019-01-16 21:06:31,2019-01-16 21:07:22
"097",7,2019-01-16 21:18:16,2019-01-16 21:19:12
"097",8,2019-01-16 22:20:34,2019-01-16 22:21:10
"097",9,2019-01-16 22:42:07,2019-01-16 22:45:27
"097",10,2019-01-16 22:54:46,2019-01-16 22:59:06
"097",11,2019-01-17 00:00:37,2019-01-17 00:00:37
"1006",0,2019-01-16 05:17:56,2019-01-16 05:19:42
"1006",1,2019-01-16 05:31:55,2019-01-16 05:37:39
"1006",2,2019-01-16 05:43:55,2019-01-16 05:43:55
"1006",3,2019-01-16 06:03:40,2019-01-16 09:26:55
"1006",4,2019-01-16 09:39:26,2019-01-16 09:41:56
