"vehicle","chunk","direction","stop_id","fraction","start_datetime","transactions","group"
"2231",0,0,158,0.853304029423347,2018-11-06 07:06:19,20,"12-2231-0"
"2231",1,0,159,1,2018-11-06 07:06:54,0,"12-2231-0"
"2231",2,1,160,0.000677518435978624,2018-11-06 07:07:14,0,"12-2231-1"
"2231",3,1,161,0.136848160347602,2018-11-06 07:09:52,0,"12-2231-1"
"2231",4,1,162,0.19299211015708,2018-11-06 07:11:58,1,"12-2231-1"
"2231",5,1,163,0.303039839244284,2018-11-06 07:13:13,1,"12-2231-1"
"2231",6,1,164,0.391269053791425,2018-11-06 07:14:48,0,"12-2231-1"
"2231",7,1,165,0.472834997068035,2018-11-06 07:15:53,0,"12-2231-1"
"2231",8,1,166,0.509565516683319,2018-11-06 07:17:33,1,"12-2231-1"
"2048",0,1,160,0.000677518435978624,2018-11-06 07:18:15,18,"12-2048-0"
"2231",9,1,167,0.598690391496404,2018-11-06 07:18:57,1,"12-2231-1"
"2231",10,1,168,0.648323821893758,2018-11-06 07:20:28,1,"12-2231-1"
"2048",1,1,162,0.19299211015708,2018-11-06 07:21:48,2,"12-2048-0"
"2231",11,1,169,0.73196647476087,2018-11-06 07:22:08,0,"12-2231-1"
"2231",12,1,170,0.836336359299254,2018-11-06 07:23:08,0,"12-2231-1"
"2048",2,1,163,0.303039839244284,2018-11-06 07:23:41,0,"12-2048-0"
"2231",13,1,171,0.911721875078066,2018-11-06 07:23:58,0,"12-2231-1"
"2231",14,1,172,1,2018-11-06 07:25:27,0,"12-2231-1"
"2231",15,0,146,0.00133849943936237,2018-11-06 07:25:37,0,"12-2231-2"
"2033",0,0,158,0.853304029423347,2018-11-06 07:26:26,13,"12-2033-0"
"2048",3,1,165,0.472834997068035,2018-11-06 07:27:12,0,"12-2048-0"
"2048",4,1,166,0.509565516683319,2018-11-06 07:27:29,0,"12-2048-0"
"2033",1,0,159,1,2018-11-06 07:27:29,1,"12-2033-0"
"2033",2,1,160,0.000677518435978624,2018-11-06 07:27:36,0,"12-2033-1"
"2048",5,1,167,0.598690391496404,2018-11-06 07:29:01,0,"12-2048-0"
"2033",3,0,158,0.853304029423347,2018-11-06 07:29:54,1,"12-2033-2"
"2231",16,0,147,0.0752127784561694,2018-11-06 07:30:44,0,"12-2231-2"
"2048",6,1,168,0.648323821893758,2018-11-06 07:31:07,0,"12-2048-0"
"2231",17,0,148,0.12404645410996,2018-11-06 07:31:54,0,"12-2231-2"
"2231",18,0,149,0.15539288911319,2018-11-06 07:32:34,0,"12-2231-2"
"2048",7,1,169,0.73196647476087,2018-11-06 07:32:42,0,"12-2048-0"
"2033",4,1,163,0.303039839244284,2018-11-06 07:33:15,4,"12-2033-3"
"2048",8,1,170,0.836336359299254,2018-11-06 07:34:21,1,"12-2048-0"
"2231",19,0,150,0.244233960779325,2018-11-06 07:34:34,3,"12-2231-2"
"2033",5,1,164,0.391269053791425,2018-11-06 07:35:22,1,"12-2033-3"
"2048",9,1,171,0.911721875078066,2018-11-06 07:35:57,0,"12-2048-0"
"2033",6,1,165,0.472834997068035,2018-11-06 07:36:11,0,"12-2033-3"
"2231",20,0,151,0.313307409622087,2018-11-06 07:36:24,8,"12-2231-2"
"2048",10,1,172,1,2018-11-06 07:36:41,0,"12-2048-0"
"2048",11,0,146,0.00133849943936237,2018-11-06 07:36:50,0,"12-2048-1"
"2231",21,0,152,0.382642525874351,2018-11-06 07:38:10,4,"12-2231-2"
"2033",7,1,166,0.509565516683319,2018-11-06 07:38:44,1,"12-2033-3"
"2048",12,0,147,0.0752127784561694,2018-11-06 07:38:49,4,"12-2048-1"
"2231",22,0,153,0.449327677267666,2018-11-06 07:39:41,3,"12-2231-2"
"2231",23,0,154,0.505831950163495,2018-11-06 07:40:10,3,"12-2231-2"
"2048",13,0,148,0.12404645410996,2018-11-06 07:40:25,4,"12-2048-1"
"2033",8,1,167,0.598690391496404,2018-11-06 07:40:25,0,"12-2033-3"
"2048",14,0,149,0.15539288911319,2018-11-06 07:41:27,4,"12-2048-1"
"2033",9,1,168,0.648323821893758,2018-11-06 07:41:45,0,"12-2033-3"
"2231",24,0,155,0.578449257827012,2018-11-06 07:42:00,2,"12-2231-2"
"2033",10,1,169,0.73196647476087,2018-11-06 07:42:34,0,"12-2033-3"
"2048",15,0,150,0.244233960779325,2018-11-06 07:43:08,2,"12-2048-1"
"2231",25,0,156,0.671302972393994,2018-11-06 07:43:53,0,"12-2231-2"
"2033",11,1,170,0.836336359299254,2018-11-06 07:43:55,0,"12-2033-3"
"2033",12,1,171,0.911721875078066,2018-11-06 07:44:47,0,"12-2033-3"
"2048",16,0,151,0.313307409622087,2018-11-06 07:45:34,15,"12-2048-1"
"2033",13,1,172,1,2018-11-06 07:45:36,0,"12-2033-3"
"2033",14,0,146,0.00133849943936237,2018-11-06 07:45:41,0,"12-2033-4"
"2231",26,0,157,0.793010382183288,2018-11-06 07:46:22,0,"12-2231-2"
"2231",27,0,158,0.853304029423347,2018-11-06 07:48:05,0,"12-2231-2"
"2033",15,0,147,0.0752127784561694,2018-11-06 07:48:06,5,"12-2033-4"
"2048",17,0,153,0.449327677267666,2018-11-06 07:48:35,17,"12-2048-1"
"2033",16,0,148,0.12404645410996,2018-11-06 07:48:41,4,"12-2033-4"
"2033",17,0,149,0.15539288911319,2018-11-06 07:49:18,2,"12-2033-4"
"2048",18,0,154,0.505831950163495,2018-11-06 07:49:27,2,"12-2048-1"
"2231",28,0,159,1,2018-11-06 07:50:56,0,"12-2231-2"
"2033",18,0,150,0.244233960779325,2018-11-06 07:50:59,2,"12-2033-4"
"2231",29,1,160,0.000677518435978624,2018-11-06 07:51:08,0,"12-2231-3"
"2048",19,0,155,0.578449257827012,2018-11-06 07:51:28,0,"12-2048-1"
"2048",20,0,156,0.671302972393994,2018-11-06 07:53:00,0,"12-2048-1"
"2231",30,1,161,0.136848160347602,2018-11-06 07:53:12,1,"12-2231-3"
"2033",19,0,151,0.313307409622087,2018-11-06 07:53:16,10,"12-2033-4"
"2048",21,0,157,0.793010382183288,2018-11-06 07:54:36,1,"12-2048-1"
"2033",20,0,152,0.382642525874351,2018-11-06 07:54:38,0,"12-2033-4"
"2231",31,1,162,0.19299211015708,2018-11-06 07:55:27,0,"12-2231-3"
"2033",21,0,153,0.449327677267666,2018-11-06 07:56:33,4,"12-2033-4"
"2048",22,0,158,0.853304029423347,2018-11-06 07:56:38,1,"12-2048-1"
"2231",32,1,163,0.303039839244284,2018-11-06 07:57:01,1,"12-2231-3"
"2033",22,0,154,0.505831950163495,2018-11-06 07:58:07,6,"12-2033-4"
"2231",33,1,164,0.391269053791425,2018-11-06 07:58:20,1,"12-2231-3"
"2231",34,1,165,0.472834997068035,2018-11-06 07:59:16,0,"12-2231-3"
"2033",23,0,155,0.578449257827012,2018-11-06 07:59:29,2,"12-2033-4"
"2033",24,0,156,0.671302972393994,2018-11-06 08:01:33,1,"12-2033-4"
"2231",35,1,166,0.509565516683319,2018-11-06 08:01:55,3,"12-2231-3"
"2048",23,1,160,0.000677518435978624,2018-11-06 08:02:02,0,"12-2048-2"
"2231",36,1,167,0.598690391496404,2018-11-06 08:03:06,0,"12-2231-3"
"2033",25,0,157,0.793010382183288,2018-11-06 08:03:12,0,"12-2033-4"
"2231",37,1,168,0.648323821893758,2018-11-06 08:04:01,0,"12-2231-3"
"2033",26,0,158,0.853304029423347,2018-11-06 08:05:03,0,"12-2033-4"
"2231",38,1,169,0.73196647476087,2018-11-06 08:05:10,0,"12-2231-3"
"2048",24,1,162,0.19299211015708,2018-11-06 08:05:35,7,"12-2048-2"
"2231",39,1,170,0.836336359299254,2018-11-06 08:07:05,0,"12-2231-3"
