"vehicle","route","chunk","start_datetime","end_datetime"
"077","2",0,2018-11-09 14:03:58,2018-11-09 14:05:19
"077","2",1,2018-11-09 14:08:19,2018-11-09 14:11:10
"077","2",2,2018-11-09 14:18:29,2018-11-09 14:20:28
"077","2",3,2018-11-09 14:25:02,2018-11-09 14:37:45
"077","4A",0,2018-11-09 07:24:44,2018-11-09 07:24:44
"077","4A",1,2018-11-09 07:27:17,2018-11-09 07:28:34
"077","4A",2,2018-11-09 07:33:45,2018-11-09 07:37:59
"077","4A",3,2018-11-09 08:40:39,2018-11-09 08:40:54
"077","4A",4,2018-11-09 10:23:00,2018-11-09 10:23:09
"077","4A",5,2018-11-09 10:38:04,2018-11-09 10:41:32
"077","4A",6,2018-11-09 14:50:24,2018-11-09 15:45:24
"077","4A",7,2018-11-09 15:50:08,2018-11-09 17:07:05
"077","4A",8,2018-11-09 17:09:46,2018-11-09 17:52:52
"077","4A",9,2018-11-09 17:55:57,2018-11-09 19:27:58
"077","4A",10,2018-11-09 19:31:38,2018-11-09 19:33:18
"078","9",0,2018-11-09 06:41:16,2018-11-09 06:41:16
"078","9",1,2018-11-09 06:56:15,2018-11-09 06:56:24
"078","9",2,2018-11-09 07:10:15,2018-11-09 07:11:35
"078","9",3,2018-11-09 07:14:49,2018-11-09 07:17:33
"078","9",4,2018-11-09 09:55:37,2018-11-09 10:03:45
"078","9",5,2018-11-09 10:07:25,2018-11-09 10:07:48
"078","9",6,2018-11-09 10:16:05,2018-11-09 10:16:15
"078","9",7,2018-11-09 11:31:56,2018-11-09 11:33:05
"078","9",8,2018-11-09 12:19:25,2018-11-09 12:19:45
"078","9",9,2018-11-09 12:44:34,2018-11-09 12:44:56
"078","9",10,2018-11-09 13:38:27,2018-11-09 13:43:42
"078","9",11,2018-11-09 13:47:52,2018-11-09 13:49:51
"078","9",12,2018-11-09 19:00:12,2018-11-09 19:12:19
"078","9",13,2018-11-09 20:12:41,2018-11-09 20:12:50
"078","9",14,2018-11-09 20:34:04,2018-11-09 20:35:50
