"stop_id","route","direction","geometry"
2172,"108",1,"{""type"":""LineString"",""coordinates"":[[28.6609,50.254],[28.6609,50.254],[28.6615,50.2539],[28.6623,50.2538],[28.6636,50.2537],[28.6638,50.2537],[28.664,50.2537],[28.6643,50.2537],[28.6654,50.2536],[28.6658,50.2535],[28.6662,50.2535],[28.6662,50.2535]]}"
2173,"108",1,"{""type"":""LineString"",""coordinates"":[[28.6662,50.2535],[28.6662,50.2535],[28.6663,50.2535],[28.6664,50.2534],[28.6665,50.2534],[28.6667,50.2533],[28.6668,50.2533],[28.6669,50.2532],[28.6671,50.2531],[28.6682,50.2525],[28.6692,50.252],[28.6694,50.2519],[28.6697,50.2518],[28.6699,50.2517],[28.6701,50.2515],[28.6705,50.2514]]}"
2174,"108",1,"{""type"":""LineString"",""coordinates"":[[28.6705,50.2514],[28.6705,50.2513],[28.6707,50.2512],[28.6713,50.2509],[28.6714,50.2508],[28.6716,50.2508],[28.6717,50.2507],[28.6732,50.2502],[28.6739,50.25],[28.6739,50.25],[28.6744,50.2498],[28.6748,50.2497]]}"
2175,"108",1,"{""type"":""LineString"",""coordinates"":[[28.6748,50.2497],[28.6748,50.2497],[28.675,50.2496],[28.6755,50.2494],[28.6757,50.2494],[28.6764,50.2491],[28.6768,50.249],[28.6773,50.2488],[28.6777,50.2486],[28.6779,50.2486],[28.6779,50.2486],[28.678,50.2485],[28.6781,50.2485],[28.6782,50.2484],[28.6783,50.2484],[28.6795,50.2478],[28.6807,50.2471],[28.6811,50.2469],[28.6812,50.2468],[28.6817,50.2466]]}"
2176,"108",1,"{""type"":""LineString"",""coordinates"":[[28.6817,50.2466],[28.6817,50.2466],[28.6821,50.2464],[28.683,50.2459],[28.683,50.2459],[28.6831,50.2458],[28.6846,50.2451],[28.6851,50.2448]]}"
1626,"53",0,"{""type"":""LineString"",""coordinates"":[[28.703,50.2592],[28.703,50.2592],[28.703,50.2587],[28.703,50.2584],[28.7031,50.2567],[28.7031,50.2564],[28.7031,50.2563],[28.7031,50.256]]}"
2177,"108",1,"{""type"":""LineString"",""coordinates"":[[28.6851,50.2448],[28.6851,50.2448],[28.6858,50.2444],[28.6861,50.2442],[28.6861,50.2442],[28.6865,50.244],[28.6872,50.2435],[28.6876,50.2434],[28.6877,50.2433],[28.6879,50.2432],[28.6877,50.2431],[28.6875,50.2429],[28.6873,50.2427],[28.687,50.2425],[28.6869,50.2425],[28.6869,50.2424],[28.6869,50.2424]]}"
2178,"108",1,"{""type"":""LineString"",""coordinates"":[[28.6869,50.2424],[28.6867,50.2423],[28.6864,50.242],[28.6857,50.2415],[28.6854,50.2413],[28.6853,50.2412],[28.6852,50.2411],[28.6851,50.2411],[28.685,50.241],[28.6849,50.2409],[28.6848,50.2409],[28.6847,50.2409],[28.6845,50.2408],[28.6844,50.2408],[28.6842,50.2407],[28.6841,50.2407],[28.684,50.2407],[28.6839,50.2407],[28.6838,50.2407],[28.6836,50.2407],[28.6835,50.2407],[28.6827,50.2407],[28.6826,50.2407],[28.6824,50.2407],[28.6823,50.2407],[28.6821,50.2407],[28.682,50.2407],[28.6819,50.2407],[28.6817,50.2407],[28.6816,50.2407],[28.6814,50.2407],[28.6813,50.2406],[28.6812,50.2406],[28.6811,50.2405],[28.6809,50.2405],[28.6808,50.2404],[28.6807,50.2404],[28.6807,50.2403],[28.6806,50.2403]]}"
2179,"108",1,"{""type"":""LineString"",""coordinates"":[[28.6806,50.2403],[28.6805,50.2402],[28.6804,50.2402],[28.6803,50.2401],[28.6802,50.2401],[28.6801,50.24],[28.6801,50.24],[28.68,50.2399],[28.6799,50.2398],[28.6795,50.2394],[28.6788,50.2386],[28.678,50.2377],[28.6779,50.2377],[28.6777,50.2375],[28.6775,50.2373],[28.6774,50.2372],[28.6773,50.2371],[28.6771,50.237],[28.677,50.237],[28.6769,50.2368],[28.6767,50.2367],[28.6766,50.2367],[28.6762,50.2365],[28.6761,50.2364],[28.6755,50.2361],[28.6752,50.2359],[28.675,50.2358],[28.6748,50.2357],[28.6747,50.2356],[28.6746,50.2355],[28.6744,50.2354],[28.6743,50.2353],[28.6743,50.2353],[28.6742,50.2352],[28.6741,50.2351],[28.674,50.235],[28.674,50.235],[28.674,50.2349],[28.6739,50.2349],[28.6738,50.2347],[28.6737,50.2346],[28.6736,50.2343],[28.6736,50.2343],[28.6736,50.2341],[28.6736,50.2341]]}"
2180,"108",1,"{""type"":""LineString"",""coordinates"":[[28.6736,50.2341],[28.6735,50.2341],[28.6735,50.2339],[28.6734,50.2336],[28.6733,50.2331],[28.6732,50.2328],[28.6731,50.2323],[28.673,50.232],[28.6729,50.2318],[28.6729,50.2315],[28.6724,50.2298],[28.672,50.2285],[28.6717,50.2285],[28.6714,50.2286],[28.6709,50.2287]]}"
2181,"108",1,"{""type"":""LineString"",""coordinates"":[[28.6709,50.2287],[28.6709,50.2287],[28.6708,50.2287],[28.6703,50.2288],[28.6702,50.2288],[28.6695,50.229],[28.6682,50.2293],[28.668,50.2293],[28.6678,50.2294],[28.6676,50.2294],[28.6671,50.2295],[28.6665,50.2296],[28.6657,50.2297],[28.6649,50.2298],[28.6642,50.2299],[28.6632,50.23],[28.6628,50.23],[28.6627,50.23],[28.6626,50.23],[28.6624,50.23],[28.6621,50.23],[28.6618,50.23],[28.6616,50.2299],[28.6614,50.2299],[28.6611,50.2299],[28.661,50.2298],[28.6607,50.2298],[28.6605,50.2298],[28.6605,50.2297],[28.6604,50.2297]]}"
2182,"108",1,"{""type"":""LineString"",""coordinates"":[[28.6604,50.2297],[28.6596,50.2296],[28.6593,50.2296],[28.6587,50.2295],[28.658,50.2295],[28.6567,50.2294],[28.6554,50.2293],[28.6548,50.2292],[28.6541,50.2292],[28.6533,50.2292],[28.652,50.2292],[28.6517,50.2292],[28.6512,50.2292],[28.6505,50.2292],[28.6502,50.2292],[28.6499,50.2292],[28.6495,50.2292],[28.6491,50.2292],[28.6483,50.2292],[28.6477,50.2292],[28.6473,50.2291],[28.6469,50.2291],[28.6467,50.2292],[28.6465,50.2292],[28.6458,50.2292],[28.6456,50.2292],[28.6453,50.2292]]}"
2183,"108",1,"{""type"":""LineString"",""coordinates"":[[28.6453,50.2292],[28.6453,50.2292],[28.6448,50.2292],[28.6443,50.2293],[28.644,50.2293],[28.6438,50.2293],[28.6435,50.2293],[28.6433,50.2294],[28.6425,50.2297],[28.6416,50.23],[28.6409,50.2302],[28.6403,50.2305],[28.64,50.2307],[28.6396,50.231],[28.6393,50.2311],[28.6392,50.2313],[28.6388,50.2316],[28.6387,50.2317],[28.6387,50.2318],[28.6385,50.232]]}"
2184,"108",1,"{""type"":""LineString"",""coordinates"":[[28.6385,50.232],[28.6385,50.232],[28.6384,50.2321],[28.6382,50.2324],[28.6378,50.2329],[28.6377,50.2333],[28.6374,50.2338],[28.6374,50.2338],[28.6371,50.2345],[28.6369,50.2348],[28.6366,50.2351],[28.6363,50.2355],[28.636,50.2359],[28.636,50.2359]]}"
2185,"108",1,"{""type"":""LineString"",""coordinates"":[[28.636,50.2359],[28.636,50.2359],[28.636,50.2359]]}"
1793,"115",0,"{""type"":""LineString"",""coordinates"":[[28.6764,50.2563],[28.6764,50.2562],[28.6766,50.2562],[28.6767,50.2561],[28.677,50.2557],[28.6763,50.2555],[28.6758,50.2553],[28.6758,50.2553],[28.6755,50.2553],[28.6755,50.2552],[28.6757,50.2551],[28.6759,50.2548],[28.6769,50.2536],[28.6772,50.2532],[28.6772,50.2532],[28.6771,50.253],[28.6769,50.2528],[28.6767,50.2526],[28.6765,50.2523],[28.676,50.2517],[28.6757,50.2513],[28.6749,50.2504],[28.6749,50.2504],[28.6747,50.2501],[28.6747,50.2501]]}"
1794,"115",0,"{""type"":""LineString"",""coordinates"":[[28.6747,50.2501],[28.6746,50.2501],[28.6744,50.2498],[28.6748,50.2497],[28.675,50.2496],[28.6755,50.2494],[28.6757,50.2494],[28.6764,50.2491],[28.6768,50.249],[28.6773,50.2488],[28.6777,50.2486],[28.6779,50.2486],[28.6779,50.2486],[28.678,50.2485],[28.6781,50.2485],[28.6782,50.2484],[28.6783,50.2484],[28.6795,50.2478],[28.6807,50.2471],[28.6811,50.2469],[28.6812,50.2468],[28.6817,50.2466],[28.6821,50.2464],[28.683,50.2459],[28.683,50.2459],[28.6831,50.2458],[28.6846,50.2451],[28.6851,50.2448],[28.6858,50.2444],[28.6861,50.2442],[28.6861,50.2442],[28.6865,50.244],[28.6872,50.2435],[28.6876,50.2434],[28.6877,50.2433],[28.6879,50.2432],[28.6877,50.2431],[28.6875,50.2429],[28.6873,50.2427],[28.687,50.2425],[28.6869,50.2425],[28.6869,50.2424],[28.6869,50.2424]]}"
1795,"115",0,"{""type"":""LineString"",""coordinates"":[[28.6869,50.2424],[28.6867,50.2423],[28.6864,50.242],[28.6857,50.2415],[28.6854,50.2413],[28.6853,50.2412],[28.6852,50.2411],[28.6851,50.2411],[28.685,50.241],[28.6849,50.2409],[28.6848,50.2409],[28.6847,50.2409],[28.6845,50.2408],[28.6844,50.2408],[28.6842,50.2407],[28.6841,50.2407],[28.684,50.2407],[28.6839,50.2407],[28.6838,50.2407],[28.6836,50.2407],[28.6835,50.2407],[28.6827,50.2407],[28.6826,50.2407],[28.6824,50.2407],[28.6823,50.2407],[28.6821,50.2407],[28.682,50.2407],[28.6819,50.2407],[28.6817,50.2407],[28.6816,50.2407],[28.6814,50.2407],[28.6813,50.2406],[28.6812,50.2406],[28.6811,50.2405],[28.6809,50.2405],[28.6808,50.2404],[28.6807,50.2404],[28.6807,50.2403],[28.6806,50.2403]]}"
161,"12",1,"{""type"":""LineString"",""coordinates"":[[28.6629,50.2586],[28.6629,50.2586],[28.6628,50.2587],[28.662,50.2597],[28.662,50.2597],[28.6619,50.2598],[28.6618,50.26],[28.6618,50.26],[28.6617,50.26],[28.6617,50.2601],[28.6614,50.2604],[28.6613,50.2606],[28.6612,50.2607]]}"
1796,"115",0,"{""type"":""LineString"",""coordinates"":[[28.6806,50.2403],[28.6805,50.2402],[28.6804,50.2402],[28.6803,50.2401],[28.6802,50.2401],[28.6801,50.24],[28.6801,50.24],[28.68,50.2399],[28.6799,50.2398],[28.6795,50.2394],[28.6788,50.2386],[28.678,50.2377],[28.6779,50.2377],[28.6777,50.2375],[28.6775,50.2373],[28.6774,50.2372],[28.6773,50.2371],[28.6771,50.237],[28.677,50.237],[28.6769,50.2368],[28.6767,50.2367],[28.6766,50.2367],[28.6762,50.2365],[28.6761,50.2364],[28.6755,50.2361],[28.6752,50.2359],[28.675,50.2358],[28.6748,50.2357],[28.6747,50.2356],[28.6746,50.2355],[28.6744,50.2354],[28.6743,50.2353],[28.6743,50.2353],[28.6742,50.2352],[28.6741,50.2351],[28.674,50.235],[28.674,50.235],[28.674,50.2349],[28.6739,50.2349],[28.6738,50.2347],[28.6737,50.2346],[28.6736,50.2343],[28.6736,50.2343],[28.6736,50.2341],[28.6736,50.2341]]}"
1797,"115",0,"{""type"":""LineString"",""coordinates"":[[28.6736,50.2341],[28.6735,50.2341],[28.6735,50.2339],[28.6734,50.2336],[28.6733,50.2331],[28.6732,50.2328],[28.6731,50.2323],[28.673,50.232],[28.6729,50.2318],[28.6729,50.2315],[28.6724,50.2298],[28.672,50.2285],[28.672,50.2282],[28.6719,50.2279],[28.6718,50.2278],[28.6718,50.2277]]}"
1798,"115",0,"{""type"":""LineString"",""coordinates"":[[28.6718,50.2277],[28.6718,50.2276],[28.6718,50.2275],[28.6717,50.2274],[28.6716,50.2272],[28.6716,50.2271],[28.6716,50.2271],[28.6716,50.227],[28.6716,50.227],[28.6711,50.2259],[28.6708,50.2253],[28.6703,50.2242],[28.67,50.2236],[28.6699,50.2233],[28.6691,50.2215],[28.6684,50.22],[28.6682,50.2196],[28.6681,50.2192],[28.6678,50.2187],[28.6678,50.2187]]}"
1799,"115",0,"{""type"":""LineString"",""coordinates"":[[28.6678,50.2187],[28.6677,50.2184],[28.6659,50.2145],[28.6652,50.2128],[28.665,50.2125],[28.6648,50.212],[28.6649,50.212],[28.6658,50.2119]]}"
1800,"115",0,"{""type"":""LineString"",""coordinates"":[[28.6658,50.2119],[28.6658,50.2119],[28.6671,50.2118],[28.6672,50.2117],[28.6692,50.2114],[28.6698,50.2114],[28.6704,50.2113],[28.671,50.2112],[28.6715,50.2112],[28.6716,50.2112],[28.6719,50.2112],[28.6729,50.2112],[28.6737,50.2112],[28.6746,50.2112],[28.6752,50.2112],[28.6757,50.2112],[28.6762,50.2111],[28.6768,50.2111],[28.6779,50.2111],[28.6793,50.2111],[28.6806,50.211],[28.6813,50.211],[28.6823,50.2109],[28.683,50.2109],[28.6835,50.2109],[28.6855,50.2108],[28.6868,50.2108],[28.6873,50.2108],[28.6874,50.2108],[28.6874,50.2108],[28.6875,50.2108],[28.6876,50.2108],[28.6876,50.2107],[28.6876,50.2107],[28.6877,50.2107],[28.6877,50.2107],[28.6877,50.2107],[28.6877,50.2106],[28.6877,50.2106],[28.6877,50.2104],[28.6877,50.2103],[28.6877,50.2103]]}"
1801,"115",0,"{""type"":""LineString"",""coordinates"":[[28.6877,50.2103],[28.6877,50.2098],[28.6877,50.2096],[28.6877,50.2095],[28.6877,50.2095],[28.6877,50.2089],[28.6877,50.2086],[28.6877,50.208],[28.6877,50.2077],[28.6877,50.2076]]}"
1802,"115",0,"{""type"":""LineString"",""coordinates"":[[28.6877,50.2076],[28.6877,50.2071],[28.6877,50.2068],[28.6876,50.2062],[28.6876,50.2054],[28.6876,50.2044],[28.6876,50.204],[28.6876,50.2028],[28.6875,50.2024],[28.6875,50.202],[28.6875,50.2019],[28.6875,50.2019],[28.6875,50.2019]]}"
1803,"115",0,"{""type"":""LineString"",""coordinates"":[[28.6875,50.2019],[28.6875,50.2017],[28.6875,50.2016],[28.6875,50.2015],[28.6875,50.2015],[28.6876,50.2014],[28.6877,50.2013],[28.6878,50.2011],[28.6881,50.2008],[28.6883,50.2005],[28.6889,50.2],[28.6892,50.1997],[28.6895,50.1995],[28.6896,50.1993],[28.6906,50.1983],[28.6916,50.1974],[28.6921,50.1969],[28.6924,50.1967],[28.6928,50.1963],[28.6929,50.1961],[28.6934,50.1954],[28.6939,50.195],[28.6946,50.1941],[28.6952,50.1934],[28.6957,50.1929],[28.6959,50.1926],[28.696,50.1925],[28.6961,50.1924],[28.6962,50.1923],[28.6965,50.192],[28.6966,50.1918],[28.6967,50.1915],[28.6968,50.1913],[28.6968,50.1912]]}"
1804,"115",0,"{""type"":""LineString"",""coordinates"":[[28.6968,50.1912],[28.6968,50.1911],[28.6968,50.1911],[28.6969,50.1909],[28.6969,50.1907],[28.697,50.1901],[28.6971,50.1893],[28.6972,50.1888],[28.6972,50.1886],[28.6973,50.1884],[28.6973,50.1883],[28.6973,50.1883],[28.6975,50.1881],[28.6975,50.1881]]}"
1805,"115",0,"{""type"":""LineString"",""coordinates"":[[28.6975,50.1881],[28.6975,50.1881],[28.6977,50.188],[28.698,50.1879],[28.6982,50.1878],[28.6987,50.1878],[28.6991,50.1877],[28.6995,50.1877],[28.7001,50.1876],[28.7006,50.1875],[28.7011,50.1875],[28.7029,50.1872],[28.7036,50.1871],[28.7047,50.187],[28.7051,50.1869]]}"
1806,"115",0,"{""type"":""LineString"",""coordinates"":[[28.7051,50.1869],[28.7051,50.1869],[28.7053,50.1869],[28.7103,50.1862],[28.7116,50.1861],[28.7118,50.1861],[28.712,50.186],[28.7122,50.186],[28.7124,50.1859],[28.7126,50.1858],[28.7127,50.1857],[28.7129,50.1856],[28.7131,50.1855],[28.7133,50.1854],[28.7136,50.1853],[28.714,50.1852],[28.7152,50.185],[28.7155,50.185],[28.7158,50.1849],[28.7162,50.1848],[28.7165,50.1846],[28.7169,50.1844],[28.7174,50.184],[28.7178,50.1837],[28.7182,50.1833],[28.7184,50.1831],[28.7187,50.1828],[28.7189,50.1825],[28.7191,50.1822],[28.7193,50.182],[28.7195,50.1818],[28.7196,50.1818],[28.7198,50.1816],[28.72,50.1815],[28.7204,50.1813],[28.7207,50.1813],[28.7209,50.1812],[28.7214,50.1812],[28.7218,50.1811],[28.7222,50.1811],[28.7239,50.1808],[28.7249,50.1807],[28.725,50.1807]]}"
1807,"115",0,"{""type"":""LineString"",""coordinates"":[[28.725,50.1807],[28.725,50.1807],[28.7253,50.1807],[28.727,50.1804],[28.7291,50.1801],[28.732,50.1797],[28.732,50.1797],[28.7315,50.1791],[28.7313,50.1789],[28.7318,50.1789]]}"
1808,"115",0,"{""type"":""LineString"",""coordinates"":[[28.7318,50.1789],[28.7318,50.1789],[28.7338,50.1786],[28.7348,50.1785],[28.7365,50.1783],[28.7368,50.1783],[28.737,50.1782],[28.7374,50.1781],[28.7381,50.1779],[28.7387,50.1777],[28.7391,50.1776],[28.7396,50.1775],[28.7407,50.1773],[28.7408,50.1772],[28.7412,50.1782],[28.7414,50.1787],[28.7415,50.1787],[28.7415,50.1787],[28.7415,50.1787],[28.7416,50.1787],[28.7416,50.1787],[28.7416,50.1787],[28.7416,50.1788],[28.7416,50.1788],[28.7417,50.1788],[28.7416,50.1788],[28.7416,50.1789],[28.7416,50.1789],[28.7416,50.1789],[28.7416,50.1789],[28.7415,50.1789],[28.7415,50.1789],[28.7414,50.1789],[28.7414,50.1789]]}"
1809,"115",0,"{""type"":""Point"",""coordinates"":[28.7414,50.1789]}"
202,"15A",1,"{""type"":""LineString"",""coordinates"":[[28.7031,50.2478],[28.7031,50.2479],[28.7032,50.2486],[28.7032,50.2487],[28.7033,50.2491],[28.7033,50.2495],[28.7033,50.2502],[28.7033,50.2506],[28.7033,50.251],[28.7032,50.2514]]}"
1810,"115",1,"{""type"":""LineString"",""coordinates"":[[28.7414,50.1789],[28.7414,50.1789],[28.7414,50.1788],[28.7414,50.1788],[28.7414,50.1788],[28.7414,50.1788],[28.7414,50.1787],[28.7412,50.1782],[28.7408,50.1772],[28.7407,50.1773],[28.7396,50.1775],[28.7391,50.1776],[28.7387,50.1777],[28.7381,50.1779],[28.7374,50.1781],[28.737,50.1782],[28.7368,50.1783],[28.7365,50.1783],[28.7348,50.1785],[28.7338,50.1786],[28.7318,50.1789],[28.7313,50.1789],[28.7315,50.1791],[28.7315,50.1792]]}"
1811,"115",1,"{""type"":""LineString"",""coordinates"":[[28.7315,50.1792],[28.732,50.1797],[28.732,50.1797],[28.7291,50.1801],[28.727,50.1804],[28.7253,50.1807],[28.725,50.1807],[28.725,50.1807]]}"
1812,"115",1,"{""type"":""LineString"",""coordinates"":[[28.725,50.1807],[28.7249,50.1807],[28.7239,50.1808],[28.7222,50.1811],[28.7218,50.1811],[28.7214,50.1812],[28.7209,50.1812],[28.7207,50.1813],[28.7204,50.1813],[28.72,50.1815],[28.7198,50.1816],[28.7196,50.1818],[28.7195,50.1818],[28.7193,50.182],[28.7191,50.1822],[28.7189,50.1825],[28.7187,50.1828],[28.7184,50.1831],[28.7182,50.1833],[28.7178,50.1837],[28.7174,50.184],[28.7169,50.1844],[28.7165,50.1846],[28.7162,50.1848],[28.7158,50.1849],[28.7155,50.185],[28.7152,50.185],[28.714,50.1852],[28.7136,50.1853],[28.7133,50.1854],[28.7131,50.1855],[28.7129,50.1856],[28.7127,50.1857],[28.7126,50.1858],[28.7124,50.1859],[28.7122,50.186],[28.712,50.186],[28.7118,50.1861],[28.7116,50.1861],[28.7103,50.1862],[28.7053,50.1869],[28.7051,50.1869],[28.7047,50.187],[28.7036,50.1871]]}"
1813,"115",1,"{""type"":""LineString"",""coordinates"":[[28.7036,50.1871],[28.7036,50.1871],[28.7029,50.1872],[28.7011,50.1875],[28.7006,50.1875],[28.7001,50.1876],[28.6995,50.1877],[28.6991,50.1877],[28.6987,50.1878],[28.6982,50.1878],[28.698,50.1879],[28.6977,50.188],[28.6975,50.1881],[28.6975,50.1881],[28.6974,50.1882]]}"
1814,"115",1,"{""type"":""LineString"",""coordinates"":[[28.6974,50.1882],[28.6973,50.1883],[28.6973,50.1883],[28.6973,50.1884],[28.6972,50.1886],[28.6972,50.1888],[28.6971,50.1893],[28.697,50.1901],[28.6969,50.1907],[28.6969,50.1909],[28.6968,50.1911]]}"
1815,"115",1,"{""type"":""LineString"",""coordinates"":[[28.6968,50.1911],[28.6968,50.1911],[28.6968,50.1911],[28.6968,50.1913],[28.6967,50.1915],[28.6966,50.1918],[28.6965,50.192],[28.6962,50.1923],[28.6961,50.1924],[28.696,50.1925],[28.6959,50.1926],[28.6957,50.1929],[28.6952,50.1934],[28.6946,50.1941],[28.6939,50.195],[28.6934,50.1954],[28.6929,50.1961],[28.6928,50.1963],[28.6924,50.1967],[28.6921,50.1969],[28.6916,50.1974],[28.6906,50.1983],[28.6896,50.1993],[28.6895,50.1995],[28.6892,50.1997],[28.6889,50.2],[28.6883,50.2005],[28.6881,50.2008],[28.6878,50.2011],[28.6877,50.2013],[28.6876,50.2014],[28.6875,50.2015],[28.6875,50.2015],[28.6875,50.2016],[28.6875,50.2017],[28.6875,50.2019],[28.6875,50.2019],[28.6875,50.202]]}"
1816,"115",1,"{""type"":""LineString"",""coordinates"":[[28.6875,50.202],[28.6875,50.2024],[28.6876,50.2028],[28.6876,50.204],[28.6876,50.2044],[28.6876,50.2054],[28.6876,50.2062],[28.6877,50.2068],[28.6877,50.2071],[28.6877,50.2076],[28.6877,50.2077]]}"
1817,"115",1,"{""type"":""LineString"",""coordinates"":[[28.6877,50.2077],[28.6877,50.208],[28.6877,50.2086],[28.6877,50.2089],[28.6877,50.2095],[28.6877,50.2095],[28.6877,50.2096],[28.6877,50.2098],[28.6877,50.2103],[28.6877,50.2104],[28.6877,50.2106],[28.6877,50.2106],[28.6877,50.2107],[28.6877,50.2107],[28.6877,50.2107],[28.6876,50.2107],[28.6876,50.2107],[28.6876,50.2108],[28.6875,50.2108],[28.6874,50.2108]]}"
1818,"115",1,"{""type"":""LineString"",""coordinates"":[[28.6874,50.2108],[28.6874,50.2108],[28.6874,50.2108],[28.6873,50.2108],[28.6868,50.2108],[28.6855,50.2108],[28.6835,50.2109],[28.683,50.2109],[28.6823,50.2109],[28.6813,50.211],[28.6806,50.211],[28.6793,50.2111],[28.6779,50.2111],[28.6768,50.2111],[28.6762,50.2111],[28.6757,50.2112],[28.6752,50.2112],[28.6746,50.2112],[28.6737,50.2112],[28.6729,50.2112],[28.6719,50.2112],[28.6716,50.2112],[28.6715,50.2112],[28.671,50.2112],[28.6704,50.2113],[28.6698,50.2114],[28.6692,50.2114],[28.6672,50.2117],[28.6671,50.2118],[28.6658,50.2119],[28.6649,50.212],[28.6648,50.212],[28.665,50.2125],[28.665,50.2125]]}"
1819,"115",1,"{""type"":""LineString"",""coordinates"":[[28.665,50.2125],[28.6652,50.2128],[28.6659,50.2145],[28.6677,50.2184],[28.6678,50.2187],[28.6681,50.2192],[28.6682,50.2196],[28.6683,50.2196]]}"
1820,"115",1,"{""type"":""LineString"",""coordinates"":[[28.6683,50.2196],[28.6684,50.22],[28.6691,50.2215],[28.6699,50.2233],[28.67,50.2236],[28.6703,50.2242],[28.6708,50.2253],[28.6711,50.2259],[28.6716,50.227],[28.6716,50.227],[28.6717,50.227],[28.6717,50.2271],[28.6717,50.2271],[28.6717,50.2272],[28.6719,50.2276],[28.672,50.228],[28.6722,50.2285],[28.6723,50.2289],[28.6723,50.2289]]}"
1821,"115",1,"{""type"":""LineString"",""coordinates"":[[28.6723,50.2289],[28.6727,50.2302],[28.6729,50.231],[28.6731,50.2318],[28.6734,50.2331],[28.6735,50.2334],[28.6736,50.2337],[28.6736,50.2338],[28.6737,50.234],[28.6737,50.2341],[28.6738,50.2343],[28.6738,50.2345],[28.6739,50.2345],[28.674,50.2348],[28.6741,50.2349],[28.6741,50.2349],[28.6741,50.2349]]}"
1822,"115",1,"{""type"":""LineString"",""coordinates"":[[28.6741,50.2349],[28.6741,50.2349],[28.6741,50.235],[28.6741,50.235],[28.6742,50.2351],[28.6741,50.2351],[28.6742,50.2352],[28.6743,50.2353],[28.6743,50.2353],[28.6744,50.2354],[28.6746,50.2355],[28.6747,50.2356],[28.6748,50.2357],[28.675,50.2358],[28.6752,50.2359],[28.6755,50.2361],[28.6761,50.2364],[28.6762,50.2365],[28.6766,50.2367],[28.6767,50.2367],[28.6769,50.2368],[28.677,50.237],[28.6771,50.237],[28.6773,50.2371],[28.6774,50.2372],[28.6775,50.2373],[28.6777,50.2375],[28.6779,50.2377],[28.678,50.2377],[28.6788,50.2386],[28.6795,50.2394],[28.6799,50.2398],[28.68,50.2399],[28.6801,50.24],[28.6801,50.24],[28.6802,50.24]]}"
162,"12",1,"{""type"":""LineString"",""coordinates"":[[28.6612,50.2607],[28.6612,50.2607],[28.6611,50.2609],[28.6604,50.2617],[28.6602,50.2619],[28.6598,50.2624],[28.6598,50.2625],[28.6597,50.2625],[28.6595,50.2629],[28.6587,50.2638],[28.6587,50.2638],[28.6586,50.264],[28.6586,50.264],[28.6586,50.2641],[28.6586,50.2641],[28.6586,50.2642],[28.6585,50.2642],[28.6585,50.2645],[28.6584,50.2649],[28.6584,50.265]]}"
1249,"3",1,"{""type"":""LineString"",""coordinates"":[[28.6489,50.2656],[28.6489,50.2656],[28.6489,50.2657],[28.6488,50.2662],[28.6487,50.2666],[28.6487,50.2668],[28.6487,50.2669],[28.6487,50.267],[28.6486,50.2674]]}"
440,"1",0,"{""type"":""LineString"",""coordinates"":[[28.6968,50.2691],[28.6967,50.2692],[28.6963,50.2694],[28.6961,50.2696],[28.6959,50.2698],[28.6959,50.2698],[28.6958,50.2698],[28.6957,50.2699],[28.6956,50.2699],[28.6955,50.2699],[28.6954,50.2699],[28.6953,50.2699],[28.6952,50.2698],[28.6951,50.2698],[28.6949,50.2696],[28.6946,50.2694],[28.6941,50.2689],[28.6938,50.2687],[28.6937,50.2687],[28.6936,50.2686],[28.6935,50.2685],[28.6934,50.2685],[28.693,50.2683],[28.6928,50.2682],[28.6927,50.2681],[28.6926,50.2681],[28.6924,50.268],[28.6919,50.2678],[28.6917,50.2677],[28.6916,50.2677]]}"
441,"1",0,"{""type"":""LineString"",""coordinates"":[[28.6916,50.2677],[28.6915,50.2676],[28.6912,50.2675],[28.6911,50.2675],[28.6907,50.2673],[28.6902,50.2671],[28.6894,50.2667],[28.6894,50.2667],[28.6893,50.2667],[28.6889,50.2665],[28.6889,50.2665],[28.6888,50.2665],[28.6884,50.2664],[28.6865,50.2655],[28.6864,50.2655],[28.6863,50.2655],[28.6856,50.2652],[28.6856,50.2652]]}"
442,"1",0,"{""type"":""LineString"",""coordinates"":[[28.6856,50.2652],[28.6847,50.2648],[28.6845,50.2647],[28.6842,50.2646],[28.6841,50.2645],[28.6835,50.2643],[28.6827,50.264],[28.6827,50.264],[28.6825,50.2639],[28.6823,50.2638],[28.6823,50.2637],[28.6822,50.2637],[28.6821,50.2637],[28.6821,50.2636]]}"
443,"1",0,"{""type"":""LineString"",""coordinates"":[[28.6821,50.2636],[28.6814,50.2634],[28.6813,50.2633],[28.6803,50.2629],[28.6802,50.2628],[28.6799,50.2627],[28.6795,50.2625],[28.6792,50.2624],[28.6792,50.2624],[28.6786,50.2621],[28.6782,50.262],[28.6776,50.2617],[28.6774,50.2616],[28.6771,50.2615],[28.6766,50.2613],[28.6758,50.2609],[28.6754,50.2608],[28.6754,50.2608]]}"
461,"1",0,"{""type"":""LineString"",""coordinates"":[[28.7031,50.2567],[28.7031,50.2567],[28.703,50.2584]]}"
