"vehicle","route","chunk","start_datetime","end_datetime"
"079","2",0,2018-11-24 13:02:01,2018-11-24 13:03:25
"079","2",1,2018-11-24 13:50:25,2018-11-24 13:50:55
"079","2",2,2018-11-24 14:38:52,2018-11-24 14:39:19
"079","2",3,2018-11-24 14:52:11,2018-11-24 14:53:44
"079","2",4,2018-11-24 15:01:45,2018-11-24 15:05:14
"079","2",5,2018-11-24 16:01:54,2018-11-24 16:02:24
"079","2",6,2018-11-24 20:42:43,2018-11-24 20:43:45
"079","2",7,2018-11-24 21:24:06,2018-11-24 21:24:35
"079","2",8,2018-11-24 21:31:05,2018-11-24 21:33:44
"079","2",9,2018-11-25 00:00:45,2018-11-25 00:00:45
"082","1",0,2018-11-24 06:03:14,2018-11-24 06:03:24
"082","1",1,2018-11-24 06:23:14,2018-11-24 06:24:51
"082","1",2,2018-11-24 16:23:59,2018-11-24 16:27:51
"082","H2",0,2018-11-24 23:23:17,2018-11-24 23:28:38
"082","H2",1,2018-11-24 23:34:45,2018-11-24 23:36:26
"082","H2",2,2018-11-25 00:00:07,2018-11-25 00:00:07
"083","5A",0,2018-11-24 07:10:35,2018-11-24 07:11:04
"083","5A",1,2018-11-24 07:18:56,2018-11-24 07:20:39
"083","5A",2,2018-11-24 07:25:35,2018-11-24 07:26:17
"083","5A",3,2018-11-24 07:48:17,2018-11-24 07:48:47
"083","5A",4,2018-11-24 08:05:10,2018-11-24 08:05:48
"083","5A",5,2018-11-24 08:12:23,2018-11-24 08:13:00
"083","5A",6,2018-11-24 08:31:00,2018-11-24 08:54:36
"083","5A",7,2018-11-24 17:59:19,2018-11-24 18:20:54
"083","5A",8,2018-11-24 18:24:24,2018-11-24 18:25:31
"083","5A",9,2018-11-24 18:37:32,2018-11-24 18:40:45
"083","5A",10,2018-11-24 20:45:58,2018-11-24 20:46:52
"083","5A",11,2018-11-24 21:21:58,2018-11-24 21:22:33
"083","5A",12,2018-11-24 21:33:01,2018-11-24 21:36:39
"083","5A",13,2018-11-25 00:00:11,2018-11-25 00:00:11
"084","2",0,2018-11-24 05:33:43,2018-11-24 05:33:43
"084","2",1,2018-11-24 05:39:39,2018-11-24 05:39:48
"084","2",2,2018-11-24 05:47:34,2018-11-24 05:48:41
"084","2",3,2018-11-24 12:44:02,2018-11-24 12:52:18
"084","2",4,2018-11-24 13:04:40,2018-11-24 13:10:05
"086","3",0,2018-11-24 14:51:52,2018-11-24 14:53:00
"086","3",1,2018-11-24 16:22:49,2018-11-24 16:24:42
"086","3",2,2018-11-24 21:41:20,2018-11-24 21:42:13
"086","3",3,2018-11-24 21:52:39,2018-11-24 21:58:18
"086","3",4,2018-11-25 00:00:10,2018-11-25 00:00:10
"087","15A",0,2018-11-24 06:45:23,2018-11-24 06:46:34
"087","15A",1,2018-11-24 21:28:12,2018-11-24 21:31:13
"087","15A",2,2018-11-24 21:34:03,2018-11-24 21:37:40
"087","15A",3,2018-11-25 00:00:03,2018-11-25 00:00:03
"088","3",0,2018-11-24 06:51:07,2018-11-24 06:51:07
"088","3",1,2018-11-24 07:15:27,2018-11-24 07:17:10
"088","3",2,2018-11-24 15:32:10,2018-11-24 15:38:18
"088","3",3,2018-11-24 18:15:20,2018-11-24 18:15:30
"095","5A",0,2018-11-24 08:46:56,2018-11-24 08:48:50
"095","5A",1,2018-11-24 08:52:50,2018-11-24 09:14:28
"095","5A",2,2018-11-24 18:30:05,2018-11-24 18:52:00
"095","5A",3,2018-11-24 18:55:29,2018-11-24 18:58:09
"095","5A",4,2018-11-25 00:00:03,2018-11-25 00:00:03
"098","15A",0,2018-11-24 07:37:05,2018-11-24 07:37:05
"098","15A",1,2018-11-24 08:02:44,2018-11-24 08:04:06
"098","15A",2,2018-11-24 21:07:04,2018-11-24 21:08:13
"098","15A",3,2018-11-24 21:16:14,2018-11-24 21:19:55
"098","15A",4,2018-11-24 21:22:25,2018-11-24 21:22:35
"098","15A",5,2018-11-24 21:59:03,2018-11-24 21:59:50
"098","15A",6,2018-11-24 22:24:06,2018-11-24 22:24:22
"098","15A",7,2018-11-25 00:00:13,2018-11-25 00:01:02
"098","15A",8,2018-11-25 00:08:12,2018-11-25 00:08:57
"1006","3",0,2018-11-24 05:32:08,2018-11-24 05:32:08
"1006","3",1,2018-11-24 06:02:29,2018-11-24 06:06:02
"1006","3",2,2018-11-24 06:22:22,2018-11-24 06:22:52
"1006","3",3,2018-11-24 06:27:32,2018-11-24 06:30:58
"1006","3",4,2018-11-24 15:26:29,2018-11-24 15:28:00
"1006","3",5,2018-11-24 15:30:20,2018-11-24 15:32:31
"1006","3",6,2018-11-24 15:43:52,2018-11-24 15:44:53
"1006","3",7,2018-11-24 20:22:14,2018-11-24 20:22:42
"1006","3",8,2018-11-24 20:34:05,2018-11-24 20:35:14
"1006","3",9,2018-11-25 00:00:07,2018-11-25 00:00:07
"1017","2",0,2018-11-24 07:16:04,2018-11-24 07:19:46
"1017","2",1,2018-11-24 14:37:00,2018-11-24 14:40:43
"1017","2",2,2018-11-24 14:45:16,2018-11-24 14:46:53
