"vehicle","chunk","direction","stop_id","fraction","start_datetime","transactions","group"
"2209",0,0,57,0.888567334017228,2019-01-19 08:43:36,5,"9-2209-0"
"2209",1,0,58,0.940374736300628,2019-01-19 08:44:27,0,"9-2209-0"
"2209",2,0,59,1,2019-01-19 08:45:31,0,"9-2209-0"
"2209",3,1,60,8.27095013653566e-05,2019-01-19 08:45:34,0,"9-2209-1"
"2209",4,1,61,0.0403213647979594,2019-01-19 08:48:32,0,"9-2209-1"
"2209",5,1,62,0.0989506075671337,2019-01-19 08:50:55,1,"9-2209-1"
"2209",6,1,63,0.141492008356545,2019-01-19 08:51:52,0,"9-2209-1"
"2209",7,1,64,0.193781806855221,2019-01-19 08:53:48,0,"9-2209-1"
"2209",8,1,65,0.236360750042538,2019-01-19 08:55:22,0,"9-2209-1"
"2209",9,1,66,0.297949629356318,2019-01-19 08:57:49,0,"9-2209-1"
"2209",10,1,67,0.344765565394419,2019-01-19 08:59:59,0,"9-2209-1"
"2209",11,1,68,0.374668109486334,2019-01-19 09:01:13,0,"9-2209-1"
"2209",12,1,69,0.42144549290727,2019-01-19 09:03:52,0,"9-2209-1"
"2209",13,1,70,0.473446157121931,2019-01-19 09:05:20,0,"9-2209-1"
"2209",14,1,71,0.504993135193571,2019-01-19 09:06:21,0,"9-2209-1"
"2209",15,1,72,0.573074959447775,2019-01-19 09:12:33,0,"9-2209-1"
"2209",16,1,73,0.697947599614963,2019-01-19 09:16:46,0,"9-2209-1"
"2209",17,1,74,0.749108950396547,2019-01-19 09:18:21,0,"9-2209-1"
"105",0,0,57,0.888567334017228,2019-01-19 09:20:21,7,"9-105-0"
"2209",18,1,75,0.79123874380246,2019-01-19 09:20:32,0,"9-2209-1"
"105",1,0,58,0.940374736300628,2019-01-19 09:21:50,0,"9-105-0"
"2209",19,1,76,0.823432457147871,2019-01-19 09:22:02,0,"9-2209-1"
"2209",20,1,77,0.870188820717337,2019-01-19 09:23:30,0,"9-2209-1"
"105",2,0,59,1,2019-01-19 09:23:34,0,"9-105-0"
"105",3,1,60,8.27095013653566e-05,2019-01-19 09:23:37,0,"9-105-1"
"2209",21,1,78,0.91027975578937,2019-01-19 09:24:45,0,"9-2209-1"
"105",4,1,61,0.0403213647979594,2019-01-19 09:26:16,1,"9-105-1"
"2209",22,1,79,1,2019-01-19 09:26:53,0,"9-2209-1"
"2209",23,0,39,0.000224097463662981,2019-01-19 09:27:09,0,"9-2209-2"
"105",5,1,62,0.0989506075671337,2019-01-19 09:29:29,0,"9-105-1"
"105",6,1,63,0.141492008356545,2019-01-19 09:31:10,0,"9-105-1"
"105",7,1,64,0.193781806855221,2019-01-19 09:33:38,0,"9-105-1"
"105",8,1,65,0.236360750042538,2019-01-19 09:34:52,0,"9-105-1"
"2209",24,0,40,0.0718124216355296,2019-01-19 09:35:56,0,"9-2209-2"
"2209",25,0,41,0.09757327301472,2019-01-19 09:36:53,1,"9-2209-2"
"105",9,1,66,0.297949629356318,2019-01-19 09:37:35,0,"9-105-1"
"2209",26,0,42,0.164883396012329,2019-01-19 09:38:32,1,"9-2209-2"
"2209",27,0,43,0.209866484250762,2019-01-19 09:39:50,0,"9-2209-2"
"105",10,1,67,0.344765565394419,2019-01-19 09:39:59,0,"9-105-1"
"2209",28,0,44,0.240678215130601,2019-01-19 09:40:46,0,"9-2209-2"
"105",11,1,68,0.374668109486334,2019-01-19 09:42:05,0,"9-105-1"
"2209",29,0,45,0.293780271145742,2019-01-19 09:42:05,0,"9-2209-2"
"105",12,1,69,0.42144549290727,2019-01-19 09:44:02,0,"9-105-1"
"105",13,1,70,0.473446157121931,2019-01-19 09:46:03,0,"9-105-1"
"2209",30,0,46,0.424746916359073,2019-01-19 09:46:10,0,"9-2209-2"
"105",14,1,71,0.504993135193571,2019-01-19 09:47:16,0,"9-105-1"
"2209",31,0,47,0.492232118133308,2019-01-19 09:48:44,0,"9-2209-2"
"2209",32,0,48,0.524508590454635,2019-01-19 09:50:14,0,"9-2209-2"
"105",15,1,72,0.573074959447775,2019-01-19 09:50:49,0,"9-105-1"
"2209",33,0,49,0.57607907986571,2019-01-19 09:51:43,0,"9-2209-2"
"2209",34,0,50,0.610932109454967,2019-01-19 09:53:20,0,"9-2209-2"
"105",16,1,73,0.697947599614963,2019-01-19 09:55:05,0,"9-105-1"
"2209",35,0,51,0.66012492098718,2019-01-19 09:56:04,0,"9-2209-2"
"105",17,1,74,0.749108950396547,2019-01-19 09:57:13,0,"9-105-1"
"2209",36,0,52,0.693033063437311,2019-01-19 09:57:24,2,"9-2209-2"
"105",18,1,75,0.79123874380246,2019-01-19 09:58:10,0,"9-105-1"
"2209",37,0,53,0.726288700810289,2019-01-19 09:58:38,3,"9-2209-2"
"105",19,1,76,0.823432457147871,2019-01-19 09:59:08,0,"9-105-1"
"2209",38,0,54,0.767214534794604,2019-01-19 09:59:14,0,"9-2209-2"
"105",20,1,77,0.870188820717337,2019-01-19 10:00:06,0,"9-105-1"
"2209",39,0,55,0.795172031468636,2019-01-19 10:00:29,0,"9-2209-2"
"105",21,1,78,0.91027975578937,2019-01-19 10:01:44,0,"9-105-1"
"2209",40,0,56,0.842835672972028,2019-01-19 10:02:01,0,"9-2209-2"
"105",22,1,79,1,2019-01-19 10:03:37,0,"9-105-1"
"105",23,0,39,0.000224097463662981,2019-01-19 10:03:48,0,"9-105-2"
"2209",41,0,57,0.888567334017228,2019-01-19 10:03:50,0,"9-2209-2"
"2209",42,0,58,0.940374736300628,2019-01-19 10:06:14,2,"9-2209-2"
"2209",43,0,59,1,2019-01-19 10:07:34,0,"9-2209-2"
"2209",44,1,60,8.27095013653566e-05,2019-01-19 10:07:54,1,"9-2209-3"
"2209",45,1,61,0.0403213647979594,2019-01-19 10:09:26,0,"9-2209-3"
"105",24,0,40,0.0718124216355296,2019-01-19 10:11:16,0,"9-105-2"
"2209",46,1,62,0.0989506075671337,2019-01-19 10:11:54,0,"9-2209-3"
"105",25,0,41,0.09757327301472,2019-01-19 10:12:22,3,"9-105-2"
"2209",47,1,63,0.141492008356545,2019-01-19 10:12:29,0,"9-2209-3"
"105",26,0,42,0.164883396012329,2019-01-19 10:14:05,1,"9-105-2"
"2209",48,1,64,0.193781806855221,2019-01-19 10:14:32,0,"9-2209-3"
"105",27,0,43,0.209866484250762,2019-01-19 10:15:00,0,"9-105-2"
"2209",49,1,65,0.236360750042538,2019-01-19 10:15:44,0,"9-2209-3"
"105",28,0,44,0.240678215130601,2019-01-19 10:16:12,0,"9-105-2"
"2209",50,1,66,0.297949629356318,2019-01-19 10:17:47,0,"9-2209-3"
"105",29,0,45,0.293780271145742,2019-01-19 10:17:55,0,"9-105-2"
"2209",51,1,67,0.344765565394419,2019-01-19 10:20:07,1,"9-2209-3"
"2209",52,1,68,0.374668109486334,2019-01-19 10:21:00,0,"9-2209-3"
"2209",53,1,69,0.42144549290727,2019-01-19 10:22:56,0,"9-2209-3"
"105",30,0,46,0.424746916359073,2019-01-19 10:23:22,2,"9-105-2"
