"datetime","vehicle","kind","lon","lat","on_route"
2019-01-31 20:55:44,"1070",26,28.6596355438232,50.2574157714844,1
2019-01-31 21:41:12,"1070",14,28.6375770568848,50.2453384399414,1
2019-01-31 22:08:25,"1070",14,28.6479454040527,50.2725791931152,1
2019-01-31 22:40:10,"1070",17,28.6180515289307,50.2816696166992,1
2019-01-31 23:54:15,"1070",14,28.668701171875,50.2523536682129,0
2019-01-31 23:56:25,"1070",14,28.6744194030762,50.2496795654297,0
2019-01-31 23:56:26,"1070",14,28.6744194030762,50.2496795654297,0
2019-01-31 21:07:01,"2243",14,28.6486663818359,50.2661895751953,1
2019-01-31 21:02:20,"2243",14,28.6561698913574,50.2575988769531,1
2019-01-31 21:09:09,"2243",14,28.6483592987061,50.2698745727539,1
2019-01-31 22:01:16,"2243",17,28.6612682342529,50.2546920776367,1
2019-01-31 23:06:52,"2243",14,28.6486721038818,50.2663383483887,1
2019-01-31 22:09:18,"2277",14,28.6207180023193,50.2812347412109,1
2019-01-31 22:33:41,"2277",14,28.6615867614746,50.2534370422363,1
2019-01-31 23:19:25,"2277",14,28.6599540710449,50.2569236755371,1
2019-01-31 23:44:58,"2277",26,28.7067527770996,50.253547668457,0
2019-01-31 23:44:58,"2277",2,28.7067527770996,50.253547668457,0
2019-01-31 20:57:58,"1070",32,28.6591854095459,50.256778717041,1
2019-01-31 22:03:50,"1070",14,28.6507797241211,50.262077331543,1
2019-01-31 22:49:35,"1070",14,28.6484794616699,50.2683296203613,1
2019-01-31 23:01:26,"1070",14,28.6611843109131,50.2549171447754,1
2019-01-31 23:01:32,"1070",14,28.6611843109131,50.2549171447754,1
2019-01-31 23:31:58,"1070",14,28.62131690979,50.2439651489258,1
2019-01-31 23:54:24,"1070",14,28.6691665649414,50.2520980834961,0
2019-01-31 21:42:01,"2243",14,28.6377849578857,50.2781028747559,1
2019-01-31 22:38:18,"2243",14,28.6460933685303,50.2451362609863,1
2019-01-31 22:38:19,"2243",14,28.6460933685303,50.2451362609863,1
2019-01-31 23:14:17,"2243",14,28.6313724517822,50.2794342041016,1
2019-01-31 23:33:48,"2243",17,28.6020050048828,50.2845191955566,1
2019-01-31 23:37:12,"2243",14,28.6147480010986,50.2822151184082,1
2019-01-31 21:34:57,"535",14,28.6614265441895,50.2536354064941,1
2019-01-31 21:37:50,"535",14,28.6578712463379,50.2525939941406,1
2019-01-31 23:07:18,"535",14,28.6194801330566,50.2814292907715,1
2019-01-31 23:07:20,"535",14,28.6194801330566,50.2814292907715,1
2019-01-31 23:13:11,"535",14,28.6436252593994,50.2770690917969,1
2019-01-31 23:26:13,"535",14,28.6609039306641,50.255184173584,1
2019-01-31 21:41:34,"2277",14,28.638500213623,50.2781639099121,1
2019-01-31 22:14:37,"2277",14,28.6434860229492,50.277099609375,1
2019-01-31 23:24:08,"2277",14,28.6693286895752,50.2519416809082,0
2019-01-31 23:29:41,"2277",14,28.6833915710449,50.2456207275391,0
2019-01-31 23:36:52,"2277",14,28.7022819519043,50.2431411743164,0
2019-01-31 21:34:21,"2243",14,28.6074314117432,50.2835807800293,1
2019-01-31 21:42:45,"2243",14,28.6414775848389,50.2773971557617,1
2019-01-31 21:42:52,"2243",14,28.6414775848389,50.2773971557617,1
2019-01-31 22:01:43,"2243",14,28.6614952087402,50.2540588378906,1
2019-01-31 23:04:14,"2243",14,28.652660369873,50.2613563537598,1
2019-01-31 21:31:25,"535",14,28.6599159240723,50.2570533752441,1
2019-01-31 21:33:37,"535",14,28.6608657836914,50.2548980712891,1
2019-01-31 21:33:41,"535",17,28.6608657836914,50.2548980712891,1
2019-01-31 21:33:54,"535",14,28.6608657836914,50.2548980712891,1
2019-01-31 21:35:08,"535",14,28.661548614502,50.2533798217773,1
2019-01-31 22:34:38,"535",14,28.651460647583,50.2617988586426,1
2019-01-31 23:10:54,"535",14,28.6358413696289,50.2784805297852,1
2019-01-31 23:11:27,"535",14,28.6371002197266,50.2782592773438,1
2019-01-31 23:11:43,"535",14,28.6381359100342,50.2780799865723,1
2019-01-31 21:11:00,"1070",14,28.6364593505859,50.2453956604004,1
2019-01-31 21:38:44,"1070",14,28.6301307678223,50.2451095581055,1
2019-01-31 21:38:45,"1070",14,28.6301307678223,50.2451095581055,1
2019-01-31 22:04:08,"1070",17,28.6527843475342,50.2612495422363,1
