"vehicle","chunk","start_datetime","end_datetime"
"077",0,2019-01-07 17:32:23,2019-01-07 17:32:23
"077",1,2019-01-07 18:20:05,2019-01-07 18:20:50
"079",0,2019-01-07 06:06:16,2019-01-07 08:37:07
"079",1,2019-01-07 09:12:53,2019-01-07 20:09:43
"079",2,2019-01-07 20:24:42,2019-01-07 20:41:07
"079",3,2019-01-08 00:00:09,2019-01-08 00:00:09
"085",0,2019-01-07 10:58:10,2019-01-07 10:58:10
"085",1,2019-01-07 14:18:51,2019-01-07 14:19:01
"085",2,2019-01-07 14:49:51,2019-01-07 14:56:20
"086",0,2019-01-07 06:34:28,2019-01-07 10:39:39
"086",1,2019-01-07 11:16:46,2019-01-07 14:08:27
"086",2,2019-01-07 14:13:58,2019-01-07 20:49:44
"086",3,2019-01-07 21:32:02,2019-01-07 22:19:23
"086",4,2019-01-07 22:29:47,2019-01-07 23:21:57
"086",5,2019-01-07 23:30:58,2019-01-07 23:54:42
"086",6,2019-01-08 00:00:00,2019-01-08 00:00:00
"086",7,2019-01-08 00:05:03,2019-01-08 00:09:15
"087",0,2019-01-07 07:20:17,2019-01-07 07:20:17
"087",1,2019-01-07 08:04:41,2019-01-07 12:01:24
"087",2,2019-01-07 13:43:29,2019-01-07 17:03:19
"087",3,2019-01-07 17:09:50,2019-01-07 21:07:58
"087",4,2019-01-07 21:15:43,2019-01-07 21:16:29
"087",5,2019-01-07 21:21:59,2019-01-07 21:22:10
"087",6,2019-01-08 00:01:05,2019-01-08 00:01:05
"088",0,2019-01-07 07:02:27,2019-01-07 07:02:27
"088",1,2019-01-07 07:36:56,2019-01-07 10:07:49
"088",2,2019-01-07 10:13:14,2019-01-07 12:38:36
"088",3,2019-01-07 21:32:25,2019-01-07 21:39:24
"1006",0,2019-01-07 06:47:36,2019-01-07 06:47:36
"1006",1,2019-01-07 07:19:07,2019-01-07 07:19:17
"1006",2,2019-01-07 07:29:57,2019-01-07 07:30:12
"1006",3,2019-01-07 07:48:38,2019-01-07 07:55:32
"1006",4,2019-01-07 09:09:29,2019-01-07 09:24:11
"1006",5,2019-01-07 09:31:11,2019-01-07 11:40:09
"1006",6,2019-01-07 12:09:21,2019-01-07 12:11:44
"1006",7,2019-01-07 12:17:35,2019-01-07 14:08:30
"1006",8,2019-01-07 14:14:01,2019-01-07 14:32:23
"1006",9,2019-01-07 14:40:23,2019-01-07 15:22:52
"1006",10,2019-01-07 18:06:21,2019-01-07 18:09:54
"1006",11,2019-01-07 21:01:14,2019-01-07 21:05:22
"1006",12,2019-01-08 00:00:04,2019-01-08 00:00:04
"101",0,2019-01-07 06:42:39,2019-01-07 06:42:39
"101",1,2019-01-07 06:58:21,2019-01-07 12:26:22
"101",2,2019-01-07 12:38:46,2019-01-07 12:49:54
"101",3,2019-01-07 12:59:29,2019-01-07 13:00:00
"101",4,2019-01-07 13:08:40,2019-01-07 14:29:19
"101",5,2019-01-07 14:35:29,2019-01-07 15:58:20
"101",6,2019-01-07 16:05:20,2019-01-07 18:22:26
"101",7,2019-01-07 18:52:17,2019-01-07 19:04:48
"101",8,2019-01-07 19:13:09,2019-01-07 21:53:59
"101",9,2019-01-07 22:00:49,2019-01-07 22:20:49
"101",10,2019-01-07 22:30:38,2019-01-07 22:54:59
"101",11,2019-01-07 23:04:29,2019-01-07 23:42:43
