"vehicle","route","chunk","start_datetime","end_datetime"
"077","4",0,2018-11-01 06:27:21,2018-11-01 06:27:21
"077","4",1,2018-11-01 06:34:13,2018-11-01 06:37:42
"077","4",2,2018-11-01 06:58:30,2018-11-01 07:00:40
"077","4",3,2018-11-01 07:13:36,2018-11-01 07:59:54
"077","4",4,2018-11-01 08:07:10,2018-11-01 08:27:26
"077","4",5,2018-11-01 08:32:37,2018-11-01 08:45:39
"077","4",6,2018-11-01 08:55:59,2018-11-01 09:01:39
"077","4",7,2018-11-01 09:22:38,2018-11-01 09:30:18
"077","4",8,2018-11-01 11:42:53,2018-11-01 11:43:03
"077","4",9,2018-11-01 13:00:57,2018-11-01 13:01:11
"077","4",10,2018-11-01 13:54:58,2018-11-01 14:01:36
"077","4",11,2018-11-01 14:15:35,2018-11-01 15:05:47
"077","4",12,2018-11-01 15:12:07,2018-11-01 15:30:02
"077","4",13,2018-11-01 15:33:32,2018-11-01 15:56:50
"077","4",14,2018-11-01 16:03:35,2018-11-01 16:56:07
"077","4",15,2018-11-01 17:02:37,2018-11-01 17:24:30
"077","4",16,2018-11-01 17:29:30,2018-11-01 17:48:54
"077","4",17,2018-11-01 17:55:51,2018-11-01 18:48:12
"077","4",18,2018-11-01 19:01:22,2018-11-01 19:07:29
"077","4",19,2018-11-01 21:20:18,2018-11-01 21:20:28
"077","4",20,2018-11-01 21:38:17,2018-11-01 21:46:17
"077","4",21,2018-11-01 23:00:26,2018-11-01 23:00:47
"078","9",0,2018-11-01 06:20:15,2018-11-01 06:20:15
"078","9",1,2018-11-01 06:52:25,2018-11-01 06:55:10
"078","9",2,2018-11-01 07:05:20,2018-11-01 07:05:40
"078","9",3,2018-11-01 07:09:30,2018-11-01 07:12:27
"078","9",4,2018-11-01 07:14:44,2018-11-01 07:17:26
"078","9",5,2018-11-01 09:58:38,2018-11-01 10:08:40
"078","9",6,2018-11-01 13:39:31,2018-11-01 13:39:54
"078","9",7,2018-11-01 13:44:16,2018-11-01 13:50:09
"078","9",8,2018-11-01 19:01:00,2018-11-01 19:12:11
"078","9",9,2018-11-01 20:24:29,2018-11-01 20:24:55
"079","10",0,2018-11-01 05:54:42,2018-11-01 06:05:08
"079","10",1,2018-11-01 08:58:10,2018-11-01 09:06:34
"079","10",2,2018-11-01 09:09:39,2018-11-01 09:13:18
"079","10",3,2018-11-01 10:25:36,2018-11-01 10:29:47
"079","15A",0,2018-11-01 18:53:04,2018-11-01 18:55:02
"079","15A",1,2018-11-01 18:57:19,2018-11-01 18:58:22
"079","15A",2,2018-11-01 22:52:36,2018-11-01 22:53:16
"079","15A",3,2018-11-02 00:01:46,2018-11-02 00:01:46
"081","5A",0,2018-11-01 17:22:16,2018-11-01 17:22:16
"081","5A",1,2018-11-01 18:14:47,2018-11-01 18:15:00
"082","1",0,2018-11-01 06:13:40,2018-11-01 06:13:50
"082","1",1,2018-11-01 06:31:50,2018-11-01 06:33:47
"082","1",2,2018-11-01 19:58:01,2018-11-01 19:58:21
"082","1",3,2018-11-01 22:21:05,2018-11-01 22:23:49
"082","1",4,2018-11-01 22:31:45,2018-11-01 22:34:00
"082","1",5,2018-11-02 00:00:22,2018-11-02 00:00:22
"083","5A",0,2018-11-01 05:41:58,2018-11-01 05:42:58
"083","5A",1,2018-11-01 05:47:58,2018-11-01 06:09:16
"083","5A",2,2018-11-01 09:23:47,2018-11-01 09:46:50
"083","5A",3,2018-11-01 09:49:09,2018-11-01 09:51:14
