"vehicle","chunk","start_datetime","end_datetime"
"077",0,2019-01-21 05:07:05,2019-01-21 05:07:05
"077",1,2019-01-21 06:31:15,2019-01-21 06:31:27
"077",2,2019-01-21 06:46:11,2019-01-21 06:46:21
"077",3,2019-01-21 08:29:59,2019-01-21 08:44:11
"077",4,2019-01-21 09:28:03,2019-01-21 09:29:09
"077",5,2019-01-21 09:45:54,2019-01-21 17:42:07
"077",6,2019-01-21 17:55:46,2019-01-21 17:57:09
"077",7,2019-01-21 21:30:38,2019-01-21 21:30:56
"077",8,2019-01-21 21:40:15,2019-01-21 21:44:10
"078",0,2019-01-21 06:19:36,2019-01-21 06:19:36
"078",1,2019-01-21 06:34:11,2019-01-21 06:34:31
"078",2,2019-01-21 06:50:01,2019-01-21 06:50:31
"078",3,2019-01-21 07:11:28,2019-01-21 10:04:46
"078",4,2019-01-21 10:29:46,2019-01-21 10:38:43
"078",5,2019-01-21 12:07:29,2019-01-21 12:07:29
"078",6,2019-01-21 13:28:16,2019-01-21 13:28:56
"078",7,2019-01-21 13:45:56,2019-01-21 19:13:49
"078",8,2019-01-21 19:27:24,2019-01-21 19:27:49
"078",9,2019-01-21 19:36:53,2019-01-21 19:46:43
"078",10,2019-01-21 20:08:08,2019-01-21 20:08:18
"079",0,2019-01-21 07:16:58,2019-01-21 07:17:27
"079",1,2019-01-21 07:37:39,2019-01-21 17:49:36
"079",2,2019-01-21 17:56:06,2019-01-21 17:59:51
"079",3,2019-01-22 00:00:24,2019-01-22 00:00:24
"081",0,2019-01-21 05:06:03,2019-01-21 05:06:03
"081",1,2019-01-21 05:21:45,2019-01-21 05:45:40
"081",2,2019-01-21 06:02:20,2019-01-21 06:26:51
"081",3,2019-01-21 07:02:57,2019-01-21 07:07:17
"081",4,2019-01-21 07:54:08,2019-01-21 08:19:30
"081",5,2019-01-21 09:56:19,2019-01-21 09:58:06
"081",6,2019-01-21 14:28:28,2019-01-21 14:30:09
"081",7,2019-01-21 14:35:17,2019-01-21 19:45:51
"081",8,2019-01-21 22:18:24,2019-01-21 22:20:18
"082",0,2019-01-21 06:30:24,2019-01-21 13:42:13
"082",1,2019-01-21 14:26:24,2019-01-21 18:27:51
"082",2,2019-01-21 18:33:31,2019-01-21 19:59:48
"082",3,2019-01-21 20:05:56,2019-01-21 20:08:52
"082",4,2019-01-21 22:32:14,2019-01-21 22:33:52
"082",5,2019-01-21 23:02:14,2019-01-21 23:03:00
"082",6,2019-01-22 00:00:00,2019-01-22 00:00:00
"082",7,2019-01-22 01:54:56,2019-01-22 01:57:20
"084",0,2019-01-21 05:45:52,2019-01-21 09:19:03
"084",1,2019-01-21 14:03:00,2019-01-21 14:03:10
"084",2,2019-01-21 14:09:07,2019-01-21 19:29:24
"085",0,2019-01-21 06:50:13,2019-01-21 06:50:34
"085",1,2019-01-21 07:19:20,2019-01-21 14:44:50
"085",2,2019-01-21 14:50:41,2019-01-21 20:17:08
"085",3,2019-01-21 20:44:00,2019-01-21 21:25:24
"085",4,2019-01-21 21:34:21,2019-01-21 22:21:05
"085",5,2019-01-21 22:35:22,2019-01-21 22:55:11
