"vehicle","chunk","direction","stop_id","fraction","start_datetime","transactions","group"
"1187",0,0,1345,0.948552549187855,2018-11-18 20:42:01,0,"H3-1187-0"
"1227",0,0,1346,0.99095764150352,2018-11-18 21:01:29,0,"H3-1227-0"
"1187",1,0,1345,0.948552549187855,2018-11-18 21:02:03,4,"H3-1187-0"
"1187",2,0,1322,0.0236101992098971,2018-11-18 21:03:49,0,"H3-1187-1"
"1187",3,0,1323,0.0732633721483541,2018-11-18 21:06:26,8,"H3-1187-1"
"1187",4,0,1324,0.111254142363532,2018-11-18 21:07:57,0,"H3-1187-1"
"1187",5,0,1325,0.147708682899042,2018-11-18 21:10:31,2,"H3-1187-1"
"1187",6,0,1326,0.207657331146133,2018-11-18 21:13:59,2,"H3-1187-1"
"1187",7,0,1328,0.269455563889602,2018-11-18 21:17:21,6,"H3-1187-1"
"1187",8,0,1329,0.307681073685823,2018-11-18 21:18:06,1,"H3-1187-1"
"1187",9,0,1330,0.333793909001545,2018-11-18 21:19:18,0,"H3-1187-1"
"1187",10,0,1331,0.378312659576298,2018-11-18 21:21:25,1,"H3-1187-1"
"1187",11,0,1332,0.421026903541387,2018-11-18 21:23:06,0,"H3-1187-1"
"1187",12,0,1333,0.465145792515161,2018-11-18 21:26:42,1,"H3-1187-1"
"1187",13,0,1334,0.493700174785511,2018-11-18 21:27:52,0,"H3-1187-1"
"1227",1,0,1346,0.99095764150352,2018-11-18 21:30:12,5,"H3-1227-0"
"1227",2,0,1345,0.948552549187855,2018-11-18 21:31:13,0,"H3-1227-1"
"1187",14,0,1335,0.535692328551945,2018-11-18 21:31:32,0,"H3-1187-1"
"1187",15,0,1336,0.549650456067745,2018-11-18 21:32:25,2,"H3-1187-1"
"1227",3,0,1322,0.0236101992098971,2018-11-18 21:32:29,4,"H3-1227-2"
"1187",16,0,1337,0.615232434619176,2018-11-18 21:35:00,0,"H3-1187-1"
"1227",4,0,1323,0.0732633721483541,2018-11-18 21:35:15,3,"H3-1227-2"
"1187",17,0,1338,0.65950080120737,2018-11-18 21:36:41,0,"H3-1187-1"
"1227",5,0,1324,0.111254142363532,2018-11-18 21:36:58,8,"H3-1227-2"
"1227",6,0,1325,0.147708682899042,2018-11-18 21:38:29,3,"H3-1227-2"
"1187",18,0,1339,0.707778151031053,2018-11-18 21:39:17,0,"H3-1187-1"
"1187",19,0,1340,0.759436670065264,2018-11-18 21:41:10,3,"H3-1187-1"
"1227",7,0,1326,0.207657331146133,2018-11-18 21:41:44,0,"H3-1227-2"
"1187",20,0,1341,0.789350568092964,2018-11-18 21:42:40,0,"H3-1187-1"
"1227",8,0,1327,0.238394164073839,2018-11-18 21:43:13,1,"H3-1227-2"
"1227",9,0,1328,0.269455563889602,2018-11-18 21:44:22,0,"H3-1227-2"
"1187",21,0,1342,0.847319757085808,2018-11-18 21:44:59,0,"H3-1187-1"
"1227",10,0,1329,0.307681073685823,2018-11-18 21:45:56,0,"H3-1227-2"
"1187",22,0,1343,0.863670329823276,2018-11-18 21:46:12,0,"H3-1187-1"
"1227",11,0,1330,0.333793909001545,2018-11-18 21:46:59,0,"H3-1227-2"
"1187",23,0,1344,0.906804463768917,2018-11-18 21:48:33,3,"H3-1187-1"
"1227",12,0,1331,0.378312659576298,2018-11-18 21:48:43,0,"H3-1227-2"
"1187",24,0,1345,0.948552549187855,2018-11-18 21:51:15,0,"H3-1187-1"
"1227",13,0,1332,0.421026903541387,2018-11-18 21:51:39,2,"H3-1227-2"
"1227",14,0,1333,0.465145792515161,2018-11-18 21:54:22,1,"H3-1227-2"
"1227",15,0,1334,0.493700174785511,2018-11-18 21:55:58,1,"H3-1227-2"
"1227",16,0,1335,0.535692328551945,2018-11-18 21:59:20,1,"H3-1227-2"
"1227",17,0,1336,0.549650456067745,2018-11-18 22:00:13,0,"H3-1227-2"
"1227",18,0,1337,0.615232434619176,2018-11-18 22:02:26,0,"H3-1227-2"
"1187",25,0,1322,0.0236101992098971,2018-11-18 22:03:35,0,"H3-1187-2"
"1227",19,0,1338,0.65950080120737,2018-11-18 22:04:37,4,"H3-1227-2"
"1227",20,0,1339,0.707778151031053,2018-11-18 22:07:31,0,"H3-1227-2"
"1187",26,0,1323,0.0732633721483541,2018-11-18 22:07:50,8,"H3-1187-2"
"1187",27,0,1324,0.111254142363532,2018-11-18 22:08:55,2,"H3-1187-2"
"1227",21,0,1340,0.759436670065264,2018-11-18 22:09:01,2,"H3-1227-2"
"1227",22,0,1341,0.789350568092964,2018-11-18 22:10:31,4,"H3-1227-2"
"1187",28,0,1325,0.147708682899042,2018-11-18 22:10:55,6,"H3-1187-2"
"1227",23,0,1342,0.847319757085808,2018-11-18 22:13:29,1,"H3-1227-2"
"1187",29,0,1326,0.207657331146133,2018-11-18 22:13:37,13,"H3-1187-2"
"1227",24,0,1343,0.863670329823276,2018-11-18 22:13:56,1,"H3-1227-2"
"1187",30,0,1327,0.238394164073839,2018-11-18 22:14:58,2,"H3-1187-2"
"1227",25,0,1344,0.906804463768917,2018-11-18 22:15:48,0,"H3-1227-2"
"1227",26,0,1345,0.948552549187855,2018-11-18 22:17:38,1,"H3-1227-2"
"1187",31,0,1329,0.307681073685823,2018-11-18 22:17:44,7,"H3-1187-2"
"1187",32,0,1330,0.333793909001545,2018-11-18 22:18:40,0,"H3-1187-2"
"1187",33,0,1331,0.378312659576298,2018-11-18 22:20:18,0,"H3-1187-2"
"1187",34,0,1332,0.421026903541387,2018-11-18 22:23:03,1,"H3-1187-2"
"1187",35,0,1333,0.465145792515161,2018-11-18 22:26:14,2,"H3-1187-2"
"1187",36,0,1334,0.493700174785511,2018-11-18 22:28:15,1,"H3-1187-2"
"1187",37,0,1335,0.535692328551945,2018-11-18 22:29:58,0,"H3-1187-2"
"1227",27,0,1346,0.99095764150352,2018-11-18 22:30:46,0,"H3-1227-2"
"1227",28,0,1345,0.948552549187855,2018-11-18 22:31:26,0,"H3-1227-3"
"1187",38,0,1336,0.549650456067745,2018-11-18 22:31:38,0,"H3-1187-2"
"1227",29,0,1322,0.0236101992098971,2018-11-18 22:33:11,4,"H3-1227-4"
"1187",39,0,1337,0.615232434619176,2018-11-18 22:33:22,0,"H3-1187-2"
"1227",30,0,1323,0.0732633721483541,2018-11-18 22:35:44,4,"H3-1227-4"
"1187",40,0,1338,0.65950080120737,2018-11-18 22:36:06,0,"H3-1187-2"
"1227",31,0,1324,0.111254142363532,2018-11-18 22:38:24,3,"H3-1227-4"
"1187",41,0,1339,0.707778151031053,2018-11-18 22:38:52,10,"H3-1187-2"
"1227",32,0,1325,0.147708682899042,2018-11-18 22:40:02,4,"H3-1227-4"
"1187",42,0,1340,0.759436670065264,2018-11-18 22:40:18,0,"H3-1187-2"
"1187",43,0,1341,0.789350568092964,2018-11-18 22:41:53,0,"H3-1187-2"
"1227",33,0,1326,0.207657331146133,2018-11-18 22:43:08,3,"H3-1227-4"
"1227",34,0,1327,0.238394164073839,2018-11-18 22:45:21,2,"H3-1227-4"
"1187",44,0,1343,0.863670329823276,2018-11-18 22:45:52,1,"H3-1187-2"
"1227",35,0,1328,0.269455563889602,2018-11-18 22:46:36,1,"H3-1227-4"
"1187",45,0,1344,0.906804463768917,2018-11-18 22:47:17,0,"H3-1187-2"
"1227",36,0,1329,0.307681073685823,2018-11-18 22:47:52,0,"H3-1227-4"
"1227",37,0,1330,0.333793909001545,2018-11-18 22:48:54,0,"H3-1227-4"
"1187",46,0,1345,0.948552549187855,2018-11-18 22:49:30,0,"H3-1187-2"
"1227",38,0,1331,0.378312659576298,2018-11-18 22:50:19,1,"H3-1227-4"
"1227",39,0,1332,0.421026903541387,2018-11-18 22:52:43,1,"H3-1227-4"
"1227",40,0,1333,0.465145792515161,2018-11-18 22:55:41,3,"H3-1227-4"
"1227",41,0,1334,0.493700174785511,2018-11-18 22:57:11,0,"H3-1227-4"
"1227",42,0,1335,0.535692328551945,2018-11-18 22:59:17,2,"H3-1227-4"
"1227",43,0,1336,0.549650456067745,2018-11-18 22:59:59,0,"H3-1227-4"
"1227",44,0,1337,0.615232434619176,2018-11-18 23:02:04,1,"H3-1227-4"
"1187",47,0,1322,0.0236101992098971,2018-11-18 23:03:25,1,"H3-1187-3"
"1227",45,0,1338,0.65950080120737,2018-11-18 23:04:14,1,"H3-1227-4"
"1227",46,0,1339,0.707778151031053,2018-11-18 23:06:58,2,"H3-1227-4"
"1187",48,0,1323,0.0732633721483541,2018-11-18 23:07:43,4,"H3-1187-3"
"1227",47,0,1340,0.759436670065264,2018-11-18 23:08:44,7,"H3-1227-4"
"1187",49,0,1324,0.111254142363532,2018-11-18 23:09:06,3,"H3-1187-3"
"1227",48,0,1341,0.789350568092964,2018-11-18 23:10:12,1,"H3-1227-4"
