"vehicle","route","chunk","start_datetime","end_datetime"
"077","1",0,2019-01-01 01:08:21,2019-01-01 01:08:21
"079","3",0,2018-12-31 06:31:08,2018-12-31 06:32:34
"079","3",1,2018-12-31 17:10:08,2018-12-31 17:14:19
"079","3",2,2018-12-31 17:29:08,2018-12-31 17:29:08
"079","3",3,2018-12-31 17:34:56,2018-12-31 17:34:56
"079","3",4,2018-12-31 17:55:30,2018-12-31 17:55:30
"081","7",0,2018-12-31 07:15:36,2018-12-31 07:15:50
"081","7",1,2018-12-31 07:18:50,2018-12-31 07:27:16
"081","7",2,2018-12-31 10:21:19,2018-12-31 10:48:01
"081","7",3,2018-12-31 17:20:39,2018-12-31 17:22:32
"081","7",4,2018-12-31 17:44:35,2018-12-31 17:44:49
"081","7",5,2018-12-31 20:22:39,2018-12-31 20:22:54
"081","7",6,2018-12-31 20:48:01,2018-12-31 20:48:41
"081","7",7,2018-12-31 20:53:59,2018-12-31 20:54:58
"082","4",0,2018-12-31 04:17:42,2018-12-31 04:19:25
"082","4",1,2018-12-31 12:54:51,2018-12-31 13:10:43
"082","4",2,2018-12-31 19:53:26,2018-12-31 19:55:11
"082","4",3,2018-12-31 19:59:25,2018-12-31 20:05:20
"082","4",4,2019-01-01 00:00:24,2019-01-01 00:00:24
"083","3",0,2018-12-31 06:08:45,2018-12-31 06:10:45
"083","3",1,2018-12-31 20:10:25,2018-12-31 20:13:43
"083","3",2,2018-12-31 20:16:12,2018-12-31 20:18:21
"083","3",3,2018-12-31 20:21:48,2018-12-31 20:25:18
"083","3",4,2019-01-01 00:00:21,2019-01-01 00:00:21
"084","2",0,2018-12-31 16:22:36,2018-12-31 16:22:36
"084","2",1,2018-12-31 16:30:16,2018-12-31 16:32:22
"084","H5",0,2019-01-01 02:51:18,2019-01-01 03:15:32
"084","H5",1,2019-01-01 03:27:53,2019-01-01 03:33:32
"086","3",0,2018-12-31 07:38:23,2018-12-31 07:39:23
"086","3",1,2018-12-31 21:36:57,2018-12-31 21:37:55
"086","3",2,2018-12-31 21:45:48,2018-12-31 21:46:07
"086","3",3,2018-12-31 21:54:19,2018-12-31 21:56:14
"086","3",4,2018-12-31 21:59:58,2018-12-31 22:00:44
"086","3",5,2018-12-31 22:03:57,2018-12-31 22:04:07
"086","3",6,2019-01-01 00:01:31,2019-01-01 00:01:31
"087","15A",0,2018-12-31 08:03:02,2018-12-31 08:05:00
"087","15A",1,2018-12-31 14:46:42,2018-12-31 14:48:46
"087","15A",2,2018-12-31 14:57:04,2018-12-31 14:57:38
"095","5A",0,2018-12-31 07:17:42,2018-12-31 07:17:42
"095","5A",1,2018-12-31 07:44:19,2018-12-31 08:08:03
"095","5A",2,2018-12-31 17:04:47,2018-12-31 17:34:04
"097","15A",0,2018-12-31 14:45:28,2018-12-31 14:47:42
"097","15A",1,2018-12-31 21:04:38,2018-12-31 21:06:54
"097","15A",2,2018-12-31 21:21:06,2018-12-31 21:29:01
"097","15A",3,2018-12-31 21:37:08,2018-12-31 21:37:37
"097","15A",4,2018-12-31 22:02:59,2018-12-31 22:05:11
"097","15A",5,2018-12-31 22:07:17,2018-12-31 22:07:47
"097","15A",6,2019-01-01 00:00:17,2019-01-01 00:00:17
"097","4",0,2018-12-31 14:35:08,2018-12-31 14:35:08
"098","15A",0,2018-12-31 06:49:28,2018-12-31 06:49:28
"098","15A",1,2018-12-31 06:57:33,2018-12-31 06:58:52
"098","15A",2,2018-12-31 07:12:05,2018-12-31 07:13:51
"098","15A",3,2018-12-31 16:36:07,2018-12-31 16:36:17
"098","15A",4,2018-12-31 20:56:34,2018-12-31 20:57:49
"098","15A",5,2018-12-31 21:00:54,2018-12-31 21:09:55
"098","H5",0,2019-01-01 02:52:19,2019-01-01 03:15:28
"098","H5",1,2019-01-01 03:24:06,2019-01-01 03:24:16
"1006","2",0,2018-12-31 05:45:51,2018-12-31 05:48:00
"1006","2",1,2018-12-31 19:47:27,2018-12-31 19:49:18
"1006","2",2,2018-12-31 19:58:19,2018-12-31 20:03:30
"1006","2",3,2019-01-01 00:00:03,2019-01-01 00:00:03
"101","8",0,2018-12-31 13:53:58,2018-12-31 13:53:58
"101","8",1,2018-12-31 14:09:59,2018-12-31 14:10:11
"101","8",2,2018-12-31 14:31:17,2018-12-31 14:32:56
"101","8",3,2018-12-31 14:36:46,2018-12-31 14:45:35
"101","8",4,2018-12-31 14:53:54,2018-12-31 14:56:23
"101","8",5,2018-12-31 20:47:15,2018-12-31 20:51:59
"101","8",6,2018-12-31 20:58:49,2018-12-31 21:04:51
"101","8",7,2018-12-31 21:12:02,2018-12-31 21:15:02
"101","8",8,2018-12-31 21:19:37,2018-12-31 21:23:35
"1017","7",0,2018-12-31 06:16:24,2018-12-31 06:16:24
"1017","7",1,2018-12-31 06:44:31,2018-12-31 06:55:10
"1017","7",2,2018-12-31 20:49:04,2018-12-31 20:57:45
"1017","7",3,2018-12-31 21:04:41,2018-12-31 21:09:59
"1028","3",0,2018-12-31 04:01:28,2018-12-31 04:01:35
"1028","3",1,2018-12-31 04:13:28,2018-12-31 04:22:24
"1028","3",2,2018-12-31 20:36:29,2018-12-31 20:36:29
"1028","3",3,2018-12-31 20:38:37,2018-12-31 20:38:46
"1028","3",4,2018-12-31 20:43:46,2018-12-31 20:43:46
"1028","3",5,2018-12-31 20:45:52,2018-12-31 20:47:07
"1028","3",6,2018-12-31 20:52:07,2018-12-31 20:52:07
"1028","3",7,2018-12-31 20:54:34,2018-12-31 20:55:31
"1028","3",8,2018-12-31 21:00:30,2018-12-31 21:00:30
"1028","3",9,2019-01-01 00:00:32,2019-01-01 00:00:32
"1032","2",0,2018-12-31 12:11:04,2018-12-31 12:11:43
"1032","2",1,2018-12-31 12:16:19,2018-12-31 12:18:45
"1032","2",2,2018-12-31 18:52:06,2018-12-31 18:53:26
"1032","2",3,2018-12-31 18:56:57,2018-12-31 18:57:06
"1032","2",4,2018-12-31 19:06:47,2018-12-31 19:07:27
"104","8",0,2019-01-01 00:00:01,2019-01-01 00:00:01
"1045","4",0,2018-12-31 06:09:36,2018-12-31 06:09:46
"1045","4",1,2018-12-31 06:12:16,2018-12-31 06:12:36
"1045","4",2,2018-12-31 06:16:46,2018-12-31 06:19:33
