"vehicle","chunk","start_datetime","end_datetime"
"077",0,2018-12-23 17:20:43,2018-12-23 17:23:02
"079",0,2018-12-23 08:20:18,2018-12-23 12:45:24
"079",1,2018-12-23 13:20:41,2018-12-23 19:17:25
"079",2,2018-12-24 00:00:58,2018-12-24 00:00:58
"081",0,2018-12-23 05:40:27,2018-12-23 05:41:13
"081",1,2018-12-23 06:44:21,2018-12-23 06:44:31
"081",2,2018-12-23 06:52:00,2018-12-23 11:14:24
"081",3,2018-12-23 11:42:23,2018-12-23 14:21:51
"081",4,2018-12-23 14:32:22,2018-12-23 14:32:37
"081",5,2018-12-23 14:41:16,2018-12-23 14:44:06
"081",6,2018-12-23 15:18:03,2018-12-23 15:19:24
"081",7,2018-12-23 17:14:10,2018-12-23 17:14:20
"082",0,2018-12-23 08:23:10,2018-12-23 08:25:36
"082",1,2018-12-23 16:59:41,2018-12-23 16:59:51
"082",2,2018-12-23 17:07:21,2018-12-23 17:09:28
"083",0,2018-12-23 07:23:18,2018-12-23 09:08:49
"083",1,2018-12-23 09:14:49,2018-12-23 10:51:33
"083",2,2018-12-23 11:19:51,2018-12-23 11:21:25
"083",3,2018-12-23 11:26:54,2018-12-23 17:22:35
"083",4,2018-12-23 19:02:42,2018-12-23 19:27:07
"083",5,2018-12-24 00:00:10,2018-12-24 00:00:10
"086",0,2018-12-23 07:17:09,2018-12-23 09:43:50
"086",1,2018-12-23 10:22:25,2018-12-23 21:18:50
"086",2,2018-12-24 00:00:05,2018-12-24 00:00:05
"088",0,2018-12-23 07:49:40,2018-12-23 07:49:40
"088",1,2018-12-23 07:56:50,2018-12-23 10:26:57
"088",2,2018-12-23 10:32:38,2018-12-23 12:07:50
"088",3,2018-12-23 12:44:50,2018-12-23 17:27:37
"088",4,2018-12-23 17:33:13,2018-12-23 18:35:57
"088",5,2018-12-23 18:48:57,2018-12-23 18:55:45
"098",0,2018-12-23 07:52:03,2018-12-23 21:07:31
"098",1,2018-12-23 21:29:51,2018-12-23 22:21:45
"098",2,2018-12-23 22:30:52,2018-12-23 23:21:54
"098",3,2018-12-23 23:31:07,2018-12-24 00:00:08
"098",4,2018-12-24 01:03:18,2018-12-24 01:11:56
"1006",0,2018-12-23 07:40:26,2018-12-23 09:10:58
"1006",1,2018-12-23 09:16:09,2018-12-23 10:01:36
"1006",2,2018-12-23 10:07:26,2018-12-23 12:23:29
"1006",3,2018-12-23 12:49:39,2018-12-23 14:09:06
"1006",4,2018-12-23 15:09:27,2018-12-23 15:12:27
"1006",5,2018-12-23 15:35:57,2018-12-23 15:48:02
"1006",6,2018-12-23 15:57:00,2018-12-23 17:28:48
"1006",7,2018-12-23 17:37:39,2018-12-23 17:48:23
"1006",8,2018-12-23 18:12:54,2018-12-23 21:38:16
"1006",9,2018-12-23 21:50:17,2018-12-23 21:55:59
"1006",10,2018-12-24 00:00:01,2018-12-24 00:00:01
"101",0,2018-12-23 10:16:38,2018-12-23 10:16:38
"101",1,2018-12-23 10:21:49,2018-12-23 18:26:07
"101",2,2018-12-23 18:39:26,2018-12-23 18:40:52
"1017",0,2018-12-23 05:20:31,2018-12-23 05:20:31
"1017",1,2018-12-23 05:50:53,2018-12-23 09:58:51
"1017",2,2018-12-23 10:36:06,2018-12-23 17:16:48
"1017",3,2018-12-23 17:23:18,2018-12-23 18:57:50
"1017",4,2018-12-23 19:04:28,2018-12-23 20:02:59
"1028",0,2018-12-23 04:01:11,2018-12-23 09:13:27
"1028",1,2018-12-23 09:47:33,2018-12-23 20:51:18
"1028",2,2018-12-24 00:01:19,2018-12-24 00:01:19
"1045",0,2018-12-23 07:49:45,2018-12-23 12:01:27
"1045",1,2018-12-23 12:29:07,2018-12-23 12:29:17
"1045",2,2018-12-23 12:40:17,2018-12-23 18:33:10
"1045",3,2018-12-23 18:44:20,2018-12-23 18:45:17
"105",0,2018-12-23 08:25:19,2018-12-23 08:25:19
"105",1,2018-12-23 09:05:23,2018-12-23 10:09:24
"105",2,2018-12-23 18:31:56,2018-12-23 18:37:01
"105",3,2018-12-23 21:50:55,2018-12-23 21:51:23
"105",4,2018-12-24 02:26:38,2018-12-24 02:31:35
"1050",0,2018-12-23 06:34:07,2018-12-23 08:58:00
"1050",1,2018-12-23 09:03:01,2018-12-23 10:40:07
"1050",2,2018-12-23 11:13:27,2018-12-23 15:38:43
"1050",3,2018-12-23 16:18:54,2018-12-23 20:51:50
"1050",4,2018-12-23 21:00:10,2018-12-23 21:00:20
"1050",5,2018-12-23 21:29:30,2018-12-23 22:17:05
"1050",6,2018-12-23 22:29:50,2018-12-23 23:17:51
"1050",7,2018-12-23 23:31:00,2018-12-23 23:35:56
"1050",8,2018-12-23 23:42:00,2018-12-24 00:04:22
"1050",9,2018-12-24 01:03:42,2018-12-24 01:10:05
"1050",10,2018-12-24 02:11:39,2018-12-24 02:12:07
"1050",11,2018-12-24 02:25:58,2018-12-24 02:28:15
"1051",0,2018-12-23 05:26:25,2018-12-23 05:26:25
"1051",1,2018-12-23 06:17:21,2018-12-23 10:36:02
"1051",2,2018-12-23 11:09:11,2018-12-23 22:01:22
"1051",3,2018-12-23 22:44:32,2018-12-23 22:48:54
"1058",0,2018-12-23 07:41:03,2018-12-23 07:41:22
"1058",1,2018-12-23 07:48:52,2018-12-23 09:04:21
"1058",2,2018-12-23 09:10:02,2018-12-23 10:49:41
"1058",3,2018-12-23 11:29:21,2018-12-23 11:54:04
"1058",4,2018-12-23 12:03:32,2018-12-23 14:40:30
"1058",5,2018-12-23 14:48:11,2018-12-23 16:05:03
"1058",6,2018-12-23 16:12:14,2018-12-23 16:49:00
"1058",7,2018-12-23 16:54:07,2018-12-23 17:31:08
"1058",8,2018-12-23 17:37:28,2018-12-23 21:41:16
"1058",9,2018-12-23 22:00:06,2018-12-23 22:04:13
"1058",10,2018-12-23 22:51:44,2018-12-23 22:52:52
"1058",11,2018-12-24 00:00:03,2018-12-24 00:00:03
"1058",12,2018-12-24 02:00:49,2018-12-24 02:00:59
"1058",13,2018-12-24 02:12:44,2018-12-24 02:16:12
"1061",0,2018-12-23 08:42:28,2018-12-23 08:43:16
"1061",1,2018-12-23 08:49:44,2018-12-23 10:26:25
"1061",2,2018-12-23 10:32:55,2018-12-23 12:48:17
"1061",3,2018-12-23 13:11:47,2018-12-23 19:03:19
"1061",4,2018-12-24 00:00:22,2018-12-24 00:00:22
"1067",0,2018-12-23 07:34:47,2018-12-23 08:29:56
"1067",1,2018-12-23 09:51:23,2018-12-23 10:32:13
"1067",2,2018-12-23 15:27:29,2018-12-23 15:35:01
"1067",3,2018-12-23 17:28:20,2018-12-23 17:28:30
"1067",4,2018-12-23 20:33:11,2018-12-23 20:34:14
"1068",0,2018-12-23 07:41:18,2018-12-23 07:41:18
"1068",1,2018-12-23 08:01:30,2018-12-23 08:48:10
"1068",2,2018-12-23 08:54:34,2018-12-23 10:24:02
"1068",3,2018-12-23 10:29:07,2018-12-23 11:56:59
"1068",4,2018-12-23 12:24:43,2018-12-23 13:12:02
"1068",5,2018-12-23 13:17:32,2018-12-23 17:59:56
"1068",6,2018-12-23 18:05:56,2018-12-23 18:09:57
"1069",0,2018-12-23 07:05:50,2018-12-23 07:11:04
"1069",1,2018-12-23 07:31:23,2018-12-23 07:31:49
"1069",2,2018-12-23 11:17:00,2018-12-23 11:18:25
"1069",3,2018-12-23 13:23:34,2018-12-23 13:28:14
"1069",4,2018-12-23 13:42:04,2018-12-23 13:42:14
"1069",5,2018-12-23 14:07:32,2018-12-23 15:00:21
"1069",6,2018-12-23 15:09:41,2018-12-23 21:04:00
"1069",7,2018-12-23 21:29:29,2018-12-23 21:29:43
"1069",8,2018-12-23 22:16:46,2018-12-23 22:17:05
"1069",9,2018-12-24 00:00:37,2018-12-24 00:00:37
"1069",10,2018-12-24 01:38:58,2018-12-24 01:42:26
"1187",0,2018-12-23 10:51:53,2018-12-23 11:54:51
"1187",1,2018-12-23 12:24:31,2018-12-23 15:17:32
"1187",2,2018-12-23 20:26:08,2018-12-23 20:30:24
"1187",3,2018-12-24 00:01:25,2018-12-24 00:01:25
"1199",0,2018-12-23 08:54:48,2018-12-23 08:55:08
"1199",1,2018-12-23 09:00:55,2018-12-23 18:50:27
"1199",2,2018-12-23 18:56:19,2018-12-23 19:00:25
"1199",3,2018-12-23 20:44:20,2018-12-23 20:45:01
"1199",4,2018-12-23 22:29:18,2018-12-23 22:30:08
"1199",5,2018-12-24 00:00:09,2018-12-24 00:00:09
"1199",6,2018-12-24 01:03:10,2018-12-24 01:03:45
"1199",7,2018-12-24 01:50:05,2018-12-24 01:52:40
"1219",0,2018-12-23 08:26:30,2018-12-23 13:20:36
"1219",1,2018-12-23 13:40:53,2018-12-23 18:41:18
"1219",2,2018-12-23 20:39:19,2018-12-23 20:43:19
"1219",3,2018-12-23 22:08:37,2018-12-23 22:20:09
"1219",4,2018-12-24 00:08:10,2018-12-24 00:08:10
"1226",0,2018-12-23 10:13:57,2018-12-23 10:27:50
"1226",1,2018-12-23 10:51:35,2018-12-23 21:14:56
"1226",2,2018-12-24 00:04:34,2018-12-24 00:04:34
"1227",0,2018-12-23 08:30:34,2018-12-23 18:30:10
"1227",1,2018-12-23 19:00:41,2018-12-23 21:22:13
"1227",2,2018-12-23 21:34:05,2018-12-23 22:17:41
"1227",3,2018-12-23 22:32:45,2018-12-23 23:24:29
"1227",4,2018-12-23 23:31:42,2018-12-23 23:36:20
"1227",5,2018-12-24 00:19:56,2018-12-24 00:19:56
"1227",6,2018-12-24 01:20:16,2018-12-24 01:21:03
"1228",0,2018-12-23 06:59:59,2018-12-23 07:01:30
"1228",1,2018-12-23 08:44:18,2018-12-23 12:16:02
"1228",2,2018-12-23 12:48:42,2018-12-23 18:29:46
"1228",3,2018-12-23 18:41:54,2018-12-23 18:44:05
"1228",4,2018-12-24 00:00:37,2018-12-24 00:00:37
"1238",0,2018-12-23 06:41:31,2018-12-23 07:42:37
"1238",1,2018-12-23 09:26:56,2018-12-23 09:57:00
"1240",0,2018-12-23 09:17:26,2018-12-23 09:20:03
"1240",1,2018-12-23 09:48:29,2018-12-23 19:45:59
"1254",0,2018-12-23 21:17:55,2018-12-23 21:17:55
"1254",1,2018-12-24 02:54:03,2018-12-24 02:57:15
"1254",2,2018-12-24 03:15:40,2018-12-24 03:15:58
"1268",0,2018-12-23 06:42:51,2018-12-23 10:59:29
"1268",1,2018-12-23 11:13:33,2018-12-23 11:14:03
"1268",2,2018-12-23 11:34:03,2018-12-23 12:11:39
