"vehicle","chunk","start_datetime","end_datetime"
"077",0,2018-12-27 06:36:59,2018-12-27 06:36:59
"077",1,2018-12-27 06:42:25,2018-12-27 07:29:59
"077",2,2018-12-27 07:37:59,2018-12-27 09:38:40
"077",3,2018-12-27 10:47:55,2018-12-27 10:48:21
"077",4,2018-12-27 10:57:51,2018-12-27 11:02:23
"077",5,2018-12-27 11:12:26,2018-12-27 14:05:01
"077",6,2018-12-27 14:13:29,2018-12-27 14:55:19
"077",7,2018-12-27 15:00:29,2018-12-27 15:01:55
"077",8,2018-12-27 15:15:05,2018-12-27 19:29:44
"077",9,2018-12-27 21:49:50,2018-12-27 21:52:27
"078",0,2018-12-27 05:56:58,2018-12-27 05:56:58
"078",1,2018-12-27 06:35:05,2018-12-27 09:27:20
"078",2,2018-12-27 09:45:17,2018-12-27 09:46:22
"078",3,2018-12-27 09:52:49,2018-12-27 10:00:12
"078",4,2018-12-27 14:18:07,2018-12-27 14:18:35
"078",5,2018-12-27 14:27:29,2018-12-27 19:48:41
"078",6,2018-12-27 19:55:11,2018-12-27 20:03:49
"078",7,2018-12-27 20:17:14,2018-12-27 20:17:23
"078",8,2018-12-27 20:22:45,2018-12-27 20:39:18
"078",9,2018-12-27 20:54:56,2018-12-27 20:55:05
"079",0,2018-12-27 06:03:53,2018-12-27 06:08:11
"079",1,2018-12-27 06:19:41,2018-12-27 09:14:41
"079",2,2018-12-27 10:29:28,2018-12-27 10:30:28
"079",3,2018-12-27 14:18:59,2018-12-27 19:19:50
"079",4,2018-12-27 19:46:50,2018-12-27 20:17:41
"079",5,2018-12-28 00:00:43,2018-12-28 00:00:43
"081",0,2018-12-27 05:34:12,2018-12-27 05:34:12
"081",1,2018-12-27 05:43:38,2018-12-27 05:56:29
"081",2,2018-12-27 06:01:41,2018-12-27 09:34:17
"081",3,2018-12-27 13:30:17,2018-12-27 13:31:22
"081",4,2018-12-27 15:03:54,2018-12-27 20:27:43
"082",0,2018-12-27 06:02:06,2018-12-27 06:02:06
"082",1,2018-12-27 06:35:27,2018-12-27 09:10:50
"082",2,2018-12-27 09:16:00,2018-12-27 21:07:10
"082",3,2018-12-27 21:33:20,2018-12-27 21:41:50
"082",4,2018-12-28 00:00:32,2018-12-28 00:00:32
"083",0,2018-12-27 06:49:56,2018-12-27 18:01:40
"083",1,2018-12-27 18:24:56,2018-12-27 18:30:45
"083",2,2018-12-28 00:01:49,2018-12-28 00:01:49
"084",0,2018-12-27 05:08:00,2018-12-27 05:08:00
"084",1,2018-12-27 05:44:04,2018-12-27 05:47:00
"084",2,2018-12-27 05:53:19,2018-12-27 09:19:50
"084",3,2018-12-27 09:24:58,2018-12-27 09:25:13
"084",4,2018-12-27 10:49:21,2018-12-27 10:54:08
"084",5,2018-12-27 14:16:59,2018-12-27 19:21:06
"084",6,2018-12-27 19:29:26,2018-12-27 19:33:57
"086",0,2018-12-27 06:49:24,2018-12-27 06:49:43
"086",1,2018-12-27 07:17:49,2018-12-27 11:35:41
"086",2,2018-12-27 11:40:50,2018-12-27 19:33:55
"086",3,2018-12-27 19:46:27,2018-12-27 20:22:50
"086",4,2018-12-27 21:01:06,2018-12-27 21:24:15
"086",5,2018-12-27 21:33:54,2018-12-27 21:54:05
"086",6,2018-12-27 22:00:31,2018-12-27 22:22:52
"086",7,2018-12-27 22:31:43,2018-12-27 22:53:23
"086",8,2018-12-27 23:00:09,2018-12-27 23:21:10
"086",9,2018-12-27 23:30:01,2018-12-28 00:10:02
"086",10,2018-12-28 00:22:25,2018-12-28 00:23:13
"086",11,2018-12-28 01:35:30,2018-12-28 01:39:59
"087",0,2018-12-27 06:21:44,2018-12-27 14:49:42
"087",1,2018-12-27 15:01:34,2018-12-27 15:02:06
"087",2,2018-12-28 00:00:52,2018-12-28 00:00:52
"088",0,2018-12-27 05:15:48,2018-12-27 05:15:48
"088",1,2018-12-27 05:47:34,2018-12-27 05:51:09
"088",2,2018-12-27 05:56:55,2018-12-27 09:20:13
"088",3,2018-12-27 14:49:28,2018-12-27 20:14:56
"093",0,2018-12-27 06:26:01,2018-12-27 06:26:01
"093",1,2018-12-27 06:40:33,2018-12-27 19:49:54
"093",2,2018-12-27 19:55:14,2018-12-27 20:31:27
"093",3,2018-12-27 23:08:10,2018-12-27 23:15:23
"093",4,2018-12-27 23:30:43,2018-12-27 23:35:09
"093",5,2018-12-28 00:00:09,2018-12-28 00:00:09
"093",6,2018-12-28 01:31:14,2018-12-28 01:35:35
"094",0,2018-12-27 07:08:53,2018-12-27 10:09:52
"094",1,2018-12-27 13:45:45,2018-12-27 19:06:55
"094",2,2018-12-27 19:13:31,2018-12-27 19:15:35
"094",3,2018-12-27 19:22:03,2018-12-27 19:24:10
"094",4,2018-12-28 00:00:24,2018-12-28 00:00:24
"095",0,2018-12-27 05:56:04,2018-12-27 05:56:13
"095",1,2018-12-27 06:14:43,2018-12-27 06:15:00
"095",2,2018-12-27 06:20:36,2018-12-27 07:50:37
"095",3,2018-12-27 07:56:47,2018-12-27 10:16:44
"095",4,2018-12-27 13:30:37,2018-12-27 13:51:34
"095",5,2018-12-27 14:12:37,2018-12-27 14:51:45
"095",6,2018-12-27 15:31:42,2018-12-27 15:32:19
"095",7,2018-12-27 15:54:23,2018-12-27 16:02:01
"095",8,2018-12-27 16:08:12,2018-12-27 19:37:15
"095",9,2018-12-27 19:44:55,2018-12-27 19:48:12
"095",10,2018-12-27 19:53:29,2018-12-27 19:55:08
"095",11,2018-12-27 21:51:22,2018-12-27 21:52:01
"095",12,2018-12-27 23:52:27,2018-12-28 00:00:05
"096",0,2018-12-27 05:16:06,2018-12-27 05:30:13
"096",1,2018-12-27 05:37:59,2018-12-27 10:55:33
"096",2,2018-12-27 14:37:23,2018-12-27 20:03:19
"096",3,2018-12-27 22:11:31,2018-12-27 22:16:02
"096",4,2018-12-27 22:52:34,2018-12-27 22:57:20
"096",5,2018-12-28 00:01:21,2018-12-28 00:01:21
"096",6,2018-12-28 03:14:15,2018-12-28 03:20:26
"097",0,2018-12-27 06:39:52,2018-12-27 08:59:53
"097",1,2018-12-27 09:08:04,2018-12-27 10:43:34
"097",2,2018-12-27 15:11:22,2018-12-27 15:18:41
"097",3,2018-12-27 16:29:45,2018-12-27 16:30:49
"097",4,2018-12-27 18:07:43,2018-12-27 18:08:27
"097",5,2018-12-27 22:13:38,2018-12-27 22:22:01
"097",6,2018-12-28 00:00:32,2018-12-28 00:00:32
"098",0,2018-12-27 07:19:22,2018-12-27 12:33:06
"098",1,2018-12-27 12:45:03,2018-12-27 13:07:21
"098",2,2018-12-27 14:47:49,2018-12-27 14:47:59
"098",3,2018-12-27 16:26:58,2018-12-27 16:27:15
"098",4,2018-12-27 20:19:57,2018-12-27 20:24:11
"098",5,2018-12-28 00:00:03,2018-12-28 00:00:03
"1006",0,2018-12-27 05:14:01,2018-12-27 10:20:34
"1006",1,2018-12-27 14:09:17,2018-12-27 19:32:13
"1006",2,2018-12-27 22:32:26,2018-12-27 22:40:16
"1006",3,2018-12-28 00:00:07,2018-12-28 00:00:07
"101",0,2018-12-27 05:34:50,2018-12-27 05:34:50
"101",1,2018-12-27 05:48:01,2018-12-27 08:49:18
"101",2,2018-12-27 08:54:26,2018-12-27 09:56:09
"101",3,2018-12-27 10:52:21,2018-12-27 10:52:36
"101",4,2018-12-27 13:35:01,2018-12-27 13:35:12
"101",5,2018-12-27 16:15:50,2018-12-27 16:17:35
"101",6,2018-12-27 16:38:27,2018-12-27 20:18:04
"101",7,2018-12-27 20:37:53,2018-12-27 20:39:07
"101",8,2018-12-27 20:46:47,2018-12-27 20:57:07
"1017",0,2018-12-27 06:03:09,2018-12-27 06:03:09
"1017",1,2018-12-27 06:36:24,2018-12-27 06:38:25
"1017",2,2018-12-27 06:43:55,2018-12-27 06:44:25
"1017",3,2018-12-27 06:53:16,2018-12-27 10:07:56
"1017",4,2018-12-27 10:13:56,2018-12-27 14:51:24
"1017",5,2018-12-27 14:57:35,2018-12-27 19:19:53
"1017",6,2018-12-27 19:46:51,2018-12-27 21:17:02
"1017",7,2018-12-27 21:35:58,2018-12-27 21:44:35
"1017",8,2018-12-28 00:00:06,2018-12-28 00:00:06
"1028",0,2018-12-27 05:19:07,2018-12-27 10:44:05
"1028",1,2018-12-27 13:53:41,2018-12-27 16:10:48
"1028",2,2018-12-27 16:42:59,2018-12-27 19:22:23
"1028",3,2018-12-28 00:02:25,2018-12-28 00:02:25
