"vehicle","chunk","start_datetime","end_datetime"
"078",0,2019-01-29 06:18:32,2019-01-29 06:18:32
"078",1,2019-01-29 06:53:24,2019-01-29 06:53:34
"078",2,2019-01-29 07:14:34,2019-01-29 10:08:29
"078",3,2019-01-29 10:18:16,2019-01-29 10:19:56
"078",4,2019-01-29 10:33:12,2019-01-29 10:52:51
"078",5,2019-01-29 10:58:47,2019-01-29 11:06:01
"078",6,2019-01-29 13:11:42,2019-01-29 13:11:42
"078",7,2019-01-29 13:45:33,2019-01-29 19:12:58
"078",8,2019-01-29 19:40:06,2019-01-29 20:01:41
"079",0,2019-01-29 08:26:48,2019-01-29 08:26:48
"079",1,2019-01-29 18:47:15,2019-01-29 18:49:24
"079",2,2019-01-29 19:44:05,2019-01-29 19:45:26
"079",3,2019-01-29 20:56:00,2019-01-29 20:56:37
"079",4,2019-01-29 21:12:02,2019-01-29 21:16:05
"079",5,2019-01-30 00:33:36,2019-01-30 00:33:36
"079",6,2019-01-30 01:05:57,2019-01-30 01:06:27
"081",0,2019-01-29 06:35:30,2019-01-29 06:35:30
"081",1,2019-01-29 07:05:25,2019-01-29 07:10:59
"081",2,2019-01-29 08:42:54,2019-01-29 08:51:50
"081",3,2019-01-29 09:07:49,2019-01-29 18:05:55
"081",4,2019-01-29 18:35:16,2019-01-29 18:35:26
"081",5,2019-01-29 20:43:18,2019-01-29 20:43:44
"081",6,2019-01-29 20:58:18,2019-01-29 21:01:39
"082",0,2019-01-29 06:30:34,2019-01-29 06:30:44
"082",1,2019-01-29 06:41:21,2019-01-29 16:56:53
"082",2,2019-01-29 17:18:59,2019-01-29 17:19:09
"082",3,2019-01-29 20:38:57,2019-01-29 20:39:06
"082",4,2019-01-29 20:45:49,2019-01-29 20:48:16
"082",5,2019-01-29 22:21:12,2019-01-29 22:29:59
"082",6,2019-01-30 00:00:21,2019-01-30 00:00:21
"083",0,2019-01-29 05:34:44,2019-01-29 05:35:14
"083",1,2019-01-29 05:47:38,2019-01-29 09:54:09
"083",2,2019-01-29 13:12:02,2019-01-29 13:14:07
"083",3,2019-01-29 14:36:49,2019-01-29 16:55:35
"083",4,2019-01-29 17:05:57,2019-01-29 20:13:24
"083",5,2019-01-29 20:23:24,2019-01-29 20:24:08
"083",6,2019-01-29 20:29:28,2019-01-29 20:35:24
"083",7,2019-01-30 00:00:26,2019-01-30 00:00:26
"084",0,2019-01-29 05:28:06,2019-01-29 05:28:06
"084",1,2019-01-29 05:47:44,2019-01-29 06:40:49
"084",2,2019-01-29 06:45:50,2019-01-29 07:39:50
"084",3,2019-01-29 11:06:46,2019-01-29 11:07:05
"084",4,2019-01-29 11:14:01,2019-01-29 11:15:09
"084",5,2019-01-29 11:41:47,2019-01-29 12:06:57
"084",6,2019-01-29 12:54:59,2019-01-29 12:55:54
"084",7,2019-01-29 14:12:49,2019-01-29 19:29:05
"084",8,2019-01-29 19:34:38,2019-01-29 19:36:48
"085",0,2019-01-29 08:20:41,2019-01-29 08:24:06
"085",1,2019-01-29 08:57:02,2019-01-29 08:57:17
"085",2,2019-01-29 13:01:16,2019-01-29 13:01:41
"085",3,2019-01-29 14:38:42,2019-01-29 14:39:16
"085",4,2019-01-29 16:53:07,2019-01-29 16:53:17
"085",5,2019-01-29 17:08:22,2019-01-29 17:10:48
"085",6,2019-01-29 17:21:59,2019-01-29 17:22:09
"085",7,2019-01-30 01:08:41,2019-01-30 01:12:39
"086",0,2019-01-29 05:49:04,2019-01-29 07:27:23
"086",1,2019-01-29 07:37:59,2019-01-29 09:17:41
"086",2,2019-01-29 10:07:40,2019-01-29 10:11:45
"086",3,2019-01-29 11:47:44,2019-01-29 20:19:58
"086",4,2019-01-29 20:41:55,2019-01-29 21:53:52
"086",5,2019-01-29 22:01:07,2019-01-29 22:20:19
"086",6,2019-01-29 22:31:06,2019-01-29 22:49:45
"086",7,2019-01-29 23:00:42,2019-01-29 23:23:24
"086",8,2019-01-29 23:30:58,2019-01-29 23:52:55
"086",9,2019-01-30 00:00:00,2019-01-30 00:24:26
"086",10,2019-01-30 01:37:54,2019-01-30 01:39:15
"086",11,2019-01-30 01:46:16,2019-01-30 01:47:05
"087",0,2019-01-29 04:27:05,2019-01-29 04:28:30
"087",1,2019-01-29 07:21:11,2019-01-29 07:21:54
"087",2,2019-01-29 09:18:15,2019-01-29 09:28:13
"087",3,2019-01-29 09:33:54,2019-01-29 19:05:12
"087",4,2019-01-29 19:32:31,2019-01-29 21:55:22
"087",5,2019-01-29 22:01:24,2019-01-29 22:51:12
"087",6,2019-01-29 23:02:41,2019-01-29 23:43:26
"087",7,2019-01-29 23:53:43,2019-01-30 00:00:36
"088",0,2019-01-29 06:45:01,2019-01-29 06:45:11
"088",1,2019-01-29 07:56:44,2019-01-29 08:19:45
"088",2,2019-01-29 08:45:35,2019-01-29 09:22:22
"088",3,2019-01-29 12:45:37,2019-01-29 12:45:46
"088",4,2019-01-29 13:50:42,2019-01-29 13:52:03
"088",5,2019-01-29 15:39:01,2019-01-29 15:39:31
"088",6,2019-01-29 15:49:32,2019-01-29 15:50:31
"088",7,2019-01-29 16:15:12,2019-01-29 16:15:27
"088",8,2019-01-29 19:35:48,2019-01-29 19:36:07
"088",9,2019-01-29 20:10:57,2019-01-29 20:13:55
"093",0,2019-01-29 05:56:05,2019-01-29 05:56:05
"093",1,2019-01-29 06:23:55,2019-01-29 07:59:01
