"vehicle","route","chunk","start_datetime","end_datetime"
"078","9",0,2019-01-29 06:18:32,2019-01-29 06:18:32
"078","9",1,2019-01-29 06:53:24,2019-01-29 06:53:34
"078","9",2,2019-01-29 07:14:34,2019-01-29 07:18:37
"078","9",3,2019-01-29 09:54:31,2019-01-29 09:56:07
"078","9",4,2019-01-29 09:58:16,2019-01-29 10:04:12
"078","9",5,2019-01-29 10:07:39,2019-01-29 10:08:29
"078","9",6,2019-01-29 10:18:16,2019-01-29 10:19:56
"078","9",7,2019-01-29 10:33:12,2019-01-29 10:34:56
"078","9",8,2019-01-29 10:37:27,2019-01-29 10:37:37
"078","9",9,2019-01-29 10:40:56,2019-01-29 10:43:19
"078","9",10,2019-01-29 10:47:13,2019-01-29 10:52:51
"078","9",11,2019-01-29 10:58:47,2019-01-29 10:58:59
"078","9",12,2019-01-29 11:02:08,2019-01-29 11:02:34
"078","9",13,2019-01-29 11:06:01,2019-01-29 11:06:01
"078","9",14,2019-01-29 13:11:42,2019-01-29 13:11:42
"078","9",15,2019-01-29 13:45:33,2019-01-29 13:50:53
"078","9",16,2019-01-29 18:59:11,2019-01-29 19:09:24
"078","9",17,2019-01-29 19:11:32,2019-01-29 19:12:58
"078","9",18,2019-01-29 19:40:06,2019-01-29 19:44:10
"078","9",19,2019-01-29 19:47:06,2019-01-29 19:47:16
"078","9",20,2019-01-29 19:52:16,2019-01-29 19:52:26
"078","9",21,2019-01-29 19:56:20,2019-01-29 19:56:30
"078","9",22,2019-01-29 19:59:24,2019-01-29 20:01:41
"079","3",0,2019-01-29 08:26:48,2019-01-29 08:26:48
"079","3",1,2019-01-29 18:47:15,2019-01-29 18:49:24
"079","3",2,2019-01-29 19:44:05,2019-01-29 19:45:26
"079","3",3,2019-01-29 20:56:00,2019-01-29 20:56:37
"079","3",4,2019-01-29 21:12:02,2019-01-29 21:12:31
"079","3",5,2019-01-29 21:15:36,2019-01-29 21:16:05
"079","3",6,2019-01-30 00:33:36,2019-01-30 00:33:36
"079","3",7,2019-01-30 01:05:57,2019-01-30 01:06:27
"081","5A",0,2019-01-29 06:35:30,2019-01-29 06:35:30
"081","5A",1,2019-01-29 07:05:25,2019-01-29 07:10:59
"081","5A",2,2019-01-29 08:42:54,2019-01-29 08:45:55
"081","5A",3,2019-01-29 08:50:54,2019-01-29 08:51:50
"081","5A",4,2019-01-29 09:07:49,2019-01-29 09:33:09
"081","5A",5,2019-01-29 17:31:12,2019-01-29 18:05:55
"081","5A",6,2019-01-29 18:35:16,2019-01-29 18:35:26
"081","5A",7,2019-01-29 20:43:18,2019-01-29 20:43:44
"081","5A",8,2019-01-29 20:58:18,2019-01-29 21:01:39
"082","1",0,2019-01-29 06:30:34,2019-01-29 06:30:44
"082","1",1,2019-01-29 06:41:21,2019-01-29 06:44:27
"082","15A",0,2019-01-29 14:27:18,2019-01-29 14:29:37
"082","15A",1,2019-01-29 14:36:17,2019-01-29 14:36:17
"082","15A",2,2019-01-29 16:03:05,2019-01-29 16:07:17
"082","15A",3,2019-01-29 16:44:31,2019-01-29 16:45:50
"082","15A",4,2019-01-29 16:49:16,2019-01-29 16:51:31
"082","15A",5,2019-01-29 16:53:54,2019-01-29 16:56:53
"082","15A",6,2019-01-29 17:18:59,2019-01-29 17:19:09
"082","15A",7,2019-01-29 20:38:57,2019-01-29 20:39:06
