"vehicle","route","chunk","start_datetime","end_datetime"
"077","4",0,2018-11-30 06:15:59,2018-11-30 06:15:59
"077","4",1,2018-11-30 06:40:38,2018-11-30 06:43:04
"077","4",2,2018-11-30 06:46:03,2018-11-30 06:47:22
"077","4",3,2018-11-30 06:57:16,2018-11-30 06:57:33
"077","4",4,2018-11-30 07:03:37,2018-11-30 07:05:22
"077","4",5,2018-11-30 07:14:09,2018-11-30 08:13:11
"077","4",6,2018-11-30 08:23:22,2018-11-30 08:34:52
"077","4",7,2018-11-30 08:57:47,2018-11-30 09:37:33
"077","4",8,2018-11-30 09:41:23,2018-11-30 09:52:22
"077","4",9,2018-11-30 09:54:58,2018-11-30 10:07:42
"077","4",10,2018-11-30 10:33:53,2018-11-30 11:17:36
"077","4",11,2018-11-30 11:20:05,2018-11-30 11:51:14
"077","4",12,2018-11-30 12:17:21,2018-11-30 13:32:02
"077","4",13,2018-11-30 13:59:13,2018-11-30 14:28:27
"077","4",14,2018-11-30 15:12:27,2018-11-30 15:37:08
"077","4",15,2018-11-30 15:40:15,2018-11-30 15:42:52
"077","4",16,2018-11-30 15:47:47,2018-11-30 16:19:50
"077","4",17,2018-11-30 16:23:24,2018-11-30 16:50:22
"077","4",18,2018-11-30 17:11:37,2018-11-30 17:18:55
"077","4",19,2018-11-30 17:47:52,2018-11-30 17:48:41
"077","4",20,2018-11-30 18:00:28,2018-11-30 18:02:07
"077","4",21,2018-11-30 18:13:44,2018-11-30 18:13:54
"077","4",22,2018-11-30 19:15:31,2018-11-30 19:15:44
"077","4",23,2018-11-30 21:42:35,2018-11-30 21:45:24
"077","4",24,2018-11-30 21:55:45,2018-11-30 21:56:38
"078","9",0,2018-11-30 06:37:19,2018-11-30 06:37:19
"078","9",1,2018-11-30 06:45:16,2018-11-30 06:45:25
"078","9",2,2018-11-30 07:08:36,2018-11-30 07:12:43
"078","9",3,2018-11-30 07:14:52,2018-11-30 07:17:24
"078","9",4,2018-11-30 09:56:27,2018-11-30 10:01:05
"078","9",5,2018-11-30 10:04:58,2018-11-30 10:06:32
"078","9",6,2018-11-30 10:18:01,2018-11-30 10:20:22
"078","9",7,2018-11-30 10:30:02,2018-11-30 10:30:15
"078","9",8,2018-11-30 12:33:42,2018-11-30 12:33:51
"078","9",9,2018-11-30 13:21:22,2018-11-30 13:21:32
"078","9",10,2018-11-30 13:32:22,2018-11-30 13:33:54
"078","9",11,2018-11-30 13:42:54,2018-11-30 13:44:13
"078","9",12,2018-11-30 13:46:24,2018-11-30 13:50:36
"078","9",13,2018-11-30 18:58:32,2018-11-30 19:05:36
"078","9",14,2018-11-30 19:08:10,2018-11-30 19:12:17
"078","9",15,2018-11-30 19:32:35,2018-11-30 19:33:39
"078","9",16,2018-11-30 19:37:35,2018-11-30 19:37:45
"078","9",17,2018-11-30 19:43:56,2018-11-30 19:46:28
"078","9",18,2018-11-30 19:49:23,2018-11-30 19:49:56
"078","9",19,2018-11-30 19:54:18,2018-11-30 19:56:56
"078","9",20,2018-11-30 20:03:16,2018-11-30 20:03:26
"079","12",0,2018-11-30 06:59:58,2018-11-30 07:04:11
"079","12",1,2018-11-30 07:10:10,2018-11-30 07:12:43
"079","12",2,2018-11-30 07:16:44,2018-11-30 07:17:14
"079","12",3,2018-11-30 07:25:14,2018-11-30 07:29:19
"079","12",4,2018-11-30 07:47:08,2018-11-30 08:00:14
"079","12",5,2018-11-30 09:31:38,2018-11-30 09:56:26
"079","12",6,2018-11-30 10:05:26,2018-11-30 10:05:55
"079","12",7,2018-11-30 14:23:57,2018-11-30 14:44:51
"079","12",8,2018-11-30 18:29:29,2018-11-30 18:30:41
"079","12",9,2018-11-30 19:10:04,2018-11-30 19:28:50
"079","12",10,2018-11-30 19:32:49,2018-11-30 19:33:50
"079","12",11,2018-12-01 00:00:21,2018-12-01 00:00:21
"079","12",12,2018-12-01 03:03:00,2018-12-01 03:03:00
"081","8",0,2018-11-30 11:54:10,2018-11-30 11:54:10
"081","8",1,2018-11-30 13:55:15,2018-11-30 13:55:25
"081","8",2,2018-11-30 14:15:25,2018-11-30 14:18:31
"081","8",3,2018-11-30 14:20:36,2018-11-30 14:32:25
"081","8",4,2018-11-30 14:40:31,2018-11-30 14:42:56
"081","8",5,2018-11-30 14:52:14,2018-11-30 15:07:08
"081","8",6,2018-11-30 15:17:48,2018-11-30 15:18:20
"081","8",7,2018-11-30 15:30:24,2018-11-30 15:31:05
"081","8",8,2018-11-30 16:26:59,2018-11-30 16:27:17
"081","8",9,2018-11-30 20:16:43,2018-11-30 20:18:21
"082","1",0,2018-11-30 08:25:31,2018-11-30 08:25:52
"082","1",1,2018-11-30 10:18:17,2018-11-30 10:21:00
"082","1",2,2018-11-30 10:44:10,2018-11-30 10:46:27
"082","1",3,2018-11-30 10:48:58,2018-11-30 10:48:58
"082","1",4,2018-11-30 14:11:03,2018-11-30 14:16:36
"082","1",5,2018-11-30 15:15:33,2018-11-30 15:16:01
"082","1",6,2018-11-30 15:29:55,2018-11-30 15:30:24
"082","4",0,2018-11-30 20:11:39,2018-11-30 20:13:22
"082","4",1,2018-11-30 22:49:57,2018-11-30 22:50:50
"082","4",2,2018-12-01 03:59:14,2018-12-01 03:59:14
"083","5A",0,2018-11-30 13:33:47,2018-11-30 13:34:20
"083","5A",1,2018-11-30 13:39:46,2018-11-30 13:42:15
"083","5A",2,2018-11-30 13:57:28,2018-11-30 13:58:13
"083","5A",3,2018-11-30 15:24:51,2018-11-30 15:25:35
"083","5A",4,2018-11-30 19:21:58,2018-11-30 19:25:40
"084","2",0,2018-11-30 05:07:15,2018-11-30 05:07:15
"084","2",1,2018-11-30 05:44:53,2018-11-30 05:46:18
"084","2",2,2018-11-30 09:53:06,2018-11-30 09:58:42
"084","2",3,2018-11-30 14:08:19,2018-11-30 14:09:42
"084","2",4,2018-11-30 19:16:59,2018-11-30 19:17:46
"084","2",5,2018-11-30 19:21:47,2018-11-30 19:25:45
"085","15A",0,2018-11-30 08:21:43,2018-11-30 08:21:54
"085","15A",1,2018-11-30 08:31:32,2018-11-30 08:31:42
"085","15A",2,2018-11-30 11:43:53,2018-11-30 11:45:14
"085","15A",3,2018-11-30 15:25:47,2018-11-30 15:27:12
"085","15A",4,2018-11-30 21:47:01,2018-11-30 21:47:22
"085","15A",5,2018-11-30 21:49:26,2018-11-30 21:49:47
"085","15A",6,2018-11-30 21:57:52,2018-11-30 22:00:53
"085","15A",7,2018-12-01 00:00:08,2018-12-01 00:00:08
"085","15A",8,2018-12-01 01:53:04,2018-12-01 01:53:33
"085","15A",9,2018-12-01 02:40:38,2018-12-01 02:41:09
