"vehicle","chunk","direction","fraction","start_datetime","transactions","group"
"1227",319,1,0.0875969459781541,2018-08-10 00:34:18,5,"2-1227-12"
"1227",320,1,0.0875969459781541,2018-08-10 00:54:48,0,"2-1227-12"
"1227",321,1,0.0677398550727344,2018-08-10 01:04:26,0,"2-1227-13"
"1227",322,1,0.0259599475556398,2018-08-10 01:05:21,0,"2-1227-14"
"1227",323,1,0,2018-08-10 01:06:42,0,"2-1227-15"
"1227",324,0,0.954958053896362,2018-08-10 01:07:12,0,"2-1227-16"
"1227",325,0,0.904045022032655,2018-08-10 01:10:28,0,"2-1227-17"
"1227",326,0,0.870365958950104,2018-08-10 01:11:59,0,"2-1227-18"
"1227",327,0,0.816308188100812,2018-08-10 01:12:28,0,"2-1227-19"
"1227",328,0,0.753596252410486,2018-08-10 01:14:30,0,"2-1227-20"
"1227",329,0,0.713570651345714,2018-08-10 01:16:30,0,"2-1227-21"
"1227",330,0,0.682155177022968,2018-08-10 01:18:18,0,"2-1227-22"
"1227",331,1,0.477042502925296,2018-08-10 01:19:36,0,"2-1227-23"
"1227",332,1,0.507314112187306,2018-08-10 01:21:41,0,"2-1227-23"
"1227",333,1,0.549262045624424,2018-08-10 01:25:21,0,"2-1227-23"
"1227",334,1,0.591629112378455,2018-08-10 01:27:26,0,"2-1227-23"
"1227",335,1,0.603322744207231,2018-08-10 01:28:02,0,"2-1227-23"
"1227",336,1,0.622538252294485,2018-08-10 01:28:59,0,"2-1227-23"
"1227",337,1,0.64554329759384,2018-08-10 01:29:49,0,"2-1227-23"
"1227",338,1,0.695734118801309,2018-08-10 01:32:29,0,"2-1227-23"
"1227",339,1,0.724971472853632,2018-08-10 01:33:55,0,"2-1227-23"
"1227",340,1,0.747702498895417,2018-08-10 01:34:46,0,"2-1227-23"
"1227",341,1,0.837627436796868,2018-08-10 01:38:10,0,"2-1227-23"
"1227",342,1,0.870723296602863,2018-08-10 01:39:30,0,"2-1227-23"
"1227",343,1,0.889169590612998,2018-08-10 01:40:35,0,"2-1227-23"
"1227",344,1,0.907029325304082,2018-08-10 01:41:06,0,"2-1227-23"
"1227",345,1,0.940206510675115,2018-08-10 01:42:24,0,"2-1227-23"
"1227",346,1,0.999788915445544,2018-08-10 01:44:05,0,"2-1227-23"
"1227",347,0,0,2018-08-10 01:44:09,0,"2-1227-24"
"1227",348,0,0.0683809633079287,2018-08-10 01:46:52,0,"2-1227-24"
"1227",349,0,0.116380026824593,2018-08-10 01:47:52,0,"2-1227-24"
"1227",350,0,0.152600217454202,2018-08-10 01:49:57,0,"2-1227-24"
"1227",351,0,0.205215245234532,2018-08-10 01:50:57,0,"2-1227-24"
"1227",352,0,0.311997017086128,2018-08-10 01:53:57,0,"2-1227-24"
"1227",353,0,0.357918109714683,2018-08-10 01:55:57,0,"2-1227-24"
"1227",354,0,0.395250352616701,2018-08-10 01:56:27,0,"2-1227-24"
"1227",355,0,0.816308188100812,2018-08-10 02:08:21,0,"2-1227-24"
"1227",356,0,0.870365958950104,2018-08-10 02:08:46,0,"2-1227-24"
"1227",357,0,0.904045022032655,2018-08-10 02:10:14,0,"2-1227-24"
"1227",358,0,0.954958053896362,2018-08-10 02:11:44,0,"2-1227-24"
"1227",359,0,0.999713064732558,2018-08-10 02:14:16,0,"2-1227-24"
"1227",360,1,0,2018-08-10 02:14:42,0,"2-1227-25"
"1227",361,1,0.0259599475556398,2018-08-10 02:15:12,0,"2-1227-25"
"1227",362,1,0.0677398550727344,2018-08-10 02:16:45,0,"2-1227-25"
"1227",363,1,0.0875969459781541,2018-08-10 02:17:45,0,"2-1227-25"
"1227",364,1,0.0677398550727344,2018-08-10 02:29:52,0,"2-1227-26"
"1227",365,1,0.0259599475556398,2018-08-10 02:30:22,0,"2-1227-27"
"1227",366,1,0,2018-08-10 02:31:54,0,"2-1227-28"
"1227",367,0,0.954958053896362,2018-08-10 02:32:18,0,"2-1227-29"
"1227",368,0,0.904045022032655,2018-08-10 02:35:17,0,"2-1227-30"
"1227",369,0,0.870365958950104,2018-08-10 02:36:47,0,"2-1227-31"
"1227",370,0,0.816308188100812,2018-08-10 02:37:46,0,"2-1227-32"
"1227",371,0,0.753596252410486,2018-08-10 02:39:20,0,"2-1227-33"
"1227",372,0,0.713570651345714,2018-08-10 02:40:58,0,"2-1227-34"
"1227",373,0,0.682155177022968,2018-08-10 02:42:54,0,"2-1227-35"
"1227",374,0,0.65384187876355,2018-08-10 02:43:54,0,"2-1227-36"
"1227",375,0,0.682155177022968,2018-08-10 02:48:04,0,"2-1227-36"
"1227",376,0,0.713570651345714,2018-08-10 02:49:19,0,"2-1227-36"
"1227",377,0,0.753596252410486,2018-08-10 02:51:09,0,"2-1227-36"
"1227",378,0,0.816308188100812,2018-08-10 02:52:23,0,"2-1227-36"
"1227",379,0,0.870365958950104,2018-08-10 02:53:52,0,"2-1227-36"
"1227",380,0,0.904045022032655,2018-08-10 02:54:13,0,"2-1227-36"
"1227",381,0,0.954958053896362,2018-08-10 02:56:10,0,"2-1227-36"
"1227",382,1,0,2018-08-10 02:58:46,0,"2-1227-37"
"1227",383,1,0.0259599475556398,2018-08-10 02:59:29,0,"2-1227-37"
"1227",384,1,0.0677398550727344,2018-08-10 03:00:44,0,"2-1227-37"
"1227",385,1,0.0875969459781541,2018-08-10 03:01:44,0,"2-1227-37"
"1058",613,1,0.0875969459781541,2018-08-10 05:14:40,17,"2-1058-33"
"1058",614,1,0.111030247779957,2018-08-10 05:19:35,1,"2-1058-33"
"1058",615,1,0.145065149895311,2018-08-10 05:23:05,1,"2-1058-33"
"1058",616,1,0.164654150436993,2018-08-10 05:24:06,0,"2-1058-33"
"1058",617,1,0.182426166931675,2018-08-10 05:25:15,0,"2-1058-33"
"1058",618,1,0.230885550774181,2018-08-10 05:27:47,8,"2-1058-33"
"1058",619,1,0.262929183774767,2018-08-10 05:28:47,1,"2-1058-33"
"1058",620,1,0.309279123390837,2018-08-10 05:31:22,1,"2-1058-33"
"1058",621,1,0.344511389874865,2018-08-10 05:32:43,2,"2-1058-33"
"1058",622,1,0.371425968027504,2018-08-10 05:34:23,2,"2-1058-33"
"1058",623,1,0.420573665595844,2018-08-10 05:36:33,2,"2-1058-33"
"1058",624,1,0.456361540585797,2018-08-10 05:38:19,1,"2-1058-33"
"1058",625,1,0.477042502925296,2018-08-10 05:39:39,0,"2-1058-33"
"1058",626,1,0.507314112187306,2018-08-10 05:42:24,0,"2-1058-33"
"1058",627,1,0.549262045624424,2018-08-10 05:44:41,1,"2-1058-33"
"084",1068,1,0.0875969459781541,2018-08-10 05:46:07,8,"2-084-40"
"1058",628,1,0.591629112378455,2018-08-10 05:46:40,0,"2-1058-33"
"1058",629,1,0.603322744207231,2018-08-10 05:47:30,0,"2-1058-33"
"1058",630,1,0.622538252294485,2018-08-10 05:48:39,0,"2-1058-33"
"1058",631,1,0.64554329759384,2018-08-10 05:49:19,0,"2-1058-33"
"084",1069,1,0.111030247779957,2018-08-10 05:51:37,1,"2-084-40"
"1058",632,1,0.695734118801309,2018-08-10 05:51:59,0,"2-1058-33"
"1058",633,1,0.724971472853632,2018-08-10 05:53:00,0,"2-1058-33"
"1058",634,1,0.747702498895417,2018-08-10 05:53:59,1,"2-1058-33"
"084",1070,1,0.145065149895311,2018-08-10 05:54:37,0,"2-084-40"
"084",1071,1,0.164654150436993,2018-08-10 05:56:07,0,"2-084-40"
"1058",635,1,0.837627436796868,2018-08-10 05:57:00,0,"2-1058-33"
"084",1072,1,0.182426166931675,2018-08-10 05:58:03,1,"2-084-40"
"1058",636,1,0.870723296602863,2018-08-10 05:58:30,0,"2-1058-33"
"1058",637,1,0.889169590612998,2018-08-10 05:59:10,0,"2-1058-33"
"1058",638,1,0.907029325304082,2018-08-10 05:59:29,0,"2-1058-33"
"084",1073,1,0.230885550774181,2018-08-10 06:00:24,0,"2-084-40"
"1058",639,1,0.940206510675115,2018-08-10 06:01:00,0,"2-1058-33"
"084",1074,1,0.262929183774767,2018-08-10 06:01:40,1,"2-084-40"
"1058",640,1,0.999788915445544,2018-08-10 06:02:21,0,"2-1058-33"
"1058",641,0,0,2018-08-10 06:02:25,0,"2-1058-34"
"084",1075,1,0.309279123390837,2018-08-10 06:03:51,0,"2-084-40"
"084",1076,1,0.344511389874865,2018-08-10 06:05:36,1,"2-084-40"
"084",1077,1,0.371425968027504,2018-08-10 06:07:35,0,"2-084-40"
"1063",149,1,0.0875969459781541,2018-08-10 06:08:18,16,"2-1063-6"
"084",1078,1,0.420573665595844,2018-08-10 06:10:36,0,"2-084-40"
"1058",642,0,0.0683809633079287,2018-08-10 06:11:46,1,"2-1058-34"
"1063",150,1,0.111030247779957,2018-08-10 06:11:49,0,"2-1063-6"
"084",1079,1,0.456361540585797,2018-08-10 06:12:23,0,"2-084-40"
"1058",643,0,0.116380026824593,2018-08-10 06:12:37,2,"2-1058-34"
"1058",644,0,0.152600217454202,2018-08-10 06:13:56,2,"2-1058-34"
"084",1080,1,0.477042502925296,2018-08-10 06:13:58,0,"2-084-40"
"1063",151,1,0.145065149895311,2018-08-10 06:14:19,1,"2-1063-6"
"1058",645,0,0.205215245234532,2018-08-10 06:15:26,0,"2-1058-34"
"1063",152,1,0.164654150436993,2018-08-10 06:15:29,0,"2-1063-6"
"1063",153,1,0.182426166931675,2018-08-10 06:16:29,0,"2-1063-6"
"084",1081,1,0.507314112187306,2018-08-10 06:16:58,0,"2-084-40"
"1058",646,0,0.311997017086128,2018-08-10 06:18:06,0,"2-1058-34"
"1032",881,1,0.0875969459781541,2018-08-10 06:18:11,15,"2-1032-34"
"1063",154,1,0.230885550774181,2018-08-10 06:19:00,3,"2-1063-6"
"1058",647,0,0.357918109714683,2018-08-10 06:19:37,0,"2-1058-34"
"084",1082,1,0.549262045624424,2018-08-10 06:20:07,0,"2-084-40"
"1063",155,1,0.262929183774767,2018-08-10 06:20:18,2,"2-1063-6"
"1058",648,0,0.395250352616701,2018-08-10 06:21:06,0,"2-1058-34"
"1032",882,1,0.111030247779957,2018-08-10 06:21:34,0,"2-1032-34"
"1063",156,1,0.309279123390837,2018-08-10 06:23:02,1,"2-1063-6"
"084",1083,1,0.591629112378455,2018-08-10 06:23:03,0,"2-084-40"
"1032",883,1,0.145065149895311,2018-08-10 06:23:35,0,"2-1032-34"
"1058",649,0,0.467303721824534,2018-08-10 06:23:46,6,"2-1058-34"
"084",1084,1,0.603322744207231,2018-08-10 06:24:03,0,"2-084-40"
"1032",884,1,0.164654150436993,2018-08-10 06:24:38,0,"2-1032-34"
"1063",157,1,0.344511389874865,2018-08-10 06:24:49,2,"2-1063-6"
"1058",650,0,0.500776252878686,2018-08-10 06:24:56,1,"2-1058-34"
"1032",885,1,0.182426166931675,2018-08-10 06:25:32,1,"2-1032-34"
"084",1085,1,0.622538252294485,2018-08-10 06:25:43,0,"2-084-40"
"079",0,1,0.0875969459781541,2018-08-10 06:26:14,9,"2-079-0"
"1058",651,0,0.522339285359285,2018-08-10 06:26:26,0,"2-1058-34"
"084",1086,1,0.64554329759384,2018-08-10 06:26:33,0,"2-084-40"
"1063",158,1,0.371425968027504,2018-08-10 06:26:45,1,"2-1063-6"
"1032",886,1,0.230885550774181,2018-08-10 06:27:36,2,"2-1032-34"
"079",1,1,0.111030247779957,2018-08-10 06:28:04,0,"2-079-0"
"1058",652,0,0.549238522691759,2018-08-10 06:28:26,4,"2-1058-34"
"1032",887,1,0.262929183774767,2018-08-10 06:28:38,1,"2-1032-34"
"084",1087,1,0.695734118801309,2018-08-10 06:29:03,0,"2-084-40"
"1063",159,1,0.420573665595844,2018-08-10 06:29:04,2,"2-1063-6"
"1058",653,0,0.586394102470416,2018-08-10 06:29:53,0,"2-1058-34"
"079",2,1,0.145065149895311,2018-08-10 06:30:05,1,"2-079-0"
"1032",888,1,0.309279123390837,2018-08-10 06:30:13,0,"2-1032-34"
"1063",160,1,0.456361540585797,2018-08-10 06:30:17,1,"2-1063-6"
"1227",386,1,0.0875969459781541,2018-08-10 06:30:23,0,"2-1227-37"
"084",1088,1,0.724971472853632,2018-08-10 06:30:33,0,"2-084-40"
"1032",889,1,0.344511389874865,2018-08-10 06:31:32,1,"2-1032-34"
"084",1089,1,0.747702498895417,2018-08-10 06:31:36,1,"2-084-40"
"079",3,1,0.164654150436993,2018-08-10 06:32:01,7,"2-079-0"
"1063",161,1,0.477042502925296,2018-08-10 06:32:14,0,"2-1063-6"
"1032",890,1,0.371425968027504,2018-08-10 06:33:08,1,"2-1032-34"
"079",4,1,0.182426166931675,2018-08-10 06:33:17,3,"2-079-0"
"1058",654,0,0.65384187876355,2018-08-10 06:33:33,0,"2-1058-34"
"084",1090,1,0.837627436796868,2018-08-10 06:34:24,1,"2-084-40"
"1063",162,1,0.507314112187306,2018-08-10 06:35:07,1,"2-1063-6"
"084",1091,1,0.870723296602863,2018-08-10 06:35:24,0,"2-084-40"
"1058",655,0,0.682155177022968,2018-08-10 06:35:27,2,"2-1058-34"
"079",5,1,0.230885550774181,2018-08-10 06:35:31,2,"2-079-0"
"1032",891,1,0.420573665595844,2018-08-10 06:35:46,0,"2-1032-34"
"079",6,1,0.262929183774767,2018-08-10 06:36:42,1,"2-079-0"
"1058",656,0,0.713570651345714,2018-08-10 06:36:47,1,"2-1058-34"
"084",1092,1,0.889169590612998,2018-08-10 06:36:54,0,"2-084-40"
"1032",892,1,0.456361540585797,2018-08-10 06:37:05,0,"2-1032-34"
"1227",387,1,0.111030247779957,2018-08-10 06:37:39,5,"2-1227-37"
"084",1093,1,0.907029325304082,2018-08-10 06:37:44,0,"2-084-40"
"1032",893,1,0.477042502925296,2018-08-10 06:38:19,0,"2-1032-34"
"079",7,1,0.309279123390837,2018-08-10 06:38:20,2,"2-079-0"
"1058",657,0,0.753596252410486,2018-08-10 06:38:27,2,"2-1058-34"
"1063",163,1,0.549262045624424,2018-08-10 06:38:42,1,"2-1063-6"
"084",1094,1,0.940206510675115,2018-08-10 06:39:04,0,"2-084-40"
"1227",388,1,0.145065149895311,2018-08-10 06:39:49,2,"2-1227-37"
"079",8,1,0.344511389874865,2018-08-10 06:40:09,2,"2-079-0"
"084",1095,1,0.999788915445544,2018-08-10 06:40:34,0,"2-084-40"
"084",1096,0,0,2018-08-10 06:40:41,0,"2-084-41"
"1227",389,1,0.164654150436993,2018-08-10 06:40:49,0,"2-1227-37"
"1058",658,0,0.816308188100812,2018-08-10 06:41:07,2,"2-1058-34"
"079",9,1,0.371425968027504,2018-08-10 06:41:27,4,"2-079-0"
"1063",164,1,0.591629112378455,2018-08-10 06:41:40,2,"2-1063-6"
"1032",894,1,0.507314112187306,2018-08-10 06:41:43,0,"2-1032-34"
"1227",390,1,0.182426166931675,2018-08-10 06:42:25,0,"2-1227-37"
"1063",165,1,0.603322744207231,2018-08-10 06:42:42,1,"2-1063-6"
"1058",659,0,0.870365958950104,2018-08-10 06:43:44,0,"2-1058-34"
"1063",166,1,0.622538252294485,2018-08-10 06:44:14,0,"2-1063-6"
"1227",391,1,0.230885550774181,2018-08-10 06:44:22,1,"2-1227-37"
"079",10,1,0.420573665595844,2018-08-10 06:44:23,1,"2-079-0"
"1058",660,0,0.904045022032655,2018-08-10 06:45:04,0,"2-1058-34"
"1032",895,1,0.549262045624424,2018-08-10 06:45:05,0,"2-1032-34"
"1063",167,1,0.64554329759384,2018-08-10 06:45:10,0,"2-1063-6"
"1227",392,1,0.262929183774767,2018-08-10 06:45:33,0,"2-1227-37"
"079",11,1,0.456361540585797,2018-08-10 06:45:42,0,"2-079-0"
"1032",896,1,0.591629112378455,2018-08-10 06:46:55,1,"2-1032-34"
"1227",393,1,0.309279123390837,2018-08-10 06:47:19,1,"2-1227-37"
"079",12,1,0.477042502925296,2018-08-10 06:47:26,1,"2-079-0"
