"vehicle","chunk","direction","fraction","start_datetime","transactions","group"
"1058",69,0,0.615232434619176,2018-08-09 00:01:27,0,"H3-1058-6"
"080",77,0,0.948552549187855,2018-08-09 00:02:31,0,"H3-080-5"
"1058",70,0,0.65950080120737,2018-08-09 00:03:11,0,"H3-1058-6"
"080",78,0,0.0236101992098971,2018-08-09 00:04:16,1,"H3-080-6"
"1058",71,0,0.707778151031053,2018-08-09 00:05:33,0,"H3-1058-6"
"080",79,0,0.0732633721483541,2018-08-09 00:07:16,0,"H3-080-6"
"1058",72,0,0.759436670065264,2018-08-09 00:07:23,3,"H3-1058-6"
"080",80,0,0.111254142363532,2018-08-09 00:09:00,0,"H3-080-6"
"1058",73,0,0.789350568092964,2018-08-09 00:09:03,1,"H3-1058-6"
"080",81,0,0.147708682899042,2018-08-09 00:10:28,0,"H3-080-6"
"1058",74,0,0.847319757085808,2018-08-09 00:11:39,0,"H3-1058-6"
"1058",75,0,0.863670329823276,2018-08-09 00:12:39,0,"H3-1058-6"
"080",82,0,0.207657331146133,2018-08-09 00:13:27,0,"H3-080-6"
"080",83,0,0.238394164073839,2018-08-09 00:14:49,0,"H3-080-6"
"1058",76,0,0.906804463768917,2018-08-09 00:15:36,0,"H3-1058-6"
"080",84,0,0.269455563889602,2018-08-09 00:16:29,0,"H3-080-6"
"080",85,0,0.307681073685823,2018-08-09 00:17:19,0,"H3-080-6"
"1058",77,0,0.948552549187855,2018-08-09 00:17:32,0,"H3-1058-6"
"080",86,0,0.333793909001545,2018-08-09 00:17:59,0,"H3-080-6"
"080",87,0,0.378312659576298,2018-08-09 00:19:17,0,"H3-080-6"
"080",88,0,0.421026903541387,2018-08-09 00:20:57,0,"H3-080-6"
"080",89,0,0.465145792515161,2018-08-09 00:23:27,0,"H3-080-6"
"080",90,0,0.493700174785511,2018-08-09 00:24:27,0,"H3-080-6"
"1058",78,0,0.0236101992098971,2018-08-09 00:31:27,0,"H3-1058-7"
"1058",79,0,0.0732633721483541,2018-08-09 00:34:37,1,"H3-1058-7"
