"vehicle","route","chunk","start_datetime","end_datetime"
"077","1",0,2019-01-09 08:16:18,2019-01-09 08:25:44
"077","1",1,2019-01-09 08:34:23,2019-01-09 08:34:43
"077","1",2,2019-01-09 08:44:22,2019-01-09 08:45:29
"077","1",3,2019-01-09 08:53:54,2019-01-09 08:54:15
"077","1",4,2019-01-09 09:37:37,2019-01-09 09:37:50
"077","1",5,2019-01-09 10:30:40,2019-01-09 10:32:40
"077","1",6,2019-01-09 13:56:28,2019-01-09 13:56:48
"077","1",7,2019-01-09 14:07:32,2019-01-09 14:07:32
"077","1",8,2019-01-09 14:09:51,2019-01-09 14:10:00
"077","1",9,2019-01-09 14:13:57,2019-01-09 14:16:27
"077","15A",0,2019-01-09 05:56:31,2019-01-09 05:56:31
"077","15A",1,2019-01-09 06:11:44,2019-01-09 06:11:54
"077","15A",2,2019-01-09 06:29:32,2019-01-09 06:31:05
"077","15A",3,2019-01-09 06:35:57,2019-01-09 06:36:56
"077","15A",4,2019-01-09 06:40:20,2019-01-09 07:20:11
"077","15A",5,2019-01-09 07:24:28,2019-01-09 07:51:06
"077","15A",6,2019-01-09 07:55:01,2019-01-09 07:55:12
"077","15A",7,2019-01-09 14:16:32,2019-01-09 14:21:18
"077","15A",8,2019-01-09 14:34:37,2019-01-09 14:37:16
"077","15A",9,2019-01-09 14:40:16,2019-01-09 15:04:22
"077","15A",10,2019-01-09 15:10:46,2019-01-09 15:33:03
"077","15A",11,2019-01-09 15:38:46,2019-01-09 16:00:25
"077","15A",12,2019-01-09 16:09:33,2019-01-09 16:31:23
"077","15A",13,2019-01-09 16:33:27,2019-01-09 16:57:26
"077","15A",14,2019-01-09 17:04:03,2019-01-09 17:26:43
"077","15A",15,2019-01-09 17:29:27,2019-01-09 17:31:01
"077","15A",16,2019-01-09 17:33:41,2019-01-09 17:53:30
"077","15A",17,2019-01-09 17:59:56,2019-01-09 18:49:17
"077","15A",18,2019-01-09 19:02:07,2019-01-09 19:04:04
"077","15A",19,2019-01-09 19:06:24,2019-01-09 19:12:21
"077","15A",20,2019-01-09 22:16:44,2019-01-09 22:17:07
"077","15A",21,2019-01-09 22:20:02,2019-01-09 22:20:24
"077","4",0,2019-01-09 11:14:56,2019-01-09 11:15:11
"077","4",1,2019-01-09 11:24:56,2019-01-09 11:28:27
"077","4",2,2019-01-09 12:00:31,2019-01-09 12:02:16
"078","9",0,2019-01-09 04:33:41,2019-01-09 04:38:34
"078","9",1,2019-01-09 06:40:05,2019-01-09 06:40:34
"078","9",2,2019-01-09 06:45:18,2019-01-09 06:45:47
"078","9",3,2019-01-09 07:07:58,2019-01-09 07:10:11
"078","9",4,2019-01-09 07:14:31,2019-01-09 07:17:14
"078","9",5,2019-01-09 09:57:33,2019-01-09 10:06:17
"078","9",6,2019-01-09 10:23:05,2019-01-09 10:23:15
"078","9",7,2019-01-09 10:31:34,2019-01-09 10:33:11
"078","9",8,2019-01-09 10:38:38,2019-01-09 10:38:46
"078","9",9,2019-01-09 10:41:49,2019-01-09 10:43:00
"078","9",10,2019-01-09 13:50:35,2019-01-09 13:54:11
"078","9",11,2019-01-09 19:02:05,2019-01-09 19:06:26
"078","9",12,2019-01-09 19:09:24,2019-01-09 19:09:43
"078","9",13,2019-01-09 19:12:20,2019-01-09 19:15:53
"078","9",14,2019-01-09 19:35:46,2019-01-09 19:39:47
"078","9",15,2019-01-09 19:44:10,2019-01-09 19:44:19
"078","9",16,2019-01-09 19:57:24,2019-01-09 19:57:34
"079","7A",0,2019-01-09 05:24:05,2019-01-09 05:25:35
"079","7A",1,2019-01-09 05:28:43,2019-01-09 05:36:13
"079","7A",2,2019-01-09 08:28:05,2019-01-09 08:44:50
"082","4",0,2019-01-09 05:40:11,2019-01-09 05:41:31
"082","4",1,2019-01-09 05:47:01,2019-01-09 05:49:02
"082","4",2,2019-01-09 10:24:51,2019-01-09 10:26:18
