"vehicle","chunk","start_datetime","end_datetime"
"077",0,2018-11-25 12:01:48,2018-11-25 12:01:48
"077",1,2018-11-25 14:00:24,2018-11-25 14:00:33
"079",0,2018-11-25 07:36:01,2018-11-25 07:39:57
"079",1,2018-11-25 09:44:06,2018-11-25 09:44:54
"079",2,2018-11-25 10:40:46,2018-11-25 10:53:03
"079",3,2018-11-25 11:22:02,2018-11-25 20:35:22
"079",4,2018-11-26 00:00:24,2018-11-26 00:00:24
"081",0,2018-11-25 10:38:18,2018-11-25 12:14:22
"081",1,2018-11-25 14:51:45,2018-11-25 14:51:45
"082",0,2018-11-25 04:18:40,2018-11-25 04:47:08
"082",1,2018-11-25 04:52:26,2018-11-25 04:54:05
"082",2,2018-11-25 05:16:46,2018-11-25 05:25:28
"082",3,2018-11-25 05:33:18,2018-11-25 05:50:44
"082",4,2018-11-25 05:58:48,2018-11-25 07:06:17
"082",5,2018-11-25 10:37:39,2018-11-25 11:25:39
"082",6,2018-11-25 11:51:06,2018-11-25 11:57:13
"082",7,2018-11-25 12:29:54,2018-11-25 20:04:51
"082",8,2018-11-26 00:00:24,2018-11-26 00:00:24
"083",0,2018-11-25 07:24:04,2018-11-25 07:24:52
"083",1,2018-11-25 08:48:19,2018-11-25 10:03:24
"083",2,2018-11-25 10:19:55,2018-11-25 10:45:50
"083",3,2018-11-25 11:09:19,2018-11-25 13:01:54
"083",4,2018-11-25 13:13:19,2018-11-25 14:39:25
"083",5,2018-11-25 14:45:56,2018-11-25 14:47:29
"083",6,2018-11-25 20:02:03,2018-11-25 20:03:37
"085",0,2018-11-25 06:42:07,2018-11-25 06:42:07
"085",1,2018-11-25 09:51:00,2018-11-25 12:58:32
"085",2,2018-11-25 13:03:52,2018-11-25 18:04:33
"085",3,2018-11-25 19:26:12,2018-11-25 19:47:54
"085",4,2018-11-25 19:56:00,2018-11-25 20:02:47
"085",5,2018-11-26 00:01:02,2018-11-26 00:01:02
"086",0,2018-11-25 07:02:27,2018-11-25 08:11:45
"086",1,2018-11-25 08:17:42,2018-11-25 10:26:39
"086",2,2018-11-25 10:52:23,2018-11-25 11:14:57
"086",3,2018-11-25 11:20:06,2018-11-25 19:14:54
"086",4,2018-11-25 19:21:20,2018-11-25 20:02:23
"086",5,2018-11-25 20:08:18,2018-11-25 20:20:04
"086",6,2018-11-26 00:00:23,2018-11-26 00:00:23
"1006",0,2018-11-25 09:57:43,2018-11-25 10:59:47
"1006",1,2018-11-25 11:18:07,2018-11-25 12:19:30
"1006",2,2018-11-25 12:49:18,2018-11-25 18:29:03
"1006",3,2018-11-25 18:38:02,2018-11-25 18:41:56
"1017",0,2018-11-25 09:25:45,2018-11-25 10:29:00
"1017",1,2018-11-25 10:57:43,2018-11-25 10:58:13
"1017",2,2018-11-25 11:04:17,2018-11-25 14:26:24
"1017",3,2018-11-25 14:32:25,2018-11-25 22:05:46
"1017",4,2018-11-25 22:18:16,2018-11-25 22:18:46
"1017",5,2018-11-26 00:01:16,2018-11-26 00:01:16
"1028",0,2018-11-25 04:00:02,2018-11-25 04:35:54
"1028",1,2018-11-25 04:42:31,2018-11-25 04:47:31
"1028",2,2018-11-25 06:25:06,2018-11-25 06:30:05
"1028",3,2018-11-25 06:44:58,2018-11-25 06:55:01
"1028",4,2018-11-25 07:04:44,2018-11-25 08:14:40
"1028",5,2018-11-25 08:30:24,2018-11-25 09:27:57
"1028",6,2018-11-25 10:40:49,2018-11-25 12:38:01
"1028",7,2018-11-25 13:04:27,2018-11-25 13:09:38
"1028",8,2018-11-25 14:05:26,2018-11-25 20:56:17
"1028",9,2018-11-26 00:06:17,2018-11-26 00:06:17
"1028",10,2018-11-26 01:00:47,2018-11-26 02:04:30
"1028",11,2018-11-26 03:00:04,2018-11-26 03:08:42
"1045",0,2018-11-25 08:48:10,2018-11-25 08:56:11
"1045",1,2018-11-25 09:02:57,2018-11-25 09:24:24
"1045",2,2018-11-25 09:31:44,2018-11-25 11:09:36
"1045",3,2018-11-25 11:16:56,2018-11-25 17:29:38
"1045",4,2018-11-25 18:18:39,2018-11-25 21:50:35
"1045",5,2018-11-25 22:00:54,2018-11-25 22:50:48
"1045",6,2018-11-25 23:00:39,2018-11-25 23:24:54
"1045",7,2018-11-25 23:40:55,2018-11-25 23:44:06
"1045",8,2018-11-26 00:01:06,2018-11-26 00:01:06
"1046",0,2018-11-25 15:03:39,2018-11-25 15:07:07
"1046",1,2018-11-25 15:21:42,2018-11-25 19:21:26
"1046",2,2018-11-25 19:28:57,2018-11-25 19:59:59
"1046",3,2018-11-25 20:33:02,2018-11-25 20:42:14
"1046",4,2018-11-25 20:54:42,2018-11-25 20:55:33
"1046",5,2018-11-25 21:46:32,2018-11-25 21:47:47
"1046",6,2018-11-26 00:01:50,2018-11-26 00:01:50
"1050",0,2018-11-25 07:39:20,2018-11-25 07:39:20
"1050",1,2018-11-25 09:00:32,2018-11-25 10:14:57
"1050",2,2018-11-25 10:25:38,2018-11-25 10:53:20
"1050",3,2018-11-25 11:26:50,2018-11-25 12:45:00
"1050",4,2018-11-25 13:30:20,2018-11-25 16:11:11
"1050",5,2018-11-25 17:00:37,2018-11-25 17:15:55
"1050",6,2018-11-25 17:21:14,2018-11-25 20:39:35
"1050",7,2018-11-25 21:03:46,2018-11-25 21:52:53
"1050",8,2018-11-25 22:02:00,2018-11-25 22:51:36
"1050",9,2018-11-25 23:00:56,2018-11-25 23:27:23
"1050",10,2018-11-25 23:33:06,2018-11-25 23:34:01
"1050",11,2018-11-25 23:41:02,2018-11-25 23:44:38
"1050",12,2018-11-26 00:00:18,2018-11-26 00:00:18
"1050",13,2018-11-26 01:49:24,2018-11-26 01:50:48
"1051",0,2018-11-25 09:37:27,2018-11-25 09:38:57
"1051",1,2018-11-25 09:51:45,2018-11-25 09:53:22
"1051",2,2018-11-25 10:42:23,2018-11-25 11:47:24
"1051",3,2018-11-25 12:16:34,2018-11-25 12:16:44
"1051",4,2018-11-25 12:22:24,2018-11-25 17:28:35
"1051",5,2018-11-25 17:35:43,2018-11-25 21:45:12
"1051",6,2018-11-26 00:00:14,2018-11-26 00:00:14
"1051",7,2018-11-26 01:04:15,2018-11-26 01:05:28
"1058",0,2018-11-25 09:48:59,2018-11-25 09:49:09
"1058",1,2018-11-25 09:54:36,2018-11-25 11:06:06
"1058",2,2018-11-25 11:42:56,2018-11-25 18:26:19
"1058",3,2018-11-25 18:34:00,2018-11-25 20:54:43
"1058",4,2018-11-25 21:00:14,2018-11-25 21:03:42
"1061",0,2018-11-25 09:46:32,2018-11-25 11:12:41
"1061",1,2018-11-25 11:19:45,2018-11-25 12:33:11
"1061",2,2018-11-25 13:04:17,2018-11-25 14:38:35
