"vehicle","route","chunk","start_datetime","end_datetime"
"077","1",0,2018-11-25 12:01:48,2018-11-25 12:01:48
"077","1",1,2018-11-25 14:00:24,2018-11-25 14:00:33
"079","1",0,2018-11-25 09:44:06,2018-11-25 09:44:54
"079","7",0,2018-11-25 07:36:01,2018-11-25 07:39:57
"079","7",1,2018-11-25 10:40:46,2018-11-25 10:50:19
"079","7",2,2018-11-25 20:17:51,2018-11-25 20:28:05
"079","7",3,2018-11-25 20:31:04,2018-11-25 20:35:22
"079","7",4,2018-11-26 00:00:24,2018-11-26 00:00:24
"081","8",0,2018-11-25 10:38:18,2018-11-25 10:41:10
"081","8",1,2018-11-25 10:45:46,2018-11-25 11:09:50
"081","8",2,2018-11-25 11:23:56,2018-11-25 11:56:31
"082","4",0,2018-11-25 04:18:40,2018-11-25 04:20:18
"082","4",1,2018-11-25 04:23:48,2018-11-25 04:24:52
"082","4",2,2018-11-25 19:59:01,2018-11-25 20:00:21
"082","4",3,2018-11-25 20:04:01,2018-11-25 20:04:51
"082","4",4,2018-11-26 00:00:24,2018-11-26 00:00:24
"083","3",0,2018-11-25 07:24:04,2018-11-25 07:24:52
"083","3",1,2018-11-25 08:48:19,2018-11-25 08:53:46
"083","3",2,2018-11-25 12:59:25,2018-11-25 13:01:54
"083","3",3,2018-11-25 13:13:19,2018-11-25 13:16:27
"083","3",4,2018-11-25 14:32:58,2018-11-25 14:39:25
"083","3",5,2018-11-25 14:45:56,2018-11-25 14:47:29
"083","3",6,2018-11-25 20:02:03,2018-11-25 20:03:37
"085","15A",0,2018-11-25 06:42:07,2018-11-25 06:42:07
"085","15A",1,2018-11-25 09:51:00,2018-11-25 09:53:16
"085","15A",2,2018-11-25 09:57:01,2018-11-25 09:57:11
"085","15A",3,2018-11-25 19:32:25,2018-11-25 19:34:22
"085","15A",4,2018-11-25 19:59:42,2018-11-25 20:02:47
"085","15A",5,2018-11-26 00:01:02,2018-11-26 00:01:02
"086","3",0,2018-11-25 07:02:27,2018-11-25 07:03:35
"086","3",1,2018-11-25 20:18:21,2018-11-25 20:20:04
"086","3",2,2018-11-26 00:00:23,2018-11-26 00:00:23
"1006","7",0,2018-11-25 09:57:43,2018-11-25 09:57:53
"1006","7",1,2018-11-25 10:01:00,2018-11-25 10:02:29
"1006","7",2,2018-11-25 10:06:05,2018-11-25 10:14:19
"1006","7",3,2018-11-25 18:20:01,2018-11-25 18:29:03
"1006","7",4,2018-11-25 18:38:02,2018-11-25 18:41:56
"1017","2",0,2018-11-25 09:25:45,2018-11-25 09:26:14
"1017","2",1,2018-11-25 09:29:08,2018-11-25 09:29:54
"1017","2",2,2018-11-25 21:59:45,2018-11-25 22:00:48
"1017","2",3,2018-11-25 22:04:13,2018-11-25 22:05:46
"1017","2",4,2018-11-25 22:18:16,2018-11-25 22:18:46
"1017","2",5,2018-11-26 00:01:16,2018-11-26 00:01:16
"1028","3",0,2018-11-25 04:22:23,2018-11-25 04:22:23
"1028","3",1,2018-11-25 04:27:22,2018-11-25 04:27:22
"1028","3",2,2018-11-25 04:30:54,2018-11-25 04:30:54
"1028","3",3,2018-11-25 04:35:54,2018-11-25 04:35:54
"1028","3",4,2018-11-25 04:42:31,2018-11-25 04:42:31
"1028","3",5,2018-11-25 04:47:31,2018-11-25 04:47:31
"1028","3",6,2018-11-25 06:25:06,2018-11-25 06:25:06
"1028","3",7,2018-11-25 06:30:05,2018-11-25 06:30:05
"1028","3",8,2018-11-25 06:44:58,2018-11-25 06:50:01
"1028","3",9,2018-11-25 06:55:01,2018-11-25 06:55:01
"1028","3",10,2018-11-25 07:04:44,2018-11-25 07:11:33
"1028","3",11,2018-11-25 20:44:47,2018-11-25 20:44:54
"1028","3",12,2018-11-25 20:48:44,2018-11-25 20:51:17
"1028","3",13,2018-11-25 20:56:17,2018-11-25 20:56:17
"1028","3",14,2018-11-26 00:06:17,2018-11-26 00:06:17
"1028","3",15,2018-11-26 01:00:47,2018-11-26 01:01:55
"1028","3",16,2018-11-26 01:27:34,2018-11-26 01:28:01
"1028","3",17,2018-11-26 01:43:42,2018-11-26 01:44:08
"1028","3",18,2018-11-26 01:50:05,2018-11-26 01:54:33
"1028","3",19,2018-11-26 01:58:25,2018-11-26 01:59:30
"1028","3",20,2018-11-26 02:04:30,2018-11-26 02:04:30
"1028","3",21,2018-11-26 03:00:04,2018-11-26 03:01:03
"1028","3",22,2018-11-26 03:03:43,2018-11-26 03:03:43
"1028","3",23,2018-11-26 03:08:42,2018-11-26 03:08:42
"1045","1",0,2018-11-25 08:48:10,2018-11-25 08:51:26
"1045","H2",0,2018-11-25 20:35:34,2018-11-25 20:35:43
"1045","H2",1,2018-11-25 23:22:59,2018-11-25 23:24:54
"1045","H2",2,2018-11-25 23:40:55,2018-11-25 23:44:06
"1045","H2",3,2018-11-26 00:01:06,2018-11-26 00:01:06
"1046","1",0,2018-11-25 15:03:39,2018-11-25 15:07:07
"1046","1",1,2018-11-25 15:21:42,2018-11-25 15:23:31
"1046","1",2,2018-11-25 20:39:49,2018-11-25 20:42:14
"1046","1",3,2018-11-25 20:54:42,2018-11-25 20:55:33
"1046","1",4,2018-11-25 21:46:32,2018-11-25 21:47:47
"1046","1",5,2018-11-26 00:01:50,2018-11-26 00:01:50
"1050","3",0,2018-11-25 07:39:20,2018-11-25 07:39:20
"1050","3",1,2018-11-25 09:00:32,2018-11-25 09:02:28
"1050","3",2,2018-11-25 09:06:58,2018-11-25 09:07:08
"1050","3",3,2018-11-25 17:22:41,2018-11-25 17:22:58
"1050","H3",0,2018-11-25 21:51:15,2018-11-25 21:52:53
"1050","H3",1,2018-11-25 23:26:53,2018-11-25 23:27:23
"1050","H3",2,2018-11-25 23:33:06,2018-11-25 23:34:01
"1050","H3",3,2018-11-25 23:41:02,2018-11-25 23:44:38
"1050","H3",4,2018-11-26 00:00:18,2018-11-26 00:00:18
"1050","H3",5,2018-11-26 01:49:24,2018-11-26 01:50:48
"1051","3",0,2018-11-25 09:37:27,2018-11-25 09:38:57
"1051","3",1,2018-11-25 09:51:45,2018-11-25 09:53:22
"1051","3",2,2018-11-25 10:42:23,2018-11-25 10:44:23
"1051","3",3,2018-11-25 10:49:16,2018-11-25 10:49:25
"1051","3",4,2018-11-25 21:35:33,2018-11-25 21:37:08
"1051","3",5,2018-11-25 21:41:08,2018-11-25 21:45:12
"1051","3",6,2018-11-26 00:00:14,2018-11-26 00:00:14
"1051","3",7,2018-11-26 01:04:15,2018-11-26 01:05:28
"1058","2",0,2018-11-25 09:48:59,2018-11-25 09:49:09
"1058","2",1,2018-11-25 09:54:36,2018-11-25 09:54:56
"1058","2",2,2018-11-25 09:58:46,2018-11-25 09:58:56
"1058","2",3,2018-11-25 10:01:23,2018-11-25 10:02:13
"1058","2",4,2018-11-25 10:05:19,2018-11-25 10:05:29
"1058","2",5,2018-11-25 10:07:39,2018-11-25 10:08:18
"1058","2",6,2018-11-25 20:53:06,2018-11-25 20:54:43
"1058","2",7,2018-11-25 21:00:14,2018-11-25 21:03:42
"1061","2",0,2018-11-25 09:46:32,2018-11-25 09:50:39
"1061","2",1,2018-11-25 16:49:58,2018-11-25 16:50:10
"1061","2",2,2018-11-25 16:56:03,2018-11-25 17:02:40
"1061","2",3,2018-11-25 18:53:11,2018-11-25 18:54:45
"1061","2",4,2018-11-25 18:59:48,2018-11-25 19:00:48
"1061","2",5,2018-11-26 00:00:20,2018-11-26 00:00:20
"1067","5A",0,2018-11-25 09:56:32,2018-11-25 09:56:32
