"vehicle","chunk","start_datetime","end_datetime"
"078",0,2019-01-28 06:15:31,2019-01-28 06:15:31
"078",1,2019-01-28 06:43:46,2019-01-28 06:43:56
"078",2,2019-01-28 06:50:26,2019-01-28 06:50:36
"078",3,2019-01-28 06:56:29,2019-01-28 06:58:32
"078",4,2019-01-28 07:13:53,2019-01-28 10:00:30
"078",5,2019-01-28 10:14:17,2019-01-28 10:22:21
"078",6,2019-01-28 10:38:25,2019-01-28 10:39:00
"078",7,2019-01-28 11:31:14,2019-01-28 11:32:50
"078",8,2019-01-28 11:46:37,2019-01-28 11:47:39
"078",9,2019-01-28 12:34:39,2019-01-28 12:34:49
"078",10,2019-01-28 13:44:10,2019-01-28 15:46:46
"078",11,2019-01-28 15:51:47,2019-01-28 16:48:07
"078",12,2019-01-28 17:51:57,2019-01-28 18:04:10
"078",13,2019-01-28 18:10:09,2019-01-28 18:10:29
"078",14,2019-01-28 20:31:45,2019-01-28 20:40:51
"079",0,2019-01-28 05:13:26,2019-01-28 05:13:26
"079",1,2019-01-28 08:40:07,2019-01-28 08:42:37
"079",2,2019-01-28 09:40:13,2019-01-28 09:41:03
"079",3,2019-01-28 10:52:29,2019-01-28 10:59:04
"079",4,2019-01-28 13:34:33,2019-01-28 15:04:45
"079",5,2019-01-28 19:39:04,2019-01-28 19:39:34
"079",6,2019-01-28 21:07:17,2019-01-28 21:07:46
"079",7,2019-01-28 21:53:35,2019-01-28 21:54:20
"081",0,2019-01-28 05:30:36,2019-01-28 05:30:36
"081",1,2019-01-28 05:47:19,2019-01-28 09:48:50
"081",2,2019-01-28 11:52:15,2019-01-28 11:52:32
"081",3,2019-01-28 13:58:06,2019-01-28 13:58:24
"081",4,2019-01-28 16:26:17,2019-01-28 16:26:26
"081",5,2019-01-28 16:32:22,2019-01-28 16:33:12
"081",6,2019-01-28 16:38:40,2019-01-28 16:39:29
"081",7,2019-01-28 17:51:42,2019-01-28 17:52:15
"081",8,2019-01-28 18:25:29,2019-01-28 18:25:52
"081",9,2019-01-28 19:25:19,2019-01-28 19:25:33
"081",10,2019-01-28 21:13:16,2019-01-28 21:13:26
"081",11,2019-01-28 21:21:19,2019-01-28 21:22:54
