"vehicle","chunk","direction","fraction","start_datetime","transactions","group"
"1199",0,0,0.853304029423347,2018-08-11 07:36:13,30,"12-1199-0"
"1199",1,0,1,2018-08-11 07:37:06,1,"12-1199-0"
"1199",2,1,0.000677518435978624,2018-08-11 07:37:14,2,"12-1199-1"
"1199",3,1,0.136848160347602,2018-08-11 07:39:53,0,"12-1199-1"
"1199",4,1,0.19299211015708,2018-08-11 07:41:11,0,"12-1199-1"
"1199",5,1,0.303039839244284,2018-08-11 07:43:12,3,"12-1199-1"
"1199",6,1,0.391269053791425,2018-08-11 07:45:22,1,"12-1199-1"
"1199",7,1,0.472834997068035,2018-08-11 07:46:52,0,"12-1199-1"
"1199",8,1,0.509565516683319,2018-08-11 07:49:12,0,"12-1199-1"
"1199",9,1,0.598690391496404,2018-08-11 07:50:42,1,"12-1199-1"
"1199",10,1,0.648323821893758,2018-08-11 07:52:22,1,"12-1199-1"
"1199",11,1,0.73196647476087,2018-08-11 07:53:54,0,"12-1199-1"
"1199",12,1,0.836336359299254,2018-08-11 07:55:34,0,"12-1199-1"
"1199",13,1,0.911721875078066,2018-08-11 07:56:54,0,"12-1199-1"
"1199",14,1,1,2018-08-11 07:58:30,0,"12-1199-1"
"1199",15,0,0.00133849943936237,2018-08-11 07:58:32,0,"12-1199-2"
"2048",915,0,0.853304029423347,2018-08-11 07:59:22,35,"12-2048-77"
"2048",916,0,1,2018-08-11 08:00:27,0,"12-2048-77"
"1199",16,0,0.0752127784561694,2018-08-11 08:00:29,6,"12-1199-2"
"2048",917,1,0.000677518435978624,2018-08-11 08:00:47,0,"12-2048-78"
"1199",17,0,0.12404645410996,2018-08-11 08:01:20,2,"12-1199-2"
"1199",18,0,0.15539288911319,2018-08-11 08:02:01,0,"12-1199-2"
"2048",918,1,0.136848160347602,2018-08-11 08:02:41,2,"12-2048-78"
"1199",19,0,0.244233960779325,2018-08-11 08:03:32,1,"12-1199-2"
"2048",919,1,0.19299211015708,2018-08-11 08:04:41,2,"12-2048-78"
"1199",20,0,0.313307409622087,2018-08-11 08:05:02,6,"12-1199-2"
"1199",21,0,0.382642525874351,2018-08-11 08:06:22,3,"12-1199-2"
"2048",920,1,0.303039839244284,2018-08-11 08:06:58,0,"12-2048-78"
"1199",22,0,0.449327677267666,2018-08-11 08:08:02,1,"12-1199-2"
"2048",921,1,0.391269053791425,2018-08-11 08:08:56,0,"12-2048-78"
"1199",23,0,0.505831950163495,2018-08-11 08:09:02,2,"12-1199-2"
"2048",922,1,0.472834997068035,2018-08-11 08:10:16,0,"12-2048-78"
"1199",24,0,0.578449257827012,2018-08-11 08:10:22,0,"12-1199-2"
"1199",25,0,0.671302972393994,2018-08-11 08:12:02,1,"12-1199-2"
"2048",923,1,0.509565516683319,2018-08-11 08:12:23,1,"12-2048-78"
"2048",924,1,0.598690391496404,2018-08-11 08:13:50,1,"12-2048-78"
"1199",26,0,0.793010382183288,2018-08-11 08:14:12,2,"12-1199-2"
"1199",27,0,0.853304029423347,2018-08-11 08:15:44,1,"12-1199-2"
"2048",925,1,0.648323821893758,2018-08-11 08:16:19,1,"12-2048-78"
"2048",926,1,0.73196647476087,2018-08-11 08:17:41,0,"12-2048-78"
"1199",28,0,1,2018-08-11 08:19:27,0,"12-1199-2"
"2048",927,1,0.836336359299254,2018-08-11 08:19:29,0,"12-2048-78"
"1199",29,1,0.000677518435978624,2018-08-11 08:19:37,1,"12-1199-3"
"2048",928,1,0.911721875078066,2018-08-11 08:20:08,0,"12-2048-78"
"2048",929,1,1,2018-08-11 08:21:00,0,"12-2048-78"
"2048",930,0,0.00133849943936237,2018-08-11 08:21:23,0,"12-2048-79"
"1199",30,1,0.136848160347602,2018-08-11 08:21:48,1,"12-1199-3"
"1199",31,1,0.19299211015708,2018-08-11 08:22:54,2,"12-1199-3"
"1199",32,1,0.303039839244284,2018-08-11 08:24:57,0,"12-1199-3"
"2048",931,0,0.0752127784561694,2018-08-11 08:25:01,0,"12-2048-79"
"2048",932,0,0.12404645410996,2018-08-11 08:25:55,4,"12-2048-79"
"2048",933,0,0.15539288911319,2018-08-11 08:26:25,3,"12-2048-79"
"1199",33,1,0.391269053791425,2018-08-11 08:26:57,1,"12-1199-3"
"2048",934,0,0.244233960779325,2018-08-11 08:28:17,4,"12-2048-79"
"1199",34,1,0.472834997068035,2018-08-11 08:28:37,0,"12-1199-3"
"1199",35,1,0.509565516683319,2018-08-11 08:29:57,0,"12-1199-3"
"2048",935,0,0.313307409622087,2018-08-11 08:30:16,5,"12-2048-79"
"2229",0,0,0.853304029423347,2018-08-11 08:31:15,13,"12-2229-0"
"1199",36,1,0.598690391496404,2018-08-11 08:31:17,0,"12-1199-3"
"2048",936,0,0.382642525874351,2018-08-11 08:31:31,1,"12-2048-79"
"2229",1,0,1,2018-08-11 08:32:00,0,"12-2229-0"
"2229",2,1,0.000677518435978624,2018-08-11 08:32:27,1,"12-2229-1"
"2048",937,0,0.449327677267666,2018-08-11 08:32:36,1,"12-2048-79"
"1199",37,1,0.648323821893758,2018-08-11 08:32:46,1,"12-1199-3"
"2048",938,0,0.505831950163495,2018-08-11 08:33:55,0,"12-2048-79"
"1199",38,1,0.73196647476087,2018-08-11 08:33:56,0,"12-1199-3"
"2229",3,1,0.136848160347602,2018-08-11 08:34:51,5,"12-2229-1"
"2048",939,0,0.578449257827012,2018-08-11 08:35:15,0,"12-2048-79"
"2229",4,1,0.19299211015708,2018-08-11 08:35:20,1,"12-2229-1"
"1199",39,1,0.836336359299254,2018-08-11 08:36:06,0,"12-1199-3"
"2048",940,0,0.671302972393994,2018-08-11 08:36:51,0,"12-2048-79"
"1199",40,1,0.911721875078066,2018-08-11 08:37:17,0,"12-1199-3"
"1199",41,1,1,2018-08-11 08:37:57,0,"12-1199-3"
"1199",42,0,0.00133849943936237,2018-08-11 08:38:06,0,"12-1199-4"
"2229",5,1,0.303039839244284,2018-08-11 08:38:23,5,"12-2229-1"
"2048",941,0,0.793010382183288,2018-08-11 08:38:56,3,"12-2048-79"
"2048",942,0,0.853304029423347,2018-08-11 08:40:12,0,"12-2048-79"
"2229",6,1,0.391269053791425,2018-08-11 08:40:19,2,"12-2229-1"
"2229",7,1,0.472834997068035,2018-08-11 08:42:02,1,"12-2229-1"
"2048",943,0,1,2018-08-11 08:44:11,0,"12-2048-79"
"2229",8,1,0.509565516683319,2018-08-11 08:44:14,0,"12-2229-1"
"1199",43,0,0.0752127784561694,2018-08-11 08:44:21,0,"12-1199-4"
"2048",944,1,0.000677518435978624,2018-08-11 08:44:39,0,"12-2048-80"
"1199",44,0,0.12404645410996,2018-08-11 08:45:12,0,"12-1199-4"
"2229",9,1,0.598690391496404,2018-08-11 08:45:28,1,"12-2229-1"
"1199",45,0,0.15539288911319,2018-08-11 08:45:41,0,"12-1199-4"
"2229",10,1,0.648323821893758,2018-08-11 08:46:56,0,"12-2229-1"
"2048",945,1,0.136848160347602,2018-08-11 08:47:10,1,"12-2048-80"
"1199",46,0,0.244233960779325,2018-08-11 08:47:31,2,"12-1199-4"
"2229",11,1,0.73196647476087,2018-08-11 08:48:14,1,"12-2229-1"
"1199",47,0,0.313307409622087,2018-08-11 08:48:52,4,"12-1199-4"
"2048",946,1,0.19299211015708,2018-08-11 08:49:23,1,"12-2048-80"
"1199",48,0,0.382642525874351,2018-08-11 08:50:02,4,"12-1199-4"
"2229",12,1,0.836336359299254,2018-08-11 08:50:14,0,"12-2229-1"
"2048",947,1,0.303039839244284,2018-08-11 08:51:05,0,"12-2048-80"
"2229",13,1,0.911721875078066,2018-08-11 08:51:23,0,"12-2229-1"
"1199",49,0,0.449327677267666,2018-08-11 08:51:42,3,"12-1199-4"
"2229",14,1,1,2018-08-11 08:51:49,0,"12-2229-1"
"2229",15,0,0.00133849943936237,2018-08-11 08:52:05,0,"12-2229-2"
"1199",50,0,0.505831950163495,2018-08-11 08:53:01,2,"12-1199-4"
"2048",948,1,0.391269053791425,2018-08-11 08:54:05,0,"12-2048-80"
"1199",51,0,0.578449257827012,2018-08-11 08:54:12,0,"12-1199-4"
"2229",16,0,0.0752127784561694,2018-08-11 08:54:39,3,"12-2229-2"
"2229",17,0,0.12404645410996,2018-08-11 08:54:58,3,"12-2229-2"
"2048",949,1,0.472834997068035,2018-08-11 08:55:25,4,"12-2048-80"
"2229",18,0,0.15539288911319,2018-08-11 08:55:47,2,"12-2229-2"
"1199",52,0,0.671302972393994,2018-08-11 08:55:52,4,"12-1199-4"
"2043",412,1,0.000677518435978624,2018-08-11 08:56:04,28,"12-2043-33"
"2048",950,1,0.509565516683319,2018-08-11 08:56:37,1,"12-2048-80"
"2229",19,0,0.244233960779325,2018-08-11 08:57:30,1,"12-2229-2"
"1199",53,0,0.793010382183288,2018-08-11 08:57:52,0,"12-1199-4"
"2048",951,1,0.598690391496404,2018-08-11 08:57:55,0,"12-2048-80"
"2229",20,0,0.313307409622087,2018-08-11 08:59:00,2,"12-2229-2"
"2048",952,1,0.648323821893758,2018-08-11 08:59:12,0,"12-2048-80"
"2043",413,1,0.136848160347602,2018-08-11 08:59:22,3,"12-2043-33"
"1199",54,0,0.853304029423347,2018-08-11 08:59:41,0,"12-1199-4"
"2229",21,0,0.382642525874351,2018-08-11 09:00:30,1,"12-2229-2"
"2043",414,1,0.19299211015708,2018-08-11 09:00:52,6,"12-2043-33"
"2048",953,1,0.73196647476087,2018-08-11 09:01:21,0,"12-2048-80"
"2229",22,0,0.449327677267666,2018-08-11 09:02:00,3,"12-2229-2"
"2043",415,1,0.303039839244284,2018-08-11 09:02:21,1,"12-2043-33"
"1199",55,0,1,2018-08-11 09:02:40,0,"12-1199-4"
"1199",56,1,0.000677518435978624,2018-08-11 09:02:50,1,"12-1199-5"
"2048",954,1,0.836336359299254,2018-08-11 09:02:56,0,"12-2048-80"
"2229",23,0,0.505831950163495,2018-08-11 09:03:27,0,"12-2229-2"
"2048",955,1,0.911721875078066,2018-08-11 09:04:02,0,"12-2048-80"
"2048",956,1,1,2018-08-11 09:04:25,0,"12-2048-80"
"2043",416,1,0.391269053791425,2018-08-11 09:04:33,2,"12-2043-33"
"2048",957,0,0.00133849943936237,2018-08-11 09:04:51,0,"12-2048-81"
"2229",24,0,0.578449257827012,2018-08-11 09:05:14,2,"12-2229-2"
"2043",417,1,0.472834997068035,2018-08-11 09:05:27,2,"12-2043-33"
"1199",57,1,0.136848160347602,2018-08-11 09:05:40,1,"12-1199-5"
"2229",25,0,0.671302972393994,2018-08-11 09:06:52,0,"12-2229-2"
"2043",418,1,0.509565516683319,2018-08-11 09:07:36,0,"12-2043-33"
"1199",58,1,0.19299211015708,2018-08-11 09:08:00,0,"12-1199-5"
"2043",419,1,0.598690391496404,2018-08-11 09:08:45,0,"12-2043-33"
"2229",26,0,0.793010382183288,2018-08-11 09:09:18,0,"12-2229-2"
"2048",958,0,0.0752127784561694,2018-08-11 09:09:32,1,"12-2048-81"
"1199",59,1,0.303039839244284,2018-08-11 09:09:59,0,"12-1199-5"
"2229",27,0,0.853304029423347,2018-08-11 09:10:32,0,"12-2229-2"
"2043",420,1,0.648323821893758,2018-08-11 09:10:36,1,"12-2043-33"
"2048",959,0,0.12404645410996,2018-08-11 09:10:52,0,"12-2048-81"
"2048",960,0,0.15539288911319,2018-08-11 09:11:23,0,"12-2048-81"
"2043",421,1,0.73196647476087,2018-08-11 09:11:46,1,"12-2043-33"
"1199",60,1,0.391269053791425,2018-08-11 09:12:47,3,"12-1199-5"
"2048",961,0,0.244233960779325,2018-08-11 09:13:28,2,"12-2048-81"
"2043",422,1,0.836336359299254,2018-08-11 09:13:33,0,"12-2043-33"
"2229",28,0,1,2018-08-11 09:13:54,0,"12-2229-2"
"1199",61,1,0.472834997068035,2018-08-11 09:14:04,1,"12-1199-5"
"2229",29,1,0.000677518435978624,2018-08-11 09:14:14,2,"12-2229-3"
"2043",423,1,0.911721875078066,2018-08-11 09:14:37,0,"12-2043-33"
"2048",962,0,0.313307409622087,2018-08-11 09:14:54,2,"12-2048-81"
"2043",424,1,1,2018-08-11 09:14:56,0,"12-2043-33"
"2043",425,0,0.00133849943936237,2018-08-11 09:15:20,0,"12-2043-34"
"2048",963,0,0.382642525874351,2018-08-11 09:16:05,6,"12-2048-81"
"1199",62,1,0.509565516683319,2018-08-11 09:16:14,0,"12-1199-5"
"2229",30,1,0.136848160347602,2018-08-11 09:16:54,4,"12-2229-3"
"1199",63,1,0.598690391496404,2018-08-11 09:17:24,0,"12-1199-5"
"2048",964,0,0.449327677267666,2018-08-11 09:18:20,5,"12-2048-81"
"2229",31,1,0.19299211015708,2018-08-11 09:18:20,2,"12-2229-3"
"1199",64,1,0.648323821893758,2018-08-11 09:18:34,0,"12-1199-5"
"2043",426,0,0.0752127784561694,2018-08-11 09:19:18,2,"12-2043-34"
"2048",965,0,0.505831950163495,2018-08-11 09:19:26,0,"12-2048-81"
"2043",427,0,0.12404645410996,2018-08-11 09:19:37,0,"12-2043-34"
"2229",32,1,0.303039839244284,2018-08-11 09:19:52,3,"12-2229-3"
"2043",428,0,0.15539288911319,2018-08-11 09:20:24,0,"12-2043-34"
"1199",65,1,0.73196647476087,2018-08-11 09:20:24,0,"12-1199-5"
"2048",966,0,0.578449257827012,2018-08-11 09:20:56,0,"12-2048-81"
"2043",429,0,0.244233960779325,2018-08-11 09:22:08,2,"12-2043-34"
"1199",66,1,0.836336359299254,2018-08-11 09:22:31,0,"12-1199-5"
"2229",33,1,0.391269053791425,2018-08-11 09:22:49,0,"12-2229-3"
"2048",967,0,0.671302972393994,2018-08-11 09:23:02,2,"12-2048-81"
"1199",67,1,0.911721875078066,2018-08-11 09:23:32,0,"12-1199-5"
"2229",34,1,0.472834997068035,2018-08-11 09:24:01,0,"12-2229-3"
