"vehicle","chunk","direction","fraction","start_datetime","transactions","group"
"2252",442,0,0.829997621789545,2018-08-09 05:49:44,15,"1-2252-17"
"2252",443,0,0.874390796033596,2018-08-09 05:51:55,0,"1-2252-17"
"2252",444,0,0.889147019074123,2018-08-09 05:52:35,0,"1-2252-17"
"2252",445,0,0.958478833233903,2018-08-09 05:54:25,0,"1-2252-17"
"2252",446,1,0.950324817259666,2018-08-09 05:55:50,0,"1-2252-18"
"2252",447,1,1,2018-08-09 05:58:46,0,"1-2252-18"
"2252",448,0,0,2018-08-09 05:58:56,0,"1-2252-19"
"2252",449,0,0.0507916429265604,2018-08-09 06:03:07,3,"1-2252-19"
"2252",450,0,0.105403884285528,2018-08-09 06:04:47,5,"1-2252-19"
"2252",451,0,0.137028194266122,2018-08-09 06:05:57,0,"1-2252-19"
"2252",452,0,0.198311936035107,2018-08-09 06:07:37,0,"1-2252-19"
"2252",453,0,0.215597399137613,2018-08-09 06:08:23,1,"1-2252-19"
"2026",748,0,0.829997621789545,2018-08-09 06:09:34,6,"1-2026-32"
"2252",454,0,0.261197849516172,2018-08-09 06:10:20,0,"1-2252-19"
"2026",749,0,0.874390796033596,2018-08-09 06:11:31,0,"1-2026-32"
"2026",750,0,0.889147019074123,2018-08-09 06:12:01,0,"1-2026-32"
"2252",455,0,0.305333000112803,2018-08-09 06:12:47,0,"1-2252-19"
"2252",456,0,0.333028918726944,2018-08-09 06:14:20,0,"1-2252-19"
"2026",751,0,0.958478833233903,2018-08-09 06:15:09,0,"1-2026-32"
"2252",457,0,0.385521152640149,2018-08-09 06:16:48,0,"1-2252-19"
"2026",752,0,0,2018-08-09 06:16:50,0,"1-2026-33"
"2252",458,0,0.425684152880833,2018-08-09 06:18:49,0,"1-2252-19"
"2252",459,0,0.464223085153302,2018-08-09 06:19:54,0,"1-2252-19"
"2229",201,0,0.829997621789545,2018-08-09 06:20:00,8,"1-2229-8"
"2229",202,0,0.874390796033596,2018-08-09 06:21:33,1,"1-2229-8"
"2229",203,0,0.889147019074123,2018-08-09 06:22:03,0,"1-2229-8"
"2252",460,0,0.527599467372967,2018-08-09 06:22:25,0,"1-2252-19"
"2026",753,0,0.0507916429265604,2018-08-09 06:23:08,0,"1-2026-33"
"2252",461,0,0.560093765890244,2018-08-09 06:23:55,3,"1-2252-19"
"2229",204,0,0.958478833233903,2018-08-09 06:24:23,0,"1-2229-8"
"2026",754,0,0.105403884285528,2018-08-09 06:24:58,0,"1-2026-33"
"2252",462,0,0.592931189327847,2018-08-09 06:25:55,1,"1-2252-19"
"2229",205,0,0,2018-08-09 06:26:05,0,"1-2229-9"
"2026",755,0,0.137028194266122,2018-08-09 06:26:26,1,"1-2026-33"
"2252",463,0,0.63334235105082,2018-08-09 06:27:04,0,"1-2252-19"
"2252",464,0,0.660948261779403,2018-08-09 06:28:32,1,"1-2252-19"
"2026",756,0,0.198311936035107,2018-08-09 06:28:34,0,"1-2026-33"
"2026",757,0,0.215597399137613,2018-08-09 06:28:57,0,"1-2026-33"
"2229",206,0,0.0507916429265604,2018-08-09 06:29:44,0,"1-2229-9"
"2252",465,0,0.708012498169492,2018-08-09 06:30:02,0,"1-2252-19"
"2026",758,0,0.261197849516172,2018-08-09 06:30:44,0,"1-2026-33"
"2229",207,0,0.105403884285528,2018-08-09 06:30:56,0,"1-2229-9"
"2252",466,0,0.75316905016709,2018-08-09 06:32:21,1,"1-2252-19"
"2026",759,0,0.305333000112803,2018-08-09 06:32:36,0,"1-2026-33"
"2026",760,0,0.333028918726944,2018-08-09 06:34:28,0,"1-2026-33"
"2252",467,0,0.799810561735194,2018-08-09 06:34:46,0,"1-2252-19"
"2264",1318,1,0.145648292562412,2018-08-09 06:35:04,10,"1-2264-56"
