"datetime","vehicle","kind","lon","lat","on_route"
2018-08-08 07:49:46,"104",14,28.7111377716064,50.2291297912598,1
2018-08-08 19:07:05,"104",14,28.6347026824951,50.269416809082,1
2018-08-08 15:16:49,"1258",14,28.6757755279541,50.2493705749512,1
2018-08-08 16:04:05,"1258",17,28.6608600616455,50.2553901672363,1
2018-08-08 17:36:57,"1258",14,28.6825351715088,50.246021270752,1
2018-08-08 17:57:48,"1258",17,28.7063255310059,50.2322044372559,1
2018-08-08 18:18:37,"1258",14,28.657527923584,50.2563858032227,1
2018-08-08 16:07:31,"2241",14,28.70334815979,50.2341041564941,1
2018-08-08 18:10:44,"2241",14,28.634973526001,50.269359588623,1
2018-08-08 18:28:46,"2241",14,28.6664524078369,50.2533912658691,1
2018-08-08 06:55:34,"2033",14,28.648796081543,50.2664451599121,1
2018-08-08 09:46:05,"2033",14,28.6761608123779,50.2491226196289,1
2018-08-08 10:34:57,"2033",14,28.6869926452637,50.2436790466309,1
2018-08-08 10:34:59,"2033",14,28.6869926452637,50.2436790466309,1
2018-08-08 11:24:38,"2033",14,28.7099266052246,50.2298049926758,1
2018-08-08 11:28:10,"2033",14,28.6976108551025,50.237419128418,1
2018-08-08 12:49:04,"2033",14,28.6933040618896,50.239574432373,1
2018-08-08 13:39:48,"2033",14,28.6686458587646,50.2523727416992,1
2018-08-08 15:36:24,"2033",14,28.6764812469482,50.2491149902344,1
2018-08-08 18:31:28,"2033",17,28.6594352722168,50.2568969726562,1
2018-08-08 18:31:32,"2033",17,28.6594352722168,50.2568969726562,1
2018-08-08 07:49:53,"104",14,28.7111377716064,50.2291297912598,1
2018-08-08 08:34:44,"104",14,28.6445426940918,50.2695503234863,1
2018-08-08 15:47:33,"104",14,28.7095489501953,50.2301292419434,1
2018-08-08 16:45:40,"104",14,28.6704654693604,50.2512855529785,1
2018-08-08 16:07:17,"1258",14,28.6688327789307,50.2523460388184,1
2018-08-08 16:12:38,"1258",14,28.6825008392334,50.2462539672852,1
2018-08-08 17:18:36,"1258",14,28.6487903594971,50.2659187316895,1
2018-08-08 17:29:27,"1258",17,28.665922164917,50.253490447998,1
2018-08-08 17:36:58,"1258",14,28.6825351715088,50.246021270752,1
2018-08-08 11:30:38,"2241",14,28.649377822876,50.2644157409668,1
2018-08-08 14:10:45,"2241",14,28.6452045440674,50.2669067382812,1
2018-08-08 06:26:02,"2033",14,28.6573219299316,50.2562828063965,1
2018-08-08 11:24:42,"2033",14,28.7099266052246,50.2298049926758,1
2018-08-08 11:28:09,"2033",14,28.6976108551025,50.237419128418,1
2018-08-08 12:49:05,"2033",14,28.6933040618896,50.239574432373,1
2018-08-08 12:52:34,"2033",14,28.6817474365234,50.2466049194336,1
2018-08-08 13:37:16,"2033",14,28.6609783172607,50.2551231384277,1
2018-08-08 15:19:43,"2033",17,28.7153663635254,50.2264556884766,1
2018-08-08 16:22:22,"2033",17,28.6636409759521,50.2537689208984,1
2018-08-08 18:33:33,"2033",14,28.6579837799072,50.2565155029297,1
2018-08-08 07:29:56,"104",14,28.6760501861572,50.2491912841797,1
2018-08-08 07:38:16,"104",14,28.6961078643799,50.2378082275391,1
2018-08-08 07:47:57,"104",14,28.7154502868652,50.2267379760742,1
2018-08-08 07:59:21,"104",14,28.6858863830566,50.2444877624512,1
2018-08-08 15:48:13,"104",14,28.7082080841064,50.2310256958008,1
2018-08-08 17:13:44,"104",14,28.7010154724121,50.2356834411621,1
2018-08-08 19:34:10,"104",14,28.6891002655029,50.2423095703125,1
2018-08-08 15:56:51,"1258",14,28.6488304138184,50.265983581543,1
2018-08-08 18:07:39,"1258",14,28.677131652832,50.2487831115723,1
2018-08-08 11:50:58,"2241",14,28.6889400482178,50.2424201965332,1
2018-08-08 06:55:04,"2033",17,28.648796081543,50.2664451599121,1
2018-08-08 12:11:28,"2033",14,28.6497783660889,50.2634468078613,1
2018-08-08 14:19:52,"2033",14,28.6694831848145,50.2519187927246,1
2018-08-08 15:09:19,"2033",17,28.6810474395752,50.2469940185547,1
2018-08-08 16:05:41,"2033",14,28.6344451904297,50.2695274353027,1
2018-08-08 17:10:25,"2033",14,28.6573963165283,50.2563896179199,1
2018-08-08 18:26:37,"2033",14,28.6695518493652,50.2518348693848,1
2018-08-08 19:48:15,"2033",14,28.6641368865967,50.2536468505859,1
2018-08-08 08:30:48,"104",17,28.633846282959,50.2695198059082,1
2018-08-08 15:55:09,"104",14,28.6858100891113,50.2444763183594,1
2018-08-08 18:11:43,"104",17,28.6767692565918,50.2488975524902,1
2018-08-08 16:45:55,"1258",14,28.6751461029053,50.2495880126953,1
2018-08-08 17:31:52,"1258",17,28.6704368591309,50.2512626647949,1
2018-08-08 18:07:40,"1258",14,28.677131652832,50.2487831115723,1
2018-08-08 18:50:30,"1258",14,28.6544342041016,50.2598915100098,1
2018-08-08 18:57:01,"1258",14,28.667459487915,50.2530212402344,1
2018-08-08 12:57:52,"2241",14,28.6603851318359,50.2563858032227,1
2018-08-08 12:57:54,"2241",14,28.6603851318359,50.2563858032227,1
2018-08-08 12:45:56,"2033",14,28.7014827728271,50.2354850769043,1
2018-08-08 14:10:00,"2033",14,28.6965599060059,50.2378768920898,1
2018-08-08 14:10:02,"2033",14,28.6965599060059,50.2378768920898,1
2018-08-08 14:19:50,"2033",14,28.6695423126221,50.2518882751465,1
2018-08-08 16:23:21,"2033",14,28.666374206543,50.253475189209,1
2018-08-08 16:48:04,"2033",14,28.7147045135498,50.2269554138184,1
2018-08-08 19:16:13,"2033",14,28.6817493438721,50.2465019226074,1
2018-08-08 19:16:17,"2033",14,28.6817493438721,50.2465019226074,1
2018-08-08 06:36:15,"104",14,28.6806411743164,50.247200012207,1
2018-08-08 07:52:51,"104",17,28.7015209197998,50.2355041503906,1
2018-08-08 14:53:53,"104",14,28.6513442993164,50.2618598937988,1
2018-08-08 17:33:42,"104",14,28.6561851501465,50.2577514648438,1
2018-08-08 16:38:06,"1258",14,28.6936111450195,50.2393417358398,1
2018-08-08 18:00:52,"1258",17,28.6963691711426,50.2378311157227,1
2018-08-08 18:05:30,"1258",14,28.6832523345947,50.2457466125488,1
2018-08-08 18:42:11,"1258",17,28.638708114624,50.269359588623,1
2018-08-08 11:51:50,"2241",14,28.6921997070312,50.2402267456055,1
2018-08-08 11:51:52,"2241",14,28.6921997070312,50.2402267456055,1
2018-08-08 11:54:22,"2241",14,28.6996116638184,50.2364501953125,1
2018-08-08 11:54:24,"2241",14,28.6996116638184,50.2364501953125,1
2018-08-08 12:33:09,"2033",14,28.7000408172607,50.2361793518066,1
2018-08-08 14:05:58,"2033",14,28.7097015380859,50.2301139831543,1
2018-08-08 14:06:00,"2033",14,28.7097015380859,50.2301139831543,1
2018-08-08 14:59:35,"2033",14,28.6597747802734,50.2569847106934,1
2018-08-08 15:12:09,"2033",14,28.6889343261719,50.2424850463867,1
2018-08-08 17:00:41,"2033",17,28.6783218383789,50.2484397888184,1
2018-08-08 17:34:52,"2033",14,28.6487598419189,50.2665100097656,1
