"vehicle","chunk","start_datetime","end_datetime"
"077",0,2018-11-29 06:28:01,2018-11-29 06:28:01
"077",1,2018-11-29 06:33:42,2018-11-29 06:39:41
"077",2,2018-11-29 06:45:49,2018-11-29 15:16:24
"077",3,2018-11-29 15:21:30,2018-11-29 16:11:14
"077",4,2018-11-29 19:32:43,2018-11-29 20:20:00
"077",5,2018-11-29 21:07:32,2018-11-29 21:08:01
"078",0,2018-11-29 06:16:39,2018-11-29 06:16:39
"078",1,2018-11-29 06:31:51,2018-11-29 09:26:44
"078",2,2018-11-29 14:19:24,2018-11-29 19:51:54
"078",3,2018-11-29 20:00:34,2018-11-29 20:03:35
"078",4,2018-11-29 20:18:00,2018-11-29 20:34:46
"078",5,2018-11-29 20:42:28,2018-11-29 20:43:00
"078",6,2018-11-29 21:06:28,2018-11-29 21:08:56
"079",0,2018-11-29 05:34:16,2018-11-29 05:38:34
"079",1,2018-11-29 07:02:48,2018-11-29 07:06:14
"079",2,2018-11-29 07:14:43,2018-11-29 07:16:08
"079",3,2018-11-29 10:17:28,2018-11-29 10:20:15
"079",4,2018-11-29 14:36:57,2018-11-29 14:37:27
"079",5,2018-11-29 14:46:22,2018-11-29 16:07:44
"079",6,2018-11-29 16:57:12,2018-11-29 17:08:25
"079",7,2018-11-29 18:38:46,2018-11-29 18:44:42
"079",8,2018-11-29 22:37:07,2018-11-29 22:42:36
"079",9,2018-11-30 00:00:06,2018-11-30 00:00:06
"082",0,2018-11-29 06:20:03,2018-11-29 06:20:50
"082",1,2018-11-29 06:32:20,2018-11-29 10:37:05
"082",2,2018-11-29 11:26:15,2018-11-29 11:49:17
"082",3,2018-11-29 11:58:46,2018-11-29 12:33:37
"082",4,2018-11-29 12:45:07,2018-11-29 12:47:50
"082",5,2018-11-29 12:57:35,2018-11-29 12:57:44
"082",6,2018-11-29 13:26:55,2018-11-29 19:56:27
"082",7,2018-11-29 20:05:08,2018-11-29 20:07:32
"082",8,2018-11-30 01:13:54,2018-11-30 01:18:44
"082",9,2018-11-30 01:31:38,2018-11-30 01:32:02
"082",10,2018-11-30 03:05:30,2018-11-30 03:07:16
"083",0,2018-11-29 05:02:46,2018-11-29 05:02:46
"083",1,2018-11-29 17:28:19,2018-11-29 17:29:07
"083",2,2018-11-29 17:41:35,2018-11-29 17:42:04
"083",3,2018-11-29 17:56:35,2018-11-29 20:51:37
"083",4,2018-11-29 21:29:29,2018-11-29 22:18:53
"083",5,2018-11-29 22:30:46,2018-11-29 23:17:35
"083",6,2018-11-29 23:29:56,2018-11-30 00:06:05
"083",7,2018-11-30 02:24:54,2018-11-30 02:28:18
"084",0,2018-11-29 05:08:36,2018-11-29 05:08:36
"084",1,2018-11-29 05:16:56,2018-11-29 05:17:05
"084",2,2018-11-29 05:25:02,2018-11-29 06:19:41
