"vehicle","route","chunk","start_datetime","end_datetime"
"077","3",0,2018-11-29 15:07:10,2018-11-29 15:07:37
"077","3",1,2018-11-29 15:15:01,2018-11-29 15:16:24
"077","3",2,2018-11-29 15:21:30,2018-11-29 15:25:20
"077","3",3,2018-11-29 15:30:10,2018-11-29 15:30:49
"077","4",0,2018-11-29 06:28:01,2018-11-29 06:28:01
"077","4",1,2018-11-29 06:33:42,2018-11-29 06:39:41
"077","4",2,2018-11-29 06:45:49,2018-11-29 06:48:21
"077","4",3,2018-11-29 06:56:26,2018-11-29 08:08:44
"077","4",4,2018-11-29 08:35:17,2018-11-29 09:19:14
"077","4",5,2018-11-29 09:21:40,2018-11-29 09:48:42
"077","4",6,2018-11-29 10:16:02,2018-11-29 11:25:03
"077","4",7,2018-11-29 11:27:52,2018-11-29 11:30:47
"077","4",8,2018-11-29 15:31:04,2018-11-29 15:32:14
"077","4",9,2018-11-29 15:46:55,2018-11-29 16:11:14
"077","4",10,2018-11-29 19:32:43,2018-11-29 19:57:47
"077","4",11,2018-11-29 20:12:19,2018-11-29 20:12:38
"077","4",12,2018-11-29 20:16:49,2018-11-29 20:20:00
"077","4",13,2018-11-29 21:07:32,2018-11-29 21:08:01
"078","9",0,2018-11-29 06:16:39,2018-11-29 06:16:39
"078","9",1,2018-11-29 06:31:51,2018-11-29 06:32:01
"078","9",2,2018-11-29 06:34:19,2018-11-29 06:41:35
"078","9",3,2018-11-29 09:18:37,2018-11-29 09:26:44
"078","9",4,2018-11-29 14:19:24,2018-11-29 14:19:53
"078","9",5,2018-11-29 14:22:33,2018-11-29 14:28:58
"078","9",6,2018-11-29 19:42:27,2018-11-29 19:47:04
"078","9",7,2018-11-29 19:51:44,2018-11-29 19:51:54
"078","9",8,2018-11-29 20:00:34,2018-11-29 20:03:35
"078","9",9,2018-11-29 20:18:00,2018-11-29 20:18:35
"078","9",10,2018-11-29 20:22:20,2018-11-29 20:23:22
"078","9",11,2018-11-29 20:26:28,2018-11-29 20:28:42
"078","9",12,2018-11-29 20:31:52,2018-11-29 20:34:46
"078","9",13,2018-11-29 20:42:28,2018-11-29 20:43:00
"078","9",14,2018-11-29 21:06:28,2018-11-29 21:08:56
"079","1",0,2018-11-29 07:02:48,2018-11-29 07:03:29
"079","1",1,2018-11-29 07:05:44,2018-11-29 07:06:14
"079","1",2,2018-11-29 07:14:43,2018-11-29 07:16:08
"079","1",3,2018-11-29 10:17:28,2018-11-29 10:20:15
"079","10",0,2018-11-29 05:34:16,2018-11-29 05:35:05
"079","10",1,2018-11-29 05:37:44,2018-11-29 05:38:34
"079","10",2,2018-11-29 14:36:57,2018-11-29 14:37:27
"079","10",3,2018-11-29 14:46:22,2018-11-29 14:48:05
"079","10",4,2018-11-29 14:50:52,2018-11-29 15:00:45
"079","10",5,2018-11-29 16:07:15,2018-11-29 16:07:44
"079","10",6,2018-11-29 16:57:12,2018-11-29 17:04:45
"079","10",7,2018-11-29 17:07:16,2018-11-29 17:08:25
"079","10",8,2018-11-29 18:38:46,2018-11-29 18:44:42
"079","10",9,2018-11-29 22:37:07,2018-11-29 22:37:37
"079","10",10,2018-11-29 22:41:04,2018-11-29 22:42:36
"079","10",11,2018-11-30 00:00:06,2018-11-30 00:00:06
"082","1",0,2018-11-29 06:20:03,2018-11-29 06:20:50
"082","1",1,2018-11-29 06:32:20,2018-11-29 06:35:12
"082","1",2,2018-11-29 08:16:03,2018-11-29 09:00:27
"082","1",3,2018-11-29 12:33:16,2018-11-29 12:33:37
"082","1",4,2018-11-29 12:45:07,2018-11-29 12:47:50
"082","1",5,2018-11-29 12:57:35,2018-11-29 12:57:44
"082","1",6,2018-11-29 13:26:55,2018-11-29 13:30:05
"082","1",7,2018-11-29 13:32:15,2018-11-29 13:33:37
"082","1",8,2018-11-29 19:55:07,2018-11-29 19:56:27
"082","1",9,2018-11-29 20:05:08,2018-11-29 20:07:32
"082","1",10,2018-11-30 01:13:54,2018-11-30 01:13:54
"082","1",11,2018-11-30 01:18:14,2018-11-30 01:18:44
"082","1",12,2018-11-30 01:31:38,2018-11-30 01:32:02
"082","1",13,2018-11-30 03:05:30,2018-11-30 03:07:16
"083","3",0,2018-11-29 17:28:19,2018-11-29 17:29:07
"083","3",1,2018-11-29 17:41:35,2018-11-29 17:42:04
"083","3",2,2018-11-29 17:56:35,2018-11-29 17:57:58
"083","4",0,2018-11-29 05:02:46,2018-11-29 05:02:46
"083","H3",0,2018-11-29 23:49:50,2018-11-29 23:51:19
"083","H3",1,2018-11-29 23:55:20,2018-11-30 00:00:23
"083","H3",2,2018-11-30 00:05:14,2018-11-30 00:06:05
"083","H3",3,2018-11-30 02:24:54,2018-11-30 02:28:18
"084","2",0,2018-11-29 05:08:36,2018-11-29 05:08:36
"084","2",1,2018-11-29 05:16:56,2018-11-29 05:17:05
"084","2",2,2018-11-29 05:25:02,2018-11-29 05:25:12
"084","2",3,2018-11-29 05:29:24,2018-11-29 05:30:30
"084","2",4,2018-11-29 08:59:24,2018-11-29 09:06:08
"084","2",5,2018-11-29 09:08:55,2018-11-29 09:09:07
"084","2",6,2018-11-29 10:43:18,2018-11-29 10:46:17
"084","2",7,2018-11-29 13:50:58,2018-11-29 13:52:11
"084","2",8,2018-11-29 19:05:36,2018-11-29 19:07:02
"084","2",9,2018-11-29 19:10:32,2018-11-29 19:14:15
"085","15A",0,2018-11-29 08:59:11,2018-11-29 09:05:44
"085","15A",1,2018-11-29 10:42:52,2018-11-29 10:44:02
"085","15A",2,2018-11-29 11:12:58,2018-11-29 11:13:19
"085","15A",3,2018-11-29 11:15:40,2018-11-29 11:15:54
"085","15A",4,2018-11-30 02:06:24,2018-11-30 02:06:24
"085","15A",5,2018-11-30 03:32:35,2018-11-30 03:33:10
"085","5A",0,2018-11-29 05:53:34,2018-11-29 06:10:26
"086","3",0,2018-11-29 06:27:17,2018-11-29 06:30:26
"086","3",1,2018-11-29 06:42:06,2018-11-29 06:42:34
"086","3",2,2018-11-29 06:48:01,2018-11-29 06:49:11
"086","3",3,2018-11-29 17:04:31,2018-11-29 17:10:31
"086","3",4,2018-11-29 21:57:07,2018-11-29 21:58:46
"086","3",5,2018-11-29 22:10:31,2018-11-29 22:16:20
"086","3",6,2018-11-30 00:00:30,2018-11-30 00:00:30
"087","15A",0,2018-11-29 06:12:39,2018-11-29 06:13:32
"087","15A",1,2018-11-29 09:18:17,2018-11-29 09:20:38
"087","15A",2,2018-11-29 09:22:39,2018-11-29 09:22:49
"087","15A",3,2018-11-29 09:26:33,2018-11-29 09:26:43
"087","15A",4,2018-11-29 09:29:44,2018-11-29 09:29:55
"087","15A",5,2018-11-29 14:33:00,2018-11-29 14:35:01
"087","15A",6,2018-11-29 19:18:39,2018-11-29 19:19:52
"087","15A",7,2018-11-30 00:03:07,2018-11-30 00:03:07
"088","3",0,2018-11-29 06:02:39,2018-11-29 06:03:58
"088","3",1,2018-11-29 09:30:07,2018-11-29 09:36:35
"088","3",2,2018-11-29 14:28:57,2018-11-29 14:31:01
"088","3",3,2018-11-29 19:34:42,2018-11-29 19:36:11
"088","3",4,2018-11-29 19:39:11,2018-11-29 19:44:46
"090","4",0,2018-11-29 09:36:56,2018-11-29 09:41:59
"090","4",1,2018-11-29 09:45:57,2018-11-29 09:45:57
"090","4",2,2018-11-29 14:42:56,2018-11-29 14:43:39
"090","4",3,2018-11-29 19:19:05,2018-11-29 19:20:20
"090","4",4,2018-11-29 19:24:18,2018-11-29 19:27:56
"090","4",5,2018-11-29 19:31:54,2018-11-29 19:31:54
"090","4",6,2018-11-29 23:03:02,2018-11-29 23:03:02
"090","4",7,2018-11-29 23:07:00,2018-11-29 23:07:00
"090","4",8,2018-11-30 00:02:34,2018-11-30 00:02:34
"090","4",9,2018-11-30 01:04:57,2018-11-30 01:05:27
"090","4",10,2018-11-30 01:09:25,2018-11-30 01:09:25
"093","10",0,2018-11-29 15:15:46,2018-11-29 15:16:46
"093","10",1,2018-11-29 15:24:36,2018-11-29 16:42:41
"093","10",2,2018-11-29 16:48:51,2018-11-29 16:50:15
"093","10",3,2018-11-29 16:53:26,2018-11-29 16:54:07
"093","10",4,2018-11-29 17:00:35,2018-11-29 18:20:18
"093","10",5,2018-11-29 18:26:29,2018-11-29 18:30:13
"093","10",6,2018-11-29 18:37:34,2018-11-29 19:48:39
"093","10",7,2018-11-29 19:55:13,2018-11-29 19:56:46
"093","10",8,2018-11-29 20:00:07,2018-11-29 20:00:51
"093","10",9,2018-11-29 20:07:20,2018-11-29 20:40:56
"093","10",10,2018-11-29 20:44:16,2018-11-29 20:47:10
"093","10",11,2018-11-29 22:18:11,2018-11-29 22:19:52
"093","10",12,2018-11-29 22:50:58,2018-11-29 22:54:30
"093","10",13,2018-11-30 00:00:11,2018-11-30 00:00:11
"093","10",14,2018-11-30 03:51:05,2018-11-30 03:59:51
"093","2",0,2018-11-29 06:44:43,2018-11-29 06:46:22
"093","2",1,2018-11-29 07:00:31,2018-11-29 07:15:12
"093","2",2,2018-11-29 07:26:17,2018-11-29 07:29:36
"093","2",3,2018-11-29 08:14:56,2018-11-29 08:16:02
"093","2",4,2018-11-29 09:00:48,2018-11-29 09:03:16
"093","2",5,2018-11-29 09:43:46,2018-11-29 09:46:13
"093","2",6,2018-11-29 11:18:12,2018-11-29 11:19:21
"093","2",7,2018-11-29 12:06:06,2018-11-29 12:06:06
"093","2",8,2018-11-29 12:08:36,2018-11-29 12:09:38
"093","2",9,2018-11-29 12:54:19,2018-11-29 12:55:28
"093","2",10,2018-11-29 13:39:34,2018-11-29 13:39:54
"093","2",11,2018-11-29 13:42:44,2018-11-29 13:43:37
"093","2",12,2018-11-29 14:29:45,2018-11-29 14:30:47
"093","2",13,2018-11-29 15:18:36,2018-11-29 15:19:18
"094","9",0,2018-11-29 06:38:52,2018-11-29 06:39:02
"094","9",1,2018-11-29 07:13:59,2018-11-29 07:17:43
"094","9",2,2018-11-29 09:57:34,2018-11-29 10:01:10
"094","9",3,2018-11-29 10:07:21,2018-11-29 10:11:18
"094","9",4,2018-11-29 13:46:52,2018-11-29 13:48:33
"094","9",5,2018-11-29 13:52:00,2018-11-29 13:55:14
"094","9",6,2018-11-29 19:01:31,2018-11-29 19:05:58
"094","9",7,2018-11-29 19:09:18,2018-11-29 19:14:06
"095","2",0,2018-11-29 06:12:05,2018-11-29 06:15:26
"095","H5",0,2018-11-29 23:29:44,2018-11-29 23:49:22
"095","H5",1,2018-11-29 23:53:31,2018-11-30 00:00:00
"095","H5",2,2018-11-30 00:05:04,2018-11-30 00:05:31
"095","H5",3,2018-11-30 01:26:12,2018-11-30 01:27:30
"096","7A",0,2018-11-29 06:29:21,2018-11-29 06:40:07
"096","7A",1,2018-11-29 09:08:15,2018-11-29 09:17:49
"096","7A",2,2018-11-29 09:21:29,2018-11-29 09:24:13
"096","7A",3,2018-11-29 09:28:12,2018-11-29 09:28:12
"096","7A",4,2018-11-29 14:41:00,2018-11-29 14:41:08
"096","7A",5,2018-11-29 14:45:08,2018-11-29 14:45:08
