"vehicle","route","chunk","start_datetime","end_datetime"
"078","1",0,2018-12-24 17:08:49,2018-12-24 17:08:49
"078","1",1,2018-12-24 17:43:21,2018-12-24 17:43:59
"079","2",0,2018-12-24 12:51:03,2018-12-24 12:56:11
"079","2",1,2018-12-24 12:58:41,2018-12-24 12:59:33
"079","2",2,2018-12-24 20:27:20,2018-12-24 20:28:47
"079","2",3,2018-12-24 20:32:17,2018-12-24 20:33:17
"081","15A",0,2018-12-24 14:16:43,2018-12-24 14:16:43
"081","15A",1,2018-12-24 14:41:55,2018-12-24 14:44:39
"081","15A",2,2018-12-24 16:43:57,2018-12-24 16:50:54
"081","15A",3,2018-12-24 16:54:53,2018-12-24 16:58:24
"081","15A",4,2018-12-24 17:52:11,2018-12-24 17:55:12
"081","15A",5,2018-12-24 20:03:15,2018-12-24 20:03:40
"081","15A",6,2018-12-24 20:48:59,2018-12-24 20:50:17
"082","1",0,2018-12-24 08:31:11,2018-12-24 08:31:11
"082","1",1,2018-12-24 08:59:22,2018-12-24 09:01:13
"082","1",2,2018-12-24 19:15:06,2018-12-24 19:16:59
"082","1",3,2018-12-24 19:22:39,2018-12-24 19:27:13
"083","3",0,2018-12-24 10:48:20,2018-12-24 10:48:50
"083","3",1,2018-12-24 13:09:10,2018-12-24 13:11:09
"084","2",0,2018-12-24 05:25:36,2018-12-24 05:25:36
"084","2",1,2018-12-24 05:41:46,2018-12-24 05:42:32
"084","2",2,2018-12-24 05:48:06,2018-12-24 05:49:05
"084","2",3,2018-12-24 13:06:16,2018-12-24 13:11:46
"086","2",0,2018-12-24 14:52:59,2018-12-24 14:59:18
"086","H5",0,2018-12-25 00:54:19,2018-12-25 01:15:28
"086","H5",1,2018-12-25 01:44:35,2018-12-25 01:45:24
"086","H5",2,2018-12-25 01:48:27,2018-12-25 01:49:54
"087","15A",0,2018-12-24 08:00:43,2018-12-24 08:01:56
"087","15A",1,2018-12-24 14:32:37,2018-12-24 14:44:24
"087","15A",2,2018-12-24 14:50:56,2018-12-24 14:55:12
"088","2",0,2018-12-24 07:58:24,2018-12-24 07:58:24
"088","2",1,2018-12-24 08:09:53,2018-12-24 08:12:03
"088","2",2,2018-12-24 18:51:12,2018-12-24 18:53:04
"088","2",3,2018-12-24 18:56:27,2018-12-24 18:58:57
"088","2",4,2018-12-24 19:05:54,2018-12-24 19:11:23
"098","1",0,2018-12-24 06:16:47,2018-12-24 06:17:23
"098","1",1,2018-12-24 13:48:29,2018-12-24 13:50:37
"098","1",2,2018-12-24 19:00:41,2018-12-24 19:02:47
"098","1",3,2018-12-24 19:08:25,2018-12-24 19:12:15
"098","1",4,2018-12-24 21:10:14,2018-12-24 21:13:04
"098","1",5,2018-12-24 22:35:28,2018-12-24 22:39:09
"098","1",6,2018-12-25 00:00:10,2018-12-25 00:00:10
"1006","2",0,2018-12-24 07:46:34,2018-12-24 07:46:57
"1006","2",1,2018-12-24 07:50:06,2018-12-24 07:51:35
"1006","2",2,2018-12-24 18:32:07,2018-12-24 18:38:51
"1006","2",3,2018-12-24 18:49:28,2018-12-24 18:50:42
"1017","2",0,2018-12-24 07:08:16,2018-12-24 07:08:16
"1017","2",1,2018-12-24 07:11:31,2018-12-24 07:12:31
"1017","2",2,2018-12-24 07:17:49,2018-12-24 07:19:23
"1017","2",3,2018-12-24 21:14:33,2018-12-24 21:16:40
"1017","2",4,2018-12-24 21:23:41,2018-12-24 21:28:47
"1017","2",5,2018-12-24 22:04:35,2018-12-24 22:05:17
"1017","2",6,2018-12-25 00:01:18,2018-12-25 00:01:18
"1028","3",0,2018-12-24 07:24:59,2018-12-24 07:24:59
"1028","3",1,2018-12-24 07:29:59,2018-12-24 07:29:59
"1028","3",2,2018-12-24 08:00:48,2018-12-24 08:01:13
"1028","3",3,2018-12-24 18:39:04,2018-12-24 18:39:50
