"vehicle","route","chunk","start_datetime","end_datetime"
"077","4A",0,2018-11-28 06:04:49,2018-11-28 06:04:49
"077","4A",1,2018-11-28 06:19:12,2018-11-28 07:07:24
"077","4A",2,2018-11-28 07:10:07,2018-11-28 07:36:22
"077","4A",3,2018-11-28 07:45:39,2018-11-28 08:21:53
"077","4A",4,2018-11-28 08:24:08,2018-11-28 08:49:53
"077","4A",5,2018-11-28 08:52:19,2018-11-28 09:17:44
"077","4A",6,2018-11-28 09:26:58,2018-11-28 09:46:18
"077","4A",7,2018-11-28 11:29:30,2018-11-28 11:29:50
"077","4A",8,2018-11-28 11:44:03,2018-11-28 11:45:34
"077","4A",9,2018-11-28 13:27:22,2018-11-28 13:28:51
"077","4A",10,2018-11-28 13:45:21,2018-11-28 13:45:53
"077","4A",11,2018-11-28 14:11:29,2018-11-28 14:11:43
"077","4A",12,2018-11-28 15:27:40,2018-11-28 15:27:53
"077","4A",13,2018-11-28 15:31:00,2018-11-28 15:55:55
"077","4A",14,2018-11-28 16:07:47,2018-11-28 16:46:50
"077","4A",15,2018-11-28 16:49:14,2018-11-28 17:15:58
"077","4A",16,2018-11-28 17:19:23,2018-11-28 17:45:50
"077","4A",17,2018-11-28 18:01:50,2018-11-28 18:02:17
"077","4A",18,2018-11-28 18:09:06,2018-11-28 18:37:09
"077","4A",19,2018-11-28 18:39:38,2018-11-28 19:15:57
"077","4A",20,2018-11-28 19:18:18,2018-11-28 19:29:00
"077","4A",21,2018-11-28 19:37:33,2018-11-28 19:52:17
"077","4A",22,2018-11-28 19:54:48,2018-11-28 19:55:36
"077","4A",23,2018-11-28 19:58:06,2018-11-28 19:58:50
"077","4A",24,2018-11-28 21:04:51,2018-11-28 21:05:11
"077","5A",0,2018-11-28 17:49:29,2018-11-28 18:08:57
"078","9",0,2018-11-28 06:18:23,2018-11-28 06:18:23
"078","9",1,2018-11-28 06:30:22,2018-11-28 06:30:47
"078","9",2,2018-11-28 06:35:06,2018-11-28 06:43:02
"078","9",3,2018-11-28 09:18:11,2018-11-28 09:27:49
"078","9",4,2018-11-28 10:20:29,2018-11-28 10:20:42
"078","9",5,2018-11-28 12:36:50,2018-11-28 12:37:00
"078","9",6,2018-11-28 13:07:04,2018-11-28 13:07:14
"078","9",7,2018-11-28 13:09:50,2018-11-28 13:10:57
"078","9",8,2018-11-28 14:19:13,2018-11-28 14:20:13
"078","9",9,2018-11-28 14:23:04,2018-11-28 14:29:20
"078","9",10,2018-11-28 19:41:58,2018-11-28 19:48:06
"078","9",11,2018-11-28 19:54:01,2018-11-28 19:57:46
"078","9",12,2018-11-28 20:26:12,2018-11-28 20:33:23
"078","9",13,2018-11-28 20:39:52,2018-11-28 20:43:31
"078","9",14,2018-11-28 20:48:04,2018-11-28 20:50:14
"078","9",15,2018-11-28 20:53:36,2018-11-28 20:53:44
"079","1",0,2018-11-28 06:58:29,2018-11-28 07:00:04
"079","1",1,2018-11-28 07:04:45,2018-11-28 07:05:52
"079","2",0,2018-11-28 07:19:09,2018-11-28 07:20:39
"079","2",1,2018-11-28 07:22:59,2018-11-28 07:22:59
"079","H5",0,2018-11-28 23:53:47,2018-11-29 00:06:36
"079","H5",1,2018-11-29 00:08:40,2018-11-29 00:11:07
"079","H5",2,2018-11-29 00:20:37,2018-11-29 00:21:52
"079","H5",3,2018-11-29 00:26:09,2018-11-29 00:27:49
"079","H5",4,2018-11-29 02:36:20,2018-11-29 02:36:50
"079","H5",5,2018-11-29 02:50:32,2018-11-29 02:51:06
"082","10",0,2018-11-28 13:23:51,2018-11-28 13:24:00
"082","10",1,2018-11-28 14:57:58,2018-11-28 14:58:57
"082","10",2,2018-11-28 17:03:49,2018-11-28 17:04:19
"082","10",3,2018-11-28 17:13:19,2018-11-28 17:15:55
"082","10",4,2018-11-28 17:18:09,2018-11-28 17:27:02
"082","10",5,2018-11-28 20:06:29,2018-11-28 20:14:12
"082","10",6,2018-11-28 20:22:22,2018-11-28 20:27:53
"082","10",7,2018-11-28 21:13:11,2018-11-28 21:13:21
"082","10",8,2018-11-28 22:08:29,2018-11-28 22:08:46
"082","10",9,2018-11-29 00:00:17,2018-11-29 00:00:17
"082","10",10,2018-11-29 00:16:07,2018-11-29 00:17:53
"082","6",0,2018-11-28 06:09:29,2018-11-28 06:09:39
"082","6",1,2018-11-28 06:15:19,2018-11-28 06:26:44
"082","6",2,2018-11-28 07:30:40,2018-11-28 07:32:07
"082","6",3,2018-11-28 07:34:18,2018-11-28 07:34:27
"082","6",4,2018-11-28 07:45:22,2018-11-28 07:57:39
"082","6",5,2018-11-28 08:00:09,2018-11-28 08:10:12
