"vehicle","chunk","direction","fraction","start_datetime","transactions","group"
"2026",82,0,0.575540541279953,2018-08-09 00:01:19,1,"H2-2026-5"
"2275",94,0,0.027938658447979,2018-08-09 00:02:11,0,"H2-2275-7"
"2275",95,0,0.0585999473822063,2018-08-09 00:03:43,2,"H2-2275-7"
"2026",83,0,0.63859976251856,2018-08-09 00:04:00,0,"H2-2026-5"
"2275",96,0,0.0976646613637661,2018-08-09 00:05:11,0,"H2-2275-7"
"2026",84,0,0.680297497455511,2018-08-09 00:05:26,0,"H2-2026-5"
"2275",97,0,0.158871083398706,2018-08-09 00:07:57,1,"H2-2275-7"
"2026",85,0,0.740611741362223,2018-08-09 00:07:58,0,"H2-2026-5"
"2026",86,0,0.786458780898973,2018-08-09 00:09:58,1,"H2-2026-5"
"2275",98,0,0.211631099501672,2018-08-09 00:10:15,1,"H2-2275-7"
"2275",99,0,0.244501635645719,2018-08-09 00:11:36,0,"H2-2275-7"
"2026",87,0,0.821482179953881,2018-08-09 00:11:50,0,"H2-2026-5"
"2275",100,0,0.294192407920973,2018-08-09 00:13:36,0,"H2-2275-7"
"2026",88,0,0.885437089995715,2018-08-09 00:14:37,0,"H2-2026-5"
"2275",101,0,0.337872993622318,2018-08-09 00:15:53,0,"H2-2275-7"
"2275",102,0,0.371934197953986,2018-08-09 00:17:22,0,"H2-2275-7"
"2026",89,0,0.932007131702923,2018-08-09 00:17:33,0,"H2-2026-5"
"2026",90,0,0.958918851914477,2018-08-09 00:19:02,0,"H2-2026-5"
"2275",103,0,0.426301551034901,2018-08-09 00:19:30,0,"H2-2275-7"
"2275",104,0,0.452141183924778,2018-08-09 00:21:06,0,"H2-2275-7"
"2275",105,0,0.482634468104235,2018-08-09 00:23:30,0,"H2-2275-7"
"2275",106,0,0.526923401477837,2018-08-09 00:26:00,0,"H2-2275-7"
"2275",107,0,0.5524141737711,2018-08-09 00:27:20,0,"H2-2275-7"
"2275",108,0,0.575540541279953,2018-08-09 00:28:37,1,"H2-2275-7"
"2026",91,0,0.990833625585425,2018-08-09 00:30:30,0,"H2-2026-5"
"2026",92,0,0.958918851914477,2018-08-09 00:30:38,0,"H2-2026-6"
"2275",109,0,0.63859976251856,2018-08-09 00:31:21,0,"H2-2275-7"
"2275",110,0,0.680297497455511,2018-08-09 00:32:50,0,"H2-2275-7"
"2026",93,0,0.027938658447979,2018-08-09 00:32:51,0,"H2-2026-7"
"2026",94,0,0.0585999473822063,2018-08-09 00:34:03,0,"H2-2026-7"
"2275",111,0,0.740611741362223,2018-08-09 00:35:14,0,"H2-2275-7"
"2026",95,0,0.0976646613637661,2018-08-09 00:35:33,0,"H2-2026-7"
"2026",96,0,0.158871083398706,2018-08-09 00:36:51,0,"H2-2026-7"
"2275",112,0,0.786458780898973,2018-08-09 00:37:25,0,"H2-2275-7"
"2026",97,0,0.211631099501672,2018-08-09 00:38:36,0,"H2-2026-7"
"2026",98,0,0.244501635645719,2018-08-09 00:39:30,0,"H2-2026-7"
"2275",113,0,0.821482179953881,2018-08-09 00:39:34,1,"H2-2275-7"
"2026",99,0,0.294192407920973,2018-08-09 00:40:53,0,"H2-2026-7"
"2275",114,0,0.885437089995715,2018-08-09 00:42:56,0,"H2-2275-7"
"2026",100,0,0.337872993622318,2018-08-09 00:43:17,0,"H2-2026-7"
"2026",101,0,0.371934197953986,2018-08-09 00:44:08,0,"H2-2026-7"
"2275",115,0,0.932007131702923,2018-08-09 00:44:45,0,"H2-2275-7"
"2026",102,0,0.426301551034901,2018-08-09 00:46:27,0,"H2-2026-7"
"2275",116,0,0.958918851914477,2018-08-09 00:46:35,0,"H2-2275-7"
"2026",103,0,0.452141183924778,2018-08-09 00:48:38,0,"H2-2026-7"
"2275",117,0,0.990833625585425,2018-08-09 00:59:20,0,"H2-2275-7"
"2275",118,0,0.958918851914477,2018-08-09 01:00:07,0,"H2-2275-8"
"2275",119,0,0.027938658447979,2018-08-09 01:01:32,2,"H2-2275-9"
"2275",120,0,0.0585999473822063,2018-08-09 01:02:58,1,"H2-2275-9"
"2275",121,0,0.0976646613637661,2018-08-09 01:04:32,0,"H2-2275-9"
"2275",122,0,0.158871083398706,2018-08-09 01:06:24,0,"H2-2275-9"
"2275",123,0,0.211631099501672,2018-08-09 01:07:52,0,"H2-2275-9"
"2275",124,0,0.244501635645719,2018-08-09 01:09:02,0,"H2-2275-9"
"2275",125,0,0.294192407920973,2018-08-09 01:10:33,0,"H2-2275-9"
"2275",126,0,0.337872993622318,2018-08-09 01:13:04,0,"H2-2275-9"
"2275",127,0,0.371934197953986,2018-08-09 01:14:14,0,"H2-2275-9"
"2275",128,0,0.426301551034901,2018-08-09 01:16:21,2,"H2-2275-9"
"2275",129,0,0.452141183924778,2018-08-09 01:17:31,0,"H2-2275-9"
"2275",130,0,0.244501635645719,2018-08-09 20:41:00,5,"H2-2275-10"
"2275",131,0,0.211631099501672,2018-08-09 20:42:21,0,"H2-2275-11"
"2275",132,0,0.158871083398706,2018-08-09 20:43:33,0,"H2-2275-12"
"2275",133,0,0.0976646613637661,2018-08-09 20:45:03,1,"H2-2275-13"
"2275",134,0,0.0585999473822063,2018-08-09 20:46:53,0,"H2-2275-14"
"2275",135,0,0.027938658447979,2018-08-09 20:48:38,2,"H2-2275-15"
"2275",136,0,0.958918851914477,2018-08-09 20:50:42,0,"H2-2275-15"
"2275",137,0,0.027938658447979,2018-08-09 21:01:54,0,"H2-2275-16"
"2275",138,0,0.0585999473822063,2018-08-09 21:04:18,2,"H2-2275-16"
"2275",139,0,0.0976646613637661,2018-08-09 21:05:38,5,"H2-2275-16"
"2275",140,0,0.158871083398706,2018-08-09 21:07:28,1,"H2-2275-16"
"2275",141,0,0.211631099501672,2018-08-09 21:08:53,1,"H2-2275-16"
"2275",142,0,0.244501635645719,2018-08-09 21:10:23,0,"H2-2275-16"
"2275",143,0,0.294192407920973,2018-08-09 21:12:11,3,"H2-2275-16"
"2275",144,0,0.337872993622318,2018-08-09 21:14:42,4,"H2-2275-16"
"2275",145,0,0.371934197953986,2018-08-09 21:16:13,0,"H2-2275-16"
"2275",146,0,0.426301551034901,2018-08-09 21:18:27,1,"H2-2275-16"
"2275",147,0,0.452141183924778,2018-08-09 21:19:56,2,"H2-2275-16"
"2275",148,0,0.482634468104235,2018-08-09 21:22:16,1,"H2-2275-16"
"1199",0,0,0.958918851914477,2018-08-09 21:24:35,2,"H2-1199-0"
"2275",149,0,0.526923401477837,2018-08-09 21:25:03,2,"H2-2275-16"
"2275",150,0,0.5524141737711,2018-08-09 21:26:29,3,"H2-2275-16"
"2275",151,0,0.575540541279953,2018-08-09 21:28:05,1,"H2-2275-16"
"2275",152,0,0.63859976251856,2018-08-09 21:30:54,2,"H2-2275-16"
"2275",153,0,0.680297497455511,2018-08-09 21:32:24,0,"H2-2275-16"
"1199",1,0,0.027938658447979,2018-08-09 21:32:33,8,"H2-1199-1"
"1199",2,0,0.0585999473822063,2018-08-09 21:34:59,4,"H2-1199-1"
"2275",154,0,0.740611741362223,2018-08-09 21:35:16,2,"H2-2275-16"
"2275",155,0,0.786458780898973,2018-08-09 21:37:10,0,"H2-2275-16"
"1199",3,0,0.0976646613637661,2018-08-09 21:37:29,1,"H2-1199-1"
"2275",156,0,0.821482179953881,2018-08-09 21:39:08,1,"H2-2275-16"
"1199",4,0,0.158871083398706,2018-08-09 21:39:49,2,"H2-1199-1"
"1199",5,0,0.211631099501672,2018-08-09 21:42:19,2,"H2-1199-1"
"2275",157,0,0.885437089995715,2018-08-09 21:42:49,0,"H2-2275-16"
"1199",6,0,0.244501635645719,2018-08-09 21:43:49,3,"H2-1199-1"
"2275",158,0,0.932007131702923,2018-08-09 21:44:42,0,"H2-2275-16"
"1199",7,0,0.294192407920973,2018-08-09 21:45:29,5,"H2-1199-1"
"2275",159,0,0.958918851914477,2018-08-09 21:46:02,0,"H2-2275-16"
"1199",8,0,0.337872993622318,2018-08-09 21:47:19,2,"H2-1199-1"
"1199",9,0,0.371934197953986,2018-08-09 21:48:29,5,"H2-1199-1"
"1199",10,0,0.426301551034901,2018-08-09 21:50:29,1,"H2-1199-1"
"1199",11,0,0.452141183924778,2018-08-09 21:52:19,0,"H2-1199-1"
"1199",12,0,0.482634468104235,2018-08-09 21:54:09,0,"H2-1199-1"
