"vehicle","chunk","start_datetime","end_datetime"
"077",0,2018-11-11 18:49:59,2018-11-11 18:52:19
"079",0,2018-11-11 06:10:57,2018-11-11 08:38:16
"079",1,2018-11-11 09:12:17,2018-11-11 19:16:24
"079",2,2018-11-11 19:22:25,2018-11-11 20:13:04
"079",3,2018-11-11 20:18:05,2018-11-11 20:20:52
"079",4,2018-11-11 20:46:10,2018-11-11 20:47:07
"079",5,2018-11-11 21:55:12,2018-11-11 22:00:27
"079",6,2018-11-12 00:00:27,2018-11-12 00:00:27
"079",7,2018-11-12 00:20:57,2018-11-12 00:23:24
"082",0,2018-11-11 06:17:06,2018-11-11 06:17:06
"082",1,2018-11-11 07:18:18,2018-11-11 12:04:01
"082",2,2018-11-11 12:10:11,2018-11-11 21:44:50
"082",3,2018-11-12 00:00:32,2018-11-12 00:00:32
"083",0,2018-11-11 06:29:10,2018-11-11 06:29:10
"083",1,2018-11-11 06:53:52,2018-11-11 11:05:06
"083",2,2018-11-11 11:42:51,2018-11-11 15:01:45
"083",3,2018-11-11 15:09:15,2018-11-11 20:56:05
"083",4,2018-11-11 21:06:11,2018-11-11 21:09:41
"083",5,2018-11-11 21:23:20,2018-11-11 21:23:50
"083",6,2018-11-11 22:03:43,2018-11-11 22:05:21
"083",7,2018-11-12 00:02:52,2018-11-12 00:02:52
"086",0,2018-11-11 22:48:42,2018-11-11 22:49:43
"086",1,2018-11-12 00:00:07,2018-11-12 00:00:07
"087",0,2018-11-11 05:40:24,2018-11-11 05:40:24
"087",1,2018-11-11 07:06:40,2018-11-11 21:00:15
"087",2,2018-11-11 21:07:57,2018-11-11 21:14:20
"087",3,2018-11-11 22:27:36,2018-11-11 22:30:30
"087",4,2018-11-12 00:00:06,2018-11-12 00:00:06
"088",0,2018-11-11 07:11:03,2018-11-11 07:11:13
"088",1,2018-11-11 07:36:51,2018-11-11 11:50:44
"088",2,2018-11-11 12:32:04,2018-11-11 20:23:21
"088",3,2018-11-11 21:00:28,2018-11-11 21:22:32
"088",4,2018-11-11 21:31:42,2018-11-11 21:53:27
"088",5,2018-11-11 22:00:17,2018-11-11 22:24:06
"088",6,2018-11-11 22:30:47,2018-11-11 23:21:50
"088",7,2018-11-11 23:29:01,2018-11-12 00:17:34
"098",0,2018-11-11 07:57:32,2018-11-11 18:31:25
"098",1,2018-11-11 19:06:55,2018-11-11 19:27:50
"098",2,2018-11-12 00:00:04,2018-11-12 00:00:04
"1006",0,2018-11-11 08:06:33,2018-11-11 08:07:03
"1006",1,2018-11-11 08:15:33,2018-11-11 19:21:29
"1006",2,2018-11-11 19:38:29,2018-11-11 19:42:29
"1006",3,2018-11-11 20:12:19,2018-11-11 21:42:57
"1006",4,2018-11-11 21:52:48,2018-11-11 21:57:28
"1006",5,2018-11-11 22:48:15,2018-11-11 22:48:28
"1006",6,2018-11-11 23:57:49,2018-11-12 00:02:14
"1017",0,2018-11-11 07:52:12,2018-11-11 07:52:12
"1017",1,2018-11-11 08:09:42,2018-11-11 11:40:51
"1017",2,2018-11-11 12:12:07,2018-11-11 18:04:18
"1017",3,2018-11-11 18:34:02,2018-11-11 18:35:15
"1017",4,2018-11-11 20:31:45,2018-11-11 20:32:15
"1028",0,2018-11-11 04:05:58,2018-11-11 09:15:16
"1028",1,2018-11-11 09:47:38,2018-11-11 20:44:16
"1028",2,2018-11-11 21:01:02,2018-11-11 21:55:52
"1028",3,2018-11-11 22:01:35,2018-11-11 22:23:40
"1028",4,2018-11-11 22:29:59,2018-11-11 22:50:31
"1028",5,2018-11-11 23:01:58,2018-11-11 23:59:46
"1028",6,2018-11-12 00:04:47,2018-11-12 00:04:47
"1028",7,2018-11-12 01:44:50,2018-11-12 01:54:07
"1032",0,2018-11-11 18:07:46,2018-11-11 18:07:46
"1045",0,2018-11-11 07:07:15,2018-11-11 18:31:14
"1045",1,2018-11-11 18:56:09,2018-11-11 21:23:33
"1045",2,2018-11-11 21:30:22,2018-11-11 21:55:07
"1045",3,2018-11-11 22:00:28,2018-11-11 22:20:45
"1045",4,2018-11-11 22:30:25,2018-11-11 22:50:56
"1045",5,2018-11-11 23:00:25,2018-11-11 23:23:59
"1045",6,2018-11-11 23:32:00,2018-11-11 23:54:28
"1045",7,2018-11-11 23:59:47,2018-11-12 00:30:52
"1046",0,2018-11-11 08:18:10,2018-11-11 08:18:30
"1046",1,2018-11-11 08:44:19,2018-11-11 12:15:18
"1046",2,2018-11-11 12:43:39,2018-11-11 12:45:06
"1046",3,2018-11-11 12:50:25,2018-11-11 18:32:04
"1046",4,2018-11-11 18:53:22,2018-11-11 19:00:11
"1046",5,2018-11-11 20:21:36,2018-11-11 20:21:51
"1046",6,2018-11-11 20:59:49,2018-11-11 21:01:07
"1046",7,2018-11-12 00:00:49,2018-11-12 00:00:49
"105",0,2018-11-11 08:42:41,2018-11-11 13:00:57
"105",1,2018-11-11 13:18:17,2018-11-11 13:18:46
"105",2,2018-11-11 13:35:42,2018-11-11 19:28:43
"105",3,2018-11-11 19:33:49,2018-11-11 19:38:49
"105",4,2018-11-11 20:41:01,2018-11-11 20:41:37
"105",5,2018-11-11 21:22:34,2018-11-11 21:29:05
"105",6,2018-11-12 00:02:18,2018-11-12 00:02:18
"1050",0,2018-11-11 06:47:55,2018-11-11 08:00:28
"1050",1,2018-11-11 08:05:38,2018-11-11 10:18:54
"1050",2,2018-11-11 10:46:44,2018-11-11 18:05:16
"1050",3,2018-11-11 18:11:57,2018-11-11 20:59:52
"1050",4,2018-11-11 21:07:37,2018-11-11 21:13:25
"1050",5,2018-11-11 21:26:16,2018-11-11 21:26:26
"1050",6,2018-11-11 22:26:27,2018-11-11 22:29:19
"1050",7,2018-11-12 00:00:41,2018-11-12 00:00:41
"1051",0,2018-11-11 13:47:25,2018-11-11 13:49:48
"1051",1,2018-11-11 13:57:11,2018-11-11 13:57:21
"1058",0,2018-11-11 06:31:43,2018-11-11 10:45:46
"1058",1,2018-11-11 11:16:16,2018-11-11 20:49:53
