"vehicle","route","chunk","start_datetime","end_datetime"
"079","3",0,2018-12-01 04:02:00,2018-12-01 04:02:00
"079","3",1,2018-12-01 07:08:13,2018-12-01 07:10:46
"079","3",2,2018-12-01 07:13:46,2018-12-01 07:14:16
"079","3",3,2018-12-01 07:16:34,2018-12-01 07:17:29
"079","3",4,2018-12-01 21:12:10,2018-12-01 21:14:04
"079","3",5,2018-12-01 21:22:31,2018-12-01 21:26:24
"079","3",6,2018-12-02 00:00:26,2018-12-02 00:00:26
"081","3",0,2018-12-01 07:18:43,2018-12-01 07:18:43
"081","3",1,2018-12-01 08:19:36,2018-12-01 08:19:49
"081","3",2,2018-12-01 08:22:54,2018-12-01 08:24:04
"081","3",3,2018-12-01 08:31:12,2018-12-01 08:33:32
"081","3",4,2018-12-01 19:12:22,2018-12-01 19:14:00
"081","3",5,2018-12-01 19:20:46,2018-12-01 19:21:06
"081","3",6,2018-12-01 19:23:12,2018-12-01 19:26:10
"082","4",0,2018-12-01 04:16:16,2018-12-01 04:16:36
"082","4",1,2018-12-01 12:42:39,2018-12-01 12:49:21
"082","4",2,2018-12-01 13:00:26,2018-12-01 13:04:05
"082","4",3,2018-12-01 13:08:42,2018-12-01 13:10:13
"082","4",4,2018-12-01 15:16:09,2018-12-01 15:17:42
"082","4",5,2018-12-01 15:22:13,2018-12-01 15:23:02
"082","4",6,2018-12-01 15:47:18,2018-12-01 15:49:42
"082","4",7,2018-12-01 16:02:13,2018-12-01 16:05:46
"082","4",8,2018-12-01 19:59:59,2018-12-01 20:01:29
"082","4",9,2018-12-01 20:09:35,2018-12-01 20:13:06
"082","4",10,2018-12-02 00:00:19,2018-12-02 00:00:19
"083","5A",0,2018-12-01 07:55:10,2018-12-01 07:55:10
"086","3",0,2018-12-01 06:38:50,2018-12-01 06:38:50
"086","3",1,2018-12-01 07:01:44,2018-12-01 07:02:13
"086","3",2,2018-12-01 12:40:27,2018-12-01 12:43:02
"086","3",3,2018-12-01 12:55:23,2018-12-01 12:59:06
"086","H3",0,2018-12-01 23:26:42,2018-12-01 23:28:28
"086","H3",1,2018-12-01 23:34:25,2018-12-01 23:37:04
"086","H3",2,2018-12-01 23:39:07,2018-12-01 23:39:45
"086","H3",3,2018-12-02 00:01:17,2018-12-02 00:01:17
"087","1",0,2018-12-01 06:02:59,2018-12-01 06:03:49
"087","1",1,2018-12-01 06:15:33,2018-12-01 06:15:42
"087","1",2,2018-12-01 07:01:51,2018-12-01 07:02:01
"087","1",3,2018-12-01 07:04:09,2018-12-01 07:04:19
"087","1",4,2018-12-01 20:55:14,2018-12-01 20:56:15
"087","1",5,2018-12-01 21:03:53,2018-12-01 21:05:08
"087","1",6,2018-12-01 21:07:59,2018-12-01 21:08:20
"087","1",7,2018-12-02 00:00:03,2018-12-02 00:00:03
"098","4",0,2018-12-01 06:55:53,2018-12-01 06:56:21
"098","4",1,2018-12-01 07:06:41,2018-12-01 07:08:06
"098","4",2,2018-12-01 15:10:19,2018-12-01 15:11:46
"098","4",3,2018-12-01 15:19:47,2018-12-01 15:25:59
"098","4",4,2018-12-01 15:36:32,2018-12-01 15:37:02
"098","4",5,2018-12-01 20:25:28,2018-12-01 20:27:12
"098","4",6,2018-12-01 20:39:57,2018-12-01 20:41:46
"1006","7",0,2018-12-01 07:11:10,2018-12-01 07:16:13
"1006","7",1,2018-12-01 07:20:52,2018-12-01 07:28:21
"1006","7",2,2018-12-01 09:02:17,2018-12-01 09:10:04
"1006","7",3,2018-12-01 09:46:08,2018-12-01 09:46:22
"1006","7",4,2018-12-01 10:33:21,2018-12-01 10:34:26
"1006","7",5,2018-12-01 11:32:07,2018-12-01 11:32:20
"1006","7",6,2018-12-01 11:35:30,2018-12-01 11:35:40
"1006","7",7,2018-12-02 00:00:04,2018-12-02 00:00:04
"1017","5A",0,2018-12-01 07:51:25,2018-12-01 07:51:25
"1017","5A",1,2018-12-01 08:00:04,2018-12-01 08:05:09
"1017","5A",2,2018-12-01 08:07:17,2018-12-01 08:25:52
"1017","5A",3,2018-12-01 17:37:14,2018-12-01 18:01:12
"1017","5A",4,2018-12-01 18:07:04,2018-12-01 18:12:03
"1028","2",0,2018-12-01 06:35:02,2018-12-01 06:35:02
"1028","2",1,2018-12-01 06:40:02,2018-12-01 06:40:02
"1028","2",2,2018-12-01 06:50:54,2018-12-01 06:52:38
"1028","H5",0,2018-12-01 23:25:55,2018-12-01 23:43:51
"1028","H5",1,2018-12-01 23:47:03,2018-12-01 23:47:19
"1028","H5",2,2018-12-01 23:52:19,2018-12-01 23:52:19
"1028","H5",3,2018-12-01 23:54:42,2018-12-01 23:57:58
"1028","H5",4,2018-12-02 00:02:57,2018-12-02 00:02:57
"104","2",0,2018-12-01 14:36:22,2018-12-01 14:38:01
"104","2",1,2018-12-01 19:45:17,2018-12-01 19:46:48
"104","2",2,2018-12-01 19:52:17,2018-12-01 19:56:06
"104","2",3,2018-12-02 00:00:17,2018-12-02 00:00:17
"1045","1",0,2018-12-01 07:14:52,2018-12-01 07:16:47
"1045","1",1,2018-12-01 21:34:00,2018-12-01 21:35:25
"1045","1",2,2018-12-01 21:45:05,2018-12-01 21:50:15
"1045","1",3,2018-12-01 23:07:42,2018-12-01 23:07:57
"1045","1",4,2018-12-02 00:00:18,2018-12-02 00:00:18
"1045","1",5,2018-12-02 01:05:29,2018-12-02 01:05:59
"1045","1",6,2018-12-02 01:17:38,2018-12-02 01:24:33
"1045","1",7,2018-12-02 01:26:34,2018-12-02 01:26:50
"1045","1",8,2018-12-02 01:29:05,2018-12-02 01:39:06
"1045","1",9,2018-12-02 01:43:15,2018-12-02 01:53:38
"105","15A",0,2018-12-01 09:23:25,2018-12-01 09:24:35
"105","15A",1,2018-12-01 11:16:08,2018-12-01 11:17:45
"105","15A",2,2018-12-01 11:30:37,2018-12-01 11:31:05
"105","15A",3,2018-12-01 11:34:26,2018-12-01 11:34:54
"105","15A",4,2018-12-01 11:51:10,2018-12-01 11:51:35
"1050","7",0,2018-12-01 09:35:06,2018-12-01 09:36:12
"1050","7",1,2018-12-01 09:52:47,2018-12-01 09:54:00
"1050","7",2,2018-12-01 09:56:38,2018-12-01 10:01:47
"1050","7",3,2018-12-01 18:21:36,2018-12-01 18:25:45
"1050","7",4,2018-12-01 20:23:37,2018-12-01 20:32:10
"1050","7",5,2018-12-01 20:38:40,2018-12-01 20:42:45
"1051","7",0,2018-12-01 04:12:36,2018-12-01 04:13:51
"1051","7",1,2018-12-01 06:44:06,2018-12-01 06:46:57
"1051","7",2,2018-12-01 06:49:30,2018-12-01 06:56:23
"1051","7",3,2018-12-01 07:50:58,2018-12-01 07:52:35
"1051","7",4,2018-12-01 20:50:08,2018-12-01 20:58:06
"1051","7",5,2018-12-01 21:03:30,2018-12-01 21:04:22
"1058","8",0,2018-12-01 06:51:53,2018-12-01 06:51:53
"1058","8",1,2018-12-01 07:41:44,2018-12-01 07:52:56
"1058","8",2,2018-12-01 21:30:09,2018-12-01 21:36:56
"1058","8",3,2018-12-01 21:41:26,2018-12-01 21:42:43
"1058","8",4,2018-12-01 21:47:24,2018-12-01 21:50:55
"1061","3",0,2018-12-01 13:29:25,2018-12-01 13:29:56
"1061","3",1,2018-12-01 21:41:36,2018-12-01 21:43:07
"1061","3",2,2018-12-01 21:53:07,2018-12-01 22:00:18
"1061","3",3,2018-12-01 22:23:26,2018-12-01 22:24:08
"1061","3",4,2018-12-02 00:00:08,2018-12-02 00:00:08
"1067","2",0,2018-12-01 08:00:10,2018-12-01 08:00:19
"1067","2",1,2018-12-01 08:02:30,2018-12-01 08:02:40
"1067","2",2,2018-12-01 08:12:30,2018-12-01 08:13:57
"1067","2",3,2018-12-01 09:38:18,2018-12-01 09:48:31
"1067","2",4,2018-12-01 15:21:05,2018-12-01 15:22:04
"1067","2",5,2018-12-01 15:35:20,2018-12-01 15:36:15
"1067","2",6,2018-12-01 15:58:30,2018-12-01 16:01:15
"1067","2",7,2018-12-01 16:05:33,2018-12-01 16:14:47
"1067","2",8,2018-12-01 16:24:06,2018-12-01 16:27:46
"1067","2",9,2018-12-01 18:20:00,2018-12-01 18:21:00
"1067","2",10,2018-12-01 18:53:57,2018-12-01 18:57:22
"1067","2",11,2018-12-01 19:10:23,2018-12-01 19:11:01
"1068","3",0,2018-12-01 04:01:10,2018-12-01 04:01:10
"1068","3",1,2018-12-01 04:12:35,2018-12-01 04:20:54
"1068","3",2,2018-12-01 06:32:52,2018-12-01 06:37:36
"1068","3",3,2018-12-01 06:53:33,2018-12-01 06:59:59
"1068","3",4,2018-12-01 07:02:53,2018-12-01 07:02:56
"1068","3",5,2018-12-01 07:08:36,2018-12-01 07:13:44
"1068","3",6,2018-12-01 07:19:36,2018-12-01 07:19:36
"1068","3",7,2018-12-01 07:23:52,2018-12-01 07:26:55
"1068","3",8,2018-12-01 07:30:18,2018-12-01 07:31:04
"1068","3",9,2018-12-01 11:03:01,2018-12-01 11:04:26
"1068","3",10,2018-12-01 11:06:38,2018-12-01 11:06:51
"1068","3",11,2018-12-01 11:55:47,2018-12-01 12:03:58
"1068","3",12,2018-12-01 12:25:50,2018-12-01 12:31:35
"1068","3",13,2018-12-01 12:36:05,2018-12-01 12:39:30
