"vehicle","chunk","start_datetime","end_datetime"
"079",0,2018-12-01 04:02:00,2018-12-01 04:02:00
"079",1,2018-12-01 07:08:13,2018-12-01 09:42:32
"079",2,2018-12-01 10:20:32,2018-12-01 21:14:04
"079",3,2018-12-01 21:22:31,2018-12-01 21:26:24
"079",4,2018-12-02 00:00:26,2018-12-02 00:00:26
"081",0,2018-12-01 07:18:43,2018-12-01 07:18:43
"081",1,2018-12-01 08:19:36,2018-12-01 08:24:04
"081",2,2018-12-01 08:31:12,2018-12-01 10:51:02
"081",3,2018-12-01 10:58:52,2018-12-01 11:05:32
"081",4,2018-12-01 11:13:20,2018-12-01 12:50:20
"081",5,2018-12-01 13:05:40,2018-12-01 13:05:59
"081",6,2018-12-01 13:19:05,2018-12-01 19:14:00
"081",7,2018-12-01 19:20:46,2018-12-01 19:26:10
"082",0,2018-12-01 04:16:16,2018-12-01 13:10:13
"082",1,2018-12-01 15:16:09,2018-12-01 15:49:42
"082",2,2018-12-01 16:02:13,2018-12-01 20:01:29
"082",3,2018-12-01 20:09:35,2018-12-01 20:13:06
"082",4,2018-12-02 00:00:19,2018-12-02 00:00:19
"083",0,2018-12-01 07:55:10,2018-12-01 07:55:10
"086",0,2018-12-01 06:38:50,2018-12-01 06:38:50
"086",1,2018-12-01 07:01:44,2018-12-01 11:13:56
"086",2,2018-12-01 11:34:49,2018-12-01 11:35:01
"086",3,2018-12-01 11:49:10,2018-12-01 11:56:41
"086",4,2018-12-01 12:17:25,2018-12-01 12:43:02
"086",5,2018-12-01 12:55:23,2018-12-01 20:36:44
"086",6,2018-12-01 20:58:57,2018-12-01 21:49:49
"086",7,2018-12-01 22:00:16,2018-12-01 22:52:19
"086",8,2018-12-01 23:02:25,2018-12-01 23:28:28
"086",9,2018-12-01 23:34:25,2018-12-01 23:39:45
"086",10,2018-12-02 00:01:17,2018-12-02 00:01:17
"087",0,2018-12-01 06:02:59,2018-12-01 06:03:49
"087",1,2018-12-01 06:15:33,2018-12-01 06:15:42
"087",2,2018-12-01 07:01:51,2018-12-01 20:56:15
"087",3,2018-12-01 21:03:53,2018-12-01 21:08:20
"087",4,2018-12-02 00:00:03,2018-12-02 00:00:03
"098",0,2018-12-01 06:55:53,2018-12-01 06:56:21
"098",1,2018-12-01 07:06:41,2018-12-01 09:40:26
"098",2,2018-12-01 09:45:36,2018-12-01 13:32:50
"098",3,2018-12-01 13:45:34,2018-12-01 13:46:13
"098",4,2018-12-01 13:51:14,2018-12-01 14:00:44
"098",5,2018-12-01 14:32:55,2018-12-01 14:53:27
"098",6,2018-12-01 15:00:53,2018-12-01 15:11:46
"098",7,2018-12-01 15:19:47,2018-12-01 15:25:59
"098",8,2018-12-01 15:36:32,2018-12-01 15:37:02
"098",9,2018-12-01 20:25:28,2018-12-01 20:27:12
"098",10,2018-12-01 20:39:57,2018-12-01 20:41:46
"1006",0,2018-12-01 07:11:10,2018-12-01 08:37:17
"1006",1,2018-12-01 08:59:47,2018-12-01 09:10:04
"1006",2,2018-12-01 09:46:08,2018-12-01 09:46:22
"1006",3,2018-12-01 10:33:21,2018-12-01 10:34:26
"1006",4,2018-12-01 11:32:07,2018-12-01 11:35:40
"1006",5,2018-12-02 00:00:04,2018-12-02 00:00:04
"1017",0,2018-12-01 07:51:25,2018-12-01 07:51:25
"1017",1,2018-12-01 08:00:04,2018-12-01 08:49:01
"1017",2,2018-12-01 08:57:32,2018-12-01 11:59:12
"1017",3,2018-12-01 12:29:42,2018-12-01 14:47:28
"1017",4,2018-12-01 14:55:28,2018-12-01 17:08:48
"1017",5,2018-12-01 17:14:54,2018-12-01 18:01:12
"1017",6,2018-12-01 18:07:04,2018-12-01 18:12:03
"1028",0,2018-12-01 06:35:02,2018-12-01 06:40:02
"1028",1,2018-12-01 06:50:54,2018-12-01 11:05:44
"1028",2,2018-12-01 11:33:50,2018-12-01 21:10:48
"1028",3,2018-12-01 21:30:23,2018-12-01 21:54:16
