"vehicle","route","chunk","start_datetime","end_datetime"
"077","4",0,2019-01-23 06:30:11,2019-01-23 06:33:33
"077","4",1,2019-01-23 14:21:42,2019-01-23 14:22:11
"077","4",2,2019-01-23 17:01:46,2019-01-23 17:02:02
"077","4",3,2019-01-23 17:25:05,2019-01-23 17:25:20
"077","4",4,2019-01-23 20:08:04,2019-01-23 20:08:22
"077","4",5,2019-01-23 20:18:22,2019-01-23 20:19:49
"078","9",0,2019-01-23 06:36:21,2019-01-23 06:36:21
"078","9",1,2019-01-23 06:48:56,2019-01-23 06:49:06
"078","9",2,2019-01-23 07:05:56,2019-01-23 07:06:06
"078","9",3,2019-01-23 07:13:24,2019-01-23 07:18:22
"078","9",4,2019-01-23 09:52:58,2019-01-23 09:58:48
"078","9",5,2019-01-23 11:13:10,2019-01-23 11:16:13
"078","9",6,2019-01-23 11:22:43,2019-01-23 11:27:49
"078","9",7,2019-01-23 13:31:40,2019-01-23 13:31:50
"078","9",8,2019-01-23 13:35:10,2019-01-23 13:35:20
"078","9",9,2019-01-23 13:38:49,2019-01-23 13:39:02
"078","9",10,2019-01-23 13:46:12,2019-01-23 13:50:30
"078","9",11,2019-01-23 18:59:57,2019-01-23 19:06:49
"078","9",12,2019-01-23 19:10:59,2019-01-23 19:15:27
"078","9",13,2019-01-23 19:35:09,2019-01-23 19:35:19
"078","9",14,2019-01-23 19:37:46,2019-01-23 19:38:47
"078","9",15,2019-01-23 19:47:02,2019-01-23 19:51:23
"078","9",16,2019-01-23 19:56:22,2019-01-23 19:57:35
"078","9",17,2019-01-23 20:01:33,2019-01-23 20:03:41
"078","9",18,2019-01-23 20:14:02,2019-01-23 20:14:12
"079","15A",0,2019-01-23 14:12:38,2019-01-23 14:14:13
"079","15A",1,2019-01-23 14:28:09,2019-01-23 14:40:12
"079","15A",2,2019-01-23 15:17:39,2019-01-23 15:30:25
"079","15A",3,2019-01-23 15:38:19,2019-01-23 15:45:33
"079","15A",4,2019-01-23 20:12:25,2019-01-23 20:13:47
"079","5A",0,2019-01-23 06:49:44,2019-01-23 06:50:14
"079","5A",1,2019-01-23 06:53:29,2019-01-23 07:17:37
"079","5A",2,2019-01-23 08:42:09,2019-01-23 09:05:03
"079","5A",3,2019-01-23 09:11:33,2019-01-23 09:12:02
