"vehicle","chunk","start_datetime","end_datetime"
"077",0,2018-11-22 06:20:14,2018-11-22 06:20:14
"077",1,2018-11-22 06:49:52,2018-11-22 10:05:47
"077",2,2018-11-22 13:59:24,2018-11-22 14:02:50
"077",3,2018-11-22 14:08:03,2018-11-22 17:57:24
"077",4,2018-11-22 18:30:01,2018-11-22 18:33:45
"078",0,2018-11-22 06:37:30,2018-11-22 06:37:30
"078",1,2018-11-22 07:03:05,2018-11-22 07:03:24
"078",2,2018-11-22 07:10:35,2018-11-22 10:03:32
"078",3,2018-11-22 10:25:47,2018-11-22 10:38:12
"078",4,2018-11-22 13:35:15,2018-11-22 13:35:45
"078",5,2018-11-22 13:42:55,2018-11-22 19:08:49
"078",6,2018-11-22 19:24:31,2018-11-22 19:41:00
"079",0,2018-11-22 05:45:14,2018-11-22 10:27:00
"079",1,2018-11-22 10:56:41,2018-11-22 10:57:12
"079",2,2018-11-22 16:46:29,2018-11-22 16:46:59
"079",3,2018-11-22 17:03:57,2018-11-22 17:07:38
"081",0,2018-11-22 05:45:35,2018-11-22 05:45:45
"081",1,2018-11-22 06:01:36,2018-11-22 06:39:40
"081",2,2018-11-22 06:44:50,2018-11-22 09:19:23
"081",3,2018-11-22 15:11:24,2018-11-22 18:38:11
"081",4,2018-11-22 18:43:21,2018-11-22 20:21:19
"081",5,2018-11-22 21:44:23,2018-11-22 21:45:31
"081",6,2018-11-22 22:17:10,2018-11-22 22:19:10
"081",7,2018-11-23 00:01:12,2018-11-23 00:01:12
"082",0,2018-11-22 05:48:35,2018-11-22 05:48:35
"082",1,2018-11-22 06:35:06,2018-11-22 21:09:35
"082",2,2018-11-22 21:14:45,2018-11-22 21:17:10
"082",3,2018-11-22 23:17:11,2018-11-22 23:17:40
"082",4,2018-11-22 23:51:03,2018-11-22 23:51:35
"082",5,2018-11-23 00:00:15,2018-11-23 00:00:15
"082",6,2018-11-23 02:07:22,2018-11-23 02:11:00
"083",0,2018-11-22 04:00:42,2018-11-22 04:06:16
"083",1,2018-11-22 06:56:47,2018-11-22 06:57:27
"083",2,2018-11-22 07:04:16,2018-11-22 07:06:07
"083",3,2018-11-22 07:11:59,2018-11-22 17:37:27
"083",4,2018-11-22 17:42:49,2018-11-22 20:07:37
"083",5,2018-11-22 20:13:08,2018-11-22 20:13:57
"083",6,2018-11-23 00:00:29,2018-11-23 00:00:29
"084",0,2018-11-22 05:03:59,2018-11-22 05:03:59
"084",1,2018-11-22 05:27:05,2018-11-22 09:01:33
"084",2,2018-11-22 10:27:14,2018-11-22 10:29:15
"084",3,2018-11-22 13:54:35,2018-11-22 19:08:20
"085",0,2018-11-22 06:44:47,2018-11-22 06:45:06
"085",1,2018-11-22 08:13:28,2018-11-22 08:15:03
"085",2,2018-11-22 16:34:31,2018-11-22 16:36:23
"085",3,2018-11-22 18:13:40,2018-11-22 18:16:19
"086",0,2018-11-22 05:39:14,2018-11-22 10:45:55
"086",1,2018-11-22 14:37:48,2018-11-22 19:46:06
"086",2,2018-11-23 00:00:04,2018-11-23 00:00:04
"087",0,2018-11-22 07:24:14,2018-11-22 19:00:04
"087",1,2018-11-22 20:09:53,2018-11-22 20:10:03
"087",2,2018-11-22 20:25:30,2018-11-22 20:33:38
"087",3,2018-11-22 20:40:40,2018-11-22 21:56:16
"087",4,2018-11-22 22:02:07,2018-11-22 22:45:43
"087",5,2018-11-22 23:06:03,2018-11-22 23:47:40
"087",6,2018-11-22 23:52:49,2018-11-23 00:00:06
"088",0,2018-11-22 05:43:17,2018-11-22 05:43:17
"088",1,2018-11-22 06:12:36,2018-11-22 21:01:21
"088",2,2018-11-22 21:31:51,2018-11-22 21:52:11
"088",3,2018-11-22 22:01:11,2018-11-22 22:20:36
"088",4,2018-11-22 22:30:53,2018-11-22 22:54:16
"088",5,2018-11-22 22:59:27,2018-11-22 23:47:01
"088",6,2018-11-22 23:52:42,2018-11-23 00:00:14
"090",0,2018-11-22 05:13:24,2018-11-22 09:36:24
"090",1,2018-11-22 15:16:11,2018-11-22 15:21:10
"090",2,2018-11-23 00:05:05,2018-11-23 00:05:05
"093",0,2018-11-22 06:12:45,2018-11-22 06:13:11
"093",1,2018-11-22 06:31:42,2018-11-22 06:54:43
