"vehicle","chunk","direction","fraction","start_datetime","transactions","group"
"531",57,0,0.575540541279953,2018-08-11 00:00:02,2,"H2-531-4"
"1296",39,0,0.958918851914477,2018-08-11 00:00:31,0,"H2-1296-3"
"531",58,0,0.63859976251856,2018-08-11 00:01:57,1,"H2-531-4"
"1296",40,0,0.027938658447979,2018-08-11 00:02:10,0,"H2-1296-4"
"1296",41,0,0.0585999473822063,2018-08-11 00:03:34,0,"H2-1296-4"
"531",59,0,0.680297497455511,2018-08-11 00:04:14,0,"H2-531-4"
"1296",42,0,0.0976646613637661,2018-08-11 00:05:23,1,"H2-1296-4"
"1296",43,0,0.158871083398706,2018-08-11 00:07:03,0,"H2-1296-4"
"531",60,0,0.740611741362223,2018-08-11 00:07:40,0,"H2-531-4"
"1296",44,0,0.211631099501672,2018-08-11 00:08:43,0,"H2-1296-4"
"1296",45,0,0.244501635645719,2018-08-11 00:09:53,1,"H2-1296-4"
"531",61,0,0.786458780898973,2018-08-11 00:10:07,1,"H2-531-4"
"531",62,0,0.821482179953881,2018-08-11 00:11:33,1,"H2-531-4"
"1296",46,0,0.294192407920973,2018-08-11 00:12:15,0,"H2-1296-4"
"531",63,0,0.885437089995715,2018-08-11 00:14:03,0,"H2-531-4"
"1296",47,0,0.337872993622318,2018-08-11 00:15:20,0,"H2-1296-4"
"531",64,0,0.932007131702923,2018-08-11 00:16:02,0,"H2-531-4"
"1296",48,0,0.371934197953986,2018-08-11 00:16:41,0,"H2-1296-4"
"531",65,0,0.958918851914477,2018-08-11 00:18:48,0,"H2-531-4"
"1296",49,0,0.426301551034901,2018-08-11 00:19:11,0,"H2-1296-4"
"1296",50,0,0.452141183924778,2018-08-11 00:20:31,0,"H2-1296-4"
"1296",51,0,0.482634468104235,2018-08-11 00:23:01,0,"H2-1296-4"
"1296",52,0,0.526923401477837,2018-08-11 00:25:51,0,"H2-1296-4"
"1296",53,0,0.5524141737711,2018-08-11 00:27:21,0,"H2-1296-4"
"1296",54,0,0.575540541279953,2018-08-11 00:29:21,1,"H2-1296-4"
"1296",55,0,0.63859976251856,2018-08-11 00:31:55,0,"H2-1296-4"
"531",66,0,0.027938658447979,2018-08-11 00:32:17,0,"H2-531-5"
"531",67,0,0.0585999473822063,2018-08-11 00:33:42,0,"H2-531-5"
"1296",56,0,0.680297497455511,2018-08-11 00:33:55,0,"H2-1296-4"
"531",68,0,0.0976646613637661,2018-08-11 00:35:42,0,"H2-531-5"
"1296",57,0,0.740611741362223,2018-08-11 00:36:24,0,"H2-1296-4"
"531",69,0,0.158871083398706,2018-08-11 00:37:17,0,"H2-531-5"
"1296",58,0,0.786458780898973,2018-08-11 00:38:15,0,"H2-1296-4"
"531",70,0,0.211631099501672,2018-08-11 00:38:47,0,"H2-531-5"
"531",71,0,0.244501635645719,2018-08-11 00:39:47,0,"H2-531-5"
"1296",59,0,0.821482179953881,2018-08-11 00:40:26,0,"H2-1296-4"
"531",72,0,0.294192407920973,2018-08-11 00:43:13,1,"H2-531-5"
"1296",60,0,0.885437089995715,2018-08-11 00:44:07,0,"H2-1296-4"
"531",73,0,0.337872993622318,2018-08-11 00:45:46,0,"H2-531-5"
"1296",61,0,0.932007131702923,2018-08-11 00:46:16,0,"H2-1296-4"
"531",74,0,0.371934197953986,2018-08-11 00:46:33,0,"H2-531-5"
"531",75,0,0.426301551034901,2018-08-11 00:48:04,0,"H2-531-5"
