"vehicle","route","chunk","start_datetime","end_datetime"
"077","15A",0,2018-12-26 06:49:58,2018-12-26 06:49:58
"077","15A",1,2018-12-26 07:20:58,2018-12-26 07:21:08
"077","15A",2,2018-12-26 07:29:53,2018-12-26 07:32:06
"077","15A",3,2018-12-26 07:43:05,2018-12-26 08:31:59
"077","15A",4,2018-12-26 08:34:50,2018-12-26 09:08:53
"077","15A",5,2018-12-26 09:13:33,2018-12-26 09:49:32
"077","15A",6,2018-12-26 09:51:54,2018-12-26 09:52:24
"077","15A",7,2018-12-26 10:15:10,2018-12-26 10:19:43
"077","15A",8,2018-12-26 10:22:39,2018-12-26 11:03:20
"077","15A",9,2018-12-26 11:05:49,2018-12-26 11:40:51
"077","15A",10,2018-12-26 11:44:45,2018-12-26 12:25:31
"077","15A",11,2018-12-26 12:28:31,2018-12-26 13:05:10
"077","15A",12,2018-12-26 13:10:29,2018-12-26 13:50:33
"077","15A",13,2018-12-26 13:55:49,2018-12-26 13:56:49
"077","15A",14,2018-12-26 14:38:19,2018-12-26 14:40:03
"077","15A",15,2018-12-26 14:43:32,2018-12-26 14:48:33
"077","15A",16,2018-12-26 15:13:11,2018-12-26 15:22:45
"077","15A",17,2018-12-26 15:37:20,2018-12-26 15:37:45
"077","15A",18,2018-12-26 17:12:55,2018-12-26 17:14:32
"077","15A",19,2018-12-26 17:16:42,2018-12-26 17:17:37
"077","15A",20,2018-12-26 17:40:25,2018-12-26 17:40:35
"078","9",0,2018-12-26 05:59:59,2018-12-26 05:59:59
"078","9",1,2018-12-26 07:36:57,2018-12-26 07:37:37
"078","9",2,2018-12-26 09:14:17,2018-12-26 09:14:26
"078","9",3,2018-12-26 09:17:25,2018-12-26 09:17:35
"078","9",4,2018-12-26 09:19:47,2018-12-26 09:19:58
"078","9",5,2018-12-26 09:23:02,2018-12-26 09:24:40
"078","9",6,2018-12-26 10:00:22,2018-12-26 10:04:18
"078","9",7,2018-12-26 10:07:14,2018-12-26 10:07:24
"078","9",8,2018-12-26 14:22:45,2018-12-26 14:24:27
"078","9",9,2018-12-26 14:26:36,2018-12-26 14:29:08
"078","9",10,2018-12-26 19:43:44,2018-12-26 19:47:46
"078","9",11,2018-12-26 19:59:27,2018-12-26 20:04:56
"078","9",12,2018-12-26 20:14:08,2018-12-26 20:14:18
"078","9",13,2018-12-26 20:18:53,2018-12-26 20:25:13
"078","9",14,2018-12-26 20:27:37,2018-12-26 20:28:11
"078","9",15,2018-12-26 20:34:27,2018-12-26 20:34:36
"079","5A",0,2018-12-26 06:27:53,2018-12-26 06:28:52
"079","5A",1,2018-12-26 06:31:22,2018-12-26 06:52:02
"079","5A",2,2018-12-26 09:08:29,2018-12-26 09:10:42
"079","5A",3,2018-12-26 09:13:08,2018-12-26 09:35:31
"079","5A",4,2018-12-26 13:28:40,2018-12-26 13:31:42
"079","5A",5,2018-12-26 13:34:08,2018-12-26 13:55:02
"079","5A",6,2018-12-26 19:19:03,2018-12-26 19:42:09
"079","5A",7,2018-12-26 19:50:17,2018-12-26 19:51:17
"079","5A",8,2018-12-27 00:00:18,2018-12-27 00:00:18
"081","5A",0,2018-12-26 05:49:02,2018-12-26 05:49:02
"081","5A",1,2018-12-26 06:26:21,2018-12-26 06:54:31
"081","5A",2,2018-12-26 19:38:02,2018-12-26 20:02:07
"081","5A",3,2018-12-26 20:13:11,2018-12-26 20:14:12
"082","1",0,2018-12-26 16:06:00,2018-12-26 16:14:26
"082","1",1,2018-12-26 18:13:54,2018-12-26 18:14:04
"082","1",2,2018-12-26 18:16:51,2018-12-26 18:17:46
"082","6",0,2018-12-26 05:30:29,2018-12-26 05:45:07
"082","6",1,2018-12-26 09:32:43,2018-12-26 09:34:30
"083","5A",0,2018-12-26 05:33:31,2018-12-26 05:38:12
"083","5A",1,2018-12-26 05:44:27,2018-12-26 06:10:56
"083","5A",2,2018-12-26 08:38:37,2018-12-26 09:21:21
"083","5A",3,2018-12-26 09:26:26,2018-12-26 09:26:56
"083","5A",4,2018-12-26 11:18:23,2018-12-26 11:20:05
"083","5A",5,2018-12-26 14:11:37,2018-12-26 14:12:07
"083","5A",6,2018-12-26 14:38:57,2018-12-26 15:01:34
"083","5A",7,2018-12-26 19:56:36,2018-12-26 20:19:18
"083","5A",8,2018-12-26 20:21:19,2018-12-26 20:22:19
"083","5A",9,2018-12-26 20:30:48,2018-12-26 20:35:24
"083","5A",10,2018-12-26 21:09:22,2018-12-26 21:10:21
"083","5A",11,2018-12-26 21:54:57,2018-12-26 21:56:02
"083","5A",12,2018-12-26 23:22:13,2018-12-26 23:22:59
"083","5A",13,2018-12-26 23:30:47,2018-12-26 23:31:22
"083","5A",14,2018-12-26 23:37:37,2018-12-26 23:39:24
"083","5A",15,2018-12-27 00:00:54,2018-12-27 00:00:54
"084","2",0,2018-12-26 05:05:16,2018-12-26 05:05:16
"084","2",1,2018-12-26 05:30:11,2018-12-26 05:31:32
"084","2",2,2018-12-26 09:01:37,2018-12-26 09:06:54
"084","2",3,2018-12-26 13:54:52,2018-12-26 13:56:15
"084","2",4,2018-12-26 14:00:11,2018-12-26 14:00:11
"084","2",5,2018-12-26 14:02:38,2018-12-26 14:09:06
"084","2",6,2018-12-26 19:09:58,2018-12-26 19:11:58
"084","2",7,2018-12-26 19:17:38,2018-12-26 19:20:40
"084","2",8,2018-12-26 19:24:00,2018-12-26 19:25:09
"086","2",0,2018-12-26 06:07:42,2018-12-26 06:08:10
"086","2",1,2018-12-26 06:13:19,2018-12-26 06:14:17
"086","H5",0,2018-12-26 23:27:48,2018-12-26 23:48:30
"086","H5",1,2018-12-27 00:00:05,2018-12-27 00:04:25
"086","H5",2,2018-12-27 00:07:28,2018-12-27 00:08:07
"086","H5",3,2018-12-27 02:43:27,2018-12-27 02:43:44
"087","1",0,2018-12-26 06:27:43,2018-12-26 06:27:53
"087","1",1,2018-12-26 06:41:42,2018-12-26 06:41:53
"087","1",2,2018-12-26 06:45:47,2018-12-26 06:46:51
"087","1",3,2018-12-26 13:36:27,2018-12-26 13:44:01
"087","1",4,2018-12-26 13:46:32,2018-12-26 13:46:42
"087","1",5,2018-12-26 13:53:19,2018-12-26 13:54:47
"087","1",6,2018-12-26 13:57:16,2018-12-26 13:57:37
"087","1",7,2018-12-26 14:01:42,2018-12-26 14:02:24
"087","1",8,2018-12-26 16:59:00,2018-12-26 17:02:33
"087","1",9,2018-12-27 00:01:05,2018-12-27 00:01:05
"088","10",0,2018-12-26 05:10:30,2018-12-26 05:10:30
"088","10",1,2018-12-26 06:03:45,2018-12-26 06:03:55
"088","10",2,2018-12-26 06:06:54,2018-12-26 06:17:43
"088","10",3,2018-12-26 09:17:45,2018-12-26 09:32:49
"088","10",4,2018-12-26 09:50:29,2018-12-26 09:50:38
"088","10",5,2018-12-26 11:09:00,2018-12-26 11:09:12
"088","10",6,2018-12-26 11:45:14,2018-12-26 11:45:24
"088","10",7,2018-12-26 13:40:35,2018-12-26 13:43:41
"088","10",8,2018-12-26 14:58:30,2018-12-26 14:58:40
"088","10",9,2018-12-26 15:02:10,2018-12-26 15:14:05
"088","10",10,2018-12-26 20:04:57,2018-12-26 20:12:03
"088","10",11,2018-12-26 20:17:34,2018-12-26 20:18:05
"088","10",12,2018-12-26 20:24:36,2018-12-26 20:25:56
"088","10",13,2018-12-26 20:28:16,2018-12-26 20:32:07
"093","8",0,2018-12-26 05:54:04,2018-12-26 05:54:04
"093","8",1,2018-12-26 06:26:12,2018-12-26 06:38:24
"093","8",2,2018-12-26 06:41:23,2018-12-26 06:56:40
"093","8",3,2018-12-26 07:13:45,2018-12-26 07:45:32
"093","8",4,2018-12-26 08:02:08,2018-12-26 08:30:14
"093","8",5,2018-12-26 08:46:49,2018-12-26 09:16:05
"093","8",6,2018-12-26 09:33:40,2018-12-26 10:04:58
"093","8",7,2018-12-26 10:23:49,2018-12-26 10:53:48
"093","8",8,2018-12-26 11:09:56,2018-12-26 11:41:09
"093","8",9,2018-12-26 12:00:25,2018-12-26 12:28:13
"093","8",10,2018-12-26 12:47:47,2018-12-26 13:18:25
"093","8",11,2018-12-26 13:36:11,2018-12-26 14:06:42
"093","8",12,2018-12-26 14:23:08,2018-12-26 14:51:55
"093","8",13,2018-12-26 15:07:17,2018-12-26 15:35:18
"093","8",14,2018-12-26 15:50:00,2018-12-26 16:03:52
"093","8",15,2018-12-26 16:06:03,2018-12-26 16:19:44
"093","8",16,2018-12-26 16:37:15,2018-12-26 17:08:49
"093","8",17,2018-12-26 17:27:33,2018-12-26 17:56:18
"093","8",18,2018-12-26 18:13:48,2018-12-26 18:27:51
