"datetime","vehicle","kind","lon","lat","on_route"
2018-12-08 07:14:53,"1219",14,28.6644554138184,50.2568588256836,1
2018-12-08 07:17:27,"1219",14,28.6578159332275,50.2564659118652,0
2018-12-08 07:17:53,"1219",14,28.6573467254639,50.2563667297363,0
2018-12-08 11:30:49,"1219",17,28.6360359191895,50.2693061828613,0
2018-12-08 07:51:21,"1219",14,28.6632347106934,50.2565841674805,0
2018-12-08 07:51:31,"1219",14,28.6632347106934,50.2565841674805,0
2018-12-08 08:37:30,"1219",14,28.6322250366211,50.2699432373047,0
2018-12-08 11:34:51,"1219",14,28.6451683044434,50.2668762207031,0
2018-12-08 08:51:09,"1219",17,28.6502380371094,50.2623252868652,0
2018-12-08 11:36:38,"1219",14,28.6487331390381,50.2668914794922,0
2018-12-08 08:58:10,"1219",17,28.6677703857422,50.257396697998,1
2018-12-08 11:50:39,"1219",14,28.6702461242676,50.2584114074707,1
2018-12-08 09:30:10,"1219",14,28.6598834991455,50.2570838928223,0
2018-12-08 09:38:12,"1219",14,28.6478252410889,50.2669296264648,0
2018-12-08 09:46:15,"1219",14,28.6305465698242,50.270336151123,0
2018-12-08 12:08:02,"1219",14,28.7039318084717,50.253116607666,0
2018-12-08 09:46:32,"1219",17,28.6302051544189,50.2705917358398,0
2018-12-08 09:47:08,"1219",14,28.6294746398926,50.2707748413086,0
2018-12-08 09:53:33,"1219",14,28.6452236175537,50.2668075561523,0
2018-12-08 09:53:35,"1219",14,28.6452236175537,50.2668075561523,0
2018-12-08 12:14:44,"1219",14,28.7057647705078,50.2551002502441,0
2018-12-08 11:12:34,"1219",14,28.6631107330322,50.2566223144531,0
2018-12-08 11:12:51,"1219",14,28.6631107330322,50.2566223144531,0
2018-12-08 12:14:58,"1219",14,28.7057647705078,50.2551002502441,0
2018-12-08 12:15:13,"1219",14,28.7055683135986,50.254955291748,0
2018-12-08 14:17:14,"1219",14,28.6950054168701,50.2688217163086,1
2018-12-08 14:18:37,"1219",14,28.6973667144775,50.268726348877,1
2018-12-08 12:16:32,"1219",14,28.7063522338867,50.2534790039062,0
2018-12-08 14:18:47,"1219",14,28.6973667144775,50.268726348877,1
2018-12-08 14:18:48,"1219",14,28.6973667144775,50.268726348877,1
2018-12-08 11:21:19,"1219",14,28.6487102508545,50.2669143676758,0
2018-12-08 11:21:21,"1219",14,28.6486206054688,50.2669143676758,0
2018-12-08 12:16:40,"1219",14,28.7063655853271,50.253345489502,0
2018-12-08 12:22:25,"1219",17,28.703275680542,50.2532958984375,1
2018-12-08 14:21:24,"1219",14,28.6958751678467,50.2698783874512,1
2018-12-08 14:21:26,"1219",14,28.6958751678467,50.2698783874512,1
2018-12-08 14:21:47,"1219",14,28.6958751678467,50.2698783874512,1
2018-12-08 14:21:48,"1219",14,28.6958751678467,50.2698783874512,1
2018-12-08 14:25:01,"1219",14,28.6914310455322,50.2677307128906,1
2018-12-08 14:29:51,"1219",14,28.6819114685059,50.2634353637695,1
2018-12-08 12:22:25,"1219",14,28.703275680542,50.2532958984375,1
2018-12-08 15:20:26,"1219",14,28.6926746368408,50.26806640625,1
