"vehicle","route","chunk","start_datetime","end_datetime"
"077","4",0,2018-12-02 11:34:10,2018-12-02 11:34:10
"079","2",0,2018-12-02 07:35:44,2018-12-02 07:38:10
"079","2",1,2018-12-02 08:29:52,2018-12-02 08:31:08
"079","2",2,2018-12-02 08:33:09,2018-12-02 08:38:24
"079","2",3,2018-12-02 09:13:15,2018-12-02 09:17:29
"079","H5",0,2018-12-02 23:54:46,2018-12-03 00:12:55
"079","H5",1,2018-12-03 00:17:55,2018-12-03 00:22:02
"079","H5",2,2018-12-03 02:07:33,2018-12-03 02:08:16
"079","H5",3,2018-12-03 02:45:30,2018-12-03 02:48:28
"081","3",0,2018-12-02 05:31:24,2018-12-02 05:31:24
"081","3",1,2018-12-02 06:46:45,2018-12-02 06:48:13
"081","3",2,2018-12-02 08:08:57,2018-12-02 08:13:55
"081","3",3,2018-12-02 08:17:21,2018-12-02 08:18:52
"081","3",4,2018-12-02 08:46:23,2018-12-02 08:49:15
"081","3",5,2018-12-02 08:52:25,2018-12-02 08:52:45
"081","3",6,2018-12-02 08:55:03,2018-12-02 08:55:57
"081","3",7,2018-12-02 15:27:08,2018-12-02 15:33:37
"081","3",8,2018-12-02 18:01:25,2018-12-02 18:01:43
"082","1",0,2018-12-02 06:18:16,2018-12-02 06:19:31
"082","1",1,2018-12-02 20:17:15,2018-12-02 20:18:54
"082","1",2,2018-12-02 20:22:24,2018-12-02 20:26:46
"082","1",3,2018-12-03 00:00:39,2018-12-03 00:00:39
"084","2",0,2018-12-02 05:32:25,2018-12-02 05:32:25
"084","2",1,2018-12-02 05:46:02,2018-12-02 05:46:12
"084","2",2,2018-12-02 05:48:16,2018-12-02 05:48:16
"084","2",3,2018-12-02 12:49:10,2018-12-02 12:57:45
"084","2",4,2018-12-02 13:06:06,2018-12-02 13:12:54
"086","3",0,2018-12-02 07:02:59,2018-12-02 07:04:00
"086","H3",0,2018-12-02 23:26:58,2018-12-02 23:28:30
"086","H3",1,2018-12-02 23:57:38,2018-12-03 00:00:44
"087","1",0,2018-12-02 07:45:13,2018-12-02 07:47:19
"087","1",1,2018-12-02 21:06:39,2018-12-02 21:07:43
"087","1",2,2018-12-02 21:12:27,2018-12-02 21:14:58
"087","1",3,2018-12-02 21:17:16,2018-12-02 21:17:38
"087","1",4,2018-12-02 21:45:32,2018-12-02 21:45:47
"087","1",5,2018-12-03 00:00:04,2018-12-03 00:00:04
"087","1",6,2018-12-03 02:33:58,2018-12-03 02:34:09
"087","1",7,2018-12-03 02:36:28,2018-12-03 02:37:18
"088","2",0,2018-12-02 07:14:57,2018-12-02 07:16:52
"088","2",1,2018-12-02 13:50:59,2018-12-02 13:55:50
"088","2",2,2018-12-02 14:29:49,2018-12-02 14:31:18
"088","2",3,2018-12-02 20:40:07,2018-12-02 20:42:40
"1017","2",0,2018-12-02 06:40:00,2018-12-02 06:40:00
"1017","2",1,2018-12-02 06:53:41,2018-12-02 06:55:10
"1017","2",2,2018-12-02 20:54:26,2018-12-02 20:57:36
"1017","2",3,2018-12-02 21:01:39,2018-12-02 21:05:25
"1028","8",0,2018-12-02 07:41:02,2018-12-02 07:51:49
"1028","8",1,2018-12-02 21:30:48,2018-12-02 21:38:44
"1028","8",2,2018-12-02 21:41:02,2018-12-02 21:41:36
"1028","8",3,2018-12-02 21:46:36,2018-12-02 21:46:36
"1028","8",4,2018-12-03 00:01:36,2018-12-03 00:01:36
"104","2",0,2018-12-03 00:00:32,2018-12-03 00:00:32
"1045","12",0,2018-12-02 07:10:38,2018-12-02 07:12:02
"1045","12",1,2018-12-02 07:14:51,2018-12-02 07:38:46
"1045","12",2,2018-12-02 17:30:46,2018-12-02 17:50:07
"1045","12",3,2018-12-02 17:58:25,2018-12-02 18:01:00
"1045","12",4,2018-12-02 18:57:09,2018-12-02 18:59:48
"1046","2",0,2018-12-02 07:50:08,2018-12-02 07:50:08
"1046","2",1,2018-12-02 07:53:56,2018-12-02 07:54:06
"1046","2",2,2018-12-02 07:56:56,2018-12-02 07:57:30
"1046","2",3,2018-12-02 12:41:06,2018-12-02 12:41:46
"1046","2",4,2018-12-02 13:00:26,2018-12-02 13:02:21
"1046","2",5,2018-12-02 19:47:52,2018-12-02 19:49:04
"1046","2",6,2018-12-02 19:58:29,2018-12-02 20:01:51
"1046","2",7,2018-12-02 20:15:31,2018-12-02 20:15:41
"1046","2",8,2018-12-02 20:52:49,2018-12-02 20:53:03
"1046","2",9,2018-12-02 21:29:30,2018-12-02 21:29:54
"1046","2",10,2018-12-02 21:56:50,2018-12-02 21:56:59
"1046","2",11,2018-12-02 22:16:35,2018-12-02 22:17:58
"1046","2",12,2018-12-03 00:00:19,2018-12-03 00:00:19
"1050","3",0,2018-12-02 06:50:47,2018-12-02 06:50:47
"1050","3",1,2018-12-02 07:11:48,2018-12-02 07:11:57
"1050","3",2,2018-12-02 07:25:08,2018-12-02 07:26:48
"1050","3",3,2018-12-02 07:37:38,2018-12-02 07:38:55
