"vehicle","chunk","direction","stop_id","fraction","start_datetime","transactions","group"
"1678TH",0,1,624,0.534583261507753,2019-01-09 05:31:45,5,"53A-1678TH-0"
"1685TH",0,1,624,0.534583261507753,2019-01-09 05:31:52,5,"53A-1685TH-0"
"1678TH",1,1,625,0.57865475030388,2019-01-09 05:32:49,0,"53A-1678TH-0"
"1685TH",1,1,625,0.57865475030388,2019-01-09 05:32:54,0,"53A-1685TH-0"
"1676TH",0,1,624,0.534583261507753,2019-01-09 05:32:58,0,"53A-1676TH-0"
"1678TH",2,1,626,0.613988444807691,2019-01-09 05:33:44,0,"53A-1678TH-0"
"1676TH",1,1,625,0.57865475030388,2019-01-09 05:33:57,0,"53A-1676TH-0"
"1685TH",2,1,626,0.613988444807691,2019-01-09 05:34:03,0,"53A-1685TH-0"
"1678TH",3,1,627,0.646653658211705,2019-01-09 05:34:28,0,"53A-1678TH-0"
"1676TH",2,1,626,0.613988444807691,2019-01-09 05:34:39,0,"53A-1676TH-0"
"1685TH",3,1,627,0.646653658211705,2019-01-09 05:34:46,0,"53A-1685TH-0"
"1682TH",0,1,625,0.57865475030388,2019-01-09 05:35:33,5,"53A-1682TH-0"
"1676TH",3,1,627,0.646653658211705,2019-01-09 05:35:37,0,"53A-1676TH-0"
"1678TH",4,1,628,0.661363354605513,2019-01-09 05:35:45,0,"53A-1678TH-0"
"1685TH",4,1,628,0.661363354605513,2019-01-09 05:35:48,0,"53A-1685TH-0"
"1682TH",1,1,626,0.613988444807691,2019-01-09 05:36:00,0,"53A-1682TH-0"
"1678TH",5,1,629,0.697055739667531,2019-01-09 05:36:18,0,"53A-1678TH-0"
"1685TH",5,1,629,0.697055739667531,2019-01-09 05:36:24,0,"53A-1685TH-0"
"1678TH",6,1,630,0.716932743853024,2019-01-09 05:36:36,0,"53A-1678TH-0"
"1685TH",6,1,630,0.716932743853024,2019-01-09 05:36:42,0,"53A-1685TH-0"
