"vehicle","chunk","start_datetime","end_datetime"
"077",0,2019-01-18 06:12:05,2019-01-18 06:12:05
"077",1,2019-01-18 06:24:31,2019-01-18 06:27:12
"077",2,2019-01-18 06:32:36,2019-01-18 06:40:28
"077",3,2019-01-18 06:45:29,2019-01-18 07:06:06
"077",4,2019-01-18 07:26:24,2019-01-18 07:27:46
"077",5,2019-01-18 07:46:03,2019-01-18 20:07:39
"078",0,2019-01-18 05:52:55,2019-01-18 05:52:55
"078",1,2019-01-18 06:35:53,2019-01-18 09:31:00
"078",2,2019-01-18 09:42:35,2019-01-18 09:42:45
"078",3,2019-01-18 11:30:37,2019-01-18 11:33:19
"078",4,2019-01-18 14:24:52,2019-01-18 19:55:01
"078",5,2019-01-18 20:16:44,2019-01-18 20:23:55
"078",6,2019-01-18 20:29:35,2019-01-18 20:35:01
"079",0,2019-01-18 06:27:41,2019-01-18 09:00:32
"079",1,2019-01-18 09:06:33,2019-01-18 09:54:05
"079",2,2019-01-18 13:48:58,2019-01-18 19:03:24
"079",3,2019-01-19 00:01:57,2019-01-19 00:01:57
"082",0,2019-01-18 06:53:58,2019-01-18 19:34:48
"082",1,2019-01-18 19:42:39,2019-01-18 20:59:05
"082",2,2019-01-18 21:30:43,2019-01-18 22:21:55
"082",3,2019-01-18 22:30:05,2019-01-18 23:19:42
"082",4,2019-01-18 23:30:22,2019-01-19 00:04:01
"082",5,2019-01-19 02:25:53,2019-01-19 02:31:38
"084",0,2019-01-18 05:05:36,2019-01-18 05:05:36
"084",1,2019-01-18 05:45:16,2019-01-18 06:38:54
"084",2,2019-01-18 06:45:02,2019-01-18 09:16:59
"084",3,2019-01-18 14:10:18,2019-01-18 19:31:11
"085",0,2019-01-18 06:06:14,2019-01-18 06:14:43
"085",1,2019-01-18 06:23:20,2019-01-18 14:56:10
"085",2,2019-01-18 16:42:45,2019-01-18 16:44:21
"085",3,2019-01-18 19:51:42,2019-01-18 19:54:48
"085",4,2019-01-19 00:00:14,2019-01-19 00:00:14
"086",0,2019-01-18 06:01:53,2019-01-18 06:02:22
"086",1,2019-01-18 06:08:09,2019-01-18 09:29:28
"086",2,2019-01-18 11:44:58,2019-01-18 11:49:39
"086",3,2019-01-18 14:56:38,2019-01-18 14:56:47
"086",4,2019-01-18 15:04:28,2019-01-18 20:11:05
"086",5,2019-01-18 20:20:54,2019-01-18 20:25:56
"086",6,2019-01-19 00:01:08,2019-01-19 00:01:08
"087",0,2019-01-18 04:24:00,2019-01-18 04:24:11
"087",1,2019-01-18 07:02:35,2019-01-18 21:46:23
"087",2,2019-01-18 21:58:07,2019-01-18 22:00:25
"087",3,2019-01-19 00:00:08,2019-01-19 00:00:08
"088",0,2019-01-18 06:44:31,2019-01-18 14:22:55
"088",1,2019-01-18 14:30:56,2019-01-18 21:04:19
"088",2,2019-01-18 21:13:09,2019-01-18 22:10:55
"088",3,2019-01-19 00:00:07,2019-01-19 00:00:07
"094",0,2019-01-18 05:52:51,2019-01-18 05:53:11
"094",1,2019-01-18 07:13:42,2019-01-18 10:07:49
"094",2,2019-01-18 13:47:23,2019-01-18 19:15:21
"094",3,2019-01-19 00:00:06,2019-01-19 00:00:06
"095",0,2019-01-18 05:59:17,2019-01-18 09:06:18
"095",1,2019-01-18 09:41:28,2019-01-18 13:19:24
"095",2,2019-01-18 13:25:14,2019-01-18 13:59:49
"095",3,2019-01-18 14:04:59,2019-01-18 16:41:16
"095",4,2019-01-18 16:47:15,2019-01-18 19:24:36
"095",5,2019-01-18 19:30:56,2019-01-18 20:53:29
"095",6,2019-01-18 20:58:39,2019-01-18 21:05:17
"095",7,2019-01-19 00:00:49,2019-01-19 00:00:49
"096",0,2019-01-18 06:15:39,2019-01-18 09:51:12
"096",1,2019-01-18 11:20:51,2019-01-18 11:24:50
"096",2,2019-01-18 15:36:47,2019-01-18 20:01:57
"096",3,2019-01-18 21:05:32,2019-01-18 21:10:07
"096",4,2019-01-18 21:57:11,2019-01-18 22:01:17
"096",5,2019-01-18 22:33:21,2019-01-18 22:38:42
"096",6,2019-01-19 00:02:42,2019-01-19 00:02:42
"097",0,2019-01-18 07:27:14,2019-01-18 07:27:43
"097",1,2019-01-18 07:33:22,2019-01-18 08:30:42
"097",2,2019-01-18 09:04:58,2019-01-18 09:25:56
"097",3,2019-01-18 10:00:36,2019-01-18 10:01:18
"097",4,2019-01-18 10:09:59,2019-01-18 10:12:11
"098",0,2019-01-18 06:30:33,2019-01-18 06:31:08
"098",1,2019-01-18 06:38:48,2019-01-18 09:30:44
"098",2,2019-01-18 14:56:18,2019-01-18 14:56:28
"098",3,2019-01-18 16:12:06,2019-01-18 20:15:21
"098",4,2019-01-18 20:22:42,2019-01-18 20:26:33
"098",5,2019-01-18 21:11:13,2019-01-18 21:11:36
"098",6,2019-01-18 21:56:06,2019-01-18 21:56:28
"098",7,2019-01-18 23:13:22,2019-01-18 23:15:31
"098",8,2019-01-19 00:00:01,2019-01-19 00:00:01
"1006",0,2019-01-18 05:39:46,2019-01-18 06:18:59
"1006",1,2019-01-18 06:24:09,2019-01-18 09:05:08
"1006",2,2019-01-18 09:11:58,2019-01-18 10:51:41
"1006",3,2019-01-18 14:31:52,2019-01-18 14:32:01
"1006",4,2019-01-18 14:39:09,2019-01-18 19:50:05
"1006",5,2019-01-18 21:02:05,2019-01-18 21:02:39
"1006",6,2019-01-18 21:40:40,2019-01-18 21:41:00
"1006",7,2019-01-18 21:57:59,2019-01-18 22:03:09
"1006",8,2019-01-19 00:00:21,2019-01-19 00:00:21
"101",0,2019-01-18 06:35:15,2019-01-18 08:57:43
"101",1,2019-01-18 09:36:35,2019-01-18 19:22:30
"101",2,2019-01-18 19:27:48,2019-01-18 21:02:35
"101",3,2019-01-18 21:17:33,2019-01-18 21:17:42
"101",4,2019-01-18 22:16:27,2019-01-18 22:17:32
"101",5,2019-01-18 23:00:15,2019-01-18 23:00:24
"101",6,2019-01-18 23:42:47,2019-01-18 23:44:37
"1017",0,2019-01-18 05:39:18,2019-01-18 05:39:18
"1017",1,2019-01-18 05:57:25,2019-01-18 05:57:55
"1017",2,2019-01-18 06:11:55,2019-01-18 09:42:33
"1017",3,2019-01-18 13:36:03,2019-01-18 19:02:10
"1028",0,2019-01-18 05:32:03,2019-01-18 09:04:36
"1028",1,2019-01-18 13:56:20,2019-01-18 19:10:51
"1028",2,2019-01-19 00:00:52,2019-01-19 00:00:52
"1032",0,2019-01-18 06:36:24,2019-01-18 20:58:50
"1032",1,2019-01-18 21:11:01,2019-01-18 21:59:02
"1032",2,2019-01-18 22:26:23,2019-01-18 22:26:53
"1032",3,2019-01-18 22:53:43,2019-01-18 22:54:29
"1032",4,2019-01-19 00:00:00,2019-01-19 00:00:00
"1032",5,2019-01-19 00:05:57,2019-01-19 00:07:22
"104",0,2019-01-18 09:00:42,2019-01-18 09:10:02
"104",1,2019-01-18 09:38:15,2019-01-18 09:39:03
"104",2,2019-01-18 09:55:50,2019-01-18 10:26:08
"104",3,2019-01-18 11:15:13,2019-01-18 14:53:09
"104",4,2019-01-18 15:29:53,2019-01-18 18:42:28
"104",5,2019-01-18 18:50:02,2019-01-18 20:09:03
"104",6,2019-01-18 20:14:42,2019-01-18 20:17:47
"104",7,2019-01-18 21:10:05,2019-01-18 21:10:20
"104",8,2019-01-18 21:49:58,2019-01-18 21:50:14
"104",9,2019-01-18 22:56:22,2019-01-18 22:57:47
"104",10,2019-01-19 00:00:02,2019-01-19 00:00:02
"1045",0,2019-01-18 06:50:12,2019-01-18 06:50:12
"1045",1,2019-01-18 07:23:23,2019-01-18 19:09:48
"1045",2,2019-01-18 19:33:04,2019-01-18 20:03:32
"1045",3,2019-01-18 20:10:43,2019-01-18 21:51:47
"1045",4,2019-01-18 22:01:17,2019-01-18 22:23:07
"1045",5,2019-01-18 22:29:14,2019-01-18 22:47:50
"1045",6,2019-01-18 23:00:33,2019-01-18 23:43:24
"1045",7,2019-01-18 23:49:14,2019-01-18 23:53:52
"1045",8,2019-01-19 00:00:03,2019-01-19 00:00:03
"1046",0,2019-01-18 07:28:14,2019-01-18 07:28:23
"1046",1,2019-01-18 07:48:04,2019-01-18 20:54:55
"1046",2,2019-01-18 21:32:56,2019-01-18 22:21:04
"1046",3,2019-01-18 22:29:53,2019-01-18 23:21:31
"1046",4,2019-01-18 23:30:42,2019-01-18 23:54:49
"1046",5,2019-01-19 00:00:09,2019-01-19 00:07:24
"1046",6,2019-01-19 02:12:24,2019-01-19 02:12:44
"105",0,2019-01-18 06:06:30,2019-01-18 09:23:00
"105",1,2019-01-18 14:33:37,2019-01-18 19:34:38
"105",2,2019-01-18 21:30:29,2019-01-18 21:33:03
"105",3,2019-01-19 00:02:32,2019-01-19 00:02:32
"1050",0,2019-01-18 04:29:15,2019-01-18 04:29:59
"1050",1,2019-01-18 04:37:30,2019-01-18 04:39:56
"1050",2,2019-01-18 05:16:06,2019-01-18 06:40:50
"1050",3,2019-01-18 06:58:51,2019-01-18 18:05:07
"1050",4,2019-01-18 18:10:15,2019-01-18 22:07:29
"1050",5,2019-01-18 22:28:09,2019-01-18 22:28:39
"1050",6,2019-01-18 22:55:51,2019-01-18 22:56:28
"1050",7,2019-01-19 00:00:39,2019-01-19 00:00:39
"1050",8,2019-01-19 01:56:30,2019-01-19 01:58:09
"1051",0,2019-01-18 06:30:56,2019-01-18 06:30:56
"1051",1,2019-01-18 06:44:03,2019-01-18 06:44:32
"1051",2,2019-01-18 06:59:43,2019-01-18 10:05:41
"1051",3,2019-01-18 10:14:10,2019-01-18 13:03:44
"1051",4,2019-01-18 13:38:42,2019-01-18 18:21:46
"1051",5,2019-01-18 18:28:40,2019-01-18 18:36:28
"1051",6,2019-01-18 18:44:17,2019-01-18 19:11:41
"1051",7,2019-01-18 19:17:27,2019-01-18 19:19:47
"1051",8,2019-01-18 19:25:11,2019-01-18 19:31:17
"1051",9,2019-01-18 22:17:26,2019-01-18 22:18:40
"1058",0,2019-01-18 06:15:31,2019-01-18 06:22:51
"1058",1,2019-01-18 07:01:05,2019-01-18 09:25:59
"1058",2,2019-01-18 09:31:10,2019-01-18 10:16:14
"1058",3,2019-01-18 13:30:31,2019-01-18 19:49:43
"106",0,2019-01-18 06:04:53,2019-01-18 06:46:25
"106",1,2019-01-18 12:56:47,2019-01-18 12:58:00
"106",2,2019-01-18 13:57:13,2019-01-18 13:58:37
"106",3,2019-01-18 14:07:29,2019-01-18 14:08:28
"106",4,2019-01-18 15:16:24,2019-01-18 15:18:13
"106",5,2019-01-18 21:08:40,2019-01-18 21:09:20
"1061",0,2019-01-18 05:43:57,2019-01-18 09:15:09
"1061",1,2019-01-18 10:05:30,2019-01-18 10:07:39
"1061",2,2019-01-18 14:54:26,2019-01-18 20:10:02
"1061",3,2019-01-19 00:00:03,2019-01-19 00:00:03
"1063",0,2019-01-18 04:09:21,2019-01-18 04:09:30
"1063",1,2019-01-18 05:16:57,2019-01-18 05:17:35
"1063",2,2019-01-18 06:34:16,2019-01-18 09:56:52
"1063",3,2019-01-18 13:42:45,2019-01-18 19:05:27
"1068",0,2019-01-18 06:55:39,2019-01-18 13:56:53
