"vehicle","route","chunk","start_datetime","end_datetime"
"077","1",0,2019-01-18 06:24:31,2019-01-18 06:25:09
"077","15A",0,2019-01-18 06:12:05,2019-01-18 06:12:05
"077","15A",1,2019-01-18 06:34:01,2019-01-18 06:34:11
"077","15A",2,2019-01-18 06:37:17,2019-01-18 06:40:28
"077","15A",3,2019-01-18 06:45:29,2019-01-18 07:06:06
"077","15A",4,2019-01-18 07:26:24,2019-01-18 07:27:46
"077","15A",5,2019-01-18 07:47:53,2019-01-18 07:54:02
"077","15A",6,2019-01-18 08:12:10,2019-01-18 08:17:32
"077","15A",7,2019-01-18 08:21:52,2019-01-18 08:26:28
"077","15A",8,2019-01-18 08:29:06,2019-01-18 08:54:52
"077","15A",9,2019-01-18 08:58:01,2019-01-18 09:22:10
"077","15A",10,2019-01-18 09:35:19,2019-01-18 09:36:22
"077","15A",11,2019-01-18 09:52:42,2019-01-18 10:06:47
"077","15A",12,2019-01-18 10:08:58,2019-01-18 10:37:31
"077","15A",13,2019-01-18 10:40:21,2019-01-18 11:04:27
"077","15A",14,2019-01-18 11:33:30,2019-01-18 11:48:44
"077","15A",15,2019-01-18 11:51:08,2019-01-18 12:18:56
"077","15A",16,2019-01-18 12:22:20,2019-01-18 12:47:55
"077","15A",17,2019-01-18 13:17:06,2019-01-18 13:31:58
"077","15A",18,2019-01-18 13:34:04,2019-01-18 14:29:46
"077","15A",19,2019-01-18 14:32:58,2019-01-18 14:41:27
"077","15A",20,2019-01-18 14:57:54,2019-01-18 15:13:30
"077","15A",21,2019-01-18 15:15:54,2019-01-18 16:09:53
"077","15A",22,2019-01-18 16:41:12,2019-01-18 17:21:06
"077","15A",23,2019-01-18 17:23:58,2019-01-18 17:49:33
"077","15A",24,2019-01-18 18:20:27,2019-01-18 18:34:25
"077","15A",25,2019-01-18 18:36:49,2019-01-18 19:30:53
"077","15A",26,2019-01-18 19:36:21,2019-01-18 19:36:48
"077","15A",27,2019-01-18 19:42:14,2019-01-18 19:44:32
"077","15A",28,2019-01-18 19:48:31,2019-01-18 19:49:18
"077","15A",29,2019-01-18 19:55:26,2019-01-18 19:58:03
"077","15A",30,2019-01-18 20:02:04,2019-01-18 20:07:39
"078","9",0,2019-01-18 05:52:55,2019-01-18 05:52:55
"078","9",1,2019-01-18 06:35:53,2019-01-18 06:41:16
"078","9",2,2019-01-18 09:18:29,2019-01-18 09:31:00
"078","9",3,2019-01-18 09:42:35,2019-01-18 09:42:45
"078","9",4,2019-01-18 11:30:37,2019-01-18 11:33:19
"078","9",5,2019-01-18 14:24:52,2019-01-18 14:29:27
"078","9",6,2019-01-18 19:42:45,2019-01-18 19:47:54
"078","9",7,2019-01-18 19:51:32,2019-01-18 19:55:01
"078","9",8,2019-01-18 20:16:44,2019-01-18 20:18:27
"078","9",9,2019-01-18 20:22:30,2019-01-18 20:23:55
"078","9",10,2019-01-18 20:29:35,2019-01-18 20:29:45
"078","9",11,2019-01-18 20:32:23,2019-01-18 20:32:32
"078","9",12,2019-01-18 20:34:53,2019-01-18 20:35:01
"079","7A",0,2019-01-18 06:27:41,2019-01-18 06:40:08
"079","7A",1,2019-01-18 09:38:08,2019-01-18 09:51:07
"079","7A",2,2019-01-18 09:53:32,2019-01-18 09:54:05
"079","7A",3,2019-01-18 13:48:58,2019-01-18 14:02:48
"079","7A",4,2019-01-18 18:46:31,2019-01-18 18:52:15
"079","7A",5,2019-01-18 18:54:45,2019-01-18 18:58:02
"079","7A",6,2019-01-18 19:01:55,2019-01-18 19:03:24
"079","7A",7,2019-01-19 00:01:57,2019-01-19 00:01:57
