"vehicle","chunk","direction","fraction","start_datetime","transactions","group"
"2209",0,1,0.211292762860933,2018-08-09 04:07:41,10,"15A-2209-0"
"2209",1,1,0.24630243393033,2018-08-09 04:10:11,1,"15A-2209-0"
"2209",2,1,0.25793959490547,2018-08-09 04:10:35,0,"15A-2209-0"
"2209",3,1,0.312616559319739,2018-08-09 04:12:35,0,"15A-2209-0"
"2209",4,1,0.349523953059351,2018-08-09 04:14:49,1,"15A-2209-0"
"2209",5,1,0.389773713689165,2018-08-09 04:17:28,0,"15A-2209-0"
"2209",6,1,0.432842420509475,2018-08-09 04:18:53,0,"15A-2209-0"
"2209",7,1,0.457782216076483,2018-08-09 04:19:50,0,"15A-2209-0"
"2209",8,1,0.506112250541669,2018-08-09 04:21:42,0,"15A-2209-0"
"2209",9,1,0.519744039387721,2018-08-09 04:22:10,0,"15A-2209-0"
"2209",10,1,0.555705801427831,2018-08-09 04:23:23,0,"15A-2209-0"
"2209",11,1,0.590511987993627,2018-08-09 04:25:06,0,"15A-2209-0"
"2209",12,1,0.612353746713455,2018-08-09 04:26:34,1,"15A-2209-0"
"2209",13,1,0.636951536922527,2018-08-09 04:28:14,0,"15A-2209-0"
"2209",14,1,0.656146678747825,2018-08-09 04:29:48,0,"15A-2209-0"
"2209",15,1,0.756721411959715,2018-08-09 04:34:12,0,"15A-2209-0"
"2209",16,1,0.797927709822309,2018-08-09 04:35:35,0,"15A-2209-0"
"2209",17,1,0.831859824386386,2018-08-09 04:36:33,0,"15A-2209-0"
"2209",18,1,0.857789236357493,2018-08-09 04:37:33,0,"15A-2209-0"
"2209",19,1,0.89544767607384,2018-08-09 04:38:59,0,"15A-2209-0"
"2209",20,1,0.927737656438525,2018-08-09 04:40:56,0,"15A-2209-0"
"2209",21,1,1,2018-08-09 04:43:25,0,"15A-2209-0"
"2209",22,0,0.000204036777366891,2018-08-09 04:43:39,0,"15A-2209-1"
"2209",23,0,0.0653839398533374,2018-08-09 04:49:16,0,"15A-2209-1"
"2209",24,0,0.0888387394379598,2018-08-09 04:50:35,0,"15A-2209-1"
"2209",25,0,0.150123416007326,2018-08-09 04:52:25,0,"15A-2209-1"
"2209",26,0,0.191079722295484,2018-08-09 04:53:51,1,"15A-2209-1"
"2209",27,0,0.219133258337609,2018-08-09 04:54:50,0,"15A-2209-1"
"2209",28,0,0.267481741197637,2018-08-09 04:56:16,0,"15A-2209-1"
"2209",29,0,0.386724555440587,2018-08-09 05:01:25,1,"15A-2209-1"
"2209",30,0,0.429805076280939,2018-08-09 05:03:47,1,"15A-2209-1"
"2209",31,0,0.446312993492068,2018-08-09 05:04:47,1,"15A-2209-1"
"2209",32,0,0.46505483276249,2018-08-09 05:06:17,2,"15A-2209-1"
"2209",33,0,0.494539097538662,2018-08-09 05:07:13,0,"15A-2209-1"
"2209",34,0,0.532104197065577,2018-08-09 05:09:38,1,"15A-2209-1"
"2209",35,0,0.590961029769233,2018-08-09 05:12:03,1,"15A-2209-1"
"2209",36,0,0.641695696785741,2018-08-09 05:13:54,0,"15A-2209-1"
"2209",37,0,0.673304400290829,2018-08-09 05:15:05,0,"15A-2209-1"
"2034",109,1,0.211292762860933,2018-08-09 05:17:27,11,"15A-2034-5"
"2209",38,0,0.721087645471384,2018-08-09 05:17:32,0,"15A-2209-1"
"2209",39,0,0.7630914228455,2018-08-09 05:19:53,0,"15A-2209-1"
"2034",110,1,0.24630243393033,2018-08-09 05:20:12,1,"15A-2034-5"
"2034",111,1,0.25793959490547,2018-08-09 05:20:35,0,"15A-2034-5"
"2209",40,0,0.79584508722225,2018-08-09 05:20:41,0,"15A-2209-1"
"2034",112,1,0.312616559319739,2018-08-09 05:22:11,0,"15A-2034-5"
"2209",41,0,0.848125388838268,2018-08-09 05:22:41,0,"15A-2209-1"
"2209",42,0,0.87297309108192,2018-08-09 05:23:35,0,"15A-2209-1"
"2034",113,1,0.349523953059351,2018-08-09 05:23:43,0,"15A-2034-5"
"2209",43,0,0.902295800462168,2018-08-09 05:26:00,0,"15A-2209-1"
"2034",114,1,0.389773713689165,2018-08-09 05:27:02,0,"15A-2034-5"
"2209",44,0,0.945712251910325,2018-08-09 05:28:22,0,"15A-2209-1"
"2034",115,1,0.432842420509475,2018-08-09 05:28:27,1,"15A-2034-5"
"2034",116,1,0.457782216076483,2018-08-09 05:29:28,0,"15A-2034-5"
"2209",45,0,1,2018-08-09 05:30:20,0,"15A-2209-1"
"2209",46,1,6.6615761649404e-05,2018-08-09 05:30:44,0,"15A-2209-2"
"2034",117,1,0.506112250541669,2018-08-09 05:31:05,0,"15A-2034-5"
"2034",118,1,0.519744039387721,2018-08-09 05:31:35,0,"15A-2034-5"
"2209",47,1,0.0324755727264558,2018-08-09 05:32:24,1,"15A-2209-2"
"2034",119,1,0.555705801427831,2018-08-09 05:33:02,0,"15A-2034-5"
"2034",120,1,0.590511987993627,2018-08-09 05:34:23,0,"15A-2034-5"
"2209",48,1,0.07969664887276,2018-08-09 05:34:57,3,"15A-2209-2"
"2209",49,1,0.113960279633883,2018-08-09 05:35:56,2,"15A-2209-2"
"2034",121,1,0.612353746713455,2018-08-09 05:36:04,2,"15A-2034-5"
"2034",122,1,0.636951536922527,2018-08-09 05:37:40,0,"15A-2034-5"
"2209",50,1,0.150703650524725,2018-08-09 05:38:05,0,"15A-2209-2"
