"datetime","vehicle","kind","lon","lat","on_route"
2018-11-07 08:04:35,"1061",14,28.6778697967529,50.2616348266602,1
2018-11-07 08:04:40,"1061",14,28.6778697967529,50.2616348266602,1
2018-11-07 08:07:31,"1061",14,28.6843852996826,50.2644462585449,1
2018-11-07 08:41:16,"1061",14,28.7281074523926,50.2501640319824,1
2018-11-07 09:04:32,"1061",14,28.6710968017578,50.2588691711426,1
2018-11-07 05:54:09,"1061",14,28.6347064971924,50.2693634033203,1
2018-11-07 05:54:55,"1061",14,28.6369132995605,50.2692756652832,1
2018-11-07 06:14:55,"1061",14,28.6788368225098,50.2623252868652,1
2018-11-07 09:18:08,"1061",14,28.6479625701904,50.2669715881348,1
2018-11-07 09:35:40,"1061",14,28.641149520874,50.2695045471191,1
2018-11-07 09:36:00,"1061",14,28.641149520874,50.2695045471191,1
2018-11-07 06:47:24,"1061",17,28.7384338378906,50.2399253845215,1
2018-11-07 06:47:30,"1061",16,28.7384338378906,50.2399253845215,1
2018-11-07 14:31:26,"1061",14,28.6802158355713,50.2628479003906,1
2018-11-07 07:39:28,"1061",14,28.6296710968018,50.2710380554199,1
2018-11-07 14:31:39,"1061",14,28.6802158355713,50.2628479003906,1
2018-11-07 07:41:22,"1061",17,28.6337966918945,50.2695541381836,1
2018-11-07 07:41:25,"1061",14,28.6337966918945,50.2695541381836,1
2018-11-07 07:46:09,"1061",14,28.6454753875732,50.2667808532715,1
2018-11-07 07:46:10,"1061",14,28.6454753875732,50.2667808532715,1
2018-11-07 15:16:53,"1061",14,28.6606063842773,50.256175994873,1
2018-11-07 15:22:34,"1061",14,28.6700687408447,50.258487701416,1
2018-11-07 07:49:51,"1061",14,28.6497554779053,50.2630500793457,1
2018-11-07 07:50:11,"1061",14,28.6497554779053,50.2630500793457,1
2018-11-07 15:58:11,"1061",14,28.7397480010986,50.2447090148926,1
2018-11-07 15:58:19,"1061",14,28.7397480010986,50.2447090148926,1
2018-11-07 16:08:37,"1061",14,28.7148513793945,50.264778137207,1
2018-11-07 07:52:46,"1061",14,28.6536445617676,50.2608222961426,1
2018-11-07 07:57:19,"1061",14,28.6598815917969,50.2569351196289,1
2018-11-07 07:57:23,"1061",14,28.6598815917969,50.2569351196289,1
2018-11-07 16:08:56,"1061",14,28.7148513793945,50.264778137207,1
2018-11-07 16:11:12,"1061",14,28.707950592041,50.2696647644043,1
2018-11-07 08:19:22,"2018",14,28.671329498291,50.2590026855469,1
2018-11-07 16:21:11,"1061",14,28.6814498901367,50.2633171081543,1
