"datetime","vehicle","kind","lon","lat","on_route"
2018-12-31 04:54:44,"1685TH",1,NA,NA,0
2018-12-31 04:55:02,"1685TH",28,NA,NA,0
2018-12-31 04:55:02,"1685TH",25,NA,NA,0
2018-12-31 04:55:02,"1685TH",27,NA,NA,0
2018-12-31 04:55:02,"1685TH",24,NA,NA,0
2018-12-31 06:00:51,"1685TH",14,NA,NA,0
2018-12-31 06:07:00,"1685TH",14,NA,NA,0
2018-12-31 06:07:04,"1685TH",14,NA,NA,0
2018-12-31 06:07:48,"1687TH",1,NA,NA,0
2018-12-31 06:08:02,"1687TH",28,NA,NA,0
2018-12-31 06:08:02,"1687TH",27,NA,NA,0
2018-12-31 06:08:02,"1687TH",25,NA,NA,0
2018-12-31 06:08:02,"1687TH",24,NA,NA,0
2018-12-31 06:14:30,"1686TH",14,NA,NA,0
2018-12-31 06:19:20,"1685TH",14,NA,NA,0
2018-12-31 06:37:01,"1688TH",1,NA,NA,0
2018-12-31 06:37:19,"1688TH",24,NA,NA,0
2018-12-31 06:37:19,"1688TH",27,NA,NA,0
2018-12-31 06:37:19,"1688TH",28,NA,NA,0
2018-12-31 06:37:19,"1688TH",25,NA,NA,0
2018-12-31 06:49:34,"1686TH",14,NA,NA,0
2018-12-31 06:49:42,"1686TH",14,NA,NA,0
2018-12-31 06:49:59,"1685TH",14,NA,NA,0
2018-12-31 06:53:15,"1686TH",14,NA,NA,0
2018-12-31 06:57:42,"1685TH",14,NA,NA,0
2018-12-31 06:57:45,"1685TH",14,NA,NA,0
2018-12-31 06:58:01,"1685TH",14,NA,NA,0
2018-12-31 07:10:11,"1685TH",14,NA,NA,0
2018-12-31 07:10:21,"1685TH",14,NA,NA,0
2018-12-31 07:16:07,"1688TH",14,NA,NA,0
2018-12-31 07:16:13,"1688TH",14,NA,NA,0
2018-12-31 07:16:20,"1688TH",14,NA,NA,0
2018-12-31 07:16:26,"1688TH",14,NA,NA,0
2018-12-31 07:16:36,"1688TH",14,NA,NA,0
2018-12-31 07:16:59,"1688TH",14,NA,NA,0
2018-12-31 07:17:20,"1688TH",14,NA,NA,0
2018-12-31 07:18:48,"1687TH",14,NA,NA,0
2018-12-31 07:26:22,"1685TH",14,NA,NA,0
2018-12-31 07:27:50,"1685TH",14,NA,NA,0
2018-12-31 07:27:52,"1685TH",16,NA,NA,0
2018-12-31 07:28:01,"1685TH",14,NA,NA,0
2018-12-31 07:39:07,"1686TH",14,NA,NA,0
2018-12-31 07:39:13,"1686TH",14,NA,NA,0
2018-12-31 07:39:23,"1686TH",14,NA,NA,0
2018-12-31 07:39:48,"1687TH",14,NA,NA,0
2018-12-31 07:50:26,"1686TH",14,NA,NA,0
2018-12-31 07:50:30,"1686TH",14,NA,NA,0
2018-12-31 07:50:35,"1686TH",14,NA,NA,0
2018-12-31 07:52:10,"1686TH",14,NA,NA,0
2018-12-31 07:52:37,"1686TH",14,NA,NA,0
2018-12-31 07:53:02,"1685TH",14,NA,NA,0
2018-12-31 08:00:02,"1685TH",14,NA,NA,0
2018-12-31 08:04:04,"1685TH",14,NA,NA,0
2018-12-31 08:06:43,"1685TH",14,NA,NA,0
2018-12-31 08:06:52,"1685TH",14,NA,NA,0
2018-12-31 08:06:57,"1685TH",14,NA,NA,0
2018-12-31 08:07:11,"1685TH",14,NA,NA,0
2018-12-31 08:07:55,"1688TH",14,NA,NA,0
2018-12-31 08:09:08,"1685TH",14,NA,NA,0
2018-12-31 08:09:16,"1685TH",14,NA,NA,0
2018-12-31 08:21:12,"1687TH",14,NA,NA,0
2018-12-31 08:21:14,"1687TH",14,NA,NA,0
2018-12-31 08:21:17,"1687TH",14,NA,NA,0
2018-12-31 08:24:34,"1687TH",14,NA,NA,0
2018-12-31 08:29:29,"1686TH",14,NA,NA,0
2018-12-31 08:29:38,"1686TH",16,NA,NA,0
2018-12-31 08:29:42,"1686TH",14,NA,NA,0
2018-12-31 08:30:54,"1688TH",32,NA,NA,0
2018-12-31 08:31:55,"1686TH",14,NA,NA,0
2018-12-31 08:31:57,"1686TH",14,NA,NA,0
2018-12-31 08:39:00,"1686TH",14,NA,NA,0
2018-12-31 09:01:15,"1687TH",16,NA,NA,0
2018-12-31 09:01:22,"1687TH",14,NA,NA,0
2018-12-31 09:01:23,"1687TH",14,NA,NA,0
2018-12-31 09:01:57,"1688TH",32,NA,NA,0
2018-12-31 09:06:48,"1686TH",14,NA,NA,0
2018-12-31 09:10:31,"1688TH",14,NA,NA,0
2018-12-31 09:10:34,"1688TH",14,NA,NA,0
2018-12-31 09:10:46,"1688TH",14,NA,NA,0
2018-12-31 09:16:38,"1685TH",14,NA,NA,0
2018-12-31 09:16:56,"1686TH",14,NA,NA,0
2018-12-31 09:16:59,"1686TH",14,NA,NA,0
2018-12-31 09:17:07,"1685TH",14,NA,NA,0
2018-12-31 09:17:12,"1685TH",14,NA,NA,0
2018-12-31 09:17:15,"1685TH",14,NA,NA,0
2018-12-31 09:17:21,"1685TH",14,NA,NA,0
2018-12-31 09:17:26,"1685TH",14,NA,NA,0
2018-12-31 09:31:29,"1685TH",14,NA,NA,0
2018-12-31 09:42:08,"1686TH",14,NA,NA,0
2018-12-31 09:44:39,"1685TH",14,NA,NA,0
2018-12-31 09:46:44,"1687TH",14,NA,NA,0
2018-12-31 09:46:50,"1687TH",16,NA,NA,0
2018-12-31 09:46:53,"1687TH",14,NA,NA,0
2018-12-31 09:54:23,"1686TH",14,NA,NA,0
2018-12-31 09:54:31,"1686TH",14,NA,NA,0
2018-12-31 09:54:40,"1686TH",14,NA,NA,0
2018-12-31 09:58:31,"1688TH",14,NA,NA,0
2018-12-31 10:04:03,"1686TH",14,NA,NA,0
