"vehicle","chunk","direction","stop_id","fraction","start_datetime","transactions","group"
"2241",0,1,1388,0.000766228582411214,2019-01-27 20:37:40,4,"H4-2241-0"
"2241",1,1,1388,0.000766228582411214,2019-01-27 21:00:48,1,"H4-2241-0"
"2241",2,1,1389,0.0701715767741689,2019-01-27 21:04:42,0,"H4-2241-0"
"2241",3,1,1390,0.16500680202713,2019-01-27 21:06:49,2,"H4-2241-0"
"2241",4,1,1391,0.219319165211252,2019-01-27 21:08:39,1,"H4-2241-0"
"2241",5,1,1392,0.325776802232777,2019-01-27 21:10:08,0,"H4-2241-0"
"2241",6,1,1393,0.411127711105335,2019-01-27 21:11:34,0,"H4-2241-0"
"2241",7,1,1394,0.490032724908744,2019-01-27 21:12:55,0,"H4-2241-0"
"2241",8,1,1395,0.525564983113884,2019-01-27 21:14:41,0,"H4-2241-0"
"2241",9,1,1396,0.611782333086838,2019-01-27 21:15:51,0,"H4-2241-0"
"2241",10,1,1397,0.659796569829402,2019-01-27 21:17:20,0,"H4-2241-0"
"2241",11,1,1398,0.740710544631994,2019-01-27 21:18:29,0,"H4-2241-0"
"2241",12,1,1399,0.841675565685369,2019-01-27 21:20:23,0,"H4-2241-0"
"2241",13,1,1400,0.914601776358029,2019-01-27 21:21:35,0,"H4-2241-0"
"2241",14,1,1401,1,2019-01-27 21:22:31,0,"H4-2241-0"
"2241",15,0,1373,0.00131286745761529,2019-01-27 21:22:36,0,"H4-2241-1"
"2241",16,0,1374,0.0737724696238745,2019-01-27 21:31:35,0,"H4-2241-1"
"2241",17,0,1375,0.121670990696205,2019-01-27 21:32:21,0,"H4-2241-1"
"2250",0,0,1386,0.869445591197594,2019-01-27 21:32:51,9,"H4-2250-0"
"2241",18,0,1376,0.152417148085408,2019-01-27 21:33:30,0,"H4-2241-1"
"2250",1,0,1387,0.977053872464974,2019-01-27 21:34:40,0,"H4-2250-0"
"2250",2,1,1388,0.000766228582411214,2019-01-27 21:34:44,0,"H4-2250-1"
"2241",19,0,1377,0.239556931980797,2019-01-27 21:35:13,0,"H4-2241-1"
"2241",20,0,1378,0.307307638857534,2019-01-27 21:36:32,0,"H4-2241-1"
"2250",3,1,1389,0.0701715767741689,2019-01-27 21:36:57,0,"H4-2250-1"
"2241",21,0,1379,0.375315002268112,2019-01-27 21:38:27,0,"H4-2241-1"
"2241",22,0,1380,0.440723147087462,2019-01-27 21:39:58,2,"H4-2241-1"
"2250",4,1,1390,0.16500680202713,2019-01-27 21:40:20,1,"H4-2250-1"
"2241",23,0,1381,0.496145375083677,2019-01-27 21:41:06,0,"H4-2241-1"
"2250",5,1,1391,0.219319165211252,2019-01-27 21:41:56,0,"H4-2250-1"
"2241",24,0,1382,0.567372076632753,2019-01-27 21:42:26,0,"H4-2241-1"
"2250",6,1,1392,0.325776802232777,2019-01-27 21:43:04,0,"H4-2250-1"
"2241",25,0,1383,0.658447662164385,2019-01-27 21:43:59,0,"H4-2241-1"
"2250",7,1,1393,0.411127711105335,2019-01-27 21:45:12,0,"H4-2250-1"
"2241",26,0,1384,0.777824400744964,2019-01-27 21:46:38,0,"H4-2241-1"
"2250",8,1,1394,0.490032724908744,2019-01-27 21:47:11,0,"H4-2250-1"
"2241",27,0,1385,0.832458483161157,2019-01-27 21:47:40,0,"H4-2241-1"
"2250",9,1,1395,0.525564983113884,2019-01-27 21:48:30,0,"H4-2250-1"
"2241",28,0,1386,0.869445591197594,2019-01-27 21:48:39,0,"H4-2241-1"
"2250",10,1,1396,0.611782333086838,2019-01-27 21:49:45,0,"H4-2250-1"
"2250",11,1,1397,0.659796569829402,2019-01-27 21:50:45,0,"H4-2250-1"
"2250",12,1,1398,0.740710544631994,2019-01-27 21:52:28,0,"H4-2250-1"
"2250",13,1,1399,0.841675565685369,2019-01-27 21:54:27,0,"H4-2250-1"
"2250",14,1,1400,0.914601776358029,2019-01-27 21:55:46,0,"H4-2250-1"
"2250",15,1,1401,1,2019-01-27 21:57:57,0,"H4-2250-1"
"2250",16,0,1373,0.00131286745761529,2019-01-27 21:58:06,0,"H4-2250-2"
"2241",29,0,1387,0.977053872464974,2019-01-27 22:01:24,1,"H4-2241-1"
"2241",30,1,1388,0.000766228582411214,2019-01-27 22:01:31,0,"H4-2241-2"
"2241",31,1,1389,0.0701715767741689,2019-01-27 22:03:41,0,"H4-2241-2"
"2250",17,0,1374,0.0737724696238745,2019-01-27 22:04:17,0,"H4-2250-2"
"2250",18,0,1375,0.121670990696205,2019-01-27 22:05:15,0,"H4-2250-2"
"2250",19,0,1376,0.152417148085408,2019-01-27 22:05:45,0,"H4-2250-2"
"2241",32,1,1390,0.16500680202713,2019-01-27 22:06:52,2,"H4-2241-2"
"2250",20,0,1377,0.239556931980797,2019-01-27 22:07:35,0,"H4-2250-2"
"2241",33,1,1391,0.219319165211252,2019-01-27 22:08:21,7,"H4-2241-2"
"2250",21,0,1378,0.307307638857534,2019-01-27 22:09:13,0,"H4-2250-2"
"2241",34,1,1392,0.325776802232777,2019-01-27 22:09:33,0,"H4-2241-2"
"2250",22,0,1379,0.375315002268112,2019-01-27 22:11:08,0,"H4-2250-2"
"2241",35,1,1393,0.411127711105335,2019-01-27 22:11:27,0,"H4-2241-2"
"2241",36,1,1394,0.490032724908744,2019-01-27 22:12:26,1,"H4-2241-2"
"2250",23,0,1380,0.440723147087462,2019-01-27 22:12:35,0,"H4-2250-2"
"2250",24,0,1381,0.496145375083677,2019-01-27 22:13:30,0,"H4-2250-2"
"2241",37,1,1395,0.525564983113884,2019-01-27 22:14:45,0,"H4-2241-2"
"2250",25,0,1382,0.567372076632753,2019-01-27 22:15:14,0,"H4-2250-2"
"2241",38,1,1396,0.611782333086838,2019-01-27 22:15:44,0,"H4-2241-2"
"2241",39,1,1397,0.659796569829402,2019-01-27 22:16:50,0,"H4-2241-2"
"2250",26,0,1383,0.658447662164385,2019-01-27 22:18:00,0,"H4-2250-2"
"2241",40,1,1398,0.740710544631994,2019-01-27 22:18:07,0,"H4-2241-2"
"2250",27,0,1384,0.777824400744964,2019-01-27 22:19:37,0,"H4-2250-2"
"2241",41,1,1399,0.841675565685369,2019-01-27 22:19:54,0,"H4-2241-2"
"2250",28,0,1385,0.832458483161157,2019-01-27 22:20:51,0,"H4-2250-2"
"2241",42,1,1400,0.914601776358029,2019-01-27 22:21:23,0,"H4-2241-2"
"2250",29,0,1386,0.869445591197594,2019-01-27 22:22:19,0,"H4-2250-2"
"2241",43,1,1401,1,2019-01-27 22:22:43,0,"H4-2241-2"
"2241",44,0,1373,0.00131286745761529,2019-01-27 22:22:47,0,"H4-2241-3"
