"vehicle","chunk","direction","stop_id","fraction","start_datetime","transactions","group"
"1226",0,1,816,0.405479754869887,2019-01-07 08:21:23,8,"5A-1226-0"
"1226",1,1,817,0.439893803161774,2019-01-07 08:22:56,0,"5A-1226-0"
"1051",0,1,816,0.405479754869887,2019-01-07 08:26:51,11,"5A-1051-0"
"1051",1,1,817,0.439893803161774,2019-01-07 08:30:30,3,"5A-1051-0"
"1051",2,1,818,0.487581991607755,2019-01-07 08:34:01,0,"5A-1051-0"
"1227",0,0,796,0.563179688116061,2019-01-07 08:34:07,15,"5A-1227-0"
"1227",1,0,797,0.584032840501001,2019-01-07 08:35:00,0,"5A-1227-0"
"1051",3,1,819,0.535746668570886,2019-01-07 08:36:21,0,"5A-1051-0"
"1227",2,0,798,0.610427711692125,2019-01-07 08:36:29,0,"5A-1227-0"
"1051",4,1,820,0.549040484799152,2019-01-07 08:36:51,0,"5A-1051-0"
"1051",5,1,821,0.570885488728222,2019-01-07 08:37:51,0,"5A-1051-0"
"1227",3,0,799,0.631025224381994,2019-01-07 08:37:53,0,"5A-1227-0"
"1051",6,1,822,0.597038599157096,2019-01-07 08:39:01,0,"5A-1051-0"
"1051",7,1,823,0.654097651746381,2019-01-07 08:40:51,0,"5A-1051-0"
"1227",4,1,814,0.351343071406685,2019-01-07 08:41:53,0,"5A-1227-1"
"1051",8,1,824,0.687335914885114,2019-01-07 08:42:11,0,"5A-1051-0"
"1051",9,1,825,0.713177508609299,2019-01-07 08:43:11,0,"5A-1051-0"
"1227",5,1,815,0.390482149328968,2019-01-07 08:43:43,0,"5A-1227-1"
"1227",6,1,816,0.405479754869887,2019-01-07 08:44:40,0,"5A-1227-1"
"1051",10,1,826,0.81540798895146,2019-01-07 08:46:51,0,"5A-1051-0"
"1051",11,1,827,0.853032764950877,2019-01-07 08:47:41,0,"5A-1051-0"
"1227",7,1,817,0.439893803161774,2019-01-07 08:47:50,0,"5A-1227-1"
"1051",12,1,828,0.874003293718497,2019-01-07 08:48:31,0,"5A-1051-0"
"1051",13,1,829,0.894306996994377,2019-01-07 08:49:31,0,"5A-1051-0"
"1051",14,1,830,0.932024227342633,2019-01-07 08:50:31,0,"5A-1051-0"
"1227",8,1,818,0.487581991607755,2019-01-07 08:51:20,2,"5A-1227-1"
"1051",15,1,831,0.983258402941195,2019-01-07 08:51:31,0,"5A-1051-0"
"1051",16,1,832,0.999760030132926,2019-01-07 08:52:35,0,"5A-1051-0"
"1051",17,0,783,0,2019-01-07 08:53:00,0,"5A-1051-1"
"1227",9,1,819,0.535746668570886,2019-01-07 08:53:37,0,"5A-1227-1"
"535",0,0,796,0.563179688116061,2019-01-07 08:54:25,15,"5A-535-0"
"1227",10,1,820,0.549040484799152,2019-01-07 08:54:59,1,"5A-1227-1"
"535",1,0,797,0.584032840501001,2019-01-07 08:55:20,0,"5A-535-0"
"1227",11,1,821,0.570885488728222,2019-01-07 08:56:17,1,"5A-1227-1"
"1227",12,1,822,0.597038599157096,2019-01-07 08:57:14,0,"5A-1227-1"
