"vehicle","route","chunk","start_datetime","end_datetime"
"077","15A",0,2019-01-05 07:37:38,2019-01-05 07:37:38
"077","15A",1,2019-01-05 07:46:30,2019-01-05 07:46:30
"077","15A",2,2019-01-05 07:57:32,2019-01-05 07:57:32
"079","5A",0,2019-01-05 08:28:26,2019-01-05 08:53:03
"079","5A",1,2019-01-05 17:56:45,2019-01-05 18:20:47
"079","5A",2,2019-01-05 18:24:47,2019-01-05 18:25:40
"079","5A",3,2019-01-06 00:00:42,2019-01-06 00:00:42
"083","15A",0,2019-01-05 08:59:55,2019-01-05 09:00:25
"083","15A",1,2019-01-05 09:02:49,2019-01-05 09:03:18
"083","15A",2,2019-01-05 09:29:04,2019-01-05 09:30:02
"083","15A",3,2019-01-05 17:58:30,2019-01-05 18:05:54
"083","15A",4,2019-01-05 20:27:20,2019-01-05 20:27:49
"083","15A",5,2019-01-05 20:30:34,2019-01-05 20:31:04
"083","15A",6,2019-01-06 00:00:06,2019-01-06 00:00:06
"083","15A",7,2019-01-06 02:44:33,2019-01-06 02:45:58
"083","15A",8,2019-01-06 02:50:12,2019-01-06 02:50:58
"085","15A",0,2019-01-05 08:52:33,2019-01-05 08:52:43
"085","15A",1,2019-01-05 14:40:03,2019-01-05 14:40:13
"085","15A",2,2019-01-05 14:43:19,2019-01-05 14:44:00
"085","15A",3,2019-01-05 21:05:38,2019-01-05 21:07:21
"085","15A",4,2019-01-05 21:14:04,2019-01-05 21:15:59
"085","15A",5,2019-01-05 23:53:22,2019-01-05 23:53:42
"085","15A",6,2019-01-06 00:00:05,2019-01-06 00:00:05
"085","15A",7,2019-01-06 03:21:00,2019-01-06 03:22:11
"086","2",0,2019-01-05 05:52:44,2019-01-05 05:53:32
"086","2",1,2019-01-05 19:46:29,2019-01-05 19:50:33
"086","2",2,2019-01-06 00:00:27,2019-01-06 00:00:27
"087","1",0,2019-01-05 07:03:00,2019-01-05 07:03:11
"087","1",1,2019-01-05 07:07:02,2019-01-05 07:07:44
"087","1",2,2019-01-05 21:00:03,2019-01-05 21:02:06
"087","1",3,2019-01-05 21:07:15,2019-01-05 21:10:12
"087","1",4,2019-01-06 00:00:16,2019-01-06 00:00:16
"088","2",0,2019-01-05 07:30:19,2019-01-05 07:30:19
"088","2",1,2019-01-05 08:07:10,2019-01-05 08:10:04
"088","2",2,2019-01-05 18:45:49,2019-01-05 18:54:46
"088","2",3,2019-01-05 19:06:29,2019-01-05 19:08:14
"088","2",4,2019-01-05 19:13:04,2019-01-05 19:17:29
"088","2",5,2019-01-05 22:18:06,2019-01-05 22:18:46
"088","2",6,2019-01-05 22:23:47,2019-01-05 22:23:57
"088","2",7,2019-01-06 00:00:48,2019-01-06 00:00:48
"088","2",8,2019-01-06 01:44:18,2019-01-06 01:45:49
"098","1",0,2019-01-05 07:35:43,2019-01-05 07:36:28
"098","1",1,2019-01-05 07:39:13,2019-01-05 07:40:10
"098","1",2,2019-01-05 07:46:48,2019-01-05 07:48:01
"098","1",3,2019-01-05 10:15:57,2019-01-05 10:27:33
"098","1",4,2019-01-05 14:21:29,2019-01-05 14:22:05
"098","1",5,2019-01-05 20:26:22,2019-01-05 20:28:29
"098","1",6,2019-01-06 00:00:02,2019-01-06 00:00:02
"1006","3",0,2019-01-05 08:16:22,2019-01-05 08:16:42
"1006","3",1,2019-01-05 08:28:09,2019-01-05 08:31:04
"1006","H3",0,2019-01-05 23:25:10,2019-01-05 23:25:50
"1006","H3",1,2019-01-05 23:28:30,2019-01-05 23:29:18
"1006","H3",2,2019-01-05 23:32:29,2019-01-05 23:34:40
"1006","H3",3,2019-01-06 00:00:01,2019-01-06 00:00:01
"1006","H3",4,2019-01-06 01:15:07,2019-01-06 01:16:09
"1006","H3",5,2019-01-06 02:44:41,2019-01-06 02:44:54
"1006","H3",6,2019-01-06 02:47:14,2019-01-06 02:48:49
"101","1",0,2019-01-05 11:58:04,2019-01-05 11:58:04
"101","1",1,2019-01-05 15:19:46,2019-01-05 15:26:32
"101","1",2,2019-01-05 15:39:52,2019-01-05 15:40:04
"101","1",3,2019-01-05 15:42:55,2019-01-05 15:44:25
"101","1",4,2019-01-05 15:48:03,2019-01-05 15:48:11
"101","1",5,2019-01-05 21:34:49,2019-01-05 21:36:51
"101","1",6,2019-01-05 21:43:01,2019-01-05 21:45:23
"101","1",7,2019-01-05 21:52:35,2019-01-05 21:53:56
"101","1",8,2019-01-05 22:08:39,2019-01-05 22:11:03
