"vehicle","chunk","direction","fraction","start_datetime","transactions","group"
"1681TH",1221,0,0.424109175540437,2018-08-09 05:30:27,5,"53-1681TH-44"
"1681TH",1222,0,0.496167417418026,2018-08-09 05:33:18,0,"53-1681TH-44"
"1681TH",1223,0,0.579676145238512,2018-08-09 05:35:50,0,"53-1681TH-44"
"1681TH",1224,0,0.673259354581348,2018-08-09 05:38:38,1,"53-1681TH-44"
"1681TH",1225,0,0.707333580918528,2018-08-09 05:39:55,0,"53-1681TH-44"
"1681TH",1226,0,0.758843985676038,2018-08-09 05:41:42,0,"53-1681TH-44"
"1681TH",1227,0,0.804124116100616,2018-08-09 05:43:13,2,"53-1681TH-44"
"1681TH",1228,0,0.839432611849761,2018-08-09 05:44:30,1,"53-1681TH-44"
"1681TH",1229,0,0.895790849698824,2018-08-09 05:46:48,0,"53-1681TH-44"
"1681TH",1230,0,0.92257670727355,2018-08-09 05:47:44,0,"53-1681TH-44"
"1681TH",1231,0,0.954186628764988,2018-08-09 05:49:23,0,"53-1681TH-44"
"1674TH",650,1,0.53304185711248,2018-08-09 05:50:29,8,"53-1674TH-24"
"1674TH",651,1,0.577259305391622,2018-08-09 05:51:37,0,"53-1674TH-24"
"1681TH",1232,0,1,2018-08-09 05:51:44,0,"53-1681TH-44"
"1681TH",1233,1,9.80033728790705e-05,2018-08-09 05:51:51,0,"53-1681TH-45"
"1674TH",652,1,0.612710020852147,2018-08-09 05:52:25,0,"53-1674TH-24"
"1681TH",1234,1,0.0266902809092602,2018-08-09 05:52:57,0,"53-1681TH-45"
"1674TH",653,1,0.645483417523648,2018-08-09 05:52:59,0,"53-1674TH-24"
"1681TH",1235,1,0.0508159831880537,2018-08-09 05:54:17,0,"53-1681TH-45"
"1674TH",654,1,0.660241830666984,2018-08-09 05:54:21,0,"53-1674TH-24"
"1674TH",655,1,0.696052424625808,2018-08-09 05:54:51,0,"53-1674TH-24"
"1674TH",656,1,0.715995259064238,2018-08-09 05:55:07,0,"53-1674TH-24"
"1674TH",657,1,0.749603082758182,2018-08-09 05:55:51,0,"53-1674TH-24"
"1681TH",1236,1,0.116600114524409,2018-08-09 05:56:43,5,"53-1681TH-45"
"1674TH",658,1,0.791539159129362,2018-08-09 05:56:52,0,"53-1674TH-24"
"1674TH",659,1,0.821829244827582,2018-08-09 05:57:19,0,"53-1674TH-24"
"1674TH",660,1,0.83615121948659,2018-08-09 05:57:31,0,"53-1674TH-24"
"1681TH",1237,1,0.160099688696783,2018-08-09 05:57:38,0,"53-1681TH-45"
"1674TH",661,1,0.866987322081305,2018-08-09 05:58:24,0,"53-1674TH-24"
"1674TH",662,1,0.916116213508409,2018-08-09 05:59:15,0,"53-1674TH-24"
"1674TH",663,1,0.951004381615991,2018-08-09 05:59:55,0,"53-1674TH-24"
"1681TH",1238,1,0.216227613861384,2018-08-09 06:00:00,6,"53-1681TH-45"
"1674TH",664,1,0.975985238274357,2018-08-09 06:00:19,0,"53-1674TH-24"
"1674TH",665,1,0.999751852418318,2018-08-09 06:01:06,0,"53-1674TH-24"
"1674TH",666,0,0,2018-08-09 06:01:09,0,"53-1674TH-25"
"1681TH",1239,1,0.270848405152626,2018-08-09 06:02:50,5,"53-1681TH-45"
"1681TH",1240,1,0.307385232566901,2018-08-09 06:04:29,3,"53-1681TH-45"
"1681TH",1241,1,0.374103757140449,2018-08-09 06:07:10,1,"53-1681TH-45"
"1681TH",1242,1,0.422686179819195,2018-08-09 06:08:32,0,"53-1681TH-45"
"1681TH",1243,1,0.450760807163311,2018-08-09 06:09:38,1,"53-1681TH-45"
"1681TH",1244,1,0.471093029746136,2018-08-09 06:10:20,0,"53-1681TH-45"
"1674TH",667,0,0.0280970310660171,2018-08-09 06:10:49,1,"53-1674TH-25"
"1674TH",668,0,0.0483885551413121,2018-08-09 06:11:24,0,"53-1674TH-25"
"1681TH",1245,1,0.510483079957524,2018-08-09 06:11:38,1,"53-1681TH-45"
"1681TH",1246,1,0.53304185711248,2018-08-09 06:12:38,0,"53-1681TH-45"
"1674TH",669,0,0.0915023143304336,2018-08-09 06:12:58,2,"53-1674TH-25"
"1674TH",670,0,0.132868808969195,2018-08-09 06:13:56,1,"53-1674TH-25"
"1674TH",671,0,0.151988294138249,2018-08-09 06:14:28,0,"53-1674TH-25"
"1681TH",1247,1,0.577259305391622,2018-08-09 06:14:38,0,"53-1681TH-45"
"1674TH",672,0,0.181993965678337,2018-08-09 06:15:27,0,"53-1674TH-25"
"1674TH",673,0,0.201828842597128,2018-08-09 06:15:58,0,"53-1674TH-25"
"1681TH",1248,1,0.612710020852147,2018-08-09 06:16:30,0,"53-1681TH-45"
"1674TH",674,0,0.214560890140301,2018-08-09 06:17:13,1,"53-1674TH-25"
"1681TH",1249,1,0.645483417523648,2018-08-09 06:17:14,0,"53-1681TH-45"
"1681TH",1250,1,0.660241830666984,2018-08-09 06:18:45,0,"53-1681TH-45"
"1674TH",675,0,0.250645655381489,2018-08-09 06:18:59,3,"53-1674TH-25"
"1681TH",1251,1,0.696052424625808,2018-08-09 06:19:54,0,"53-1681TH-45"
"1674TH",676,0,0.278701363615818,2018-08-09 06:20:15,2,"53-1674TH-25"
"1681TH",1252,1,0.715995259064238,2018-08-09 06:20:44,0,"53-1681TH-45"
"1674TH",677,0,0.306863353853122,2018-08-09 06:21:14,0,"53-1674TH-25"
"1681TH",1253,1,0.749603082758182,2018-08-09 06:22:02,0,"53-1681TH-45"
"1674TH",678,0,0.333949002280955,2018-08-09 06:22:13,0,"53-1674TH-25"
"1674TH",679,0,0.356899461841284,2018-08-09 06:22:38,0,"53-1674TH-25"
"1681TH",1254,1,0.791539159129362,2018-08-09 06:23:31,0,"53-1681TH-45"
"1674TH",680,0,0.38639458667873,2018-08-09 06:23:45,0,"53-1674TH-25"
"1681TH",1255,1,0.821829244827582,2018-08-09 06:24:37,0,"53-1681TH-45"
"1678TH",596,1,0.53304185711248,2018-08-09 06:24:54,6,"53-1678TH-22"
"1681TH",1256,1,0.83615121948659,2018-08-09 06:24:55,0,"53-1681TH-45"
"1674TH",681,0,0.424109175540437,2018-08-09 06:25:10,1,"53-1674TH-25"
"1681TH",1257,1,0.866987322081305,2018-08-09 06:25:46,0,"53-1681TH-45"
"1678TH",597,1,0.577259305391622,2018-08-09 06:25:58,0,"53-1678TH-22"
"1678TH",598,1,0.612710020852147,2018-08-09 06:26:40,0,"53-1678TH-22"
"1681TH",1258,1,0.916116213508409,2018-08-09 06:27:15,0,"53-1681TH-45"
"1681TH",1259,1,0.951004381615991,2018-08-09 06:27:49,0,"53-1681TH-45"
"1678TH",599,1,0.645483417523648,2018-08-09 06:27:51,0,"53-1678TH-22"
"1681TH",1260,1,0.975985238274357,2018-08-09 06:28:14,0,"53-1681TH-45"
"1681TH",1261,1,0.999751852418318,2018-08-09 06:28:27,0,"53-1681TH-45"
"1681TH",1262,0,0,2018-08-09 06:28:34,0,"53-1681TH-46"
"1674TH",682,0,0.496167417418026,2018-08-09 06:28:44,1,"53-1674TH-25"
"1678TH",600,1,0.660241830666984,2018-08-09 06:28:57,0,"53-1678TH-22"
"1678TH",601,1,0.696052424625808,2018-08-09 06:29:27,0,"53-1678TH-22"
"1678TH",602,1,0.715995259064238,2018-08-09 06:30:16,0,"53-1678TH-22"
"1674TH",683,0,0.579676145238512,2018-08-09 06:32:43,2,"53-1674TH-25"
"1674TH",684,0,0.673259354581348,2018-08-09 06:36:21,1,"53-1674TH-25"
"1681TH",1263,0,0.0280970310660171,2018-08-09 06:37:01,3,"53-1681TH-46"
"1681TH",1264,0,0.0483885551413121,2018-08-09 06:37:48,1,"53-1681TH-46"
"1674TH",685,0,0.707333580918528,2018-08-09 06:38:09,1,"53-1674TH-25"
"1681TH",1265,0,0.0915023143304336,2018-08-09 06:39:00,2,"53-1681TH-46"
"1681TH",1266,0,0.132868808969195,2018-08-09 06:39:37,0,"53-1681TH-46"
"1678TH",603,1,0.749603082758182,2018-08-09 06:40:01,0,"53-1678TH-22"
"1674TH",686,0,0.758843985676038,2018-08-09 06:40:27,1,"53-1674TH-25"
"1681TH",1267,0,0.151988294138249,2018-08-09 06:40:41,3,"53-1681TH-46"
"1678TH",604,1,0.791539159129362,2018-08-09 06:40:55,0,"53-1678TH-22"
"1678TH",605,1,0.821829244827582,2018-08-09 06:41:16,0,"53-1678TH-22"
"1681TH",1268,0,0.181993965678337,2018-08-09 06:41:18,0,"53-1681TH-46"
"1678TH",606,1,0.83615121948659,2018-08-09 06:41:26,0,"53-1678TH-22"
