"vehicle","route","chunk","start_datetime","end_datetime"
"077","15A",0,2018-12-22 07:37:59,2018-12-22 07:38:45
"077","15A",1,2018-12-22 07:42:04,2018-12-22 07:43:43
"077","15A",2,2018-12-22 08:30:40,2018-12-22 08:31:54
"077","15A",3,2018-12-22 10:10:22,2018-12-22 10:10:51
"077","15A",4,2018-12-22 10:14:07,2018-12-22 10:17:11
"077","15A",5,2018-12-22 15:35:50,2018-12-22 15:38:06
"077","15A",6,2018-12-22 16:06:01,2018-12-22 16:19:36
"077","15A",7,2018-12-22 16:51:03,2018-12-22 17:19:11
"077","15A",8,2018-12-22 17:21:50,2018-12-22 18:03:50
"077","15A",9,2018-12-22 18:32:55,2018-12-22 18:59:51
"077","15A",10,2018-12-22 19:01:53,2018-12-22 19:25:18
"077","15A",11,2018-12-22 19:27:29,2018-12-22 19:41:14
"077","15A",12,2018-12-22 19:49:10,2018-12-22 19:50:08
"077","15A",13,2018-12-22 20:08:31,2018-12-22 20:14:00
"077","15A",14,2018-12-22 20:20:25,2018-12-22 20:22:06
"078","1",0,2018-12-22 22:00:17,2018-12-22 22:01:07
"078","15A",0,2018-12-22 16:11:42,2018-12-22 16:12:21
"078","15A",1,2018-12-22 16:15:22,2018-12-22 16:15:32
"078","15A",2,2018-12-22 16:31:32,2018-12-22 16:32:57
"078","3",0,2018-12-22 12:55:35,2018-12-22 13:03:07
"078","3",1,2018-12-22 13:31:36,2018-12-22 13:33:35
"078","3",2,2018-12-22 13:42:23,2018-12-22 13:42:37
"078","3",3,2018-12-22 13:46:21,2018-12-22 13:49:15
"078","3",4,2018-12-22 14:12:08,2018-12-22 14:12:18
"078","9",0,2018-12-22 06:02:27,2018-12-22 06:03:06
"078","9",1,2018-12-22 06:16:55,2018-12-22 06:17:15
"078","9",2,2018-12-22 06:41:15,2018-12-22 06:41:35
"078","9",3,2018-12-22 07:13:40,2018-12-22 07:17:56
"078","9",4,2018-12-22 09:57:37,2018-12-22 10:00:16
"078","9",5,2018-12-22 10:02:36,2018-12-22 10:04:00
"078","9",6,2018-12-22 10:06:59,2018-12-22 10:12:08
"078","9",7,2018-12-22 10:23:11,2018-12-22 10:26:12
"078","H5",0,2018-12-22 20:43:34,2018-12-22 20:57:03
"078","H5",1,2018-12-23 00:00:18,2018-12-23 00:17:55
"078","H5",2,2018-12-23 00:47:11,2018-12-23 00:47:21
"078","H5",3,2018-12-23 00:54:58,2018-12-23 00:55:08
"078","H5",4,2018-12-23 01:01:11,2018-12-23 01:01:20
"078","H5",5,2018-12-23 01:05:52,2018-12-23 01:06:01
"078","H5",6,2018-12-23 01:17:40,2018-12-23 01:20:17
"078","H5",7,2018-12-23 01:23:14,2018-12-23 01:26:40
"078","H5",8,2018-12-23 01:31:53,2018-12-23 01:32:02
"078","H5",9,2018-12-23 01:34:30,2018-12-23 01:34:40
"079","5A",0,2018-12-22 06:32:27,2018-12-22 06:34:18
"079","5A",1,2018-12-22 06:37:18,2018-12-22 07:01:11
"079","5A",2,2018-12-22 09:24:09,2018-12-22 09:24:09
"079","5A",3,2018-12-22 09:36:32,2018-12-22 10:03:30
"079","5A",4,2018-12-22 13:55:07,2018-12-22 14:00:10
"079","5A",5,2018-12-22 14:02:40,2018-12-22 14:24:59
"079","5A",6,2018-12-22 19:06:24,2018-12-22 19:31:47
"079","5A",7,2018-12-22 19:37:40,2018-12-22 19:38:50
"079","5A",8,2018-12-22 23:40:00,2018-12-22 23:40:00
"079","5A",9,2018-12-23 00:00:21,2018-12-23 00:00:21
"081","10",0,2018-12-22 05:36:37,2018-12-22 05:36:37
"081","10",1,2018-12-22 05:52:16,2018-12-22 05:52:55
"081","10",2,2018-12-22 06:02:11,2018-12-22 06:15:00
"081","10",3,2018-12-22 09:10:00,2018-12-22 09:25:02
"081","10",4,2018-12-22 09:29:50,2018-12-22 09:30:10
"081","10",5,2018-12-22 09:46:04,2018-12-22 09:46:20
"081","10",6,2018-12-22 10:13:35,2018-12-22 10:13:49
"081","10",7,2018-12-22 11:24:46,2018-12-22 11:27:27
"081","10",8,2018-12-22 14:52:09,2018-12-22 15:00:21
"081","10",9,2018-12-22 15:07:40,2018-12-22 15:15:45
"081","10",10,2018-12-22 20:02:38,2018-12-22 20:17:19
"081","10",11,2018-12-22 20:29:32,2018-12-22 20:32:47
"081","10",12,2018-12-22 21:06:23,2018-12-22 21:07:33
"081","10",13,2018-12-22 21:22:09,2018-12-22 21:22:24
"081","10",14,2018-12-22 22:06:18,2018-12-22 22:06:29
"081","10",15,2018-12-22 22:10:36,2018-12-22 22:10:56
"081","10",16,2018-12-22 22:33:08,2018-12-22 22:34:27
"081","10",17,2018-12-23 00:00:29,2018-12-23 00:00:29
"082","4",0,2018-12-22 05:25:51,2018-12-22 05:25:51
"082","4",1,2018-12-22 06:28:52,2018-12-22 06:32:16
"082","4",2,2018-12-22 15:22:01,2018-12-22 15:24:49
"082","4",3,2018-12-22 15:29:29,2018-12-22 15:33:11
"082","4",4,2018-12-22 21:22:06,2018-12-22 21:24:16
"082","H4",0,2018-12-22 23:16:11,2018-12-22 23:36:48
"082","H4",1,2018-12-23 00:00:08,2018-12-23 00:00:08
"082","H4",2,2018-12-23 00:34:19,2018-12-23 00:40:10
"082","H4",3,2018-12-23 02:30:31,2018-12-23 02:34:01
"083","5A",0,2018-12-22 05:50:12,2018-12-22 06:11:05
"083","5A",1,2018-12-22 09:22:25,2018-12-22 09:43:56
