"datetime","vehicle","kind","lon","lat","on_route"
2018-11-07 21:37:52,"086",14,28.6583366394043,50.2525215148926,1
2018-11-07 21:37:53,"086",14,28.6583366394043,50.2525215148926,1
2018-11-07 22:37:27,"086",14,28.6488056182861,50.2660446166992,1
2018-11-07 23:19:21,"086",14,28.6547565460205,50.259521484375,1
2018-11-07 21:19:20,"1238",14,28.6848983764648,50.2648315429688,0
2018-11-07 21:19:39,"1238",14,28.6848983764648,50.2648315429688,0
2018-11-07 22:36:27,"1238",14,28.6570072174072,50.2516860961914,1
2018-11-08 00:36:48,"1238",14,28.6859512329102,50.2442321777344,0
2018-11-08 00:36:58,"1238",14,28.6859512329102,50.2442321777344,0
2018-11-07 22:13:29,"2272",17,28.6580982208252,50.2524566650391,1
2018-11-07 22:36:27,"2272",14,28.6265811920166,50.2446937561035,1
2018-11-07 21:02:19,"2272",14,28.6561450958252,50.2577781677246,1
2018-11-07 21:02:20,"2272",14,28.6561450958252,50.2577781677246,1
2018-11-07 23:03:36,"2272",14,28.6554203033447,50.258659362793,1
2018-11-07 22:13:24,"2272",17,28.6580982208252,50.2524566650391,1
2018-11-07 23:07:48,"2272",14,28.6489505767822,50.2658042907715,1
2018-11-07 23:09:09,"2272",14,28.6485652923584,50.2678985595703,1
2018-11-07 23:09:35,"2272",14,28.6484050750732,50.26953125,1
2018-11-07 23:09:36,"2272",14,28.6484050750732,50.26953125,1
2018-11-07 23:10:20,"2272",14,28.6482410430908,50.2710037231445,1
2018-11-07 23:19:29,"2272",14,28.6175918579102,50.2819366455078,1
2018-11-07 23:19:30,"2272",14,28.6175918579102,50.2819366455078,1
2018-11-08 00:05:49,"2272",14,28.6572875976562,50.2522239685059,1
2018-11-08 00:05:50,"2272",14,28.6572875976562,50.2522239685059,1
2018-11-08 01:07:17,"2272",14,28.6739807128906,50.2498779296875,0
2018-11-07 21:21:19,"1238",14,28.6809234619141,50.2631759643555,0
2018-11-07 21:30:32,"1238",14,28.6578617095947,50.2565574645996,1
2018-11-07 21:30:54,"1238",14,28.6578617095947,50.2565574645996,1
2018-11-07 22:30:10,"1238",14,28.6597537994385,50.2569808959961,1
2018-11-07 22:30:14,"1238",17,28.6597537994385,50.2569808959961,1
2018-11-07 22:33:47,"1238",14,28.6613922119141,50.2524070739746,1
2018-11-07 22:33:49,"1238",14,28.6613922119141,50.2524070739746,1
2018-11-07 23:03:48,"1238",14,28.6297817230225,50.2450408935547,1
2018-11-07 21:36:34,"086",14,28.6614761352539,50.2523460388184,1
2018-11-07 21:36:39,"086",14,28.6612720489502,50.2522315979004,1
2018-11-07 21:38:39,"086",14,28.6575031280518,50.2524948120117,1
2018-11-07 22:04:47,"086",17,28.6266117095947,50.2447624206543,1
2018-11-07 22:04:53,"086",14,28.6266117095947,50.2447624206543,1
2018-11-07 22:06:39,"086",14,28.6339454650879,50.2453536987305,1
2018-11-07 22:35:12,"086",14,28.6526489257812,50.2612495422363,1
2018-11-07 23:03:50,"086",14,28.6049156188965,50.2840423583984,1
2018-11-07 23:03:53,"086",14,28.6049156188965,50.2840423583984,1
2018-11-07 23:05:56,"086",14,28.6157455444336,50.282112121582,1
2018-11-07 23:10:47,"086",17,28.6374053955078,50.2782211303711,1
2018-11-07 21:42:41,"2272",14,28.6416416168213,50.2774353027344,1
2018-11-07 22:11:25,"2272",14,28.6614685058594,50.2540550231934,1
2018-11-07 22:12:55,"2272",14,28.6595764160156,50.252326965332,1
2018-11-07 23:32:25,"086",14,28.6614608764648,50.2540092468262,1
2018-11-08 00:29:21,"086",14,28.6600761413574,50.2567672729492,1
2018-11-08 00:29:22,"086",14,28.6600761413574,50.2567672729492,1
2018-11-07 15:56:36,"1187",17,NA,NA,0
2018-11-07 21:00:16,"2272",17,NA,NA,0
2018-11-07 21:00:23,"2272",17,NA,NA,0
2018-11-07 21:00:39,"2272",17,NA,NA,0
2018-11-07 21:00:42,"2272",14,NA,NA,0
2018-11-07 21:27:44,"086",25,NA,NA,0
2018-11-07 21:27:44,"086",24,NA,NA,0
2018-11-07 21:27:44,"086",27,NA,NA,0
2018-11-07 21:27:44,"086",28,NA,NA,0
2018-11-07 21:52:15,"537",14,NA,NA,0
2018-11-07 21:52:26,"537",14,NA,NA,0
2018-11-07 21:52:29,"537",14,NA,NA,0
2018-11-07 21:52:32,"537",14,NA,NA,0
2018-11-07 21:52:38,"537",14,NA,NA,0
2018-11-07 21:53:06,"537",14,NA,NA,0
2018-11-07 21:53:07,"537",14,NA,NA,0
2018-11-07 21:53:17,"537",17,NA,NA,0
2018-11-07 21:53:46,"537",17,NA,NA,0
2018-11-07 22:07:25,"537",14,NA,NA,0
