"vehicle","route","chunk","start_datetime","end_datetime"
"081","3",0,2019-01-01 08:06:24,2019-01-01 08:06:24
"081","3",1,2019-01-01 08:15:05,2019-01-01 08:15:20
"081","3",2,2019-01-01 08:18:06,2019-01-01 08:19:39
"081","3",3,2019-01-01 08:42:59,2019-01-01 08:45:09
"081","3",4,2019-01-01 09:01:12,2019-01-01 09:01:22
"081","3",5,2019-01-01 09:13:11,2019-01-01 09:13:39
"081","3",6,2019-01-01 10:51:54,2019-01-01 10:52:05
"081","3",7,2019-01-01 15:33:42,2019-01-01 15:33:52
"081","3",8,2019-01-01 15:37:06,2019-01-01 15:40:57
"081","3",9,2019-01-01 15:43:12,2019-01-01 15:43:22
"081","3",10,2019-01-01 15:51:35,2019-01-01 15:55:45
"081","3",11,2019-01-01 15:59:55,2019-01-01 16:00:08
"081","3",12,2019-01-01 16:09:45,2019-01-01 16:09:54
"082","4",0,2019-01-01 05:28:05,2019-01-01 05:28:25
"082","4",1,2019-01-01 05:32:45,2019-01-01 05:33:05
"082","4",2,2019-01-01 10:30:14,2019-01-01 10:38:44
"082","4",3,2019-01-01 16:05:59,2019-01-01 16:06:46
"082","4",4,2019-01-01 16:30:06,2019-01-01 16:30:36
"082","4",5,2019-01-01 17:50:55,2019-01-01 17:51:34
"082","4",6,2019-01-01 20:13:56,2019-01-01 20:16:40
"082","4",7,2019-01-01 21:10:20,2019-01-01 21:10:59
"082","4",8,2019-01-02 00:00:12,2019-01-02 00:00:12
"082","4",9,2019-01-02 01:03:01,2019-01-02 01:04:23
"086","2",0,2019-01-01 12:32:26,2019-01-01 12:34:03
"086","2",1,2019-01-01 20:51:37,2019-01-01 20:53:06
"086","2",2,2019-01-01 21:00:08,2019-01-01 21:01:31
"086","2",3,2019-01-01 21:14:01,2019-01-01 21:14:10
"086","2",4,2019-01-02 00:00:00,2019-01-02 00:00:00
"087","15A",0,2019-01-01 11:58:55,2019-01-01 11:58:55
"087","15A",1,2019-01-01 12:47:00,2019-01-01 12:48:46
"087","15A",2,2019-01-01 19:15:05,2019-01-01 19:15:16
"087","15A",3,2019-01-01 19:17:24,2019-01-01 19:17:45
"087","15A",4,2019-01-01 19:32:58,2019-01-01 19:33:08
"087","15A",5,2019-01-01 19:35:58,2019-01-01 19:36:09
"087","15A",6,2019-01-02 00:00:03,2019-01-02 00:00:03
"098","15A",0,2019-01-01 11:50:27,2019-01-01 11:53:27
"098","15A",1,2019-01-01 11:58:53,2019-01-01 12:00:12
"098","15A",2,2019-01-01 12:21:48,2019-01-01 12:24:01
"098","15A",3,2019-01-01 18:46:43,2019-01-01 18:49:16
"098","15A",4,2019-01-01 18:59:16,2019-01-01 19:04:09
"098","15A",5,2019-01-02 00:00:03,2019-01-02 00:00:03
"1006","1",0,2019-01-01 13:07:01,2019-01-01 13:08:06
